name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Jack Colback,MID,Nott'm Forest,0.0,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,81925,0,1,2,0.0,0,-1937,2641,4578,41,False,0,Leeds
Jack Grealish,MID,Man City,8.0,1,2,44,0,22.8,305,0.63,0.0,0.48,0.33,287,1,1,14.3,57.0,2023-04-01T11:30:00Z,88,0,0,0,0,29,0,224420,1,1,4,63.0,12,-9836,12702,22538,68,True,0,Liverpool
Jack Harrison,MID,Leeds,14.5,0,0,5,0,2.0,233,0.01,0.0,0.12,3.41,281,4,0,2.6,5.2,2023-04-01T14:00:00Z,84,0,0,0,0,29,0,291563,1,1,4,19.0,2,44370,57936,13566,57,False,0,Arsenal
Jack Harrison,MID,Leeds,14.5,0,1,30,0,24.7,233,0.07,0.0,0.82,0.79,65,1,1,11.2,45.0,2023-04-04T18:45:00Z,90,0,0,0,0,29,0,291563,1,1,2,42.0,8,44370,57936,13566,57,True,0,Nott'm Forest
Jack Hinshelwood,MID,Brighton,0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,193,0,3,3,0.0,0,0,14,14,45,True,0,Brentford
Jack Hinshelwood,MID,Brighton,0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,193,0,2,0,0.0,0,0,14,14,45,False,0,Bournemouth
Jack Stacey,DEF,Bournemouth,-1.0,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,4647,0,1,2,0.0,0,-32,23,55,43,True,0,Fulham
Jack Stacey,DEF,Bournemouth,-1.0,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,4647,0,2,0,0.0,0,-32,23,55,43,True,0,Brighton
Jack Stephens,DEF,Bournemouth,3.4,0,0,12,0,1.3,404,0.01,0.0,0.0,0.84,282,1,0,1.5,11.6,2023-04-01T14:00:00Z,90,0,0,0,0,29,0,6721,1,1,2,2.0,2,60,773,713,43,True,0,Fulham
Jack Stephens,DEF,Bournemouth,3.4,0,0,12,0,1.1,404,0.01,0.0,0.07,2.76,62,2,0,0.8,2.4,2023-04-04T18:45:00Z,90,0,0,0,0,29,0,6721,1,2,0,4.0,1,60,773,713,43,True,0,Brighton
Jack Wells-Morrison,MID,Crystal Palace,0.0,0,0,0,0,0.0,654,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,367,0,1,2,0.0,0,-2,17,19,45,True,0,Leicester
Jacob Murphy,MID,Newcastle,7.0,0,0,6,1,36.5,365,0.21,0.0,0.04,0.17,288,0,0,5.3,9.2,2023-04-02T15:30:00Z,67,0,0,0,0,29,0,259425,1,0,2,7.0,3,3219,9004,5785,41,True,0,Man Utd
Jacob Murphy,MID,Newcastle,7.0,1,0,17,0,17.6,365,0.52,0.0,0.3,0.78,70,1,0,6.8,23.8,2023-04-05T19:00:00Z,63,0,0,0,0,29,0,259425,1,5,1,27.0,5,3219,9004,5785,41,False,0,West Ham
Jacob Ramsey,MID,Aston Villa,9.6,1,0,22,1,12.9,47,0.02,0.0,0.0,2.09,284,0,0,5.9,40.2,2023-04-01T16:30:00Z,90,0,0,0,0,29,0,74741,1,2,0,6.0,6,2139,3996,1857,52,False,0,Chelsea
Jacob Ramsey,MID,Aston Villa,9.6,0,0,2,0,11.3,47,0.01,0.0,0.15,0.48,66,1,0,1.9,0.0,2023-04-04T18:45:00Z,78,0,0,0,0,29,0,74741,1,2,1,9.0,2,2139,3996,1857,52,False,0,Leicester
Jaden Philogene-Bidace,MID,Aston Villa,0.0,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,0,0,0,0,29,0,217,0,2,0,0.0,0,0,0,0,45,False,0,Chelsea
Jaden Philogene-Bidace,MID,Aston Villa,0.0,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,217,0,2,1,0.0,0,0,0,0,45,False,0,Leicester
Jadon Sancho,MID,Man Utd,4.1,0,0,4,0,1.4,340,0.01,0.0,0.0,1.76,288,2,0,0.6,4.8,2023-04-02T15:30:00Z,28,0,0,0,0,29,0,337934,0,0,2,0.0,1,3823,5947,2124,71,False,0,Newcastle
Jadon Sancho,MID,Man Utd,4.1,0,0,14,1,16.6,340,0.04,0.0,0.03,0.55,247,0,0,3.8,9.2,2023-04-05T19:00:00Z,70,0,0,0,0,29,0,337934,1,0,1,12.0,3,3823,5947,2124,71,True,0,Brentford
Jaidon Anthony,MID,Bournemouth,1.0,0,0,8,0,5.5,75,0.06,0.0,0.0,0.58,282,1,0,1.4,8.6,2023-04-01T14:00:00Z,45,0,0,0,0,29,0,8974,1,1,2,0.0,1,-271,279,550,52,True,0,Fulham
Jaidon Anthony,MID,Bournemouth,1.0,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,8974,0,2,0,0.0,0,-271,279,550,52,True,0,Brighton
Jairo Riedewald,MID,Crystal Palace,0.0,0,0,0,0,0.0,164,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,4942,0,1,2,0.0,0,-6,43,49,42,True,0,Leicester
Jakub Kiwior,DEF,Arsenal,0.8,0,0,0,0,0.0,710,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,1267,0,1,4,0.0,0,24,97,73,40,True,0,Leeds
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,1509,0,3,3,0.0,0,4,23,19,44,True,0,Brentford
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,1509,0,2,0,0.0,0,4,23,19,44,False,0,Bournemouth
Jamaal Lascelles,DEF,Newcastle,1.0,0,0,0,0,0.0,360,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2023-04-02T15:30:00Z,0,0,0,0,0,29,0,8743,0,0,2,0.0,0,-54,74,128,43,True,0,Man Utd
Jamaal Lascelles,DEF,Newcastle,1.0,0,0,0,0,0.0,360,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-04-05T19:00:00Z,0,0,0,0,0,29,0,8743,0,5,1,0.0,0,-54,74,128,43,False,0,West Ham
Jamal Lewis,DEF,Newcastle,1.0,0,0,0,0,0.0,372,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2023-04-02T15:30:00Z,0,0,0,0,0,29,0,5088,0,0,2,0.0,0,1,76,75,44,True,0,Man Utd
Jamal Lewis,DEF,Newcastle,1.0,0,0,0,0,0.0,372,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-04-05T19:00:00Z,0,0,0,0,0,29,0,5088,0,5,1,0.0,0,1,76,75,44,False,0,West Ham
Jamal Lowe,MID,Bournemouth,0.0,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,2652,0,1,2,0.0,0,-14,0,14,52,True,0,Fulham
Jamal Lowe,MID,Bournemouth,0.0,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,2652,0,2,0,0.0,0,-14,0,14,52,True,0,Brighton
James Bree,DEF,Southampton,-0.3,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2023-04-02T13:00:00Z,0,0,0,0,0,29,0,874,0,0,1,0.0,0,-9,65,74,45,False,0,West Ham
James Furlong,DEF,Brighton,0.0,0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,1647,0,3,3,0.0,0,-30,0,30,40,True,0,Brentford
