name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Phil Foden,MID,Man City,4.9,1,3,49,0,86.3,314,1.09,1.53,0.44,1.35,241,1,1,19.4,68.0,2023-02-25T17:30:00Z,90,0,0,0,0,25,0,973424,1,4,1,40.0,13,-9327,14153,23480,80,False,0,Bournemouth,Foden
David Ozoh,MID,Crystal Palace,-0.5,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,212,0,0,0,0.0,0,13,44,31,45,True,0,Liverpool,Ozoh
Juan Larios López,DEF,Southampton,0.0,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,5644,0,0,1,0.0,0,-82,91,173,40,False,0,Leeds,Larios
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0.0,298,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,24688,0,0,0,0.0,0,-1600,70,1670,39,False,0,Crystal Palace,Ramsay
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0.0,298,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,0,0,0,0,25,0,24688,0,0,2,0.0,0,-1600,70,1670,39,True,0,Wolves,Ramsay
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0.2,0,0,0,0,0.0,703,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,896,0,0,4,0.0,0,122,231,109,45,False,0,West Ham,Danilo
Steve Cook,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,12129,0,0,4,0.0,0,-75,152,227,43,False,0,West Ham,Cook
Ryan Bertrand,DEF,Leicester,-0.1,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,2670,0,1,0,0.0,0,-49,67,116,39,True,0,Arsenal,Bertrand
Mislav Orsic,MID,Southampton,0.0,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,1547,0,0,1,0.0,0,-262,118,380,52,False,0,Leeds,Orsic
Sékou Mara,FWD,Southampton,-0.3,0,0,3,0,10.6,528,0.0,0.0,0.0,0.34,245,1,0,1.6,5.2,2023-02-25T15:00:00Z,27,0,0,0,0,25,0,9997,0,0,1,0.0,1,194,614,420,53,False,0,Leeds,Mara
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0.0,0,0,0,0,0.0,390,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,443,0,0,4,0.0,0,-4,0,4,50,False,0,West Ham,Xande Silva
Dean Henderson,GK,Nott'm Forest,0.0,0,0,0,0,0.0,398,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,705420,0,0,4,0.0,0,-44451,106,44557,46,False,0,West Ham,Henderson
Jack Stacey,DEF,Bournemouth,-1.5,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,4651,0,4,1,0.0,0,-34,20,54,43,True,0,Man City,Stacey
Mason Holgate,DEF,Everton,-0.5,0,0,0,0,0.0,192,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,8107,0,2,0,0.0,0,13,181,168,43,True,0,Aston Villa,Holgate
Mason Holgate,DEF,Everton,-0.5,0,0,3,0,0.0,192,0.0,0.0,0.0,2.21,61,2,0,0.7,7.4,2023-03-01T19:45:00Z,45,0,0,0,0,25,0,8107,0,0,4,0.0,0,13,181,168,43,False,0,Arsenal,Holgate
Mateusz Klich,MID,Leeds,0.0,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,5075,0,0,1,0.0,0,-50,0,50,46,True,0,Southampton,Klich
Jimmy Morgan,FWD,Southampton,-0.5,0,0,0,0,0.0,671,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,3314,0,0,1,0.0,0,298,658,360,45,False,0,Leeds,Morgan
Armel Bella-Kotchap,DEF,Southampton,1.0,0,0,12,0,0.2,423,0.0,0.12,0.12,0.86,245,1,0,2.9,25.0,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,18218,1,0,1,4.0,1,1993,2432,439,45,False,1,Leeds,Bella-Kotchap
Ainsley Maitland-Niles,MID,Southampton,1.0,0,0,12,0,0.8,21,0.0,0.0,0.0,0.86,245,1,0,2.5,24.6,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,4841,1,0,1,0.0,2,114,190,76,48,False,0,Leeds,Maitland-Niles
James Milner,MID,Liverpool,3.8,0,0,11,1,13.3,274,0.03,0.03,0.0,0.6,242,0,0,2.6,12.6,2023-02-25T19:45:00Z,90,0,0,0,0,25,0,66871,1,0,0,0.0,3,-244,673,917,44,False,0,Crystal Palace,Milner
James Milner,MID,Liverpool,3.8,0,0,2,0,0.0,274,0.0,0.0,0.0,0.0,67,0,0,0.1,1.2,2023-03-01T20:00:00Z,1,0,0,0,0,25,0,66871,0,0,2,0.0,1,-244,673,917,44,True,0,Wolves,Milner
Kevin De Bruyne,MID,Man City,3.8,0,0,0,0,0.0,301,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,3207779,0,4,1,0.0,0,-662684,25168,687852,123,False,0,Bournemouth,De Bruyne
Sepp van den Berg,DEF,Liverpool,0.0,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,15235,0,0,0,0.0,0,-125,0,125,40,False,0,Crystal Palace,Van den Berg
Sepp van den Berg,DEF,Liverpool,0.0,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,0,0,0,0,25,0,15235,0,0,2,0.0,0,-125,0,125,40,True,0,Wolves,Van den Berg
Joe Gelhardt,FWD,Leeds,0.0,0,0,0,0,0.0,242,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,21448,0,0,1,0.0,0,-777,0,777,51,True,0,Southampton,Gelhardt
Diego Carlos Santos Silva,DEF,Aston Villa,0.0,0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,21718,0,2,0,0.0,0,-73,60,133,47,False,0,Everton,Diego Carlos
Lucas Rodrigues Moura da Silva,MID,Spurs,0.2,0,0,0,0,0.0,431,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,0,0,0,0,25,0,16934,0,0,2,0.0,0,113,278,165,58,True,0,Chelsea,Lucas Moura
Mateo Joseph Fernández,FWD,Leeds,0.7,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,3488,0,0,1,0.0,0,289,556,267,45,True,0,Southampton,Mateo Joseph
Kasey McAteer,MID,Leicester,0.0,0,0,0,0,0.0,687,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,101,0,1,0,0.0,0,-1,0,1,45,True,0,Arsenal,McAteer
Marcus Oliveira Alencar,MID,Arsenal,0.0,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,7903,0,1,0,0.0,0,-76,0,76,46,False,0,Leicester,Marquinhos
Marcus Oliveira Alencar,MID,Arsenal,0.0,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,0,0,0,0,25,0,7903,0,0,4,0.0,0,-76,0,76,46,True,0,Everton,Marquinhos
Matías Viña,DEF,Bournemouth,-1.0,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,573,0,4,1,0.0,0,78,156,78,45,True,0,Man City,Viña
Daniel James,MID,Fulham,0.0,0,0,0,0,0.0,231,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,0,0,0,0,25,0,18324,0,1,1,0.0,0,311,1033,722,60,True,0,Wolves,James
João Félix Sequeira,FWD,Chelsea,3.2,0,0,4,0,10.4,690,0.03,0.13,0.1,0.71,249,2,0,3.2,7.8,2023-02-26T13:30:00Z,82,0,0,0,0,25,0,422800,1,0,2,14.0,2,-5737,71002,76739,76,False,0,Spurs,João Félix
João Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,306,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,2258781,0,4,1,0.0,0,-94552,0,94552,71,False,0,Bournemouth,Cancelo
Tyler Adams,MID,Leeds,2.3,0,0,16,1,3.8,506,0.03,0.03,0.0,0.37,245,0,0,1.9,10.8,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,17657,1,0,1,4.0,3,242,614,372,49,True,0,Southampton,Adams
Owen Bevan,DEF,Bournemouth,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,3665,0,4,1,0.0,0,-28,0,28,40,True,0,Man City,Bevan
Mark Travers,GK,Bournemouth,-1.5,0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,43506,0,4,1,0.0,0,-873,655,1528,42,True,0,Man City,Travers
Jordan Zemura,DEF,Bournemouth,0.8,0,0,11,0,16.9,76,0.08,0.08,0.0,2.38,241,4,0,3.0,11.2,2023-02-25T17:30:00Z,90,0,0,0,0,25,0,14515,1,4,1,2.0,0,-746,94,840,43,True,0,Man City,Zemura
Rob Holding,DEF,Arsenal,1.4,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,11876,0,1,0,0.0,0,-83,69,152,42,False,0,Leicester,Holding
Rob Holding,DEF,Arsenal,1.4,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,0,0,0,0,25,0,11876,0,0,4,0.0,0,-83,69,152,42,True,0,Everton,Holding
Marvelous Nakamba,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,13625,0,2,0,0.0,0,-248,0,248,43,False,0,Everton,Nakamba
Nampalys Mendy,MID,Leicester,1.7,0,0,0,0,0.0,252,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,48726,0,1,0,0.0,0,590,1624,1034,43,True,0,Arsenal,Mendy
Fábio Ferreira Vieira,MID,Arsenal,3.6,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,15120,0,1,0,0.0,0,86,302,216,56,False,0,Leicester,Fábio Vieira
Fábio Ferreira Vieira,MID,Arsenal,3.6,0,0,1,0,2.8,25,0.05,0.34,0.3,0.62,61,0,0,1.7,0.0,2023-03-01T19:45:00Z,18,0,0,0,0,25,0,15120,0,0,4,16.0,1,86,302,216,56,True,0,Everton,Fábio Vieira
Dale Taylor,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,1635,0,0,4,0.0,0,-122,0,122,45,False,0,West Ham,Dale Taylor
Ryan Fredericks,DEF,Bournemouth,-1.0,0,0,4,0,0.7,59,0.0,0.0,0.0,0.5,241,0,0,0.5,2.6,2023-02-25T17:30:00Z,31,0,0,0,0,25,0,2753,0,4,1,2.0,1,27,92,65,44,True,0,Man City,Fredericks
Stanley Mills,MID,Everton,-0.5,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,3353,0,2,0,0.0,0,63,152,89,44,True,0,Aston Villa,Mills
Stanley Mills,MID,Everton,-0.5,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,0,0,0,0,25,0,3353,0,0,4,0.0,0,63,152,89,44,False,0,Arsenal,Mills
Cheikhou Kouyaté,MID,Nott'm Forest,0.0,0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,11743,0,0,4,0.0,0,-143,18,161,44,False,0,West Ham,Kouyaté
Kurt Zouma,DEF,West Ham,0.0,0,0,0,0,0.0,461,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,109435,0,0,4,0.0,0,-4103,93,4196,44,True,0,Nott'm Forest,Zouma
Luke Mbete-Tabu,DEF,Man City,0.0,0,0,0,0,0.0,320,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,13235,0,4,1,0.0,0,-97,0,97,39,False,0,Bournemouth,Mbete
Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,3100,0,0,4,0.0,0,-16,0,16,44,True,0,Nott'm Forest,Oko-Flex
Taiwo Awoniyi,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,397,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,49159,0,0,4,0.0,0,-1528,44,1572,56,False,0,West Ham,Awoniyi
Harry Winks,MID,Spurs,0.0,0,0,0,0,0.0,434,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,0,0,0,0,25,0,65341,0,0,2,0.0,0,-546,0,546,44,True,0,Chelsea,Winks
Kofi Balmer,DEF,Crystal Palace,-0.5,0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,5539,0,0,0,0.0,0,-63,251,314,40,True,0,Liverpool,Balmer
Ricardo Barbosa Pereira,DEF,Leicester,0.0,0,0,3,0,0.0,256,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,5,0,0,0,0,25,0,2497,0,1,0,0.0,1,35,87,52,43,True,0,Arsenal,Ricardo
Moussa Djenepo,MID,Southampton,-0.5,0,0,0,0,0.0,418,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,7085,0,0,1,0.0,0,-35,71,106,50,False,0,Leeds,Djenepo
Morgan Gibbs-White,MID,Nott'm Forest,3.0,0,0,10,0,31.3,493,0.27,0.35,0.08,2.73,250,4,0,5.6,11.8,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,57792,1,0,4,13.0,2,11388,14762,3374,55,False,0,West Ham,Gibbs-White
Loïc Badé,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,2404,0,0,4,0.0,0,-22,0,22,45,False,0,West Ham,Badé
Ryan Christie,MID,Bournemouth,-1.3,0,0,0,0,0.0,69,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,5417,0,4,1,0.0,0,-48,44,92,53,True,0,Man City,Christie
Carney Chukwuemeka,MID,Chelsea,0.0,0,0,0,0,0.0,48,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,0,0,0,0,25,0,39308,0,0,2,0.0,0,-413,326,739,43,False,0,Spurs,Chukwuemeka
Matty Cash,DEF,Aston Villa,2.8,0,0,26,1,5.0,43,0.05,0.05,0.0,1.71,243,0,0,3.1,26.0,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,389994,1,2,0,0.0,6,13008,18530,5522,46,False,0,Everton,Cash
Bernardo Veiga de Carvalho e Silva,MID,Man City,4.5,0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,697397,0,4,1,0.0,0,37183,50250,13067,68,False,0,Bournemouth,Bernardo
Bertrand Traoré,MID,Aston Villa,0.0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,5725,0,2,0,0.0,0,63,83,20,49,False,0,Everton,Traoré
Bobby Clark,MID,Liverpool,1.0,0,0,0,0,0.0,584,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,1398,0,0,0,0.0,0,7,42,35,45,False,0,Crystal Palace,Clark
Bobby Clark,MID,Liverpool,1.0,0,0,0,0,0.0,584,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,0,0,0,0,25,0,1398,0,0,2,0.0,0,7,42,35,45,True,0,Wolves,Clark
Wanya Marçal-Madivadua,MID,Leicester,-0.5,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,73,0,1,0,0.0,0,19,34,15,45,True,0,Arsenal,Marçal-Madivadua
Cody Drameh,DEF,Leeds,0.0,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,15369,0,0,1,0.0,0,-323,0,323,40,True,0,Southampton,Drameh
Vitalii Mykolenko,DEF,Everton,4.7,0,0,15,0,35.0,194,0.23,0.23,0.0,1.94,243,2,0,5.6,15.4,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,162661,1,2,0,6.0,1,51710,57216,5506,43,True,0,Aston Villa,Mykolenko
Vitalii Mykolenko,DEF,Everton,4.7,0,0,14,0,0.8,194,0.0,0.0,0.0,2.79,61,4,0,1.4,12.8,2023-03-01T19:45:00Z,90,0,0,0,0,25,0,162661,1,0,4,0.0,0,51710,57216,5506,43,False,0,Arsenal,Mykolenko
Kyle Walker,DEF,Man City,2.9,0,0,3,0,0.3,299,0.0,0.0,0.0,0.19,241,1,0,0.2,1.4,2023-02-25T17:30:00Z,10,0,0,0,0,25,0,554351,0,4,1,0.0,1,43495,57368,13873,48,False,0,Bournemouth,Walker
Scott Carson,GK,Man City,1.5,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,0,0,0,0,25,0,62281,0,4,1,0.0,0,2163,5130,2967,38,False,0,Bournemouth,Carson
Dominic Solanke,FWD,Bournemouth,1.5,1,0,5,0,1.0,66,0.01,0.52,0.51,2.38,241,4,0,3.1,0.0,2023-02-25T17:30:00Z,90,0,0,0,0,25,0,203597,1,4,1,31.0,5,3019,14586,11567,55,True,0,Man City,Solanke
Edouard Mendy,GK,Chelsea,0.0,0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,0,0,0,0,25,0,687793,0,0,2,0.0,0,-8866,79,8945,48,False,0,Spurs,Mendy
Luke Ayling,DEF,Leeds,2.9,0,0,17,1,4.0,222,0.06,0.12,0.06,0.37,245,0,0,2.4,9.6,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,37833,1,0,1,10.0,6,5793,9030,3237,45,True,0,Southampton,Ayling
Hugo Bueno López,DEF,Wolves,1.9,0,0,7,0,6.5,558,0.02,0.02,0.0,0.47,244,1,0,1.6,5.8,2023-02-24T20:00:00Z,90,0,0,0,0,25,0,722713,1,1,1,4.0,2,9700,42952,33252,39,False,0,Fulham,Bueno
Hugo Bueno López,DEF,Wolves,1.9,0,0,5,0,4.3,558,0.02,0.02,0.0,0.36,67,0,0,0.6,1.6,2023-03-01T20:00:00Z,23,0,0,0,0,25,0,722713,1,0,2,0.0,1,9700,42952,33252,39,False,0,Liverpool,Bueno
Lewis Warrington,MID,Everton,0.0,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,6795,0,2,0,0.0,0,-60,0,60,44,True,0,Aston Villa,Warrington
Lewis Warrington,MID,Everton,0.0,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,0,0,0,0,25,0,6795,0,0,4,0.0,0,-60,0,60,44,False,0,Arsenal,Warrington
Pierre-Emile Højbjerg,MID,Spurs,3.8,0,0,21,1,5.0,433,0.02,0.07,0.05,0.41,249,0,0,2.4,16.8,2023-02-26T13:30:00Z,90,0,0,0,0,25,0,270101,1,0,2,2.0,3,6918,21119,14201,55,True,0,Chelsea,Højbjerg
Kaden Rodney,MID,Crystal Palace,-0.5,0,0,0,0,0.0,601,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,1905,0,0,0,0.0,0,-16,28,44,45,True,0,Liverpool,Rodney
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,172,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,1118,0,0,0,0.0,0,-9,0,9,45,True,0,Liverpool,Rak-Sakyi
Jairo Riedewald,MID,Crystal Palace,-0.5,0,0,0,0,0.0,164,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,5027,0,0,0,0.0,0,-63,60,123,43,True,0,Liverpool,Riedewald
Declan Rice,MID,West Ham,5.2,0,2,38,1,49.3,467,0.11,0.15,0.04,0.42,250,0,1,11.4,57.4,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,352698,1,0,4,7.0,10,3426,9312,5886,47,True,0,Nott'm Forest,Rice
Daniel Amartey,DEF,Leicester,-0.5,0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,80478,0,1,0,0.0,0,-6235,4778,11013,40,True,0,Arsenal,Amartey
Kamaldeen Sulemana,MID,Southampton,1.3,0,0,7,1,20.8,731,0.04,0.09,0.04,0.52,245,0,0,3.0,5.6,2023-02-25T15:00:00Z,62,0,0,0,0,25,0,2000,1,0,1,4.0,3,518,719,201,50,False,0,Leeds,Kamaldeen
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,447,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,0,0,0,0,25,0,3497,0,0,2,0.0,0,-26,0,26,45,True,0,Chelsea,Scarlett
João Victor Gomes da Silva,MID,Wolves,3.1,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,0,0,0,0,25,0,9900,0,1,1,0.0,0,1444,2875,1431,45,False,0,Fulham,João Gomes
João Victor Gomes da Silva,MID,Wolves,3.1,0,0,2,0,1.3,721,0.0,0.0,0.0,1.41,67,2,0,0.3,1.4,2023-03-01T20:00:00Z,26,0,0,0,0,25,0,9900,0,0,2,0.0,1,1444,2875,1431,45,False,0,Liverpool,João Gomes
Rúben Nascimento Vinagre,DEF,Everton,-0.5,0,0,0,0,0.0,531,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,5219,0,2,0,0.0,0,-14,53,67,43,True,0,Aston Villa,Vinagre
Rúben Nascimento Vinagre,DEF,Everton,-0.5,0,0,0,0,0.0,531,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,0,0,0,0,25,0,5219,0,0,4,0.0,0,-14,53,67,43,False,0,Arsenal,Vinagre
Sammy Braybrooke,MID,Leicester,0.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,0,0,0,0,25,0,517,0,1,0,0.0,0,6,38,32,45,True,0,Arsenal,Braybrooke
Maximilian Wöber,DEF,Leeds,1.4,0,1,28,1,10.7,691,0.01,0.04,0.03,0.37,245,0,0,6.1,31.0,2023-02-25T15:00:00Z,90,0,0,0,0,25,0,5741,1,0,1,19.0,7,-2416,133,2549,45,True,0,Southampton,Wöber
Brenden Aaronson,MID,Leeds,1.7,0,0,1,1,26.8,246,0.03,0.2,0.17,0.25,245,0,0,4.4,5.0,2023-02-25T15:00:00Z,74,0,0,0,0,25,0,75531,1,0,1,12.0,3,-1579,787,2366,54,True,0,Southampton,Aaronson
Danny Ward,GK,Leicester,1.7,0,0,9,0,0.0,254,0.0,0.0,0.0,0.64,246,1,0,0.6,6.2,2023-02-25T15:00:00Z,90,0,0,0,0,25,1,3030474,1,1,0,0.0,2,-63441,30203,93644,40,True,0,Arsenal,Ward
Joachim Andersen,DEF,Crystal Palace,1.0,0,0,22,1,0.8,165,0.01,0.01,0.0,0.9,242,0,0,2.5,22.2,2023-02-25T19:45:00Z,90,0,0,0,0,25,0,168613,1,0,0,2.0,5,-3674,1463,5137,45,True,1,Liverpool,Andersen
Jack Stephens,DEF,Bournemouth,0.5,0,0,14,0,14.5,404,0.06,0.06,0.0,2.38,241,4,0,4.4,25.4,2023-02-25T17:30:00Z,90,0,0,0,0,25,0,5286,1,4,1,4.0,0,257,372,115,43,True,0,Man City,Stephens
James McArthur,MID,Crystal Palace,-0.5,0,0,0,0,0.0,154,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,0,0,0,0,25,0,605,0,0,0,0.0,0,9,40,31,48,True,0,Liverpool,McArthur
Wilfred Ndidi,MID,Leicester,0.3,0,0,11,0,10.8,265,0.01,0.01,0.0,0.64,246,1,0,3.2,20.8,2023-02-25T15:00:00Z,76,0,0,0,0,25,0,22555,1,1,0,0.0,2,13,155,142,48,True,0,Arsenal,Ndidi
Ederson Santana de Moraes,GK,Man City,3.1,0,0,11,0,0.0,307,0.0,0.0,0.0,1.35,241,1,0,1.0,10.0,2023-02-25T17:30:00Z,90,0,0,0,0,25,1,1615686,1,4,1,0.0,2,-2226,54498,56724,54,False,0,Bournemouth,Ederson
