name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,season
Mislav Orsic,MID,Southampton,0.5,0,0,4,0,0.3,692,0.00021,0.00021,0.0,0.0,209,0,0,0.2,2.0,2023-01-21T15:00:00Z,6,0,0,0,0,21,0,2658,0,1,0,0.0,1,774,1357,583,55,True,0,Aston Villa,2022-23
Sékou Mara,FWD,Southampton,1.2,0,0,-6,0,1.4,528,0.0042,0.0555,0.0513,0.3968,209,1,0,0.3,0.0,2023-01-21T15:00:00Z,29,0,0,0,0,21,0,10215,0,1,0,6.0,1,-346,513,859,53,True,0,Aston Villa,2022-23
Scott McTominay,MID,Man Utd,0.2,0,0,15,0,3.7,338,0.00707,0.07087,0.0638,2.9293,201,3,0,4.3,31.8,2023-01-22T16:30:00Z,90,0,0,0,0,21,0,18534,1,2,3,7.0,2,-127,159,286,49,False,0,Arsenal,2022-23
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0.0,0,0,0,0,0.0,390,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,455,0,1,1,0.0,0,0,0,0,50,False,0,Bournemouth,2022-23
Dean Henderson,GK,Nott'm Forest,0.0,0,0,0,0,0.0,398,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,957204,0,1,1,0.0,0,-73848,6989,80837,47,False,0,Bournemouth,2022-23
Jack Stacey,DEF,Bournemouth,0.7,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,4791,0,1,1,0.0,0,43,127,84,43,True,0,Nott'm Forest,2022-23
Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,192,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,8049,0,0,2,0.0,0,-124,45,169,43,False,0,West Ham,2022-23
Steven Alzate,MID,Brighton,0.0,0,0,0,0,0.0,115,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,8759,0,2,2,0.0,0,-117,0,117,44,False,0,Leicester,2022-23
Mateusz Klich,MID,Leeds,0.0,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,5560,0,0,0,0.0,0,-271,7,278,46,True,0,Brentford,2022-23
Jimmy Morgan,FWD,Southampton,0.0,0,0,0,0,0.0,671,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,1905,0,1,0,0.0,0,-131,512,643,45,True,0,Aston Villa,2022-23
Armel Bella-Kotchap,DEF,Southampton,0.0,0,0,0,0,0.0,423,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,15759,0,1,0,0.0,0,-820,38,858,45,True,0,Aston Villa,2022-23
Ainsley Maitland-Niles,MID,Southampton,0.8,0,0,0,0,0.0,21,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,4693,0,1,0,0.0,0,-61,27,88,48,True,0,Aston Villa,2022-23
James Milner,MID,Liverpool,0.9,0,0,3,1,5.8,274,0.0393,0.0736,0.0343,1.5225,207,0,0,0.9,2.2,2023-01-21T12:30:00Z,71,0,0,0,0,21,0,68574,1,0,0,1.0,2,-719,355,1074,44,True,1,Chelsea,2022-23
Keane Lewis-Potter,MID,Brentford,0.4,0,0,0,0,0.0,515,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,5459,0,0,0,0.0,0,-51,50,101,52,False,0,Leeds,2022-23
Kevin De Bruyne,MID,Man City,3.8,1,0,26,1,46.4,301,0.56697,0.56697,0.0,0.4263,208,0,0,8.4,27.4,2023-01-22T14:00:00Z,76,0,0,0,0,21,0,4274732,1,0,3,10.0,6,-28698,136174,164872,125,True,0,Wolves,2022-23
Sepp van den Berg,DEF,Liverpool,0.0,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,0,0,0,0,21,0,15775,0,0,0,0.0,0,-185,0,185,40,True,0,Chelsea,2022-23
Joe Gelhardt,FWD,Leeds,1.4,0,0,0,0,0.0,242,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,27828,0,0,0,0.0,0,-799,866,1665,51,True,0,Brentford,2022-23
Diego Carlos,DEF,Aston Villa,0.0,0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,21985,0,1,0,0.0,0,-113,34,147,47,False,0,Southampton,2022-23
Lucas Moura,MID,Spurs,0.1,0,0,0,0,0.0,431,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,0,0,0,0,21,0,16385,0,1,0,0.0,0,-167,14,181,58,False,0,Fulham,2022-23
Ben Mee,DEF,Brentford,4.4,0,0,19,1,1.3,526,0.0255,0.0255,0.0,0.5014,205,0,0,1.6,11.0,2023-01-22T14:00:00Z,90,0,0,0,0,21,0,995217,1,0,0,4.0,6,187432,208707,21275,47,False,0,Leeds,2022-23
Mateo Joseph,FWD,Leeds,0.0,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,2212,0,0,0,0.0,0,-244,140,384,45,True,0,Brentford,2022-23
Kasey McAteer,MID,Leicester,0.0,0,0,0,0,0.0,687,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,128,0,2,2,0.0,0,46,67,21,45,True,0,Brighton,2022-23
Marquinhos,MID,Arsenal,0.5,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,0,0,0,0,21,0,8490,0,2,3,0.0,0,-86,68,154,46,True,0,Man Utd,2022-23
Daniel James,MID,Fulham,0.2,0,0,0,0,0.0,231,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,0,0,0,0,21,0,17294,0,1,0,0.0,0,-511,436,947,60,True,0,Spurs,2022-23
João Félix,FWD,Chelsea,0.0,0,0,0,0,0.0,690,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,0,0,0,0,21,0,17325,0,0,0,0.0,0,-4191,5849,10040,75,False,0,Liverpool,2022-23
João Cancelo,DEF,Man City,1.5,0,0,0,0,0.0,306,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,4590624,0,0,3,0.0,0,-267837,54676,322513,72,True,0,Wolves,2022-23
Bruno Fernandes,MID,Man Utd,6.0,1,0,24,0,15.0,333,0.02048,0.02048,0.0,2.9293,201,3,0,5.3,33.6,2023-01-22T16:30:00Z,90,0,0,0,0,21,0,530130,1,2,3,4.0,5,115500,140177,24677,98,False,0,Arsenal,2022-23
Tyler Adams,MID,Leeds,2.2,0,0,11,1,5.5,506,0.04845,0.04845,0.0,0.2886,205,0,0,2.1,15.0,2023-01-22T14:00:00Z,90,0,0,0,0,21,0,16677,1,0,0,0.0,3,-15,345,360,49,True,0,Brentford,2022-23
Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,352,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,212,0,0,0,0.0,0,0,0,0,45,False,0,Crystal Palace,2022-23
Owen Bevan,DEF,Bournemouth,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,3813,0,1,1,0.0,0,-43,0,43,40,True,0,Nott'm Forest,2022-23
Mark Travers,GK,Bournemouth,1.7,0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,48742,0,1,1,0.0,0,-652,1535,2187,43,True,0,Nott'm Forest,2022-23
Jordan Zemura,DEF,Bournemouth,1.3,0,0,21,0,25.8,76,0.51063,0.68873,0.1781,1.7711,202,1,0,5.8,12.8,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,16512,1,1,1,19.0,2,23,745,722,44,True,0,Nott'm Forest,2022-23
Rob Holding,DEF,Arsenal,0.9,0,0,3,0,0.0,5,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,1,0,0,0,0,21,0,12025,0,2,3,0.0,1,-157,71,228,42,True,0,Man Utd,2022-23
Ivan Toney,FWD,Brentford,5.4,0,0,-5,1,3.3,80,0.00825,0.15055,0.1423,0.5014,205,0,0,1.0,0.0,2023-01-22T14:00:00Z,90,0,0,0,0,21,0,3263529,1,0,0,11.0,1,952339,977376,25037,76,False,1,Leeds,2022-23
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,41498,0,0,0,0.0,0,-1501,27,1528,42,False,0,Leeds,2022-23
Marvelous Nakamba,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,15208,0,1,0,0.0,0,-273,89,362,43,False,0,Southampton,2022-23
Nampalys Mendy,MID,Leicester,1.0,0,0,10,0,1.5,252,0.00735,0.00735,0.0,1.5259,206,2,0,0.9,7.2,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,46869,1,2,2,0.0,2,-616,262,878,43,True,0,Brighton,2022-23
Fábio Vieira,MID,Arsenal,0.9,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,0,0,0,0,21,0,14869,0,2,3,0.0,0,-182,202,384,57,True,0,Man Utd,2022-23
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,4140,0,0,0,0.0,0,0,196,196,39,False,0,Leeds,2022-23
Dale Taylor,FWD,Nott'm Forest,-0.5,0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,2544,0,1,1,0.0,0,36,367,331,45,False,0,Bournemouth,2022-23
Ryan Fredericks,DEF,Bournemouth,0.0,0,0,0,0,0.0,59,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,2798,0,1,1,0.0,0,-61,43,104,44,True,0,Nott'm Forest,2022-23
Stanley Mills,MID,Everton,0.0,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,3124,0,0,2,0.0,0,-97,20,117,44,False,0,West Ham,2022-23
Cheikhou Kouyaté,MID,Nott'm Forest,0.0,0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,12933,0,1,1,0.0,0,-475,15,490,45,False,0,Bournemouth,2022-23
Kurt Zouma,DEF,West Ham,2.2,1,2,36,1,0.6,461,0.00205,0.05735,0.0553,0.6745,210,0,0,2.7,21.4,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,123849,1,0,2,5.0,11,-973,1917,2890,44,True,0,Everton,2022-23
Luke Mbete-Tabu,DEF,Man City,0.0,0,0,0,0,0.0,320,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,13738,0,0,3,0.0,0,-152,0,152,39,True,0,Wolves,2022-23
Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,3179,0,0,2,0.0,0,-27,0,27,44,True,0,Everton,2022-23
Taiwo Awoniyi,FWD,Nott'm Forest,0.5,0,0,0,0,0.0,397,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,61882,0,1,1,0.0,0,-7846,523,8369,57,False,0,Bournemouth,2022-23
Harry Winks,MID,Spurs,0.0,0,0,0,0,0.0,434,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,0,0,0,0,21,0,68417,0,1,0,0.0,0,-896,0,896,44,False,0,Fulham,2022-23
Levi Colwill,DEF,Brighton,0.6,0,0,0,0,0.0,559,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,15220,0,2,2,0.0,0,5943,9227,3284,44,False,0,Leicester,2022-23
Kofi Balmer,DEF,Crystal Palace,0.0,0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,4796,0,0,0,0.0,0,-29,243,272,40,True,0,Newcastle,2022-23
Ricardo Pereira,DEF,Leicester,0.0,0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,2277,0,2,2,0.0,0,-8,17,25,43,True,0,Brighton,2022-23
Moussa Djenepo,MID,Southampton,0.4,0,0,4,0,14.0,418,0.05314,0.09594,0.0428,0.0,209,0,0,3.8,7.0,2023-01-21T15:00:00Z,6,0,0,0,0,21,0,7232,0,1,0,17.0,1,-134,92,226,50,True,0,Aston Villa,2022-23
Morgan Gibbs-White,MID,Nott'm Forest,2.9,0,0,15,0,89.1,493,0.39529,0.55289,0.1576,1.3582,202,1,0,15.0,24.2,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,58909,1,1,1,37.0,2,26825,30319,3494,55,False,0,Bournemouth,2022-23
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,97,0,0,0,0.0,0,-2,0,2,45,False,0,Leeds,2022-23
Loïc Badé,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,2604,0,1,1,0.0,0,-83,0,83,45,False,0,Bournemouth,2022-23
Ryan Christie,MID,Bournemouth,2.1,0,0,-1,0,36.9,69,0.02761,0.16991,0.1423,1.6873,202,1,0,5.7,5.0,2023-01-21T15:00:00Z,87,0,0,0,0,21,0,5707,1,1,1,15.0,2,165,323,158,53,True,0,Nott'm Forest,2022-23
Pervis Estupiñán,DEF,Brighton,3.8,2,2,33,0,29.5,586,0.09034,0.10004,0.0097,1.2963,206,2,0,7.9,47.4,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,122798,1,2,2,2.0,9,39730,45749,6019,45,False,0,Leicester,2022-23
Carney Chukwuemeka,MID,Chelsea,0.8,0,0,3,0,0.3,48,0.00613,0.00613,0.0,0.184,207,0,0,0.8,1.2,2023-01-21T12:30:00Z,8,0,0,0,0,21,0,41459,0,0,0,6.0,1,-266,839,1105,43,False,0,Liverpool,2022-23
Matty Cash,DEF,Aston Villa,0.6,0,0,4,0,0.0,43,0.0,0.0,0.0,0.0333,209,0,0,0.1,1.0,2023-01-21T15:00:00Z,9,0,0,0,0,21,0,380270,0,1,0,0.0,1,-15874,286,16160,46,False,0,Southampton,2022-23
Bernardo Silva,MID,Man City,2.0,0,0,8,0,15.0,311,0.41953,0.41953,0.0,0.4027,208,0,0,2.7,4.4,2023-01-22T14:00:00Z,13,0,0,0,0,21,0,687786,0,0,3,8.0,1,-36146,5686,41832,68,True,0,Wolves,2022-23
Javier Manquillo,DEF,Newcastle,0.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,6076,0,0,0,0.0,0,-66,67,133,42,False,0,Crystal Palace,2022-23
Bertrand Traoré,MID,Aston Villa,0.0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,5700,0,1,0,0.0,0,-24,0,24,49,False,0,Southampton,2022-23
Bobby Clark,MID,Liverpool,0.5,0,0,0,0,0.0,584,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,0,0,0,0,21,0,1336,0,0,0,0.0,0,-3,33,36,45,True,0,Chelsea,2022-23
Raphaël Varane,DEF,Man Utd,2.3,0,0,19,0,2.0,329,0.00657,0.00657,0.0,2.9293,201,3,0,2.8,26.0,2023-01-22T16:30:00Z,90,0,0,0,0,21,0,328724,1,2,3,0.0,1,11214,23311,12097,48,False,0,Arsenal,2022-23
Cody Drameh,DEF,Leeds,0.0,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,16919,0,0,0,0.0,0,-239,117,356,40,True,0,Brentford,2022-23
Vitalii Mykolenko,DEF,Everton,0.8,0,0,3,0,2.2,194,0.00866,0.00866,0.0,1.5055,210,2,0,0.7,2.8,2023-01-21T15:00:00Z,45,0,0,0,0,21,0,79183,1,0,2,2.0,0,-8943,1191,10134,43,False,0,West Ham,2022-23
Kyle Walker,DEF,Man City,1.5,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,456642,0,0,3,0.0,0,-2088,15848,17936,48,True,0,Wolves,2022-23
Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,44717,0,0,3,0.0,0,-42,2714,2756,38,True,0,Wolves,2022-23
Dominic Solanke,FWD,Bournemouth,0.0,0,0,0,0,0.0,66,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,319420,0,1,1,0.0,0,-116410,3264,119674,56,True,0,Nott'm Forest,2022-23
Vitaly Janelt,MID,Brentford,3.0,0,0,2,0,6.3,86,0.00178,0.00178,0.0,0.0875,205,0,0,0.7,0.6,2023-01-22T14:00:00Z,30,0,0,0,0,21,0,14854,0,0,0,0.0,1,-486,540,1026,55,False,0,Leeds,2022-23
Robert Sánchez,GK,Brighton,4.2,0,0,7,0,0.0,113,4e-05,4e-05,0.0,1.2963,206,2,0,0.7,7.0,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,1296246,1,2,2,0.0,1,40718,60159,19441,46,False,0,Leicester,2022-23
Edouard Mendy,GK,Chelsea,0.0,0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,0,0,0,0,21,0,741582,0,0,0,0.0,0,-22565,125,22690,48,False,0,Liverpool,2022-23
Luke Ayling,DEF,Leeds,3.2,0,2,25,1,11.9,222,0.02591,0.02591,0.0,0.2886,205,0,0,4.0,21.8,2023-01-22T14:00:00Z,90,0,0,0,0,21,0,11439,1,0,0,6.0,8,353,1254,901,45,True,0,Brentford,2022-23
Eric Bailly,DEF,Man Utd,0.0,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,0,0,0,0,21,0,40539,0,2,3,0.0,0,-481,0,481,40,False,0,Arsenal,2022-23
Hugo Bueno,DEF,Wolves,2.2,0,0,11,0,5.8,558,0.01022,0.02512,0.0149,2.6341,208,3,0,2.0,13.6,2023-01-22T14:00:00Z,80,0,0,0,0,21,0,699587,1,0,3,1.0,1,26882,48082,21200,39,False,0,Man City,2022-23
Lewis Warrington,MID,Everton,0.0,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,7168,0,0,2,0.0,0,-109,0,109,44,False,0,West Ham,2022-23
Pierre-Emile Højbjerg,MID,Spurs,4.0,0,0,16,1,16.3,433,0.02716,0.05956,0.0324,1.1789,204,0,0,3.8,13.2,2023-01-23T20:15:00Z,90,0,0,0,0,21,0,306289,1,1,0,8.0,3,-41270,4503,45773,55,False,0,Fulham,2022-23
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,0,0.0,601,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,1854,0,0,0,0.0,0,-31,16,47,45,True,0,Newcastle,2022-23
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,172,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,1154,0,0,0,0.0,0,-10,0,10,45,True,0,Newcastle,2022-23
Jairo Riedewald,MID,Crystal Palace,0.2,0,0,0,0,0.0,164,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,5206,0,0,0,0.0,0,-108,26,134,43,True,0,Newcastle,2022-23
Declan Rice,MID,West Ham,2.0,0,0,13,1,16.4,467,0.0209,0.1565,0.1356,0.6745,210,0,0,3.9,19.0,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,359257,1,0,2,4.0,3,-11188,2090,13278,48,True,0,Everton,2022-23
Daniel Amartey,DEF,Leicester,1.0,0,0,15,0,0.1,257,0.00055,0.00055,0.0,1.5259,206,2,0,1.9,18.8,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,106246,1,2,2,0.0,1,-5890,4400,10290,42,True,0,Brighton,2022-23
Anthony Gordon,MID,Everton,0.6,0,0,0,0,0.0,195,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,123415,0,0,2,0.0,0,-6073,342,6415,52,False,0,West Ham,2022-23
David Raya,GK,Brentford,6.0,0,3,37,1,10.0,81,0.00516,0.00516,0.0,0.5014,205,0,0,4.1,30.8,2023-01-22T14:00:00Z,90,0,0,0,0,21,5,918063,1,0,0,0.0,10,69342,89927,20585,46,False,0,Leeds,2022-23
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,447,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,0,0,0,0,21,0,3637,0,1,0,0.0,0,-32,0,32,45,False,0,Fulham,2022-23
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,510,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,0,0,0,0,21,0,23382,0,0,0,0.0,0,-256,64,320,49,False,0,Leeds,2022-23
Rúben Vinagre,DEF,Everton,0.0,0,0,0,0,0.0,531,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,5201,0,0,2,0.0,0,-45,15,60,43,False,0,West Ham,2022-23
Sammy Braybrooke,MID,Leicester,0.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,534,0,2,2,0.0,0,7,33,26,45,True,0,Brighton,2022-23
Solly March,MID,Brighton,9.2,0,0,3,0,4.3,107,0.05513,0.39703,0.3419,1.2963,206,2,0,3.7,7.6,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,637706,1,2,2,25.0,2,508184,526976,18792,51,False,0,Leicester,2022-23
Maximilian Wöber,DEF,Leeds,4.0,0,1,24,1,1.3,691,0.011,0.1484,0.1374,0.2886,205,0,0,1.4,9.4,2023-01-22T14:00:00Z,90,0,0,0,0,21,0,633,1,0,0,3.0,7,278,368,90,45,True,0,Brentford,2022-23
Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,361,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,5729,0,0,0,0.0,0,-56,0,56,45,False,0,Crystal Palace,2022-23
Brenden Aaronson,MID,Leeds,2.4,0,0,4,1,11.6,246,0.02827,0.19807,0.1698,0.1387,205,0,0,2.9,3.6,2023-01-22T14:00:00Z,69,0,0,0,0,21,0,82120,1,0,0,14.0,3,-3792,591,4383,54,True,0,Brentford,2022-23
Danny Ward,GK,Leicester,1.8,0,0,14,0,0.0,254,0.00116,0.00116,0.0,1.5259,206,2,0,1.5,15.4,2023-01-21T15:00:00Z,90,0,0,0,0,21,2,3354494,1,2,2,0.0,1,-57217,24819,82036,41,True,0,Brighton,2022-23
Joachim Andersen,DEF,Crystal Palace,0.0,0,0,0,0,0.0,165,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,227975,0,0,0,0.0,0,-34694,427,35121,45,True,0,Newcastle,2022-23
Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,542,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,4951,0,2,2,0.0,0,-39,0,39,40,False,0,Leicester,2022-23
Jack Stephens,DEF,Bournemouth,0.9,0,0,14,0,0.3,404,0.00499,0.00499,0.0,1.7711,202,1,0,2.1,20.4,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,5043,1,1,1,0.0,2,-13,81,94,43,True,0,Nott'm Forest,2022-23
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,154,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,0,0,0,0,21,0,519,0,0,0,0.0,0,-4,16,20,48,True,0,Newcastle,2022-23
Wilfred Ndidi,MID,Leicester,1.0,0,0,0,0,0.0,265,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,0,0,0,0,21,0,23304,0,2,2,0.0,0,-156,154,310,48,True,0,Brighton,2022-23
Ederson,GK,Man City,4.3,0,0,24,1,0.0,307,0.00016,0.00016,0.0,0.829,208,0,0,0.8,8.0,2023-01-22T14:00:00Z,90,0,0,0,0,21,1,1550202,1,0,3,0.0,6,6474,49422,42948,54,True,0,Wolves,2022-23
Angelo Ogbonna,DEF,West Ham,2.0,0,1,34,1,0.5,456,0.0024,0.0024,0.0,0.6745,210,0,0,3.1,28.8,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,7261,1,0,2,2.0,7,41,134,93,44,True,0,Everton,2022-23
Jarrod Bowen,MID,West Ham,5.8,0,3,44,1,15.5,465,0.24055,1.75965,1.5191,0.6745,210,0,2,16.1,75.2,2023-01-21T15:00:00Z,90,0,0,0,0,21,0,252169,1,0,2,70.0,16,-5019,7056,12075,80,True,0,Everton,2022-23
