name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
João Cancelo,DEF,Man City,4.7,0,2,27,1,18.9,306,0.0,0.0,0.0,0.0,10,0,0,3.9,15.4,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,3569038,0,2,0,5.0,7,0,0,0,70,False,1,West Ham,Cancelo
Bruno Borges Fernandes,MID,Man Utd,3.7,0,0,14,0,35.0,333,0.0,0.0,0.0,0.0,9,2,0,5.4,10.8,2022-08-07T13:00:00Z,89,0,0,0,0,1,0,266667,0,2,1,8.0,2,0,0,0,100,True,0,Brighton,Fernandes
Tyler Adams,MID,Leeds,1.1,0,0,7,0,12.0,506,0.0,0.0,0.0,0.0,5,1,0,2.4,11.0,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,12574,0,1,2,1.0,1,0,0,0,50,True,1,Wolves,Adams
Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,352,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,456,0,0,2,0.0,0,0,0,0,45,True,0,Nott'm Forest,Clark
Mark Travers,GK,Bournemouth,1.7,0,0,24,1,0.0,72,0.0,0.0,0.0,0.0,2,0,0,1.5,14.6,2022-08-06T14:00:00Z,90,0,0,0,0,1,2,24837,0,0,2,0.0,6,0,0,0,45,True,0,Aston Villa,Travers
Jordan Zemura,DEF,Bournemouth,1.4,0,0,25,1,10.7,76,0.0,0.0,0.0,0.0,2,0,0,3.4,21.6,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,9212,0,0,2,2.0,6,0,0,0,45,True,0,Aston Villa,Zemura
Rob Holding,DEF,Arsenal,2.4,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,14331,0,2,0,0.0,0,0,0,0,45,False,0,Crystal Palace,Holding
Ivan Toney,FWD,Brentford,2.2,0,2,26,0,25.8,80,0.0,0.0,0.0,0.0,6,2,1,8.8,39.0,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,438961,0,2,2,23.0,8,0,0,0,70,False,0,Leicester,Toney
Pontus Jansson,DEF,Brentford,1.9,0,0,17,0,0.5,78,0.0,0.0,0.0,0.0,6,2,0,1.9,18.2,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,186616,0,2,2,0.0,1,0,0,0,45,False,0,Leicester,Jansson
Marvelous Nakamba,MID,Aston Villa,1.5,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,16834,0,0,2,0.0,0,0,0,0,45,False,0,Bournemouth,Nakamba
Nampalys Mendy,MID,Leicester,1.0,0,0,0,0,0.0,252,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,50019,0,2,2,0.0,0,0,0,0,45,True,0,Brentford,Mendy
Fábio Ferreira Vieira,MID,Arsenal,2.0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,15311,0,2,0,0.0,0,0,0,0,60,False,0,Crystal Palace,Fábio Vieira
Ryan Fredericks,DEF,Bournemouth,0.0,0,0,0,0,0.0,59,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,3897,0,0,2,0.0,0,0,0,0,45,True,0,Aston Villa,Fredericks
Stanley Mills,MID,Everton,0.5,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,True,0,Chelsea,Mills
Kurt Zouma,DEF,West Ham,0.9,0,0,8,0,0.2,461,0.0,0.0,0.0,0.0,10,2,0,1.5,13.0,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,110499,0,2,0,2.0,1,0,0,0,45,True,0,Man City,Zouma
Luke Mbete-Tabu,DEF,Man City,2.0,0,0,0,0,0.0,320,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,9893,0,2,0,0.0,0,0,0,0,40,False,0,West Ham,Mbete
Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,0,0,2,0,0.0,0,0,0,0,45,True,0,Man City,Oko-Flex
Taiwo Awoniyi,FWD,Nott'm Forest,1.3,0,0,6,0,0.4,397,0.0,0.0,0.0,0.0,7,1,0,0.4,3.2,2022-08-06T14:00:00Z,27,0,0,0,0,1,0,91393,0,0,2,0.0,1,0,0,0,60,False,0,Newcastle,Awoniyi
Harry Winks,MID,Spurs,1.5,0,0,0,0,0.0,434,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,167072,0,1,4,0.0,0,0,0,0,45,True,0,Southampton,Winks
Levi Colwill,DEF,Brighton,1.4,0,0,3,0,0.1,559,0.0,0.0,0.0,0.0,9,0,0,0.0,0.2,2022-08-07T13:00:00Z,1,0,0,0,0,1,0,2027,0,2,1,0.0,1,0,0,0,45,False,0,Man Utd,Colwill
Ricardo Barbosa Pereira,DEF,Leicester,0.0,0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,7966,0,2,2,0.0,0,0,0,0,45,True,0,Brentford,Ricardo
Moussa Djenepo,MID,Southampton,1.1,1,0,16,0,12.2,418,0.0,0.0,0.0,0.0,8,4,0,4.7,22.6,2022-08-06T14:00:00Z,71,0,0,0,0,1,0,2795,0,1,4,12.0,5,0,0,0,50,False,0,Spurs,Djenepo
Morgan Gibbs-White,MID,Wolves,2.5,0,0,9,0,23.6,493,0.0,0.0,0.0,0.0,5,2,0,4.8,11.6,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,13163,0,1,2,13.0,2,0,0,0,55,False,0,Leeds,Gibbs-White
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,237,0,2,2,0.0,0,0,0,0,45,False,0,Leicester,Bidstrup
Ryan Christie,MID,Bournemouth,1.5,0,0,1,0,0.3,69,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,4,0,0,0,0,1,0,6183,0,0,2,0.0,1,0,0,0,55,True,0,Aston Villa,Christie
Carney Chukwuemeka,MID,Chelsea,1.5,0,0,0,0,0.0,48,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,55909,0,1,0,0.0,0,0,0,0,45,False,0,Everton,Chukwuemeka
Matty Cash,DEF,Aston Villa,2.8,0,0,15,0,11.0,43,0.0,0.0,0.0,0.0,2,2,0,3.4,13.2,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,1603398,0,0,2,10.0,1,0,0,0,50,False,0,Bournemouth,Cash
Bernardo Veiga de Carvalho e Silva,MID,Man City,3.4,0,0,3,0,2.7,311,0.0,0.0,0.0,0.0,10,0,0,0.9,4.4,2022-08-07T15:30:00Z,12,0,0,0,0,1,0,644299,0,2,0,2.0,1,0,0,0,70,False,0,West Ham,Bernardo
Javier Manquillo Gaitán,DEF,Newcastle,2.4,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,6578,0,0,2,0.0,0,0,0,0,45,True,0,Nott'm Forest,Manquillo
Bertrand Traoré,MID,Aston Villa,2.1,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,16145,0,0,2,0.0,0,0,0,0,50,False,0,Bournemouth,Traoré
Raphaël Varane,DEF,Man Utd,2.8,0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,160718,0,2,1,0.0,0,0,0,0,50,True,0,Brighton,Varane
Cody Drameh,DEF,Leeds,0.5,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,6079,0,1,2,0.0,0,0,0,0,40,True,0,Wolves,Drameh
Vitalii Mykolenko,DEF,Everton,1.4,0,0,4,0,15.7,194,0.0,0.0,0.0,0.0,3,1,0,3.3,15.8,2022-08-06T16:30:00Z,90,0,0,0,0,1,0,23854,0,1,0,1.0,1,0,0,0,45,True,1,Chelsea,Mykolenko
Kyle Walker,DEF,Man City,3.3,0,0,24,1,7.7,299,0.0,0.0,0.0,0.0,10,0,0,1.4,6.6,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,733920,0,2,0,0.0,6,0,0,0,50,False,0,West Ham,Walker
Scott Carson,GK,Man City,2.0,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,11672,0,2,0,0.0,0,0,0,0,40,False,0,West Ham,Carson
Dominic Solanke,FWD,Bournemouth,1.3,0,0,2,1,0.6,66,0.0,0.0,0.0,0.0,2,0,0,4.8,4.4,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,102656,0,0,2,43.0,2,0,0,0,60,True,0,Aston Villa,Solanke
Vitaly Janelt,MID,Brentford,2.0,0,0,14,0,23.7,86,0.0,0.0,0.0,0.0,6,2,0,4.1,15.2,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,4785,0,2,2,2.0,2,0,0,0,55,False,0,Leicester,Janelt
Robert Sánchez,GK,Brighton,1.7,0,1,19,0,0.0,113,0.0,0.0,0.0,0.0,9,1,0,4.0,40.0,2022-08-07T13:00:00Z,90,0,0,0,0,1,5,892941,0,2,1,0.0,4,0,0,0,45,False,0,Man Utd,Sánchez
Edouard Mendy,GK,Chelsea,3.6,0,0,28,1,0.0,147,0.0,0.0,0.0,0.0,3,0,0,2.8,27.8,2022-08-06T16:30:00Z,90,0,0,0,0,1,3,1595369,0,1,0,0.0,7,0,0,0,50,False,0,Everton,Mendy
Luke Ayling,DEF,Leeds,0.0,0,0,0,0,0.0,222,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,1794,0,1,2,0.0,0,0,0,0,45,True,0,Wolves,Ayling
Eric Bailly,DEF,Man Utd,1.5,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,140241,0,2,1,0.0,0,0,0,0,40,True,0,Brighton,Bailly
Hugo Bueno López,DEF,Wolves,1.5,0,0,0,0,0.0,558,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,40105,0,1,2,0.0,0,0,0,0,40,False,0,Leeds,Bueno
Lewis Warrington,MID,Everton,0.5,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,True,0,Chelsea,Warrington
Pierre-Emile Højbjerg,MID,Spurs,2.5,0,0,16,0,26.9,433,0.0,0.0,0.0,0.0,8,1,0,4.7,19.8,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,74064,0,1,4,0.0,2,0,0,0,55,True,0,Southampton,Højbjerg
Jesurun Rak-Sakyi,MID,Crystal Palace,0.5,0,0,0,0,0.0,172,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,4045,0,2,0,0.0,0,0,0,0,45,True,0,Arsenal,Rak-Sakyi
Jairo Riedewald,MID,Crystal Palace,0.5,0,0,0,0,0.0,164,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,5160,0,2,0,0.0,0,0,0,0,45,True,0,Arsenal,Riedewald
Declan Rice,MID,West Ham,0.6,0,0,10,0,1.3,467,0.0,0.0,0.0,0.0,10,2,0,2.5,19.8,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,501042,0,2,0,4.0,2,0,0,0,50,True,0,Man City,Rice
Daniel Amartey,DEF,Leicester,1.9,0,0,16,0,13.3,257,0.0,0.0,0.0,0.0,6,2,0,2.5,10.8,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,23381,0,2,2,1.0,1,0,0,0,45,True,0,Brentford,Amartey
Anthony Gordon,MID,Everton,1.5,0,0,5,0,1.4,195,0.0,0.0,0.0,0.0,3,1,0,1.6,2.2,2022-08-06T16:30:00Z,90,0,0,0,0,1,0,104719,0,1,0,12.0,2,0,0,0,55,True,0,Chelsea,Gordon
David Raya Martin,GK,Brentford,2.2,0,0,15,0,0.0,81,0.0,0.0,0.0,0.0,6,2,0,2.0,19.8,2022-08-07T13:00:00Z,90,0,0,0,0,1,3,495719,0,2,2,0.0,2,0,0,0,45,False,0,Leicester,Raya
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,447,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,10723,0,1,4,0.0,0,0,0,0,45,True,0,Southampton,Scarlett
Aaron Hickey,DEF,Brentford,2.3,0,0,8,0,2.2,510,0.0,0.0,0.0,0.0,6,2,0,0.4,1.8,2022-08-07T13:00:00Z,83,0,0,0,0,1,0,25558,0,2,2,0.0,1,0,0,0,50,False,0,Leicester,Hickey
Rúben Nascimento Vinagre,DEF,Everton,1.4,0,0,3,0,1.1,531,0.0,0.0,0.0,0.0,3,0,0,0.6,4.6,2022-08-06T16:30:00Z,20,0,0,0,0,1,0,4684,0,1,0,0.0,1,0,0,0,45,True,0,Chelsea,Vinagre
Solly March,MID,Brighton,1.1,1,0,15,0,2.8,107,0.0,0.0,0.0,0.0,9,1,0,3.2,10.2,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,7192,0,2,1,19.0,5,0,0,0,50,False,0,Man Utd,March
Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,361,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,18707,0,0,2,0.0,0,0,0,0,45,True,0,Nott'm Forest,Gayle
Brenden Aaronson,MID,Leeds,1.5,0,0,4,0,2.0,246,0.0,0.0,0.0,0.0,5,1,0,2.2,3.6,2022-08-06T14:00:00Z,84,0,0,0,0,1,0,85765,0,1,2,16.0,2,0,0,0,55,True,0,Wolves,Aaronson
Danny Ward,GK,Leicester,1.0,0,0,11,0,0.0,254,0.0,0.0,0.0,0.0,6,2,0,1.0,9.8,2022-08-07T13:00:00Z,90,0,0,0,0,1,1,1983925,0,2,2,0.0,1,0,0,0,40,True,0,Brentford,Ward
Joachim Andersen,DEF,Crystal Palace,1.4,0,0,20,0,12.2,165,0.0,0.0,0.0,0.0,1,2,0,5.6,37.4,2022-08-05T19:00:00Z,90,0,0,0,0,1,0,218564,0,2,0,6.0,1,0,0,0,45,True,0,Arsenal,Andersen
Kjell Scherpen,GK,Brighton,0.5,0,0,0,0,0.0,542,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,6488,0,2,1,0.0,0,0,0,0,40,False,0,Man Utd,Scherpen
Jack Stephens,DEF,Southampton,1.4,0,0,5,0,2.5,404,0.0,0.0,0.0,0.0,8,2,0,1.5,12.2,2022-08-06T14:00:00Z,45,0,0,0,0,1,0,4265,0,1,4,0.0,0,0,0,0,45,False,0,Spurs,Stephens
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,154,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,1347,0,2,0,0.0,0,0,0,0,50,True,0,Arsenal,McArthur
Wilfred Ndidi,MID,Leicester,1.6,0,0,12,0,5.1,265,0.0,0.0,0.0,0.0,6,2,0,1.5,9.8,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,24916,0,2,2,0.0,2,0,0,0,50,True,0,Brentford,Ndidi
Ederson Santana de Moraes,GK,Man City,5.0,0,1,26,1,0.0,307,0.0,0.0,0.0,0.0,10,0,0,1.4,14.4,2022-08-07T15:30:00Z,90,0,0,0,0,1,1,1240294,0,2,0,0.0,7,0,0,0,55,False,0,West Ham,Ederson
Angelo Ogbonna,DEF,West Ham,0.0,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,9008,0,2,0,0.0,0,0,0,0,45,True,0,Man City,Ogbonna
Jarrod Bowen,MID,West Ham,1.8,0,0,5,0,0.7,465,0.0,0.0,0.0,0.0,10,2,0,2.9,6.6,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,547187,0,2,0,22.0,2,0,0,0,85,True,0,Man City,Bowen
Matija Šarkić,GK,Wolves,1.5,0,0,0,0,0.0,492,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,191920,0,1,2,0.0,0,0,0,0,40,False,0,Leeds,Šarkić
Malang Sarr,DEF,Chelsea,2.8,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,12350,0,1,0,0.0,0,0,0,0,50,False,0,Everton,Sarr
Anthony Knockaert,MID,Fulham,0.1,0,0,0,0,0.0,202,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,0,0,0,0,1,0,4354,0,2,2,0.0,0,0,0,0,50,True,0,Liverpool,Knockaert
Joe Rodon,DEF,Spurs,0.0,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,11502,0,1,4,0.0,0,0,0,0,40,True,0,Southampton,Rodon
Anthony Martial,FWD,Man Utd,0.0,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,186351,0,2,1,0.0,0,0,0,0,70,True,0,Brighton,Martial
Ben Davies,DEF,Liverpool,0.0,0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,0,0,0,0,1,0,1014,0,2,2,0.0,0,0,0,0,40,False,0,Fulham,Davies
Jan Bednarek,DEF,Southampton,1.4,0,0,18,0,21.0,410,0.0,0.0,0.0,0.0,8,4,0,4.0,14.6,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,42818,0,1,4,4.0,0,0,0,0,45,False,0,Spurs,Bednarek
Bryan Mbeumo,FWD,Brentford,1.8,0,0,13,0,15.8,95,0.0,0.0,0.0,0.0,6,2,0,5.1,11.8,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,219038,0,2,2,23.0,2,0,0,0,60,False,0,Leicester,Mbeumo
Naby Keita,MID,Liverpool,2.3,0,0,0,0,0.0,287,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,0,0,0,0,1,0,8632,0,2,2,0.0,0,0,0,0,50,False,0,Fulham,Keita
Archie Gray,MID,Leeds,0.5,0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,0,0,1,2,0.0,0,0,0,0,45,True,0,Wolves,Gray
Amad Diallo,MID,Man Utd,1.5,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,12198,0,2,1,0.0,0,0,0,0,45,True,0,Brighton,Amad
Billy Gilmour,MID,Chelsea,1.5,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,55834,0,1,0,0.0,0,0,0,0,45,False,0,Everton,Gilmour
Marcus Rashford,MID,Man Utd,2.8,0,0,-1,0,13.0,335,0.0,0.0,0.0,0.0,9,2,0,5.0,1.8,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,964460,0,2,1,35.0,2,0,0,0,65,True,0,Brighton,Rashford
Julián Álvarez,FWD,Man City,3.0,0,0,1,0,1.0,319,0.0,0.0,0.0,0.0,10,0,0,0.9,0.0,2022-08-07T15:30:00Z,12,0,0,0,0,1,0,227813,0,2,0,8.0,1,0,0,0,65,False,0,West Ham,Álvarez
Mateusz Lis,GK,Southampton,0.5,0,0,0,0,0.0,421,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,27219,0,1,4,0.0,0,0,0,0,40,False,0,Spurs,Lis
Takehiro Tomiyasu,DEF,Arsenal,1.8,0,0,0,0,0.0,14,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,172673,0,2,0,0.0,0,0,0,0,45,False,0,Crystal Palace,Tomiyasu
Emil Krafth,DEF,Newcastle,2.4,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,5201,0,0,2,0.0,0,0,0,0,45,True,0,Nott'm Forest,Krafth
John Stones,DEF,Man City,3.6,0,0,0,0,0.0,302,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,238382,0,2,0,0.0,0,0,0,0,55,False,0,West Ham,Stones
Lucas Digne,DEF,Aston Villa,2.8,0,0,11,0,22.4,33,0.0,0.0,0.0,0.0,2,2,0,4.4,13.2,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,342130,0,0,2,8.0,1,0,0,0,50,False,0,Bournemouth,Digne
Shandon Baptiste,MID,Brentford,1.0,0,0,5,0,0.3,94,0.0,0.0,0.0,0.0,6,0,0,0.5,4.2,2022-08-07T13:00:00Z,17,0,0,0,0,1,0,26794,0,2,2,0.0,1,0,0,0,45,False,0,Leicester,Baptiste
Nathan Aké,DEF,Man City,3.3,0,1,26,1,0.6,308,0.0,0.0,0.0,0.0,10,0,0,3.1,26.2,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,56953,0,2,0,4.0,7,0,0,0,50,False,0,West Ham,Aké
Bukayo Saka,MID,Arsenal,3.2,1,0,10,1,7.6,13,0.0,0.0,0.0,0.0,1,0,0,4.5,1.8,2022-08-05T19:00:00Z,90,0,0,0,0,1,0,1772492,0,2,0,36.0,6,0,0,0,80,False,0,Crystal Palace,Saka
Lloyd Kelly,DEF,Bournemouth,1.4,1,3,40,1,14.1,73,0.0,0.0,0.0,0.0,2,0,0,6.6,49.6,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,8029,0,0,2,2.0,12,0,0,0,45,True,0,Aston Villa,Kelly
Trent Alexander-Arnold,DEF,Liverpool,5.5,0,0,13,0,20.9,285,0.0,0.0,0.0,0.0,4,2,0,3.5,12.2,2022-08-06T11:30:00Z,90,0,0,0,0,1,0,4694983,0,2,2,2.0,1,0,0,0,75,False,0,Fulham,Alexander-Arnold
Kiernan Dewsbury-Hall,MID,Leicester,1.6,0,3,34,0,15.3,266,0.0,0.0,0.0,0.0,6,1,1,6.7,42.4,2022-08-07T13:00:00Z,72,0,0,0,0,1,0,62732,0,2,2,9.0,10,0,0,0,50,True,0,Brentford,Dewsbury-Hall
Mohamed Salah,MID,Liverpool,5.5,1,2,34,0,20.0,283,0.0,0.0,0.0,0.0,4,2,1,8.5,39.6,2022-08-06T11:30:00Z,90,0,0,0,0,1,0,4848340,0,2,2,25.0,12,0,0,0,130,False,0,Fulham,Salah
Ross Barkley,MID,Chelsea,2.1,0,0,0,0,0.0,131,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,4870,0,1,0,0.0,0,0,0,0,50,False,0,Everton,Barkley
Thomas Partey,MID,Arsenal,2.1,0,0,17,1,12.9,6,0.0,0.0,0.0,0.0,1,0,0,4.6,22.6,2022-08-05T19:00:00Z,90,0,0,0,0,1,0,39617,0,2,0,10.0,3,0,0,0,50,False,0,Crystal Palace,Partey
Gavin Bazunu,GK,Southampton,1.7,0,0,20,0,0.0,422,0.0,0.0,0.0,0.0,8,4,0,3.4,33.6,2022-08-06T14:00:00Z,90,0,0,0,0,1,5,57701,0,1,4,0.0,1,0,0,0,45,False,0,Spurs,Bazunu
Cameron Archer,FWD,Aston Villa,1.5,0,0,3,0,1.3,54,0.0,0.0,0.0,0.0,2,0,0,0.3,0.0,2022-08-06T14:00:00Z,8,0,0,0,0,1,0,617143,0,0,2,2.0,1,0,0,0,45,False,0,Bournemouth,Archer
André Tavares Gomes,MID,Everton,0.0,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,20161,0,1,0,0.0,0,0,0,0,45,True,0,Chelsea,André Gomes
Lyanco Silveira Neves Vojnovic,DEF,Southampton,1.4,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,3550,0,1,4,0.0,0,0,0,0,45,False,0,Spurs,Lyanco
Thomas Strakosha,GK,Brentford,2.2,0,0,0,0,0.0,517,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,18356,0,2,2,0.0,0,0,0,0,45,False,0,Leicester,Strakosha
Ben Chilwell,DEF,Chelsea,3.5,1,0,27,1,4.7,139,0.0,0.0,0.0,0.0,3,0,0,1.0,3.2,2022-08-06T16:30:00Z,64,0,0,0,0,1,0,280300,0,1,0,2.0,9,0,0,0,60,False,0,Everton,Chilwell
Lewis Dunk,DEF,Brighton,1.4,0,0,9,0,0.1,106,0.0,0.0,0.0,0.0,9,1,0,1.6,12.2,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,147708,0,2,1,4.0,2,0,0,0,45,False,0,Man Utd,Dunk
Alfie Devine,MID,Spurs,1.5,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,7573,0,1,4,0.0,0,0,0,0,45,True,0,Southampton,Devine
Giulian Biancone,DEF,Nott'm Forest,1.4,0,0,0,0,0.0,399,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,6448,0,0,2,0.0,0,0,0,0,45,False,0,Newcastle,Biancone
Dennis Praet,MID,Leicester,1.6,0,0,0,0,0.0,549,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,1242,0,2,2,0.0,0,0,0,0,50,True,0,Brentford,Praet
