transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,expected_goal_involvements,expected_goals,fixture,transfers_out,round,name,position,threat,ict_index,penalties_saved,team_h_score
-374,18,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,720,-1.0,0.00000,0.0,0,44,8960,216,0,0,False,0,0,0,Fulham,0.00000,0.00000,59,1094,6,Josh Onomah,MID,0.0,0.0,0,2
-7517,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,1009,-0.1,0.00000,0.0,0,47,46121,332,0,0,True,0,0,0,Man Utd,0.00000,0.00000,56,8526,6,Luke Shaw,DEF,0.0,0.0,0,3
260,18,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,2715,-1.0,0.00000,0.0,0,45,10181,591,0,0,False,0,0,0,Fulham,0.00000,0.00000,59,2455,6,Terry Ablade,FWD,0.0,0.0,0,2
-15440,5,0,0,0,3,0,2022-09-04T13:00:00Z,0,0.00000,2,7.2,0,0,4067,0.4,0.00000,0.4,0,45,135795,258,0,4,False,45,0,0,Leicester,0.00000,0.00000,53,19507,6,Timothy Castagne,DEF,0.0,0.8,0,5
-1207,14,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,516,0.0,0.00000,0.0,0,42,17133,1,0,0,False,0,0,0,Arsenal,0.00000,0.00000,56,1723,6,Cédric Alves Soares,DEF,0.0,0.0,0,3
4771,14,0,0,0,2,2,2022-09-04T15:30:00Z,0,0.00000,1,7.4,0,0,8785,1.0,0.00000,12.4,0,44,33910,18,0,15,False,73,0,0,Arsenal,0.00000,0.00000,56,4014,6,Albert Sambi Lokonga,MID,0.0,2.0,0,3
-90,2,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,1196,1.4,0.00000,0.0,0,40,9122,573,0,0,False,0,0,0,Man City,0.00000,0.00000,51,1286,6,Rico Lewis,DEF,0.0,0.0,0,1
-15,3,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,3,0.0,0,0,0,0.0,0.00000,0.0,0,45,205,382,0,0,True,0,0,0,Nott'm Forest,0.00000,0.00000,58,15,6,Brice Samba,GK,0.0,0.0,0,2
-11425,9,1,0,0,1,5,2022-09-03T14:00:00Z,0,0.00000,1,38.8,0,1,5006,3.2,0.00000,47.8,0,85,66251,454,0,26,True,90,0,1,Spurs,0.00000,0.00000,59,16431,6,Richarlison de Andrade,FWD,53.0,14.0,0,2
-604,12,0,0,0,0,0,2022-09-03T11:30:00Z,0,0.00000,0,0.0,0,0,2142,-1.0,0.00000,0.0,0,40,61265,176,0,0,True,0,0,0,Everton,0.00000,0.00000,55,2746,6,Asmir Begović,GK,0.0,0.0,0,0
-389,13,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,110,-1.0,0.00000,0.0,0,44,5746,525,0,0,True,0,0,0,Aston Villa,0.00000,0.00000,51,499,6,Ludwig Augustinsson,DEF,0.0,0.0,0,1
-2460,18,0,0,0,2,3,2022-09-03T14:00:00Z,0,0.00000,1,46.8,0,1,2573,1.6,0.00000,25.7,0,45,34493,215,0,19,False,90,0,1,Fulham,0.00000,0.00000,59,5033,6,Kenny Tete,DEF,4.0,7.7,0,2
-37927,7,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,342,0.0,0.00000,0.0,0,73,84160,356,0,0,True,0,0,0,Newcastle,0.00000,0.00000,57,38269,6,Callum Wilson,FWD,0.0,0.0,0,0
978,14,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,9302,1.2,0.00000,0.0,0,49,97616,8,0,0,False,0,0,0,Arsenal,0.00000,0.00000,56,8324,6,Kieran Tierney,DEF,0.0,0.0,0,3
-29731,2,0,0,0,1,2,2022-09-03T16:30:00Z,0,0.00000,1,11.4,0,0,63984,6.4,0.00000,24.8,0,76,546871,300,0,10,False,90,0,0,Man City,0.00000,0.00000,51,93715,6,Ilkay Gündogan,MID,10.0,4.6,0,1
2588,4,0,0,0,3,1,2022-09-03T14:00:00Z,0,0.00000,2,0.0,0,0,8719,0.1,0.00000,1.4,0,73,50659,227,0,-4,False,45,0,0,Leeds,0.00000,0.00000,52,6131,6,Patrick Bamford,FWD,17.0,1.5,0,5
1253,9,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,9528,4.4,0.00000,0.0,0,50,105882,432,0,0,True,0,0,0,Spurs,0.00000,0.00000,59,8275,6,Ben Davies,DEF,0.0,0.0,0,2
-16936,12,0,0,1,0,6,2022-09-03T11:30:00Z,0,0.00000,0,20.0,0,0,6736,3.0,0.00000,0.0,0,48,271543,475,0,27,True,90,0,0,Everton,0.00000,0.00000,55,23672,6,Conor Coady,DEF,0.0,2.0,0,0
-2528,14,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,53,15094,9,0,0,False,0,0,0,Arsenal,0.00000,0.00000,56,2528,6,Nicolas Pépé,MID,0.0,0.0,0,3
-33394,13,0,0,0,1,2,2022-09-03T16:30:00Z,0,0.00000,1,11.6,0,0,7146,0.2,0.00000,0.3,0,43,318244,39,0,10,True,90,0,0,Aston Villa,0.00000,0.00000,51,40540,6,Tyrone Mings,DEF,2.0,1.4,0,1
-1337,18,0,0,0,2,1,2022-09-03T14:00:00Z,0,0.00000,1,9.0,0,0,998,0.2,0.00000,4.7,0,45,18804,532,0,10,False,61,0,0,Fulham,0.00000,0.00000,59,2335,6,Kevin Mbabu,DEF,0.0,1.4,0,2
17338,9,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,24203,1.0,0.00000,0.0,0,44,59645,449,0,0,True,0,0,0,Spurs,0.00000,0.00000,59,6865,6,Harvey White,MID,0.0,0.0,0,2
30677,17,0,0,1,0,6,2022-09-03T14:00:00Z,0,0.00000,0,9.4,1,0,58225,6.6,0.00000,0.0,0,50,542035,478,0,22,True,90,0,0,Wolves,0.00000,0.00000,60,27548,6,José Malheiro de Sá,GK,0.0,0.9,0,1
-13382,12,0,0,1,0,3,2022-09-03T11:30:00Z,0,0.00000,0,14.4,0,0,5245,2.6,0.00000,31.4,0,55,86171,189,0,11,True,90,0,0,Everton,0.00000,0.00000,55,18627,6,Demarai Gray,MID,39.0,8.5,0,0
4,18,0,0,0,1,1,2022-09-03T14:00:00Z,0,0.00000,1,0.6,0,0,672,1.2,0.00000,14.0,0,55,6970,204,0,0,False,59,0,0,Fulham,0.00000,0.00000,59,668,6,Neeskens Kebano,MID,4.0,1.9,0,2
-1221,18,0,0,0,0,1,2022-09-03T14:00:00Z,0,0.00000,1,2.8,0,0,776,0.8,0.00000,1.4,0,45,16675,217,0,3,False,28,0,0,Fulham,0.00000,0.00000,59,1997,6,Antonee Robinson,DEF,0.0,0.4,0,2
-2601,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,1507,0.1,0.00000,0.0,0,43,24011,341,0,0,True,0,0,0,Man Utd,0.00000,0.00000,56,4108,6,Aaron Wan-Bissaka,DEF,0.0,0.0,0,3
-180,11,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,40,2734,98,0,0,True,0,0,0,Brentford,0.00000,0.00000,52,180,6,Dominic Thompson,DEF,0.0,0.0,0,5
3222,12,0,0,0,0,0,2022-09-03T11:30:00Z,0,0.00000,0,0.0,0,0,3848,-1.0,0.00000,0.0,0,45,5891,570,0,0,True,0,0,0,Everton,0.00000,0.00000,55,626,6,James Garner,MID,0.0,0.0,0,0
514,17,3,0,1,0,9,2022-09-03T14:00:00Z,0,0.00000,0,30.4,0,1,3796,4.0,0.00000,26.1,0,50,22523,589,0,28,True,90,0,0,Wolves,0.00000,0.00000,60,3282,6,Matheus Luiz Nunes,MID,8.0,6.5,0,1
-17343,12,2,0,1,0,9,2022-09-03T11:30:00Z,0,0.00000,0,60.8,8,0,17268,3.4,0.00000,0.0,0,45,527449,182,0,33,True,90,0,1,Everton,0.00000,0.00000,55,34611,6,Jordan Pickford,GK,0.0,6.1,0,0
792273,10,0,0,0,2,5,2022-09-04T13:00:00Z,0,0.00000,2,38.2,0,1,898627,5.4,0.00000,65.7,0,59,2570832,104,0,34,True,90,0,0,Brighton,0.00000,0.00000,53,106354,6,Pascal Groß,MID,23.0,12.7,0,5
-30,10,0,0,0,0,0,2022-09-04T13:00:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,45,451,121,0,0,True,0,0,0,Brighton,0.00000,0.00000,53,30,6,Taylor Richards,MID,0.0,0.0,0,5
-2044,7,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,1983,0.0,0.00000,0.0,0,40,47159,362,0,0,True,0,0,0,Newcastle,0.00000,0.00000,57,4027,6,Paul Dummett,DEF,0.0,0.0,0,0
2050,2,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,2443,3.3,0.00000,0.0,0,50,2912,610,0,0,False,0,0,0,Man City,0.00000,0.00000,51,393,6,Manuel Akanji,DEF,0.0,0.0,0,1
66,4,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,2,0.0,0,0,420,-0.5,0.00000,0.0,0,40,4573,578,0,0,False,0,0,0,Leeds,0.00000,0.00000,52,354,6,Joel Robles,GK,0.0,0.0,0,5
-1852,14,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,45,14008,22,0,0,False,0,0,0,Arsenal,0.00000,0.00000,56,1852,6,Lucas Torreira di Pascua,MID,0.0,0.0,0,3
23815,17,0,0,1,0,2,2022-09-03T14:00:00Z,0,0.00000,0,26.6,0,0,48662,3.6,0.00000,4.8,0,55,249290,480,0,9,True,90,0,1,Wolves,0.00000,0.00000,60,24847,6,Rúben da Silva Neves,MID,0.0,3.1,0,1
1550,2,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,10042,1.0,0.00000,0.0,0,39,57669,324,0,0,False,0,0,0,Man City,0.00000,0.00000,51,8492,6,Stefan Ortega Moreno,GK,0.0,0.0,0,1
-35883,13,0,0,0,1,3,2022-09-03T16:30:00Z,0,0.00000,1,27.6,3,0,11373,3.2,0.00000,0.0,0,49,453493,31,0,16,True,90,0,0,Aston Villa,0.00000,0.00000,51,47256,6,Emiliano Martínez Romero,GK,0.0,2.8,0,1
-447,16,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,3,0.0,0,0,366,0.0,0.00000,0.0,0,48,8256,74,0,0,False,0,0,0,Bournemouth,0.00000,0.00000,58,813,6,Siriki Dembélé,MID,0.0,0.0,0,2
-9699,11,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,2,0.0,0,0,1810,0.0,0.00000,0.0,0,55,30119,79,0,0,True,0,0,0,Brentford,0.00000,0.00000,52,11509,6,Christian Nørgaard,MID,0.0,0.0,0,5
-104,6,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,45,1020,462,0,0,False,0,0,0,West Ham,0.00000,0.00000,54,104,6,Arthur Masuaku,DEF,0.0,0.0,0,2
87,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,107,0.0,0.00000,0.0,0,40,232,615,0,0,True,0,0,0,Man Utd,0.00000,0.00000,56,20,6,Matej Kovár,GK,0.0,0.0,0,3
-13861,10,0,0,0,0,1,2022-09-04T13:00:00Z,0,0.00000,2,0.0,0,0,3800,0.8,0.00000,0.0,0,44,165044,114,0,3,True,1,0,0,Brighton,0.00000,0.00000,53,17661,6,Tariq Lamptey,DEF,0.0,0.0,0,5
-175,14,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,45,2217,20,0,0,False,0,0,0,Arsenal,0.00000,0.00000,56,175,6,Pablo Marí Villar,DEF,0.0,0.0,0,3
-219,3,0,0,0,3,0,2022-09-03T14:00:00Z,0,0.00000,3,14.8,0,0,1021,1.2,0.00000,22.6,0,45,12623,385,0,9,True,90,0,1,Nott'm Forest,0.00000,0.00000,58,1240,6,Scott McKenna,DEF,4.0,4.1,0,2
4099,17,0,0,0,0,1,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,4642,1.6,0.00000,0.0,0,55,4739,608,0,-1,True,45,0,0,Wolves,0.00000,0.00000,60,543,6,Sasa Kalajdzic,FWD,9.0,0.7,0,1
-140,15,0,0,1,0,3,2022-09-03T14:00:00Z,0,0.00000,0,6.6,0,0,1821,2.2,0.00000,3.9,0,49,16482,161,0,10,False,90,0,0,Crystal Palace,0.00000,0.00000,57,1961,6,Jeffrey Schlupp,MID,27.0,3.8,0,0
-1578,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,625,0.0,0.00000,0.0,0,40,44421,348,0,0,True,0,0,0,Man Utd,0.00000,0.00000,56,2203,6,Tom Heaton,GK,0.0,0.0,0,3
-102,18,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,477,-1.0,0.00000,0.0,0,45,4815,546,0,0,False,0,0,0,Fulham,0.00000,0.00000,59,579,6,Luke Harris,MID,0.0,0.0,0,2
8444,13,0,0,0,1,2,2022-09-03T16:30:00Z,0,0.00000,1,7.8,0,0,12460,1.6,0.00000,15.2,0,48,44727,46,0,11,True,90,0,0,Aston Villa,0.00000,0.00000,51,4016,6,Douglas Luiz Soares de Paulo,MID,0.0,2.3,0,1
-45,8,0,0,0,0,0,2022-09-03T11:30:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,40,733,498,0,0,False,0,0,0,Liverpool,0.00000,0.00000,55,45,6,Rhys Williams,DEF,0.0,0.0,0,0
-2714,15,0,0,1,0,3,2022-09-03T14:00:00Z,0,0.00000,0,18.4,0,0,2437,2.0,0.00000,22.9,0,54,29128,159,0,5,False,90,0,0,Crystal Palace,0.00000,0.00000,57,5151,6,Jordan Ayew,MID,9.0,5.0,0,0
-352,7,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,221,0.0,0.00000,0.0,0,44,3901,351,0,0,True,0,0,0,Newcastle,0.00000,0.00000,57,573,6,Federico Fernández,DEF,0.0,0.0,0,0
-33385,6,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,5180,1.1,0.00000,0.0,0,49,207982,457,0,0,False,0,0,0,West Ham,0.00000,0.00000,54,38565,6,Aaron Cresswell,DEF,0.0,0.0,0,2
-75513,8,0,0,0,0,1,2022-09-03T11:30:00Z,0,0.00000,0,11.6,0,0,39687,4.0,0.00000,47.8,0,68,713818,284,0,6,False,31,0,0,Liverpool,0.00000,0.00000,55,115200,6,Andrew Robertson,DEF,0.0,5.9,0,0
-3017,6,0,0,0,1,2,2022-09-03T14:00:00Z,0,0.00000,1,4.2,0,0,7386,3.3,0.00000,1.0,0,54,87141,469,0,7,False,85,0,0,West Ham,0.00000,0.00000,54,10403,6,Pablo Fornals Malla,MID,3.0,0.8,0,2
-11666,19,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,2176,0.0,0.00000,0.0,0,53,106686,129,0,0,True,0,0,0,Chelsea,0.00000,0.00000,54,13842,6,Marcos Alonso,DEF,0.0,0.0,0,2
963,17,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,5724,0.8,0.00000,0.0,0,50,22754,482,0,0,True,0,0,0,Wolves,0.00000,0.00000,60,4761,6,Nélson Cabral Semedo,DEF,0.0,0.0,0,1
-127277,9,3,0,1,0,9,2022-09-03T14:00:00Z,0,0.00000,1,46.0,0,0,123599,8.6,0.00000,32.6,0,114,1679744,427,1,37,True,77,0,0,Spurs,0.00000,0.00000,59,250876,6,Harry Kane,FWD,64.0,14.3,0,2
-2113,16,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,3,0.0,0,0,1356,0.0,0.00000,0.0,0,40,58608,77,0,0,False,0,0,0,Bournemouth,0.00000,0.00000,58,3469,6,Will Dennis,GK,0.0,0.0,0,2
-3611,10,0,0,0,0,0,2022-09-04T13:00:00Z,0,0.00000,2,0.0,0,0,1415,0.0,0.00000,0.0,0,48,30572,125,0,0,True,0,0,0,Brighton,0.00000,0.00000,53,5026,6,Julio Enciso,FWD,0.0,0.0,0,5
-129699,14,0,0,0,3,1,2022-09-04T15:30:00Z,0,0.00000,1,11.0,0,0,102712,6.2,0.00000,54.7,0,82,8025951,28,0,5,False,90,0,1,Arsenal,0.00000,0.00000,56,232411,6,Gabriel Fernando de Jesus,FWD,22.0,8.8,0,3
-154,13,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,44,1505,38,0,0,True,0,0,0,Aston Villa,0.00000,0.00000,51,154,6,Kortney Hause,DEF,0.0,0.0,0,1
-433,12,0,0,0,0,0,2022-09-03T11:30:00Z,0,0.00000,0,0.0,0,0,77,0.0,0.00000,0.0,0,43,5053,193,0,0,True,0,0,0,Everton,0.00000,0.00000,55,510,6,Ben Godfrey,DEF,0.0,0.0,0,0
-4406,18,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,54666,0.4,0.00000,0.0,0,45,311599,219,0,0,False,0,0,0,Fulham,0.00000,0.00000,59,59072,6,Jay Stansfield,FWD,0.0,0.0,0,2
153344,1,0,0,0,1,2,2022-09-04T15:30:00Z,0,0.00000,1,14.4,0,0,186715,4.4,0.00000,15.4,0,44,554731,342,0,12,True,90,0,0,Man Utd,0.00000,0.00000,56,33371,6,Diogo Dalot Teixeira,DEF,4.0,3.4,0,3
1358,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,23594,0.0,0.00000,0.0,0,39,232122,343,0,0,True,0,0,0,Man Utd,0.00000,0.00000,56,22236,6,Brandon Williams,DEF,0.0,0.0,0,3
-126,20,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,36,0.0,0.00000,0.0,0,44,1295,419,0,0,False,0,0,0,Southampton,0.00000,0.00000,60,162,6,Tino Livramento,DEF,0.0,0.0,0,1
614,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,2500,0.0,0.00000,0.0,0,44,13288,569,0,0,True,0,0,0,Man Utd,0.00000,0.00000,56,1886,6,Alejandro Garnacho,MID,0.0,0.0,0,3
-1177,3,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,3,0.0,0,0,0,0.0,0.00000,0.0,0,40,11317,386,0,0,True,0,0,0,Nott'm Forest,0.00000,0.00000,58,1177,6,Mohamed Dräger,DEF,0.0,0.0,0,2
-1745,13,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,157,0.0,0.00000,0.0,0,48,6258,51,0,0,True,0,0,0,Aston Villa,0.00000,0.00000,51,1902,6,Anwar El Ghazi,MID,0.0,0.0,0,1
-68,4,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,2,0.0,0,0,120,0.0,0.00000,0.0,0,49,1186,226,0,0,False,0,0,0,Leeds,0.00000,0.00000,52,188,6,Stuart Dallas,DEF,0.0,0.0,0,5
-9279,15,0,0,1,0,6,2022-09-03T14:00:00Z,0,0.00000,0,33.8,0,0,1721,2.2,0.00000,1.2,0,44,125984,167,0,28,False,90,0,0,Crystal Palace,0.00000,0.00000,57,11000,6,Marc Guéhi,DEF,21.0,5.6,0,0
-407,4,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,70,11225,232,0,0,False,0,0,0,Leeds,0.00000,0.00000,52,407,6,Raphael Dias Belloli,MID,0.0,0.0,0,5
-1161,11,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,2,3.4,0,0,1026,0.9,0.00000,10.3,0,54,10317,580,0,5,True,7,0,1,Brentford,0.00000,0.00000,52,2187,6,Mikkel Damsgaard,MID,0.0,1.4,0,5
-59210,13,0,0,0,0,1,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,9866,0.2,0.00000,0.3,0,67,431897,29,0,1,True,25,0,0,Aston Villa,0.00000,0.00000,51,69076,6,Philippe Coutinho Correia,MID,2.0,0.2,0,1
-2883,9,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,1024,1.2,0.00000,0.0,0,43,31309,522,0,0,True,0,0,0,Spurs,0.00000,0.00000,59,3907,6,Djed Spence,DEF,0.0,0.0,0,2
9169,7,0,0,0,0,1,2022-09-03T14:00:00Z,0,0.00000,0,2.2,0,0,20806,2.4,0.00000,0.3,0,45,159088,358,0,4,True,11,0,0,Newcastle,0.00000,0.00000,57,11637,6,Dan Burn,DEF,4.0,0.7,0,0
-456,15,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,90,0.0,0.00000,0.0,0,44,8114,162,0,0,False,0,0,0,Crystal Palace,0.00000,0.00000,57,546,6,Jack Butland,GK,0.0,0.0,0,0
1797,19,0,0,0,1,2,2022-09-03T14:00:00Z,0,0.00000,1,5.4,0,0,5772,1.3,0.00000,15.4,0,49,34266,132,0,13,True,71,0,0,Chelsea,0.00000,0.00000,54,3975,6,Mateo Kovacic,MID,1.0,2.2,0,2
-3774,12,0,0,0,0,0,2022-09-03T11:30:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,53,16219,181,0,0,True,0,0,0,Everton,0.00000,0.00000,55,3774,6,Dele Alli,MID,0.0,0.0,0,0
-2675,4,0,0,0,5,0,2022-09-03T14:00:00Z,0,0.00000,2,5.4,0,0,3555,1.9,0.00000,1.3,0,45,43500,228,0,5,False,90,0,0,Leeds,0.00000,0.00000,52,6230,6,Diego Llorente,DEF,0.0,0.7,0,5
-660,15,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,0,0.0,0,0,1342,0.0,0.00000,0.0,0,44,17274,173,0,0,False,0,0,0,Crystal Palace,0.00000,0.00000,57,2002,6,Malcolm Ebiowei,MID,0.0,0.0,0,0
-838,10,0,0,0,0,0,2022-09-04T13:00:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,45,4210,126,0,0,True,0,0,0,Brighton,0.00000,0.00000,53,838,6,Kacper Kozłowski,MID,0.0,0.0,0,5
-135,6,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,50,1378,466,0,0,False,0,0,0,West Ham,0.00000,0.00000,54,135,6,Nikola Vlasic,MID,0.0,0.0,0,2
-1013,9,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,45,9164,453,0,0,True,0,0,0,Spurs,0.00000,0.00000,59,1013,6,Troy Parrott,FWD,0.0,0.0,0,2
-179,16,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,3,0.0,0,0,39,0.0,0.00000,0.0,0,53,1511,60,0,0,False,0,0,0,Bournemouth,0.00000,0.00000,58,218,6,David Brooks,MID,0.0,0.0,0,2
-2910,9,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,2183,1.8,0.00000,0.0,0,48,41813,444,0,0,True,0,0,0,Spurs,0.00000,0.00000,59,5093,6,Yves Bissouma,MID,0.0,0.0,0,2
-783,8,0,0,0,0,0,2022-09-03T11:30:00Z,0,0.00000,0,0.0,0,0,216,0.5,0.00000,0.0,0,40,16870,289,0,0,False,0,0,0,Liverpool,0.00000,0.00000,55,999,6,Caoimhin Kelleher,GK,0.0,0.0,0,0
-2911,8,0,0,0,0,0,2022-09-03T11:30:00Z,0,0.00000,0,0.0,0,0,1878,1.0,0.00000,0.0,0,40,69340,497,0,0,False,0,0,0,Liverpool,0.00000,0.00000,55,4789,6,Adrián San Miguel del Castillo,GK,0.0,0.0,0,0
-6119,19,0,0,0,0,1,2022-09-03T14:00:00Z,0,0.00000,1,5.8,0,0,1326,0.9,0.00000,20.2,0,57,53573,148,0,11,True,59,0,0,Chelsea,0.00000,0.00000,54,7445,6,Conor Gallagher,MID,8.0,3.4,0,2
-35037,19,0,0,0,1,2,2022-09-03T14:00:00Z,0,0.00000,1,13.2,0,0,49234,2.1,0.00000,3.0,0,55,822809,520,0,15,True,90,0,0,Chelsea,0.00000,0.00000,54,84271,6,Kalidou Koulibaly,DEF,20.0,3.6,0,2
154728,10,0,0,0,2,1,2022-09-04T13:00:00Z,0,0.00000,2,6.6,0,0,194150,4.8,0.00000,5.6,0,46,539582,109,0,13,True,90,0,0,Brighton,0.00000,0.00000,53,39422,6,Joël Veltman,DEF,2.0,1.4,0,5
-826,13,0,0,0,1,2,2022-09-03T16:30:00Z,0,0.00000,1,7.4,0,0,1232,0.8,0.00000,0.8,0,49,15903,53,0,9,True,90,0,0,Aston Villa,0.00000,0.00000,51,2058,6,Boubacar Kamara,MID,0.0,0.8,0,1
-974,19,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,123,0.0,0.00000,0.0,0,44,6970,151,0,0,True,0,0,0,Chelsea,0.00000,0.00000,54,1097,6,Ethan Ampadu,DEF,0.0,0.0,0,2
-662,13,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,0,0.0,0.00000,0.0,0,40,7154,537,0,0,True,0,0,0,Aston Villa,0.00000,0.00000,51,662,6,Kaine Kesler Hayden,DEF,0.0,0.0,0,1
15272,20,0,0,0,1,2,2022-09-03T14:00:00Z,0,0.00000,0,21.8,0,0,105516,2.8,0.00000,32.4,0,65,908760,407,0,18,False,90,0,0,Southampton,0.00000,0.00000,60,90244,6,James Ward-Prowse,MID,15.0,6.9,0,1
-282,13,0,0,0,0,0,2022-09-03T16:30:00Z,0,0.00000,1,0.0,0,0,3014,-1.0,0.00000,0.0,0,44,29912,36,0,0,True,0,0,0,Aston Villa,0.00000,0.00000,51,3296,6,Morgan Sanson,MID,0.0,0.0,0,1
2789,4,0,0,0,2,1,2022-09-03T14:00:00Z,0,0.00000,2,4.6,0,0,5211,-0.3,0.00000,1.3,0,44,24476,240,0,4,False,31,0,0,Leeds,0.00000,0.00000,52,2422,6,Crysencio Summerville,MID,2.0,0.8,0,5
-4627,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,2.2,0,0,934,-0.2,0.00000,0.0,0,47,44719,330,0,0,True,10,0,1,Man Utd,0.00000,0.00000,56,5561,6,Harry Maguire,DEF,0.0,0.2,0,3
-2818,1,0,0,0,0,0,2022-09-04T15:30:00Z,0,0.00000,1,0.0,0,0,976,0.4,0.00000,0.0,0,52,25606,336,0,0,True,0,0,0,Man Utd,0.00000,0.00000,56,3794,6,Donny van de Beek,MID,0.0,0.0,0,3
-11330,19,0,0,0,0,0,2022-09-03T14:00:00Z,0,0.00000,1,0.0,0,0,8520,1.3,0.00000,0.0,0,49,159301,127,0,0,True,0,0,0,Chelsea,0.00000,0.00000,54,19850,6,César Azpilicueta,DEF,0.0,0.0,0,2
