transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,season,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
-333,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,39,41504,77,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,333,36,Will Dennis,0.0,GK,0.0,2.0,0
-80,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,32,-0.5,2022-23,0.0,0.0,0,43,5578,404,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,112,36,Jack Stephens,0.0,DEF,0.0,2.0,0
-5,Crystal Palace,0,0,2,0,2,2023-05-13T14:00:00Z,0,1.54,0.0,3.4,0,0,35,1.3,2022-23,0.01,5.9,1,49,876,505,0,False,14,80,0,0,Bournemouth,355,0.0,0.01,40,36,Joe Rothwell,0.0,MID,0.9,2.0,0
-1302,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,68,0.0,2022-23,0.0,0.0,0,47,19480,535,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,1370,36,Marcus Tavernier,0.0,MID,0.0,2.0,0
-11,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,44,3773,539,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,11,36,James Hill,0.0,DEF,0.0,2.0,0
-50,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,87,-0.5,2022-23,0.0,0.0,0,40,16341,571,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,137,36,Darren Randolph,0.0,GK,0.0,2.0,0
-1826,Crystal Palace,0,0,2,0,2,2023-05-13T14:00:00Z,0,1.54,0.0,25.2,3,0,2640,2.5,2022-23,0.0,0.0,1,45,67796,574,0,False,20,90,0,0,Bournemouth,355,0.0,0.0,4466,36,Neto,0.0,GK,2.5,2.0,0
-1425,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,1037,0.8,2022-23,0.0,0.0,0,44,25886,576,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,2462,36,Marcos Senesi,0.0,DEF,0.0,2.0,0
-1,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,2011,597,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,1,36,Christian Saydee,0.0,FWD,0.0,2.0,0
-7,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,3543,598,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,7,36,Owen Bevan,0.0,DEF,0.0,2.0,0
-40,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,75,-0.5,2022-23,0.0,0.0,0,40,2018,649,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,115,36,Cameron Plain,0.0,GK,0.0,2.0,0
-8,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,116,-0.5,2022-23,0.0,0.0,0,45,2064,695,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,124,36,Daniel Adu-Adjei,0.0,FWD,0.0,2.0,0
-1,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,65,-0.5,2022-23,0.0,0.0,0,44,460,696,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,66,36,Michael Dacosta Gonzalez,0.0,MID,0.0,2.0,0
-28,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,125,-0.5,2022-23,0.0,0.0,0,45,2268,697,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,153,36,Dominic Sadi,0.0,FWD,0.0,2.0,0
-308,Crystal Palace,0,0,2,0,2,2023-05-13T14:00:00Z,0,1.49,0.0,14.6,0,0,334,2.2,2022-23,0.06,6.8,1,50,4115,705,0,False,8,72,0,0,Bournemouth,355,0.01,0.07,642,36,Dango Ouattara,6.0,MID,2.7,2.0,0
5,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,131,-0.5,2022-23,0.0,0.0,0,45,1799,706,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,126,36,Euan Pollock,0.0,FWD,0.0,2.0,0
8,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,298,0.7,2022-23,0.0,0.0,0,50,3067,714,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,290,36,Antoine Semenyo,0.0,FWD,0.0,2.0,0
5000,Crystal Palace,0,0,0,0,2,2023-05-13T14:00:00Z,0,1.43,0.0,12.2,0,0,5652,3.2,2022-23,0.0,0.3,1,45,9271,718,0,False,4,59,0,0,Bournemouth,355,0.0,0.0,652,36,Matías Viña,0.0,DEF,1.3,2.0,0
3,Crystal Palace,0,0,1,0,2,2023-05-13T14:00:00Z,0,1.54,0.0,17.0,0,0,57,-0.2,2022-23,0.0,0.1,1,45,825,722,0,False,15,90,0,0,Bournemouth,355,0.0,0.0,54,36,Illia Zabarnyi,0.0,DEF,1.7,2.0,0
-29,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,36,0.0,2022-23,0.0,0.0,0,45,660,723,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,65,36,Hamed Traorè,0.0,MID,0.0,2.0,0
54,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,284,-0.5,2022-23,0.0,0.0,0,40,3500,737,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,230,36,Ben Greenwood,0.0,DEF,0.0,2.0,0
-15,Crystal Palace,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,89,-0.5,2022-23,0.0,0.0,0,40,1412,738,0,False,0,0,0,0,Bournemouth,355,0.0,0.0,104,36,Max Kinsey-Wellings,0.0,DEF,0.0,2.0,0
-261,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,15,0.0,2022-23,0.0,0.0,0,42,36318,78,0,True,0,0,0,0,Brentford,353,0.0,0.0,276,36,Pontus Jansson,0.0,DEF,0.0,2.0,0
-793,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,21,0.0,2022-23,0.0,0.0,0,53,18318,79,0,True,0,0,0,0,Brentford,353,0.0,0.0,814,36,Christian Nørgaard,0.0,MID,0.0,2.0,0
-263004,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,35870,3.7,2022-23,0.0,0.0,0,73,3154147,80,0,True,0,0,0,0,Brentford,353,0.0,0.0,298874,36,Ivan Toney,0.0,FWD,0.0,2.0,0
-30123,West Ham,0,0,7,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,33.4,4,0,13892,4.7,2022-23,0.0,0.0,1,48,1743082,81,0,True,29,90,0,0,Brentford,353,0.0,0.0,44015,36,David Raya,0.0,GK,3.3,2.0,0
-70,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,50,8315,82,0,True,0,0,0,0,Brentford,353,0.0,0.0,70,36,Sergi Canós,0.0,DEF,0.0,2.0,0
10800,West Ham,0,0,1,0,0,2023-05-14T13:00:00Z,0,0.11,0.0,0.6,0,0,20240,2.3,2022-23,0.05,2.1,0,41,420842,83,0,True,3,13,0,0,Brentford,353,0.05,0.1,9440,36,Josh Dasilva,4.0,MID,0.7,2.0,0
142,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,226,0.0,2022-23,0.0,0.0,0,45,9352,84,0,True,0,0,0,0,Brentford,353,0.0,0.0,84,36,Kristoffer Ajer,0.0,DEF,0.0,2.0,0
-13907,West Ham,0,0,6,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,13.6,0,0,4043,2.5,2022-23,0.14,16.7,1,44,323078,85,0,True,29,90,0,0,Brentford,353,0.02,0.16,17950,36,Rico Henry,2.0,DEF,3.2,2.0,0
-105,West Ham,0,0,3,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,13.0,0,0,124,2.2,2022-23,0.11,17.3,1,55,13776,86,0,True,14,90,0,0,Brentford,353,0.0,0.11,229,36,Vitaly Janelt,0.0,MID,3.0,2.0,0
-11,West Ham,0,0,1,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,1.2,0,0,8,0.5,2022-23,0.0,11.4,0,48,2707,87,0,True,3,4,0,0,Brentford,353,0.0,0.0,19,36,Saman Ghoddos,2.0,MID,1.5,2.0,0
-12781,West Ham,0,0,6,1,0,2023-05-14T13:00:00Z,0,0.11,0.0,25.4,0,1,4923,2.5,2022-23,0.17,36.7,1,48,215981,88,0,True,25,69,0,0,Brentford,353,0.0,0.17,17704,36,Mathias Jensen,0.0,MID,6.2,2.0,0
-603,West Ham,0,0,8,1,0,2023-05-14T13:00:00Z,0,0.11,0.0,36.4,0,0,189,2.5,2022-23,0.04,13.6,1,53,21784,89,1,True,23,76,0,0,Brentford,353,1.05,1.09,792,36,Yoane Wissa,101.0,MID,15.1,2.0,0
-51,West Ham,0,0,1,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,6.2,0,0,42,1.2,2022-23,0.06,14.3,0,43,7109,90,0,True,8,5,0,0,Brentford,353,0.0,0.06,93,36,Mads Roerslev,2.0,DEF,2.3,2.0,0
-1,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,3399,91,0,True,0,0,0,0,Brentford,353,0.0,0.0,1,36,Mads Bech Sørensen,0.0,DEF,0.0,2.0,0
-4881,West Ham,0,1,7,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,21.0,0,0,2143,3.3,2022-23,0.0,0.7,1,44,105157,92,0,True,30,90,0,0,Brentford,353,0.0,0.0,7024,36,Ethan Pinnock,2.0,DEF,2.4,2.0,0
7,West Ham,0,0,1,0,0,2023-05-14T13:00:00Z,0,0.11,0.0,9.2,0,0,47,2.3,2022-23,0.01,1.3,0,48,3610,93,0,True,2,20,0,0,Brentford,353,0.09,0.1,40,36,Frank Onyeka,11.0,MID,2.2,2.0,0
76,West Ham,0,0,1,0,0,2023-05-14T13:00:00Z,0,0.11,0.0,2.4,0,0,225,1.3,2022-23,0.0,10.5,0,45,19503,94,0,True,3,13,0,0,Brentford,353,0.0,0.0,149,36,Shandon Baptiste,2.0,MID,1.5,2.0,0
-26142,West Ham,0,3,9,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,54.6,0,0,6615,4.5,2022-23,0.14,33.8,1,56,348073,95,1,True,39,90,0,0,Brentford,353,0.88,1.02,32757,36,Bryan Mbeumo,70.0,FWD,15.8,2.0,0
-263,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,39,46281,96,0,True,0,0,0,0,Brentford,353,0.0,0.0,263,36,Charlie Goode,0.0,DEF,0.0,2.0,0
-11,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,4804,97,0,True,0,0,0,0,Brentford,353,0.0,0.0,11,36,Marcus Forss,0.0,FWD,0.0,2.0,0
-5,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,1727,98,0,True,0,0,0,0,Brentford,353,0.0,0.0,5,36,Dominic Thompson,0.0,DEF,0.0,2.0,0
0,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,94,99,0,True,0,0,0,0,Brentford,353,0.0,0.0,0,36,Mads Bidstrup,0.0,MID,0.0,2.0,0
-14,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,5613,100,0,True,0,0,0,0,Brentford,353,0.0,0.0,14,36,Ellery Balcombe,0.0,GK,0.0,2.0,0
-141,West Ham,0,0,5,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,10.2,0,0,668,2.2,2022-23,0.03,21.9,1,49,36009,510,0,True,23,84,0,1,Brentford,353,0.07,0.1,809,36,Aaron Hickey,3.0,DEF,3.5,2.0,0
-11,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,12,0.0,2022-23,0.0,0.0,0,52,5167,515,0,True,0,0,0,0,Brentford,353,0.0,0.0,23,36,Keane Lewis-Potter,0.0,MID,0.0,2.0,0
-43,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,17,0.0,2022-23,0.0,0.0,0,43,13247,517,0,True,0,0,0,0,Brentford,353,0.0,0.0,60,36,Thomas Strakosha,0.0,GK,0.0,2.0,0
-69058,West Ham,0,2,11,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,29.2,0,1,14813,4.0,2022-23,0.07,21.2,1,49,1713167,526,0,True,36,90,0,0,Brentford,353,0.64,0.71,83871,36,Ben Mee,48.0,DEF,9.8,2.0,0
-29,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,13740,540,0,True,0,0,0,0,Brentford,353,0.0,0.0,29,36,Fin Stevens,0.0,DEF,0.0,2.0,0
-113,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,57121,541,0,True,0,0,0,0,Brentford,353,0.0,0.0,113,36,Halil Dervişoğlu,0.0,FWD,0.0,2.0,0
-33,West Ham,0,0,3,1,0,2023-05-14T13:00:00Z,0,0.11,0.0,12.8,0,0,54,1.3,2022-23,0.02,3.7,1,50,7524,580,0,True,0,76,0,0,Brentford,353,0.78,0.8,87,36,Mikkel Damsgaard,25.0,MID,4.2,2.0,0
2758,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,5080,2.3,2022-23,0.0,0.0,0,39,104259,595,0,True,0,0,0,0,Brentford,353,0.0,0.0,2322,36,Mathias Jørgensen,0.0,DEF,0.0,2.0,0
1,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,32,0.0,2022-23,0.0,0.0,0,44,957,632,0,True,0,0,0,0,Brentford,353,0.0,0.0,31,36,Ryan Trevitt,0.0,MID,0.0,2.0,0
38,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,107,0.0,2022-23,0.0,0.0,0,39,4787,633,0,True,0,0,0,0,Brentford,353,0.0,0.0,69,36,Matthew Cox,0.0,GK,0.0,2.0,0
32,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,99,0.0,2022-23,0.0,0.0,0,40,3678,646,0,True,0,0,0,0,Brentford,353,0.0,0.0,67,36,Tristan Crama,0.0,DEF,0.0,2.0,0
13,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,36,0.0,2022-23,0.0,0.0,0,45,724,650,0,True,0,0,0,0,Brentford,353,0.0,0.0,23,36,Yegor Yarmolyuk,0.0,MID,0.0,2.0,0
-20,West Ham,0,0,3,1,0,2023-05-14T13:00:00Z,0,0.22,0.0,11.2,0,0,39,1.8,2022-23,0.32,31.8,1,49,667,688,0,True,11,85,0,0,Brentford,353,0.1,0.42,59,36,Kevin Schade,45.0,MID,8.8,2.0,0
0,West Ham,0,0,0,0,0,2023-05-14T13:00:00Z,0,0.0,0.0,0.0,0,0,8,0.0,2022-23,0.0,0.0,0,45,88,752,0,True,0,0,0,0,Brentford,353,0.0,0.0,8,36,Michael Olakigbe,0.0,MID,0.0,2.0,0
-28,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,14,0.0,2022-23,0.0,0.0,0,48,10412,101,0,False,0,0,0,0,Brighton,351,0.0,0.0,42,36,Adam Lallana,0.0,MID,0.0,0.0,0
-28,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,14,0.0,2022-23,0.0,0.0,0,48,10412,101,0,False,0,0,0,0,Brighton,248,0.0,0.0,42,36,Adam Lallana,0.0,MID,0.0,,0
27910,Arsenal,0,0,6,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,24.6,2,0,52201,7.2,2022-23,0.0,0.0,1,40,622277,102,0,False,29,90,0,0,Brighton,351,0.0,0.0,24291,36,Jason Steele,0.0,GK,2.5,0.0,0
27910,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,52201,7.2,2022-23,0.0,0.0,0,40,622277,102,0,False,0,0,0,0,Brighton,248,0.0,0.0,24291,36,Jason Steele,0.0,GK,0.0,,0
44255,Arsenal,0,0,1,0,0,2023-05-14T15:30:00Z,0,0.36,3.0,2.8,0,0,61655,6.2,2022-23,0.01,21.1,0,65,251171,103,0,False,4,30,0,0,Brighton,351,0.04,0.05,17400,36,Danny Welbeck,1.0,FWD,2.5,0.0,0
44255,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,61655,6.2,2022-23,0.0,0.0,0,65,251171,103,0,False,0,0,0,0,Brighton,248,0.0,0.0,17400,36,Danny Welbeck,0.0,FWD,0.0,,0
111622,Arsenal,0,0,5,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,20.8,0,1,133317,6.4,2022-23,0.02,11.9,1,54,1151904,104,0,False,23,90,0,1,Brighton,351,0.0,0.02,21695,36,Pascal Groß,0.0,MID,3.3,0.0,0
111622,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,133317,6.4,2022-23,0.0,0.0,0,54,1151904,104,0,False,0,0,0,0,Brighton,248,0.0,0.0,21695,36,Pascal Groß,0.0,MID,0.0,,0
15360,Arsenal,0,0,6,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,18.2,0,0,47085,4.4,2022-23,0.0,0.5,1,48,924355,106,0,False,25,90,0,0,Brighton,351,0.0,0.0,31725,36,Lewis Dunk,0.0,DEF,1.9,0.0,0
15360,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,47085,4.4,2022-23,0.0,0.0,0,48,924355,106,0,False,0,0,0,0,Brighton,248,0.0,0.0,31725,36,Lewis Dunk,0.0,DEF,0.0,,0
-760488,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,29681,0.0,2022-23,0.0,0.0,0,53,888054,107,0,False,0,0,0,0,Brighton,351,0.0,0.0,790169,36,Solly March,0.0,MID,0.0,0.0,0
-760488,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,29681,0.0,2022-23,0.0,0.0,0,53,888054,107,0,False,0,0,0,0,Brighton,248,0.0,0.0,790169,36,Solly March,0.0,MID,0.0,,0
-1748,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,5730,0.7,2022-23,0.0,0.0,0,45,70766,108,0,False,0,0,0,0,Brighton,351,0.0,0.0,7478,36,Adam Webster,0.0,DEF,0.0,0.0,0
-1748,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,5730,0.7,2022-23,0.0,0.0,0,45,70766,108,0,False,0,0,0,0,Brighton,248,0.0,0.0,7478,36,Adam Webster,0.0,DEF,0.0,,0
-32692,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,304,0.2,2022-23,0.0,0.0,0,46,294669,109,0,False,0,0,0,0,Brighton,351,0.0,0.0,32996,36,Joël Veltman,0.0,DEF,0.0,0.0,0
-32692,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,304,0.2,2022-23,0.0,0.0,0,46,294669,109,0,False,0,0,0,0,Brighton,248,0.0,0.0,32996,36,Joël Veltman,0.0,DEF,0.0,,0
-22725,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,7348,-0.8,2022-23,0.0,0.0,0,45,905291,113,0,False,0,0,0,0,Brighton,351,0.0,0.0,30073,36,Robert Sánchez,0.0,GK,0.0,0.0,0
-22725,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,7348,-0.8,2022-23,0.0,0.0,0,45,905291,113,0,False,0,0,0,0,Brighton,248,0.0,0.0,30073,36,Robert Sánchez,0.0,GK,0.0,,0
-1050,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,18,0.0,2022-23,0.0,0.0,0,42,101306,114,0,False,0,0,0,0,Brighton,351,0.0,0.0,1068,36,Tariq Lamptey,0.0,DEF,0.0,0.0,0
-1050,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,18,0.0,2022-23,0.0,0.0,0,42,101306,114,0,False,0,0,0,0,Brighton,248,0.0,0.0,1068,36,Tariq Lamptey,0.0,DEF,0.0,,0
-19,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,44,8046,115,0,False,0,0,0,0,Brighton,351,0.0,0.0,19,36,Steven Alzate,0.0,MID,0.0,0.0,0
-19,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,44,8046,115,0,False,0,0,0,0,Brighton,248,0.0,0.0,19,36,Steven Alzate,0.0,MID,0.0,,0
702823,Arsenal,0,0,3,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,6.8,0,0,716558,6.8,2022-23,0.02,6.6,1,56,1614540,116,0,False,10,90,0,0,Brighton,351,0.02,0.04,13735,36,Alexis Mac Allister,5.0,MID,1.8,0.0,0
702823,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,716558,6.8,2022-23,0.0,0.0,0,56,1614540,116,0,False,0,0,0,0,Brighton,248,0.0,0.0,13735,36,Alexis Mac Allister,0.0,MID,0.0,,0
3,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,18,0.0,2022-23,0.0,0.0,0,44,1501,117,0,False,0,0,0,0,Brighton,351,0.0,0.0,15,36,Jakub Moder,0.0,MID,0.0,0.0,0
3,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,18,0.0,2022-23,0.0,0.0,0,44,1501,117,0,False,0,0,0,0,Brighton,248,0.0,0.0,15,36,Jakub Moder,0.0,MID,0.0,,0
-6,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,53,5178,118,0,False,0,0,0,0,Brighton,351,0.0,0.0,6,36,Enock Mwepu,0.0,MID,0.0,0.0,0
-6,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,53,5178,118,0,False,0,0,0,0,Brighton,248,0.0,0.0,6,36,Enock Mwepu,0.0,MID,0.0,,0
-22,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,11,0.0,2022-23,0.0,0.0,0,45,4548,119,0,False,0,0,0,0,Brighton,351,0.0,0.0,33,36,Jeremy Sarmiento,0.0,MID,0.0,0.0,0
-22,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,11,0.0,2022-23,0.0,0.0,0,45,4548,119,0,False,0,0,0,0,Brighton,248,0.0,0.0,33,36,Jeremy Sarmiento,0.0,MID,0.0,,0
4109,Arsenal,0,0,3,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,14.2,0,0,5360,2.4,2022-23,0.02,3.3,1,50,44172,120,0,False,9,90,0,0,Brighton,351,0.0,0.02,1251,36,Moisés Caicedo,0.0,MID,1.8,0.0,0
4109,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,5360,2.4,2022-23,0.0,0.0,0,50,44172,120,0,False,0,0,0,0,Brighton,248,0.0,0.0,1251,36,Moisés Caicedo,0.0,MID,0.0,,0
-1,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,315,121,0,False,0,0,0,0,Brighton,351,0.0,0.0,1,36,Taylor Richards,0.0,MID,0.0,0.0,0
-1,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,315,121,0,False,0,0,0,0,Brighton,248,0.0,0.0,1,36,Taylor Richards,0.0,MID,0.0,,0
0,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,430,122,0,False,0,0,0,0,Brighton,351,0.0,0.0,0,36,Haydon Roberts,0.0,DEF,0.0,0.0,0
0,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,430,122,0,False,0,0,0,0,Brighton,248,0.0,0.0,0,36,Haydon Roberts,0.0,DEF,0.0,,0
1395,Arsenal,0,2,10,0,0,2023-05-14T15:30:00Z,0,0.22,3.0,40.4,0,1,3340,6.2,2022-23,0.02,10.3,0,50,37052,123,1,False,36,8,0,0,Brighton,351,0.44,0.46,1945,36,Deniz Undav,31.0,FWD,8.2,0.0,0
1395,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,3340,6.2,2022-23,0.0,0.0,0,50,37052,123,0,False,0,0,0,0,Brighton,248,0.0,0.0,1945,36,Deniz Undav,0.0,FWD,0.0,,0
105185,Arsenal,0,0,3,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,7.0,0,0,171619,3.6,2022-23,0.02,2.3,1,56,3287698,124,0,False,6,90,0,0,Brighton,351,0.11,0.13,66434,36,Kaoru Mitoma,13.0,MID,2.2,0.0,0
105185,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,171619,3.6,2022-23,0.0,0.0,0,56,3287698,124,0,False,0,0,0,0,Brighton,248,0.0,0.0,66434,36,Kaoru Mitoma,0.0,MID,0.0,,0
15393,Arsenal,0,0,6,1,0,2023-05-14T15:30:00Z,0,0.62,3.0,39.0,0,0,31800,7.0,2022-23,0.01,12.8,1,46,185232,125,1,False,26,81,0,0,Brighton,351,0.91,0.92,16407,36,Julio Enciso,60.0,FWD,11.2,0.0,0
