name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,0,0,0,0,19,0,15129,0,1,3,0.0,0,-113,0,113,40,True,0,Liverpool
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,451,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,31830,0,4,0,0.0,0,-141,176,317,39,False,0,Crystal Palace
Luka Milivojevic,MID,Crystal Palace,-0.2,0,0,0,0,0.0,158,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,42287,0,4,0,0.0,0,-1313,223,1536,43,True,0,Spurs
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,0,0,0,0,19,0,89714,0,1,0,0.0,0,-1610,75,1685,43,True,0,Man City
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,0,0,0,0,19,0,89714,0,1,2,0.0,0,-1610,75,1685,43,False,0,Fulham
Gianluca Scamacca,FWD,West Ham,3.3,0,2,30,0,2.4,529,0.05845,0.08525,0.0268,0.8037,187,1,1,4.4,34.8,2023-01-04T19:45:00Z,67,0,0,0,0,19,0,95154,1,2,2,7.0,8,-2683,1992,4675,67,False,0,Leeds
Alisson,GK,Liverpool,3.3,0,0,19,0,0.0,281,0.00026,0.00026,0.0,1.9671,183,3,0,3.4,33.6,2023-01-02T17:30:00Z,90,0,0,0,0,19,5,1714912,1,1,3,0.0,2,-22570,22901,45471,55,False,0,Brentford
Che Adams,FWD,Southampton,3.5,0,0,-3,0,3.4,411,0.02761,0.13151,0.1039,1.3669,190,1,0,0.3,0.0,2023-01-04T19:30:00Z,90,0,0,0,0,19,0,202584,1,1,0,4.0,2,2286,25723,23437,63,True,0,Nott'm Forest
Sam Greenwood,FWD,Leeds,1.7,0,0,4,0,14.4,237,0.14531,0.14531,0.0,0.0659,187,0,0,1.6,1.2,2023-01-04T19:45:00Z,12,0,0,0,0,19,0,1444037,0,2,2,0.0,1,-64634,38773,103407,42,True,0,West Ham
Nathaniel Chalobah,MID,Fulham,-0.1,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,9559,0,1,0,0.0,0,-123,97,220,44,False,0,Leicester
Nathaniel Chalobah,MID,Fulham,-0.1,0,0,3,0,0.3,203,0.0016,0.0016,0.0,0.0,64,0,0,0.1,0.4,2023-01-12T20:00:00Z,1,0,0,0,0,19,0,9559,0,1,2,0.0,1,-123,97,220,44,True,0,Chelsea
Nathaniel Phillips,DEF,Liverpool,1.0,0,0,0,0,0.0,501,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,0,0,0,0,19,0,53209,0,1,3,0.0,0,-971,613,1584,39,False,0,Brentford
Loïc Mbe Soh,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,393,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,0,0,0,0,19,0,3743,0,1,0,0.0,0,-27,17,44,42,False,0,Southampton
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,102,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,75095,0,4,1,0.0,0,-336,663,999,39,False,0,Everton
Shola Shoretire,FWD,Man Utd,0.0,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,0,0,0,0,19,0,2846,0,0,3,0.0,0,-117,229,346,45,True,0,Bournemouth
Tosin Adarabioyo,DEF,Fulham,3.5,0,1,27,1,0.6,209,0.00455,0.02585,0.0213,1.6855,188,0,0,3.0,22.2,2023-01-03T19:45:00Z,90,0,0,0,0,19,0,12970,1,1,0,7.0,6,-82,242,324,45,False,1,Leicester
Tosin Adarabioyo,DEF,Fulham,3.5,0,0,11,0,1.4,209,0.00984,0.00984,0.0,2.1298,64,1,0,2.4,22.4,2023-01-12T20:00:00Z,90,0,0,0,0,19,0,12970,1,1,2,0.0,1,-82,242,324,45,True,1,Chelsea
Kalvin Phillips,MID,Man City,0.8,0,0,3,0,0.0,325,0.0,0.0,0.0,0.0394,184,0,0,0.1,1.0,2023-01-05T20:00:00Z,4,0,0,0,0,19,0,13140,0,1,0,0.0,1,-16,51,67,48,False,0,Chelsea
Cafú,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,0,0,0,0,19,0,38725,0,1,0,0.0,0,-888,57,945,43,False,0,Southampton
Marek Rodák,GK,Fulham,-0.5,0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,18522,0,1,0,0.0,0,-21,303,324,43,False,0,Leicester
Marek Rodák,GK,Fulham,-0.5,0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,0,0,0,0,19,0,18522,0,1,2,0.0,0,-21,303,324,43,True,0,Chelsea
Ryan Fraser,MID,Newcastle,-0.5,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,7502,0,0,0,0.0,0,-92,81,173,52,False,0,Arsenal
Luke Thomas,DEF,Leicester,1.3,0,0,21,0,13.8,270,0.21062,0.21062,0.0,1.1084,188,1,0,3.4,20.2,2023-01-03T19:45:00Z,71,0,0,0,0,19,0,18027,1,1,0,0.0,2,396,1171,775,42,True,0,Fulham
Karl Darlow,GK,Newcastle,-0.5,0,0,0,0,0.0,353,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,108278,0,0,0,0.0,0,-1122,244,1366,39,False,0,Arsenal
Rodri,MID,Man City,4.8,0,0,13,1,7.1,315,0.04716,0.04716,0.0,0.3704,184,0,0,3.2,21.0,2023-01-05T20:00:00Z,85,0,0,0,0,19,0,171133,1,1,0,4.0,3,184,3654,3470,56,False,0,Chelsea
Cristiano Ronaldo,FWD,Man Utd,0.0,0,0,0,0,0.0,326,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,0,0,0,0,19,0,236815,0,0,3,0.0,0,-3253,0,3253,102,True,0,Bournemouth
Fraser Forster,GK,Spurs,1.2,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,414791,0,4,0,0.0,0,-3031,1625,4656,39,False,0,Crystal Palace
Alex Oxlade-Chamberlain,MID,Liverpool,5.3,0,2,29,0,24.2,278,0.12107,0.44557,0.3245,1.4407,183,2,1,10.6,44.2,2023-01-02T17:30:00Z,82,0,0,0,0,19,0,1972,1,1,3,38.0,9,-37,301,338,49,False,0,Brentford
Ethan Nwaneri,MID,Arsenal,0.5,0,0,0,0,0.0,630,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,841,0,0,0,0.0,0,-11,10,21,45,True,0,Newcastle
Jack Grealish,MID,Man City,5.5,1,0,18,0,11.5,305,0.56265,0.56265,0.0,0.118,184,0,0,4.0,22.0,2023-01-05T20:00:00Z,30,0,0,0,0,19,0,128751,0,1,0,6.0,4,228,3763,3535,68,False,0,Chelsea
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,0,0,0,0,19,0,409,0,1,0,0.0,0,-3,0,3,45,False,0,Chelsea
Will Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,415,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,0,0,0,0,19,0,827,0,1,0,0.0,0,-15,0,15,45,True,0,Nott'm Forest
Martial Godo,MID,Fulham,-0.5,0,0,0,0,0.0,641,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,420,0,1,0,0.0,0,-4,28,32,45,False,0,Leicester
Martial Godo,MID,Fulham,-0.5,0,0,0,0,0.0,641,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,0,0,0,0,19,0,420,0,1,2,0.0,0,-4,28,32,45,True,0,Chelsea
Chris Wood,FWD,Newcastle,3.2,0,0,3,0,0.0,354,0.0,0.0,0.0,0.3077,181,0,0,0.7,3.0,2023-01-03T19:45:00Z,22,0,0,0,0,19,0,97247,0,0,0,4.0,1,1491,9628,8137,56,False,0,Arsenal
Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,571,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,0,0,0,0,19,0,16024,0,2,2,0.0,0,-91,115,206,40,False,0,Leeds
Leander Dendoncker,MID,Aston Villa,0.7,0,0,8,0,31.3,479,0.02676,0.02676,0.0,0.2143,182,0,0,4.2,8.6,2023-01-04T20:00:00Z,23,0,0,0,0,19,0,8060,0,1,1,2.0,1,-127,78,205,47,True,0,Wolves
Allan,MID,Everton,0.0,0,0,0,0,0.0,183,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,6484,0,4,1,0.0,0,-35,0,35,48,True,0,Brighton
Ibrahima Konaté,DEF,Liverpool,0.7,0,0,7,0,3.3,290,0.07884,0.23214,0.1533,1.9671,183,3,0,2.8,0.0,2023-01-02T17:30:00Z,90,1,0,0,0,19,0,51051,1,1,3,26.0,-1,234,3194,2960,48,False,0,Brentford
Aleksandar Mitrović,FWD,Fulham,9.5,0,0,23,1,1.3,210,0.0134,0.7781,0.7647,1.6855,188,0,1,7.8,36.2,2023-01-03T19:45:00Z,90,0,0,0,0,19,0,3777005,1,1,0,40.0,5,947878,994049,46171,71,False,1,Leicester
Aleksandar Mitrović,FWD,Fulham,9.5,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,0,0,0,0,19,0,3777005,0,1,2,0.0,0,947878,994049,46171,71,True,0,Chelsea
Christian Eriksen,MID,Man Utd,4.7,1,0,27,1,19.7,519,0.11811,0.22491,0.1068,0.3673,189,0,0,5.3,23.6,2023-01-03T20:00:00Z,67,0,0,0,0,19,0,339102,1,0,3,10.0,6,-10280,7167,17447,63,True,0,Bournemouth
Joe Willock,MID,Newcastle,2.5,0,0,4,1,2.3,373,0.00295,0.00295,0.0,1.0033,181,0,0,1.6,11.6,2023-01-03T19:45:00Z,86,0,0,0,0,19,0,70873,1,0,0,2.0,3,-5343,1955,7298,49,False,0,Arsenal
Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,494,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,125621,0,1,1,0.0,0,-1695,842,2537,39,False,0,Aston Villa
Roméo Lavia,MID,Southampton,1.5,0,0,5,0,1.5,321,0.00994,0.00994,0.0,1.2752,190,1,0,1.0,8.6,2023-01-04T19:30:00Z,63,0,0,0,0,19,0,20182,1,1,0,0.0,2,-231,81,312,45,True,0,Nott'm Forest
Ellis Simms,FWD,Everton,1.2,0,0,3,0,3.1,686,0.00584,0.00584,0.0,0.0537,186,0,0,0.3,0.2,2023-01-03T19:45:00Z,7,0,0,0,0,19,0,0,0,4,1,0.0,1,0,0,0,45,True,0,Brighton
Kristoffer Ajer,DEF,Brentford,0.0,0,0,0,0,0.0,84,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,0,0,0,0,19,0,7335,0,1,3,0.0,0,-255,37,292,45,True,0,Liverpool
Emmanuel Dennis,FWD,Nott'm Forest,-0.2,0,0,0,0,0.0,585,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,0,0,0,0,19,0,15067,0,1,0,0.0,0,-529,640,1169,58,False,0,Southampton
Gustavo Scarpa,MID,Nott'm Forest,1.3,0,0,3,0,0.6,681,0.00744,0.06874,0.0613,0.1273,190,0,0,0.9,0.6,2023-01-04T19:30:00Z,19,0,0,0,0,19,0,272,0,1,0,8.0,1,255,265,10,50,False,0,Southampton
Will Hughes,MID,Crystal Palace,0.5,0,0,0,0,15.2,163,0.03039,0.03039,0.0,0.0322,185,0,0,1.9,1.8,2023-01-04T20:00:00Z,16,0,0,0,0,19,0,3025,0,4,0,2.0,1,-21,19,40,48,True,0,Spurs
Joe Ayodele-Aribo,MID,Southampton,1.5,0,0,4,0,1.1,512,0.00444,0.02764,0.0232,0.0917,190,0,0,2.1,1.4,2023-01-04T19:30:00Z,26,0,0,0,0,19,0,35318,0,1,0,18.0,1,-718,175,893,52,True,0,Nott'm Forest
Orel Mangala,MID,Nott'm Forest,0.8,0,0,0,0,1.2,536,0.01132,0.02242,0.0111,0.2432,190,0,0,1.2,3.6,2023-01-04T19:30:00Z,59,0,0,0,0,19,0,2346,1,1,0,7.0,1,-5,43,48,49,False,0,Southampton
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,496,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,29604,0,4,0,0.0,0,-223,0,223,45,True,0,Spurs
Cristian Romero,DEF,Spurs,2.5,0,0,23,1,1.4,443,0.00686,0.00686,0.0,0.7928,185,0,0,1.8,16.6,2023-01-04T20:00:00Z,90,0,0,0,0,19,0,135092,1,4,0,0.0,6,2880,4475,1595,49,False,0,Crystal Palace
Jack Harrison,MID,Leeds,2.3,1,0,11,0,28.6,233,0.36375,0.37855,0.0148,0.1973,187,0,0,7.1,22.4,2023-01-04T19:45:00Z,27,0,0,0,0,19,0,171315,0,2,2,20.0,4,-2054,1062,3116,58,True,0,West Ham
Maxwel Cornet,MID,West Ham,0.0,0,0,0,0,0.0,575,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,0,0,0,0,19,0,5565,0,2,2,0.0,0,-31,21,52,59,False,0,Leeds
Luis Sinisterra,MID,Leeds,0.0,0,0,0,0,0.0,508,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,0,0,0,0,19,0,26954,0,2,2,0.0,0,-441,29,470,65,True,0,West Ham
Nathaniel Clyne,DEF,Crystal Palace,2.2,0,0,15,0,2.5,157,0.00782,0.00782,0.0,1.3851,185,4,0,1.3,10.8,2023-01-04T20:00:00Z,90,0,0,0,0,19,0,15314,1,4,0,0.0,0,-75,612,687,45,True,0,Spurs
Stuart Armstrong,MID,Southampton,1.2,0,0,0,0,12.4,405,0.01078,0.01078,0.0,0.0304,190,0,0,1.3,0.8,2023-01-04T19:30:00Z,5,0,0,0,0,19,0,8942,0,1,0,0.0,0,-247,123,370,47,True,1,Nott'm Forest
Oriol Romeu,MID,Southampton,0.0,0,0,0,0,0.0,402,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,0,0,0,0,19,0,3440,0,1,0,0.0,0,-17,0,17,48,True,0,Nott'm Forest
Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,0,0,0,0,19,0,64,0,2,2,0.0,0,0,0,0,50,True,0,West Ham
Lamare Bogarde,DEF,Aston Villa,0.0,0,0,0,0,0.0,638,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,5184,0,1,1,0.0,0,18,233,215,40,True,0,Wolves
Harrison Ashby,DEF,West Ham,0.0,0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,0,0,0,0,19,0,41770,0,2,2,0.0,0,-264,584,848,39,False,0,Leeds
Lewis Brunt,DEF,Leicester,0.0,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,35973,0,1,0,0.0,0,-308,282,590,39,True,0,Fulham
Matt Ritchie,DEF,Newcastle,-0.2,0,0,0,0,0.0,350,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,5979,0,0,0,0.0,0,-9,77,86,42,False,0,Arsenal
Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,0,0.0,253,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,655839,0,1,0,0.0,0,-7547,4818,12365,39,True,0,Fulham
Enock Mwepu,MID,Brighton,0.0,0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,5546,0,4,1,0.0,0,-28,0,28,53,False,0,Everton
Trevoh Chalobah,DEF,Chelsea,0.4,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,0,0,0,0,19,0,77286,0,1,0,0.0,0,-8505,1321,9826,47,True,0,Man City
Trevoh Chalobah,DEF,Chelsea,0.4,0,0,5,0,10.8,141,0.00477,0.06677,0.062,0.834,64,2,0,3.0,12.0,2023-01-12T20:00:00Z,78,0,0,0,0,19,0,77286,1,1,2,7.0,0,-8505,1321,9826,47,False,1,Fulham
Chris Richards,DEF,Crystal Palace,-0.5,0,0,0,0,0.0,530,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,5315,0,4,0,0.0,0,-25,36,61,44,True,0,Spurs
Cameron Plain,GK,Bournemouth,0.0,0,0,0,0,0.0,649,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,0,0,0,0,19,0,1467,0,0,3,0.0,0,-51,47,98,40,False,0,Man Utd
Diogo Jota,FWD,Liverpool,0.0,0,0,0,0,0.0,288,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,0,0,0,0,19,0,31086,0,1,3,0.0,0,-178,77,255,88,False,0,Brentford
Martin Dubravka,GK,Newcastle,-0.5,0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,45031,0,0,0,0.0,0,-475,17,65,42,False,0,Arsenal
Rodrigo,MID,Leeds,3.7,0,0,17,0,2.0,225,0.00429,0.29059,0.2863,1.4233,187,2,1,8.6,35.6,2023-01-04T19:45:00Z,90,0,0,0,0,19,0,702198,1,2,2,48.0,6,40961,73448,32487,63,True,1,West Ham
Chiquinho,MID,Wolves,0.0,0,0,0,0,0.0,490,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,389,0,1,1,0.0,0,-26,17,43,50,False,0,Aston Villa
Mohammed Salisu,DEF,Southampton,1.8,0,0,12,0,0.8,420,0.01365,0.02845,0.0148,1.3669,190,1,0,2.1,16.4,2023-01-04T19:30:00Z,90,0,0,0,0,19,0,21323,1,1,0,4.0,2,-32,658,690,44,True,0,Nott'm Forest
Fred,MID,Man Utd,2.3,0,0,6,0,22.2,331,0.03113,0.03113,0.0,0.1265,189,0,0,2.9,6.8,2023-01-03T20:00:00Z,22,0,0,0,0,19,0,48807,0,0,3,0.0,1,-601,691,1292,51,True,0,Bournemouth
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,1620,0,4,1,0.0,0,-9,30,39,44,False,0,Everton
Lucas Paquetá,MID,West Ham,4.0,0,1,22,0,22.4,603,0.08095,1.09675,1.0158,1.024,187,2,1,9.9,37.8,2023-01-04T19:45:00Z,79,0,0,0,0,19,0,62723,1,2,2,39.0,8,-3377,1533,4910,59,False,0,Leeds
Jean-Philippe Mateta,FWD,Crystal Palace,0.2,0,0,0,0,0.3,168,0.00101,0.06791,0.0669,0.7477,185,2,0,0.6,1.2,2023-01-04T20:00:00Z,29,0,0,0,0,19,0,45114,0,4,0,4.0,1,-1996,847,2843,52,True,0,Spurs
Salomón Rondón,FWD,Everton,0.0,0,0,0,0,0.0,177,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,47868,0,4,1,0.0,0,-2318,0,2318,49,True,0,Brighton
Liam Cooper,DEF,Leeds,2.7,0,0,15,0,10.6,221,0.0644,0.5023,0.4379,1.4233,187,2,0,7.8,17.2,2023-01-04T19:45:00Z,90,0,0,0,0,19,0,8414,1,2,2,50.0,0,1327,1549,222,44,True,1,West Ham
Ben Doak,MID,Liverpool,1.3,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,0,0,0,0,19,0,306,0,1,3,0.0,0,0,50,50,45,False,0,Brentford
Alexander Isak,FWD,Newcastle,0.0,0,0,0,0,0.0,594,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,0,0,0,0,19,0,107330,0,0,0,0.0,0,-2902,329,3231,66,False,0,Arsenal
Erling Haaland,FWD,Man City,7.5,0,0,2,1,12.7,318,0.01063,0.88553,0.8749,0.4098,184,0,0,2.7,2.4,2023-01-05T20:00:00Z,90,0,0,0,0,19,0,9337012,1,1,0,12.0,2,20376,32404,12028,122,False,0,Chelsea
Lewis Cook,MID,Bournemouth,2.0,0,0,19,0,34.3,67,0.24839,0.24839,0.0,2.2086,189,3,0,6.3,29.0,2023-01-03T20:00:00Z,90,0,0,0,0,19,0,7780,1,0,3,0.0,2,-263,137,400,49,False,0,Man Utd
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,495,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,2112,0,4,0,0.0,0,-16,0,16,40,True,0,Spurs
Phil Foden,MID,Man City,1.5,0,0,1,0,13.5,314,0.0168,0.0168,0.0,0.2918,184,0,0,1.9,3.4,2023-01-05T20:00:00Z,59,0,0,0,0,19,0,1689706,1,1,0,2.0,1,-255319,17652,272971,82,False,0,Chelsea
David Ozoh,MID,Crystal Palace,-0.5,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,0,0,0,0,19,0,17,0,4,0,0.0,0,10,11,1,45,True,0,Spurs
Juan Larios,DEF,Southampton,0.1,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,0,0,0,0,19,0,6212,0,1,0,0.0,0,-165,6,171,40,True,0,Nott'm Forest
Calvin Ramsay,DEF,Liverpool,1.0,0,0,0,0,0.0,298,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,0,0,0,0,19,0,26853,0,1,3,0.0,0,-480,281,761,39,False,0,Brentford
Yegor Yarmolyuk,MID,Brentford,-1.0,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,0,0,0,0,19,0,377,0,1,3,0.0,0,0,51,51,45,True,0,Liverpool
Steve Cook,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,0,0,0,0,19,0,12996,0,1,0,0.0,0,-233,92,325,44,False,0,Southampton
