name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Luka Milivojevic,MID,Crystal Palace,0.6,0,0,0,0,0.0,158,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,54848,0,0,0,0.0,0,-1284,4351,5635,44,False,0,Newcastle,Milivojevic
Wesley Fofana,DEF,Chelsea,0.7,0,0,12,0,7.2,272,0.0,0.0,0.0,0.0,54,1,0,2.4,13.4,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,201163,0,1,2,3.0,2,44908,61636,16728,44,True,0,West Ham,W.Fofana
Gianluca Scamacca,FWD,West Ham,0.2,0,0,0,0,0.0,529,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,48199,0,1,2,0.0,0,-18128,837,18965,68,False,0,Chelsea,Scamacca
Alisson Ramses Becker,GK,Liverpool,4.8,0,1,29,1,0.0,281,0.0,0.0,0.0,0.0,55,0,0,2.9,28.8,2022-09-03T11:30:00Z,90,0,0,0,0,6,4,1542628,0,0,0,0.0,8,-62925,45686,108611,55,False,0,Everton,Alisson
Che Adams,FWD,Southampton,4.0,0,0,7,0,35.8,411,0.0,0.0,0.0,0.0,60,1,0,5.9,8.6,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,104364,0,0,1,15.0,2,-1672,25091,26763,64,False,0,Wolves,Adams
Sam Greenwood,FWD,Leeds,-0.1,0,0,3,0,14.6,237,0.0,0.0,0.0,0.0,52,1,0,2.6,3.6,2022-09-03T14:00:00Z,4,0,0,0,0,6,0,1577524,0,2,5,8.0,1,-178066,61512,239578,44,False,0,Brentford,Greenwood
Nathaniel Chalobah,MID,Fulham,-0.6,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,13596,0,1,2,0.0,0,-176,1262,1438,45,False,0,Spurs,Chalobah
Nathaniel Phillips,DEF,Liverpool,1.4,0,0,0,0,0.0,501,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,0,0,0,0,6,0,45415,0,0,0,0.0,0,-2386,3196,5582,40,False,0,Everton,Phillips
Loïc Mbe Soh,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,393,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,3746,0,3,2,0.0,0,-206,90,296,43,True,0,Bournemouth,Mbe Soh
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,102,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,0,0,0,0,6,0,85568,0,2,5,0.0,0,-1820,2326,4146,40,True,0,Leicester,Steele
Tosin Adarabioyo,DEF,Fulham,1.2,0,0,17,0,5.4,209,0.0,0.0,0.0,0.0,59,2,0,3.2,26.6,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,9419,0,1,2,0.0,1,-716,444,1160,45,False,0,Spurs,Tosin
Kalvin Phillips,MID,Man City,0.2,0,0,0,0,0.0,325,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,0,0,0,0,6,0,18311,0,1,1,0.0,0,-2949,126,3075,49,False,0,Aston Villa,Phillips
Carlos Ribeiro Dias,MID,Nott'm Forest,0.2,0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,37354,0,3,2,0.0,0,-2115,2453,4568,44,True,0,Bournemouth,Cafú
Marek Rodák,GK,Fulham,0.2,0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,20032,0,1,2,0.0,0,-1813,239,2052,45,False,0,Spurs,Rodák
Ryan Fraser,MID,Newcastle,1.0,0,0,4,1,7.0,359,0.0,0.0,0.0,0.0,57,0,0,4.5,0.0,2022-09-03T14:00:00Z,69,0,0,0,0,6,0,9216,0,0,0,38.0,2,1500,2412,912,53,True,1,Crystal Palace,Fraser
Luke Thomas,DEF,Leicester,-0.2,0,0,4,0,1.3,270,0.0,0.0,0.0,0.0,53,5,0,0.6,4.8,2022-09-04T13:00:00Z,90,1,0,0,0,6,0,8476,0,2,5,0.0,-3,280,906,626,43,False,1,Brighton,Thomas
Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,353,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,209908,0,0,0,0.0,0,-8544,2434,10978,40,True,0,Crystal Palace,Darlow
Rodrigo Hernandez,MID,Man City,4.2,0,0,11,0,6.3,315,0.0,0.0,0.0,0.0,51,1,0,3.3,5.8,2022-09-03T16:30:00Z,90,0,0,0,0,6,0,232917,0,1,1,21.0,2,-15884,19708,35592,59,False,0,Aston Villa,Rodri
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,1.2,0,0,0,0,0.4,326,0.0,0.0,0.0,0.0,56,1,0,2.3,0.0,2022-09-04T15:30:00Z,32,0,0,0,0,6,0,269760,0,1,3,24.0,1,-30104,8687,38791,103,True,0,Arsenal,Ronaldo
Fraser Forster,GK,Spurs,1.0,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,470823,0,1,2,0.0,0,-19878,3592,23470,40,True,0,Fulham,Forster
Alex Oxlade-Chamberlain,MID,Liverpool,0.0,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,0,0,0,0,6,0,722,0,0,0,0.0,0,-54,21,75,49,False,0,Everton,Chamberlain
Jack Grealish,MID,Man City,0.9,0,0,0,0,0.0,305,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,0,0,0,0,6,0,120755,0,1,1,0.0,0,-21452,459,21911,68,False,0,Aston Villa,Grealish
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,0,0,0,0,6,0,539,0,1,1,0.0,0,-56,0,56,45,False,0,Aston Villa,McAtee
Will Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,415,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,1247,0,0,1,0.0,0,-108,0,108,45,False,0,Wolves,Smallbone
Chris Wood,FWD,Newcastle,1.2,0,0,3,0,0.0,354,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,1,0,0,0,0,6,0,72576,0,0,0,0.0,1,-10642,4944,15586,57,True,0,Crystal Palace,Wood
Darren Randolph,GK,West Ham,-0.5,0,0,0,0,0.0,571,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,14951,0,1,2,0.0,0,95,1093,998,40,False,0,Chelsea,Randolph
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,0,0,0,0,6,0,11115,0,1,1,0.0,0,-1822,447,2269,49,True,0,Man City,Dendoncker
Allan Marques Loureiro,MID,Everton,-1.0,0,0,0,0,0.0,183,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,0,0,0,0,6,0,9508,0,0,0,0.0,0,-365,754,1119,48,True,0,Liverpool,Allan
Ibrahima Konaté,DEF,Liverpool,0.0,0,0,0,0,0.0,290,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,0,0,0,0,6,0,21325,0,0,0,0.0,0,-2189,216,2405,48,False,0,Everton,Konaté
Aleksandar Mitrović,FWD,Fulham,4.2,0,0,25,0,10.7,210,0.0,0.0,0.0,0.0,59,2,1,9.4,39.8,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,2410828,0,1,2,43.0,5,353916,489785,135869,68,False,1,Spurs,Mitrović
Christian Eriksen,MID,Man Utd,2.8,1,0,16,0,41.1,519,0.0,0.0,0.0,0.0,56,1,0,7.3,26.2,2022-09-04T15:30:00Z,90,0,0,0,0,6,0,286386,0,1,3,6.0,4,-10166,23619,33785,63,True,1,Arsenal,Eriksen
Joe Willock,MID,Newcastle,2.4,0,0,2,1,1.7,373,0.0,0.0,0.0,0.0,57,0,0,3.4,7.8,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,47978,0,0,0,24.0,3,2847,8573,5726,49,True,0,Crystal Palace,Willock
Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,494,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,76090,0,0,1,0.0,0,-1206,3817,5023,39,True,0,Southampton,Mosquera
Roméo Lavia,MID,Southampton,0.0,0,0,0,0,0.0,321,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,58894,0,0,1,0.0,0,-3635,11915,15550,45,False,0,Wolves,Lavia
Kristoffer Ajer,DEF,Brentford,0.4,0,0,0,0,0.0,84,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,1956,0,2,5,0.0,0,-81,91,172,45,True,0,Leeds,Ajer
Emmanuel Dennis,FWD,Nott'm Forest,0.5,0,0,3,0,0.0,585,0.0,0.0,0.0,0.0,58,1,0,1.8,0.0,2022-09-03T14:00:00Z,5,0,0,0,0,6,0,16283,0,3,2,18.0,1,-416,4957,5373,60,True,0,Bournemouth,Dennis
Will Hughes,MID,Crystal Palace,0.6,0,0,0,0,0.0,163,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,3245,0,0,0,0.0,0,-177,109,286,49,False,0,Newcastle,Hughes
Joe Ayodele-Aribo,MID,Southampton,2.6,0,0,6,0,14.8,512,0.0,0.0,0.0,0.0,60,1,0,7.4,11.2,2022-09-03T14:00:00Z,72,0,0,0,0,6,0,56073,0,0,1,48.0,2,-4637,4135,8772,55,False,0,Wolves,Aribo
Orel Mangala,MID,Nott'm Forest,0.0,0,0,0,0,0.0,536,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,2759,0,3,2,0.0,0,-746,23,769,49,True,0,Bournemouth,Mangala
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,496,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,76980,0,0,0,0.0,0,-18258,59,18317,45,False,0,Newcastle,Plange
Cristian Romero,DEF,Spurs,1.4,0,0,13,0,1.7,443,0.0,0.0,0.0,0.0,59,1,0,6.2,26.2,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,116225,0,1,2,34.0,1,-6258,5095,11353,49,True,1,Fulham,Romero
Jack Harrison,MID,Leeds,4.1,0,0,6,0,27.7,233,0.0,0.0,0.0,0.0,52,2,0,3.5,5.4,2022-09-03T14:00:00Z,45,0,0,0,0,6,0,647604,0,2,5,2.0,1,191169,264390,73221,61,False,0,Brentford,Harrison
Maxwel Cornet,MID,West Ham,0.1,0,0,-1,0,0.3,575,0.0,0.0,0.0,0.0,54,1,0,0.3,0.0,2022-09-03T14:00:00Z,4,0,0,0,0,6,0,6743,0,1,2,4.0,1,-1166,695,1861,59,False,0,Chelsea,Cornet
Luis Sinisterra Lucumí,MID,Leeds,3.1,0,0,24,0,7.3,508,0.0,0.0,0.0,0.0,52,3,1,7.0,39.0,2022-09-03T14:00:00Z,58,0,0,0,0,6,0,60455,0,2,5,24.0,5,39886,45554,5668,65,False,1,Brentford,Sinisterra
Nathaniel Clyne,DEF,Crystal Palace,1.2,0,0,4,0,0.5,157,0.0,0.0,0.0,0.0,57,0,0,0.7,6.6,2022-09-03T14:00:00Z,27,0,0,0,0,6,0,18706,0,0,0,0.0,1,-407,1499,1906,45,False,0,Newcastle,Clyne
Stuart Armstrong,MID,Southampton,1.0,0,0,8,0,12.4,405,0.0,0.0,0.0,0.0,60,0,0,2.9,5.0,2022-09-03T14:00:00Z,34,0,0,0,0,6,0,11053,0,0,1,12.0,1,1474,3256,1782,49,False,0,Wolves,S.Armstrong
Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,402,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,6094,0,0,1,0.0,0,-1542,152,1694,48,False,0,Wolves,Romeu
Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,73,0,2,5,0.0,0,-1,0,1,50,False,0,Brentford,Roberts
Harrison Ashby,DEF,West Ham,-0.5,0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,34391,0,1,2,0.0,0,-1355,1769,3124,40,False,0,Chelsea,Ashby
Lewis Brunt,DEF,Leicester,0.0,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,0,0,0,0,6,0,29819,0,2,5,0.0,0,-1075,1191,2266,40,False,0,Brighton,Brunt
Matt Ritchie,DEF,Newcastle,0.2,0,0,0,0,0.0,350,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,7788,0,0,0,0.0,0,-319,326,645,43,True,0,Crystal Palace,Ritchie
Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,0,0.0,253,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,0,0,0,0,6,0,737633,0,2,5,0.0,0,15276,71323,56047,39,False,0,Brighton,Vestergaard
Enock Mwepu,MID,Brighton,2.0,1,0,12,0,14.3,118,0.0,0.0,0.0,0.0,53,2,0,6.4,25.4,2022-09-04T13:00:00Z,83,0,0,0,0,6,0,9174,0,2,5,24.0,5,-403,710,1113,53,True,0,Leicester,Mwepu
Trevoh Chalobah,DEF,Chelsea,0.9,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,34148,0,1,2,0.0,0,-5920,596,6516,47,True,0,West Ham,Chalobah
Chris Richards,DEF,Crystal Palace,0.4,0,0,0,0,0.0,530,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,6726,0,0,0,0.0,0,-478,219,697,44,False,0,Newcastle,Richards
Diogo Teixeira da Silva,FWD,Liverpool,0.9,0,0,-1,0,20.5,288,0.0,0.0,0.0,0.0,55,0,0,3.4,1.2,2022-09-03T11:30:00Z,10,0,0,0,0,6,0,27647,0,0,0,12.0,1,-2049,613,2662,89,False,0,Everton,Diogo Jota
Martin Dubravka,GK,Man Utd,0.0,0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,0,0,0,0,6,0,67240,0,1,3,0.0,0,-5472,1402,6874,43,True,0,Arsenal,Dubravka
Rodrigo Moreno,MID,Leeds,0.0,0,0,0,0,0.0,225,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,1169847,0,2,5,0.0,0,-1999266,42111,2041377,64,False,0,Brentford,Rodrigo
Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,0,0.0,490,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,305,0,0,1,0.0,0,-16,26,42,50,True,0,Southampton,Chiquinho
Mohammed Salisu,DEF,Southampton,1.4,0,0,17,0,5.6,420,0.0,0.0,0.0,0.0,60,1,0,2.5,19.8,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,16397,0,0,1,0.0,2,563,1881,1318,44,False,0,Wolves,Salisu
Frederico Rodrigues de Paula Santos,MID,Man Utd,0.8,0,0,7,0,14.9,331,0.0,0.0,0.0,0.0,56,0,0,2.2,4.6,2022-09-04T15:30:00Z,23,0,0,0,0,6,0,49461,0,1,3,2.0,1,-4234,2504,6738,52,True,0,Arsenal,Fred
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,0,0,0,0,6,0,2206,0,2,5,0.0,0,-99,173,272,44,True,0,Leicester,Moder
Lucas Tolentino Coelho de Lima,MID,West Ham,0.5,0,0,14,0,4.3,603,0.0,0.0,0.0,0.0,54,1,0,6.0,22.6,2022-09-03T14:00:00Z,82,0,0,0,0,6,0,64324,0,1,2,33.0,2,48671,56386,7715,60,False,0,Chelsea,Paquetá
Jean-Philippe Mateta,FWD,Crystal Palace,1.6,0,0,10,1,12.1,168,0.0,0.0,0.0,0.0,57,0,0,7.9,15.4,2022-09-03T14:00:00Z,62,0,0,0,0,6,0,53183,0,0,0,51.0,2,-8665,4152,12817,54,False,0,Newcastle,Mateta
Salomón Rondón,FWD,Everton,-0.4,0,0,0,0,0.0,177,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,0,0,0,0,6,0,53193,0,0,0,0.0,0,-5803,7585,13388,50,True,0,Liverpool,Rondón
Liam Cooper,DEF,Leeds,-0.4,0,0,0,0,0.0,221,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,3346,0,2,5,0.0,0,-391,42,433,45,False,0,Brentford,Cooper
Alexander Isak,FWD,Newcastle,2.2,0,0,-3,1,10.8,594,0.0,0.0,0.0,0.0,57,0,0,9.6,9.4,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,369620,0,0,0,76.0,2,239024,287969,48945,70,True,0,Crystal Palace,Isak
Erling Haaland,FWD,Man City,11.8,0,3,32,0,14.8,318,0.0,0.0,0.0,0.0,51,1,1,13.5,41.6,2022-09-03T16:30:00Z,90,0,0,0,0,6,0,7781487,0,1,1,79.0,9,782279,802502,20223,119,False,0,Aston Villa,Haaland
Lewis Cook,MID,Bournemouth,2.8,1,1,28,0,22.8,67,0.0,0.0,0.0,0.0,58,2,0,6.9,38.4,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,5639,0,3,2,8.0,6,16,531,515,49,False,0,Nott'm Forest,Cook
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,495,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,3398,0,0,0,0.0,0,-186,0,186,40,False,0,Newcastle,Matthews
Phil Foden,MID,Man City,5.2,0,0,9,0,13.4,314,0.0,0.0,0.0,0.0,51,1,0,5.1,10.8,2022-09-03T16:30:00Z,90,0,0,0,0,6,0,758836,0,1,1,27.0,2,10157,93356,83199,80,False,0,Aston Villa,Foden
Juan Larios López,DEF,Southampton,1.2,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,866,0,0,1,0.0,0,434,502,68,40,False,0,Wolves,Larios
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0.0,298,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,0,0,0,0,6,0,17075,0,0,0,0.0,0,-483,1427,1910,39,False,0,Everton,Ramsay
Steve Cook,DEF,Nott'm Forest,1.0,0,0,15,0,0.4,379,0.0,0.0,0.0,0.0,58,3,0,2.0,20.0,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,13283,0,3,2,0.0,1,-431,968,1399,45,True,0,Bournemouth,Cook
Ryan Bertrand,DEF,Leicester,0.0,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,0,0,0,0,6,0,3434,0,2,5,0.0,0,-224,203,427,40,False,0,Brighton,Bertrand
Sékou Mara,FWD,Southampton,1.4,0,0,1,0,11.5,528,0.0,0.0,0.0,0.0,60,0,0,3.5,0.0,2022-09-03T14:00:00Z,7,0,0,0,0,6,0,10638,0,0,1,24.0,1,-1874,762,2636,55,False,0,Wolves,Mara
Scott McTominay,MID,Man Utd,1.6,0,0,7,0,2.2,338,0.0,0.0,0.0,0.0,56,1,0,2.3,16.4,2022-09-04T15:30:00Z,90,0,0,0,0,6,0,22654,0,1,3,4.0,1,32,2785,2753,49,True,1,Arsenal,McTominay
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0.0,0,0,0,0,0.0,390,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,0,0,0,0,6,0,585,0,3,2,0.0,0,-34,0,34,50,True,0,Bournemouth,Xande Silva
Dean Henderson,GK,Nott'm Forest,5.6,0,0,8,0,0.0,398,0.0,0.0,0.0,0.0,58,3,0,0.3,2.8,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,1400374,0,3,2,0.0,1,257171,303372,46201,47,True,0,Bournemouth,Henderson
Jack Stacey,DEF,Bournemouth,0.0,0,0,3,0,0.0,65,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,1,0,0,0,0,6,0,4533,0,3,2,0.0,1,-266,104,370,43,False,0,Nott'm Forest,Stacey
Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,192,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,0,0,0,0,6,0,9946,0,0,0,0.0,0,-2560,128,2688,44,True,0,Liverpool,Holgate
Steven Alzate,MID,Brighton,0.0,0,0,0,0,0.0,115,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,0,0,0,0,6,0,17594,0,2,5,0.0,0,-1063,1183,2246,45,True,0,Leicester,Alzate
Mateusz Klich,MID,Leeds,0.3,0,0,4,0,1.9,223,0.0,0.0,0.0,0.0,52,2,0,0.7,3.4,2022-09-03T14:00:00Z,31,0,0,0,0,6,0,8484,0,2,5,2.0,0,-239,810,1049,48,False,1,Brentford,Klich
Armel Bella-Kotchap,DEF,Southampton,2.2,0,0,10,0,0.8,423,0.0,0.0,0.0,0.0,60,1,0,1.6,9.0,2022-09-03T14:00:00Z,90,0,0,0,0,6,0,19803,0,0,1,6.0,1,5491,7471,1980,45,False,1,Wolves,Bella-Kotchap
Ainsley Maitland-Niles,MID,Southampton,0.2,0,0,4,0,0.5,21,0.0,0.0,0.0,0.0,60,0,0,0.5,2.6,2022-09-03T14:00:00Z,17,0,0,0,0,6,0,5485,0,0,1,2.0,1,502,1161,659,48,False,0,Wolves,Maitland-Niles
James Milner,MID,Liverpool,3.0,0,0,5,0,4.5,274,0.0,0.0,0.0,0.0,55,0,0,1.0,5.0,2022-09-03T11:30:00Z,31,0,0,0,0,6,0,128429,0,0,0,0.0,1,-5638,13253,18891,45,False,0,Everton,Milner
Keane Lewis-Potter,MID,Brentford,2.1,0,0,-4,0,3.4,515,0.0,0.0,0.0,0.0,52,1,0,7.0,6.2,2022-09-03T14:00:00Z,58,0,0,0,0,6,0,7906,0,2,5,60.0,1,-300,495,795,53,True,0,Leeds,Lewis-Potter
Kevin De Bruyne,MID,Man City,6.8,1,2,23,0,65.2,301,0.0,0.0,0.0,0.0,51,1,0,11.0,25.2,2022-09-03T16:30:00Z,90,0,0,0,0,6,0,2412531,0,1,1,20.0,7,-280828,89672,370500,122,False,0,Aston Villa,De Bruyne
