name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Robin Koch,DEF,Leeds,2.5,0,0,21,1,1.6,194,320,0,0,1.4,12.2,2022-04-09T14:00:00Z,90,0,0,0,0,32,0,11677,3,0,0.0,6,-127,46,173,43,False,0,Watford
Martin Kelly,DEF,Crystal Palace,0.0,0,0,0,0,0.0,151,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,129524,1,2,0.0,0,8217,11835,3618,38,False,0,Leicester
Ethan Pinnock,DEF,Brentford,2.2,0,0,29,1,0.2,91,313,0,0,1.5,13.2,2022-04-10T13:00:00Z,90,0,0,0,0,32,0,286580,0,2,2.0,6,-1193,1729,2922,44,True,0,West Ham
Kris Moore,DEF,Leeds,0.5,0,0,0,0,0.0,657,320,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,1762,3,0,0.0,0,-9,45,54,40,False,0,Watford
João Moutinho,MID,Wolves,2.0,0,0,9,0,5.2,426,317,1,0,2.7,22.2,2022-04-08T19:00:00Z,90,0,0,0,0,32,0,80658,0,1,0.0,1,-2161,2939,5100,49,False,1,Newcastle
Gylfi Sigurdsson,MID,Everton,0.0,0,0,0,0,0.0,164,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,59268,0,1,0.0,0,-30,58,88,67,True,0,Man Utd
Nuno Tavares,DEF,Arsenal,0.5,0,0,0,0,0.0,466,311,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,37319,2,1,0.0,0,7053,7678,625,43,True,0,Brighton
Javier Manquillo,DEF,Newcastle,0.8,0,0,0,0,0.0,302,317,0,0,0.0,0.0,2022-04-08T19:00:00Z,0,0,0,0,0,32,0,449506,0,1,0.0,0,3740,7352,3612,39,True,0,Wolves
Pontus Jansson,DEF,Brentford,0.5,0,0,0,0,0.0,76,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,518205,0,2,0.0,0,-1908,5425,7333,44,True,0,West Ham
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,629,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,451,2,2,0.0,0,-7,13,20,44,True,0,Liverpool
Tim Iroegbunam,MID,Aston Villa,-0.5,0,0,0,0,0.0,638,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,0,0,0,0,32,0,352,4,0,0.0,0,-4,6,10,45,True,0,Spurs
Julian Jeanvier,DEF,Brentford,0.9,0,0,0,0,0.0,722,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,0,0,2,0.0,0,0,0,0,40,True,0,West Ham
Bernardo Silva,MID,Man City,2.7,1,0,21,0,23.3,261,316,2,0,6.6,36.2,2022-04-10T15:30:00Z,90,0,0,0,0,32,0,1357376,2,2,6.0,4,-84290,10380,94670,71,True,1,Liverpool
Kyle Walker-Peters,DEF,Southampton,1.5,0,0,15,0,16.0,342,319,6,0,3.0,12.2,2022-04-09T14:00:00Z,90,0,0,0,0,32,0,99169,6,0,2.0,-1,5609,8597,2988,48,True,0,Chelsea
Marc Guéhi,DEF,Crystal Palace,4.3,0,0,15,0,0.4,477,315,2,0,1.9,14.8,2022-04-10T13:00:00Z,90,0,0,0,0,32,0,136742,1,2,4.0,1,6889,8771,1882,45,False,0,Leicester
Ederson,GK,Man City,4.3,0,0,16,0,0.0,257,316,2,0,1.8,18.0,2022-04-10T15:30:00Z,90,0,0,0,0,32,2,1037914,2,2,0.0,1,-6062,9232,15294,61,True,0,Liverpool
Salomón Rondón,FWD,Everton,-0.8,0,0,0,0,0.0,591,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,16521,0,1,0.0,0,-526,240,766,60,True,0,Man Utd
Anwar El Ghazi,MID,Everton,-1.0,0,0,0,0,0.0,42,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,29527,0,1,0.0,0,-150,46,196,56,True,0,Man Utd
Kaide Gordon,MID,Liverpool,0.0,0,0,0,0,0.0,625,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,581,2,2,0.0,0,-1,24,25,45,False,0,Man City
Jamie Bowden,MID,Spurs,0.5,0,0,0,0,0.0,717,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,0,0,0,0,32,0,44,4,0,0.0,0,28,31,3,45,False,0,Aston Villa
Lewis Bate,MID,Leeds,0.2,0,0,0,0,0.0,624,320,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,2763,3,0,0.0,0,-10,9,19,45,False,0,Watford
David Raya,GK,Brentford,3.5,0,1,30,1,10.0,80,313,0,0,2.8,18.0,2022-04-10T13:00:00Z,90,0,0,0,0,32,1,349250,0,2,0.0,7,4692,9306,4614,43,True,0,West Ham
Scott Carson,GK,Man City,0.0,0,0,0,0,0.0,593,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,139099,2,2,0.0,0,-71,1340,1411,39,True,0,Liverpool
Daniel N'Lundulu,FWD,Southampton,0.0,0,0,0,0,0.0,344,319,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,1128,6,0,0.0,0,-2,0,2,45,True,0,Chelsea
Adam Lallana,MID,Brighton,-0.2,0,0,2,0,0.0,53,311,1,0,0.7,7.2,2022-04-09T14:00:00Z,16,0,0,0,0,32,0,13464,2,1,0.0,1,-45,51,96,53,False,0,Arsenal
Mason Holgate,DEF,Everton,2.0,0,0,0,0,0.0,178,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,54504,0,1,0.0,0,82,2338,2256,42,True,0,Man Utd
Demarai Gray,MID,Everton,0.8,0,0,2,0,0.8,484,314,0,0,1.1,6.2,2022-04-09T11:30:00Z,19,0,0,0,0,32,0,475443,0,1,4.0,1,-24756,1630,26386,55,True,0,Man Utd
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,97,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,4825,0,2,0.0,0,-28,0,28,44,True,0,West Ham
Jean-Philippe Gbamin,MID,Everton,0.0,0,0,0,0,0.0,504,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,2714,0,1,0.0,0,37,58,21,44,True,0,Man Utd
Ashley Westwood,MID,Burnley,2.0,0,0,10,0,31.3,107,318,2,0,6.9,11.4,2022-04-10T13:00:00Z,90,0,0,0,0,32,0,23955,0,2,26.0,2,-205,432,637,52,False,0,Norwich
William Troost-Ekong,DEF,Watford,-0.5,0,0,0,0,0.0,387,320,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,7921,3,0,0.0,0,-15,23,38,43,True,0,Leeds
James Rodríguez,MID,Everton,0.0,0,0,0,0,0.0,166,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,42545,0,1,0.0,0,-32,0,32,69,True,0,Man Utd
Héctor Bellerín,DEF,Arsenal,0.0,0,0,0,0,0.0,9,311,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,18093,2,1,0.0,0,-22,0,22,48,True,0,Brighton
Yves Bissouma,MID,Brighton,0.8,0,0,6,1,0.3,70,311,0,0,1.3,11.8,2022-04-09T14:00:00Z,73,0,0,0,0,32,0,445387,2,1,1.0,2,-2948,1527,4475,44,False,1,Arsenal
Cheikhou Kouyaté,DEF,Crystal Palace,3.7,0,0,1,0,0.3,150,315,2,0,0.6,5.8,2022-04-10T13:00:00Z,57,0,0,0,0,32,0,51056,1,2,0.0,0,1352,1692,340,45,False,0,Leicester
Joe Rodon,DEF,Spurs,0.5,0,0,0,0,0.0,374,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,0,0,0,0,32,0,5811,4,0,0.0,0,-20,25,45,42,False,0,Aston Villa
Nemanja Matic,MID,Man Utd,2.5,0,0,11,0,3.5,271,314,1,0,1.0,6.6,2022-04-09T11:30:00Z,63,0,0,0,0,32,0,35777,0,1,0.0,2,22,1308,1286,43,False,0,Everton
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,561,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,39554,1,2,0.0,0,1259,2035,776,39,False,0,Leicester
Mbwana Ally Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,0,0,0,0,32,0,59,4,0,0.0,0,0,0,0,55,True,0,Spurs
Nathan Aké,DEF,Man City,2.0,0,0,0,0,0.0,258,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,35513,2,2,0.0,0,591,794,203,47,True,0,Liverpool
Morgan Gibbs-White,MID,Wolves,0.0,0,0,0,0,0.0,440,317,0,0,0.0,0.0,2022-04-08T19:00:00Z,0,0,0,0,0,32,0,9565,0,1,0.0,0,-18,0,18,45,False,0,Newcastle
Edouard Mendy,GK,Chelsea,4.5,0,0,20,1,0.0,143,319,0,0,1.0,10.0,2022-04-09T14:00:00Z,90,0,0,0,0,32,1,1060833,6,0,0.0,6,-11000,7493,18493,61,False,0,Southampton
Thomas Dickson-Peters,FWD,Norwich,0.0,0,0,0,0,0.0,649,318,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,3321,0,2,0.0,0,-44,0,44,45,True,0,Burnley
Rayan Aït-Nouri,DEF,Wolves,0.5,0,0,3,0,0.7,470,317,0,0,0.1,0.0,2022-04-08T19:00:00Z,4,0,0,0,0,32,0,148614,0,1,0.0,1,-16649,1542,18191,43,False,0,Newcastle
Trevoh Chalobah,DEF,Chelsea,3.5,0,0,0,0,0.0,527,319,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,267765,6,0,0.0,0,-11628,8800,20428,47,False,0,Southampton
Jacob Ramsey,MID,Aston Villa,3.3,0,0,10,0,11.5,51,312,4,0,4.8,15.8,2022-04-09T16:30:00Z,90,0,0,0,0,32,0,789388,4,0,21.0,2,-70269,15268,85537,48,True,0,Spurs
Isaac Price,MID,Everton,-1.0,0,0,0,0,0.0,718,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,26,0,1,0.0,0,18,20,2,45,True,0,Man Utd
Hugo Bueno,DEF,Wolves,0.0,0,0,0,0,0.0,635,317,0,0,0.0,0.0,2022-04-08T19:00:00Z,0,0,0,0,0,32,0,4777,0,1,0.0,0,73,222,149,40,False,0,Newcastle
Ben Johnson,DEF,West Ham,1.3,0,0,0,0,0.0,425,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,307763,0,2,0.0,0,-3859,6752,10611,39,False,0,Brentford
Joseph Gomez,DEF,Liverpool,3.3,0,0,0,0,0.0,238,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,37561,2,2,0.0,0,442,845,403,47,False,0,Man City
Samuel Edozie,MID,Man City,0.0,0,0,0,0,0.0,508,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,1564,2,2,0.0,0,-5,9,14,47,True,0,Liverpool
Bali Mumba,DEF,Norwich,0.0,0,0,0,0,0.0,515,318,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,20092,0,2,0.0,0,-85,0,85,39,True,0,Burnley
Konstantinos Tsimikas,DEF,Liverpool,0.0,0,0,0,0,0.0,245,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,987650,2,2,0.0,0,5268,21272,16004,37,False,0,Man City
Ferran Torres,MID,Man City,0.0,0,0,0,0,0.0,268,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,173852,2,2,0.0,0,-276,0,276,67,True,0,Liverpool
Jarell Quansah,DEF,Liverpool,0.0,0,0,0,0,0.0,660,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,836,2,2,0.0,0,-3,16,19,40,False,0,Man City
Scott Banks,MID,Crystal Palace,0.0,0,0,0,0,0.0,543,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,3389,1,2,0.0,0,5,43,38,45,False,0,Leicester
Alexis Mac Allister,MID,Brighton,1.8,0,0,7,0,12.2,74,311,1,0,1.9,5.0,2022-04-09T14:00:00Z,90,0,0,0,0,32,0,47014,2,1,2.0,2,-2905,678,3583,52,False,0,Arsenal
Cieran Slicker,GK,Man City,0.0,0,0,0,0,0.0,615,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,1582,2,2,0.0,0,-1,17,18,40,True,0,Liverpool
Hannibal Mejbri,MID,Man Utd,1.0,0,0,0,0,0.0,706,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,340,0,1,0.0,0,31,51,20,45,False,0,Everton
Mat Ryan,GK,Brighton,0.0,0,0,0,0,0.0,65,311,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,597,2,1,0.0,0,-1,0,1,45,False,0,Arsenal
Jacob Murphy,MID,Newcastle,1.0,0,0,3,0,0.0,304,317,0,0,0.0,0.0,2022-04-08T19:00:00Z,1,0,0,0,0,32,0,34097,0,1,0.0,1,-256,415,671,47,True,0,Wolves
Thierry Small,DEF,Southampton,-0.5,0,0,0,0,0.0,667,319,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,3502,6,0,0.0,0,60,107,47,40,True,0,Chelsea
Dwight McNeil,MID,Burnley,1.0,0,0,12,0,15.3,118,318,1,0,3.7,10.0,2022-04-10T13:00:00Z,26,0,0,0,0,32,0,23739,0,2,12.0,1,-1683,389,2072,56,False,0,Norwich
Nathan Patterson,DEF,Everton,0.0,0,0,0,0,0.0,674,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,1632,0,1,0.0,0,-45,66,111,42,True,0,Man Utd
Lucas Digne,DEF,Aston Villa,0.0,0,0,16,0,58.3,168,312,4,0,8.2,15.8,2022-04-09T16:30:00Z,79,0,0,0,0,32,0,596752,4,0,8.0,0,-29149,3287,32436,51,True,0,Spurs
Yan Valery,DEF,Southampton,-0.5,0,0,6,0,0.7,546,319,2,0,0.6,5.6,2022-04-09T14:00:00Z,54,0,0,0,0,32,0,47069,6,0,0.0,0,451,878,427,39,True,0,Chelsea
Danny Ward,GK,Leicester,0.0,0,0,0,0,0.0,204,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,322781,1,2,0.0,0,-2753,81,2834,40,True,0,Crystal Palace
Jarrad Branthwaite,DEF,Everton,-0.8,0,0,0,0,0.0,544,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,28777,0,1,0.0,0,-90,368,458,40,True,0,Man Utd
Oliver Skipp,MID,Spurs,0.0,0,0,0,0,0.0,373,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,0,0,0,0,32,0,54045,4,0,0.0,0,-460,15,475,44,False,0,Aston Villa
James Milner,MID,Liverpool,0.3,0,0,0,0,0.0,221,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,7265,2,2,0.0,0,-44,21,65,49,False,0,Man City
Paul Pogba,MID,Man Utd,2.0,0,0,6,0,4.4,272,314,0,0,2.1,9.8,2022-04-09T11:30:00Z,54,0,0,0,0,32,0,612932,0,1,7.0,0,-2488,3929,6417,74,False,1,Everton
Philippe Coutinho,MID,Aston Villa,1.5,0,0,13,0,39.1,681,312,3,0,7.3,16.2,2022-04-09T16:30:00Z,69,0,0,0,0,32,0,1703950,4,0,18.0,2,-346768,10285,357053,73,True,0,Spurs
Alisson,GK,Liverpool,4.3,0,0,15,0,0.0,231,316,2,0,2.4,24.0,2022-04-10T15:30:00Z,90,0,0,0,0,32,2,775666,2,2,0.0,1,-5525,10827,16352,60,False,0,Man City
Dominic Calvert-Lewin,FWD,Everton,1.0,0,0,5,1,1.8,177,314,0,0,0.3,1.2,2022-04-09T11:30:00Z,70,0,0,0,0,32,0,312186,0,1,0.0,2,-24041,3626,27667,77,True,0,Man Utd
Curtis Jones,MID,Liverpool,1.3,0,0,0,0,0.0,244,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,6442,2,2,0.0,0,-39,22,61,50,False,0,Man City
Rúben Dias,DEF,Man City,0.0,0,0,0,0,0.0,262,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,0,0,0,0,32,0,1463660,2,2,0.0,0,-38745,251,38996,61,True,0,Liverpool
Mason Greenwood,MID,Man Utd,0.0,0,0,0,0,0.0,289,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,367192,0,1,0.0,0,-1480,69,1549,71,False,0,Everton
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,541,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,1954,1,2,0.0,0,-13,17,30,44,False,0,Leicester
Calum Chambers,DEF,Aston Villa,-0.3,0,0,0,0,0.0,10,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,0,0,0,0,32,0,34175,4,0,0.0,0,-1311,1300,2611,42,True,0,Spurs
Charlie Cresswell,DEF,Leeds,0.5,0,0,0,0,0.0,563,320,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,31158,3,0,0.0,0,22,345,323,40,False,0,Watford
Jarrod Bowen,MID,West Ham,4.3,0,0,6,0,11.9,420,313,2,0,1.7,2.8,2022-04-10T13:00:00Z,90,0,0,0,0,32,0,1199557,0,2,2.0,2,278325,296053,17728,69,False,0,Brentford
Armando Broja,FWD,Southampton,0.0,0,0,0,0,0.0,518,319,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,1066345,6,0,0.0,0,-190728,4928,195656,55,True,0,Chelsea
Mads Bech Sørensen,DEF,Brentford,-0.5,0,0,0,0,0.0,90,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,4039,0,2,0.0,0,-20,24,44,43,True,0,West Ham
Nathan Ferguson,DEF,Crystal Palace,0.0,0,0,0,0,0.0,161,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,0,0,0,0,32,0,740,1,2,0.0,0,-1,10,11,45,False,0,Leicester
Asmir Begović,GK,Everton,1.2,0,0,0,0,0.0,481,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,225380,0,1,0.0,0,30,2171,2141,40,True,0,Man Utd
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,0,0.0,311,317,0,0,0.0,0.0,2022-04-08T19:00:00Z,0,0,0,0,0,32,0,7197,0,1,0.0,0,6,70,64,42,True,0,Wolves
Toby Alderweireld,DEF,Spurs,0.0,0,0,0,0,0.0,355,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,0,0,0,0,32,0,1570,4,0,0.0,0,-3,0,3,50,False,0,Aston Villa
Florin Andone,FWD,Brighton,0.0,0,0,0,0,0.0,500,311,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,0,0,0,0,32,0,4091,2,1,0.0,0,-10,0,10,50,False,0,Arsenal
Scott McTominay,MID,Man Utd,0.0,0,0,0,0,0.0,285,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,0,0,0,0,32,0,30456,0,1,0.0,0,-848,304,1152,54,False,0,Everton
John Stones,DEF,Man City,2.7,0,0,14,0,0.8,252,316,2,0,1.8,17.4,2022-04-10T15:30:00Z,90,0,0,0,0,32,0,261822,2,2,0.0,1,-4100,2611,6711,52,True,0,Liverpool
