name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
James Storer,GK,Wolves,0.5,0,0,0,0,0.0,621,334,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,13685,0,1,0.0,0,101,313,212,40,False,0,Burnley
Samir,DEF,Watford,-0.7,0,0,10,0,0.3,677,339,5,0,1.0,9.2,2022-04-23T14:00:00Z,67,0,0,0,0,34,0,1958,1,5,0.0,0,-352,219,571,45,False,0,Man City
Daniel James,MID,Leeds,2.3,0,0,-1,0,11.5,287,336,0,0,1.3,0.0,2022-04-25T19:00:00Z,58,0,0,0,0,34,0,57936,0,0,2.0,0,-2699,1221,3920,60,False,1,Crystal Palace
Angelo Ogbonna,DEF,West Ham,0.0,0,0,0,0,0.0,409,335,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,23004,0,1,0.0,0,-129,16,145,49,False,0,Chelsea
Raphinha,MID,Leeds,6.0,0,0,6,1,3.6,196,336,0,0,3.6,10.6,2022-04-25T19:00:00Z,90,0,0,0,0,34,0,1157187,0,0,22.0,3,-52364,28690,81054,64,False,0,Crystal Palace
Marcus Forss,FWD,Brentford,0.0,0,0,0,0,0.0,88,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,0,0,0,0,34,0,7551,0,0,0.0,0,-64,0,64,53,True,0,Spurs
Billy Gilmour,MID,Norwich,0.5,0,0,0,0,0.0,145,340,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,287303,3,0,0.0,0,-2207,3090,5297,43,True,0,Newcastle
Victor Lindelöf,DEF,Man Utd,1.6,0,0,10,0,1.4,284,331,3,0,0.7,5.8,2022-04-23T11:30:00Z,90,0,0,0,0,34,0,54388,1,3,0.0,0,1077,4591,3514,48,False,1,Arsenal
Victor Lindelöf,DEF,Man Utd,1.6,0,0,13,0,0.4,284,364,1,0,4.0,22.6,2022-04-28T18:45:00Z,90,0,0,0,0,34,0,54388,1,1,17.0,2,1077,4591,3514,48,True,0,Chelsea
Ezri Konsa Ngoyo,DEF,Aston Villa,2.0,0,0,24,1,0.6,45,337,0,0,1.5,12.8,2022-04-23T14:00:00Z,90,0,0,0,0,34,0,76582,0,0,2.0,6,854,2571,1717,49,False,0,Leicester
Max Kilman,DEF,Wolves,0.0,0,0,0,0,0.0,439,334,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,247301,0,1,0.0,0,-35427,4991,40418,45,False,0,Burnley
Alex Iwobi,MID,Everton,0.7,0,0,7,0,24.2,174,338,2,0,4.0,9.8,2022-04-24T15:30:00Z,90,0,0,0,0,34,0,17316,0,2,6.0,2,-695,228,923,58,False,0,Liverpool
Moisés Caicedo,MID,Brighton,2.2,0,0,9,0,2.0,538,333,2,0,3.2,11.6,2022-04-24T13:00:00Z,90,0,0,0,0,34,0,1702,2,2,18.0,2,814,955,141,45,True,0,Southampton
Enock Mwepu,MID,Brighton,3.8,0,0,12,0,14.1,462,333,2,0,2.9,11.2,2022-04-24T13:00:00Z,60,0,0,0,0,34,0,12482,2,2,4.0,2,-1055,1685,2740,59,True,0,Southampton
Robin Koch,DEF,Leeds,2.3,0,0,7,0,1.4,194,336,0,0,0.8,6.4,2022-04-25T19:00:00Z,45,0,0,0,0,34,0,11796,0,0,0.0,1,51,154,103,43,False,0,Crystal Palace
Martin Kelly,DEF,Crystal Palace,0.0,0,0,0,0,0.0,151,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,167268,0,0,0.0,0,17543,23548,6005,38,True,0,Leeds
Ethan Pinnock,DEF,Brentford,0.0,0,0,0,0,0.0,91,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,0,0,0,0,34,0,280115,0,0,0.0,0,-17955,240,18195,44,True,0,Spurs
Kris Moore,DEF,Leeds,0.0,0,0,0,0,0.0,657,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,1898,0,0,0.0,0,-9,54,63,40,False,0,Crystal Palace
João Moutinho,MID,Wolves,2.2,0,0,13,0,14.3,426,334,1,0,2.8,12.4,2022-04-24T13:00:00Z,90,0,0,0,0,34,0,69809,0,1,1.0,2,-1829,1616,3445,49,False,0,Burnley
Gylfi Sigurdsson,MID,Everton,0.0,0,0,0,0,0.0,164,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,59146,0,2,0.0,0,-37,45,82,67,False,0,Liverpool
Nuno Tavares,DEF,Arsenal,2.0,0,0,14,0,12.3,466,331,1,1,9.7,37.4,2022-04-23T11:30:00Z,90,0,0,0,0,34,0,38017,1,3,47.0,7,1611,3363,1752,43,True,1,Man Utd
Javier Manquillo,DEF,Newcastle,0.5,0,0,0,0,0.0,302,340,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,447166,3,0,0.0,0,-4396,3629,8025,39,False,0,Norwich
Pontus Jansson,DEF,Brentford,3.2,0,0,22,1,0.5,76,332,0,0,5.5,30.4,2022-04-23T16:30:00Z,90,0,0,0,0,34,0,512234,0,0,24.0,5,6725,13988,7263,44,True,1,Spurs
James McAtee,MID,Man City,1.5,0,0,0,0,0.0,629,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,465,1,5,0.0,0,-3,15,18,44,True,0,Watford
Tim Iroegbunam,MID,Aston Villa,0.3,0,0,6,0,0.3,638,337,0,0,0.3,2.6,2022-04-23T14:00:00Z,14,0,0,0,0,34,0,377,0,0,0.0,1,11,20,9,45,False,0,Leicester
Julian Jeanvier,DEF,Brentford,-1.0,0,0,0,0,0.0,722,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,0,0,0,0,34,0,196,0,0,0.0,0,13,53,40,40,True,0,Spurs
Bernardo Silva,MID,Man City,5.0,0,0,0,0,0.0,261,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,1359267,1,5,0.0,0,34644,71710,37066,70,True,0,Watford
Kyle Walker-Peters,DEF,Southampton,2.6,0,0,10,0,3.3,342,333,2,0,4.0,12.8,2022-04-24T13:00:00Z,90,0,0,0,0,34,0,125479,2,2,24.0,1,-2940,6390,9330,48,False,0,Brighton
Marc Guéhi,DEF,Crystal Palace,4.0,0,1,25,1,10.3,477,336,0,0,4.2,9.6,2022-04-25T19:00:00Z,90,0,0,0,0,34,0,152908,0,0,22.0,7,6308,10633,4325,45,True,0,Leeds
Ederson,GK,Man City,5.3,0,0,9,0,0.0,257,339,1,0,1.2,12.2,2022-04-23T14:00:00Z,90,0,0,0,0,34,1,1082606,1,5,0.0,2,24051,37057,13006,61,True,0,Watford
Salomón Rondón,FWD,Everton,-0.3,0,0,1,0,0.1,591,338,1,0,2.1,0.0,2022-04-24T15:30:00Z,13,0,0,0,0,34,0,16244,0,2,22.0,1,-108,330,438,60,False,0,Liverpool
Anwar El Ghazi,MID,Everton,-1.5,0,0,0,0,0.0,42,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,29305,0,2,0.0,0,-108,28,136,56,False,0,Liverpool
Kaide Gordon,MID,Liverpool,1.5,0,0,0,0,0.0,625,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,610,0,2,0.0,0,-3,18,21,45,True,0,Everton
Jamie Bowden,MID,Spurs,1.0,0,0,0,0,0.0,717,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,0,0,0,0,34,0,129,0,0,0.0,0,14,31,17,45,False,0,Brentford
Lewis Bate,MID,Leeds,0.0,0,0,0,0,0.0,624,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,2759,0,0,0.0,0,-3,19,22,45,False,0,Crystal Palace
David Raya,GK,Brentford,4.0,0,0,22,1,0.0,80,332,0,0,0.6,6.0,2022-04-23T16:30:00Z,90,0,0,0,0,34,0,367791,0,0,0.0,6,3150,12259,9109,43,True,0,Spurs
Scott Carson,GK,Man City,1.5,0,0,0,0,0.0,593,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,136980,1,5,0.0,0,-1139,1167,2306,39,True,0,Watford
Daniel N'Lundulu,FWD,Southampton,0.0,0,0,0,0,0.0,344,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,1125,2,2,0.0,0,-1,0,1,45,False,0,Brighton
Adam Lallana,MID,Brighton,0.4,0,0,0,0,0.0,53,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,13530,2,2,0.0,0,-25,97,122,53,True,0,Southampton
Mason Holgate,DEF,Everton,0.3,0,0,7,0,0.0,178,338,2,0,1.2,11.6,2022-04-24T15:30:00Z,90,0,0,0,0,34,0,50896,0,2,0.0,1,-2152,806,2958,42,False,0,Liverpool
Demarai Gray,MID,Everton,0.1,0,0,7,0,3.3,484,338,1,0,2.7,4.2,2022-04-24T15:30:00Z,76,0,0,0,0,34,0,442026,0,2,19.0,2,-13274,691,13965,55,False,0,Liverpool
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,97,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,0,0,0,0,34,0,4743,0,0,0.0,0,-36,0,36,44,True,0,Spurs
Jean-Philippe Gbamin,MID,Everton,0.0,0,0,0,0,0.0,504,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,2649,0,2,0.0,0,-5,19,24,44,False,0,Liverpool
Ashley Westwood,MID,Burnley,0.0,0,0,0,0,0.0,107,334,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,21754,0,1,0.0,0,-2847,47,2894,52,True,0,Wolves
William Troost-Ekong,DEF,Watford,-1.1,0,0,0,0,0.0,387,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,7784,1,5,0.0,0,-128,16,144,43,False,0,Man City
James Rodríguez,MID,Everton,0.0,0,0,0,0,0.0,166,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,42448,0,2,0.0,0,-38,0,38,69,False,0,Liverpool
Héctor Bellerín,DEF,Arsenal,0.0,0,0,0,0,0.0,9,331,0,0,0.0,0.0,2022-04-23T11:30:00Z,0,0,0,0,0,34,0,18033,1,3,0.0,0,-34,0,34,48,True,0,Man Utd
Yves Bissouma,MID,Brighton,0.0,0,0,0,0,0.0,70,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,433194,2,2,0.0,0,-10607,298,10905,44,True,0,Southampton
Cheikhou Kouyaté,DEF,Crystal Palace,1.8,0,0,0,0,0.0,150,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,52370,0,0,0.0,0,387,1098,711,45,True,0,Leeds
Joe Rodon,DEF,Spurs,1.0,0,0,0,0,0.0,374,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,0,0,0,0,34,0,5860,0,0,0.0,0,5,51,46,42,False,0,Brentford
Nemanja Matic,MID,Man Utd,6.4,1,0,24,0,15.0,271,331,3,0,4.0,22.6,2022-04-23T11:30:00Z,76,0,0,0,0,34,0,38431,1,3,2.0,5,1115,3005,1890,43,False,0,Arsenal
Nemanja Matic,MID,Man Utd,6.4,1,3,32,0,25.3,271,364,1,0,6.0,32.6,2022-04-28T18:45:00Z,78,0,0,0,0,34,0,38431,1,1,2.0,8,1115,3005,1890,43,True,0,Chelsea
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,561,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,40383,0,0,0.0,0,585,1342,757,39,True,0,Leeds
Mbwana Ally Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,337,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,59,0,0,0.0,0,0,0,0,55,False,0,Leicester
Nathan Aké,DEF,Man City,2.6,0,0,5,0,0.9,258,339,0,0,0.7,5.8,2022-04-23T14:00:00Z,27,0,0,0,0,34,0,37010,1,5,0.0,1,-97,1146,1243,47,True,0,Watford
Morgan Gibbs-White,MID,Wolves,0.0,0,0,0,0,0.0,440,334,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,9510,0,1,0.0,0,-17,0,17,45,False,0,Burnley
Edouard Mendy,GK,Chelsea,6.1,0,0,25,1,0.0,143,335,0,0,1.9,19.2,2022-04-24T13:00:00Z,90,0,0,0,0,34,2,1058713,0,1,0.0,6,10803,27482,16679,61,True,0,West Ham
Edouard Mendy,GK,Chelsea,6.1,0,0,11,0,0.0,143,364,1,0,1.8,18.0,2022-04-28T18:45:00Z,90,0,0,0,0,34,2,1058713,1,1,0.0,2,10803,27482,16679,61,False,0,Man Utd
Thomas Dickson-Peters,FWD,Norwich,0.0,0,0,0,0,0.0,649,340,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,3188,3,0,0.0,0,-68,0,68,45,True,0,Newcastle
Rayan Aït-Nouri,DEF,Wolves,0.8,0,0,0,0,0.0,470,334,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,121515,0,1,0.0,0,-7174,3039,10213,42,False,0,Burnley
Trevoh Chalobah,DEF,Chelsea,3.3,0,1,27,1,24.0,527,335,0,0,5.0,18.6,2022-04-24T13:00:00Z,90,0,0,0,0,34,0,231026,0,1,7.0,7,-10273,9498,19771,47,True,0,West Ham
Trevoh Chalobah,DEF,Chelsea,3.3,0,0,0,0,0.0,527,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,0,0,0,0,34,0,231026,1,1,0.0,0,-10273,9498,19771,47,False,0,Man Utd
Jacob Ramsey,MID,Aston Villa,2.3,0,0,3,1,13.3,51,337,0,0,3.7,1.4,2022-04-23T14:00:00Z,90,0,0,0,0,34,0,653785,0,0,22.0,3,-19310,40068,59378,47,False,0,Leicester
Isaac Price,MID,Everton,-1.5,0,0,0,0,0.0,718,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,60,0,2,0.0,0,7,21,14,45,False,0,Liverpool
Hugo Bueno,DEF,Wolves,0.5,0,0,0,0,0.0,635,334,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,5408,0,1,0.0,0,183,372,189,40,False,0,Burnley
Ben Johnson,DEF,West Ham,0.5,0,0,11,0,0.3,425,335,1,0,1.9,19.0,2022-04-24T13:00:00Z,90,0,0,0,0,34,0,321626,0,1,0.0,2,7915,16385,8470,39,False,0,Chelsea
Joseph Gomez,DEF,Liverpool,4.0,0,0,0,0,0.0,238,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,37747,0,2,0.0,0,-63,431,494,47,True,0,Everton
Samuel Edozie,MID,Man City,1.5,0,0,0,0,0.0,508,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,1569,1,5,0.0,0,-4,8,12,47,True,0,Watford
Bali Mumba,DEF,Norwich,0.0,0,0,0,0,0.0,515,340,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,19868,3,0,0.0,0,-109,0,109,39,True,0,Newcastle
Konstantinos Tsimikas,DEF,Liverpool,1.5,0,0,0,0,0.0,245,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,1029843,0,2,0.0,0,13033,38163,25130,37,True,0,Everton
Ferran Torres,MID,Man City,0.0,0,0,0,0,0.0,268,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,172921,1,5,0.0,0,-466,0,466,67,True,0,Watford
Jarell Quansah,DEF,Liverpool,1.5,0,0,0,0,0.0,660,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,906,0,2,0.0,0,-8,8,16,40,True,0,Everton
Scott Banks,MID,Crystal Palace,0.0,0,0,0,0,0.0,543,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,3422,0,0,0.0,0,-3,41,44,45,True,0,Leeds
Alexis Mac Allister,MID,Brighton,2.2,0,0,11,0,25.0,74,333,2,0,5.5,21.8,2022-04-24T13:00:00Z,90,0,0,0,0,34,0,45561,2,2,8.0,2,-1470,1346,2816,51,True,0,Southampton
Cieran Slicker,GK,Man City,1.5,0,0,0,0,0.0,615,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,1668,1,5,0.0,0,15,49,34,40,True,0,Watford
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,706,331,0,0,0.0,0.0,2022-04-23T11:30:00Z,0,0,0,0,0,34,0,729,1,3,0.0,0,310,376,66,45,False,0,Arsenal
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,706,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,0,0,0,0,34,0,729,1,1,0.0,0,310,376,66,45,True,0,Chelsea
Mat Ryan,GK,Brighton,0.0,0,0,0,0,0.0,65,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,597,2,2,0.0,0,0,0,0,45,True,0,Southampton
Jacob Murphy,MID,Newcastle,2.5,1,0,17,1,42.5,304,340,0,0,7.7,20.2,2022-04-23T14:00:00Z,73,0,0,0,0,34,0,33846,3,0,14.0,6,-532,398,930,47,False,0,Norwich
Thierry Small,DEF,Southampton,0.0,0,0,0,0,0.0,667,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,3612,2,2,0.0,0,-60,56,116,40,False,0,Brighton
Dwight McNeil,MID,Burnley,1.3,0,0,8,1,33.0,118,334,0,0,7.6,18.4,2022-04-24T13:00:00Z,84,0,0,0,0,34,0,21815,0,1,25.0,3,-1458,409,1867,55,True,0,Wolves
Nathan Patterson,DEF,Everton,0.0,0,0,0,0,0.0,674,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,1441,0,2,0.0,0,-45,36,81,42,False,0,Liverpool
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0,0.0,168,337,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,482519,0,0,0.0,0,-48012,201,48213,50,False,0,Leicester
Yan Valery,DEF,Southampton,1.4,0,0,0,0,0.0,546,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,0,0,0,0,34,0,65065,2,2,0.0,0,13752,15987,2235,39,False,0,Brighton
Danny Ward,GK,Leicester,0.0,0,0,0,0,0.0,204,337,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,314789,0,0,0.0,0,-3371,155,3526,40,True,0,Aston Villa
Jarrad Branthwaite,DEF,Everton,-1.3,0,0,0,0,0.0,544,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,28626,0,2,0.0,0,-113,373,486,40,False,0,Liverpool
Oliver Skipp,MID,Spurs,0.0,0,0,0,0,0.0,373,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,0,0,0,0,34,0,53050,0,0,0.0,0,-411,21,432,44,False,0,Brentford
James Milner,MID,Liverpool,2.0,0,0,0,0,0.0,221,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,7260,0,2,0.0,0,-13,33,46,49,True,0,Everton
Paul Pogba,MID,Man Utd,0.0,0,0,0,0,0.0,272,331,0,0,0.0,0.0,2022-04-23T11:30:00Z,0,0,0,0,0,34,0,595542,1,3,0.0,0,-19841,716,20557,74,False,0,Arsenal
Paul Pogba,MID,Man Utd,0.0,0,0,0,0,0.0,272,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,0,0,0,0,34,0,595542,1,1,0.0,0,-19841,716,20557,74,True,0,Chelsea
Philippe Coutinho,MID,Aston Villa,2.3,0,0,10,1,21.4,681,337,0,0,3.1,7.2,2022-04-23T14:00:00Z,78,0,0,0,0,34,0,1031476,0,0,2.0,3,-127721,32895,160616,70,False,0,Leicester
Alisson,GK,Liverpool,6.3,0,0,22,1,0.0,231,338,0,0,0.8,8.2,2022-04-24T15:30:00Z,90,0,0,0,0,34,1,794989,0,2,0.0,6,15274,25435,10161,60,True,0,Everton
Dominic Calvert-Lewin,FWD,Everton,0.0,0,0,0,0,0.0,177,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,263621,0,2,0.0,0,-28104,897,29001,77,False,0,Liverpool
Curtis Jones,MID,Liverpool,2.3,0,0,0,0,0.0,244,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,0,0,0,0,34,0,6466,0,2,0.0,0,-37,56,93,50,True,0,Everton
Rúben Dias,DEF,Man City,2.3,0,0,12,0,13.6,262,339,1,0,5.4,14.0,2022-04-23T14:00:00Z,90,0,0,0,0,34,0,1482929,1,5,26.0,2,26196,35364,9168,61,True,0,Watford
Álvaro Fernández,DEF,Man Utd,2.8,0,0,0,0,0.0,728,331,0,0,0.0,0.0,2022-04-23T11:30:00Z,0,0,0,0,0,34,0,0,1,3,0.0,0,0,0,0,40,False,0,Arsenal
Álvaro Fernández,DEF,Man Utd,2.8,0,0,0,0,0.0,728,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,0,0,0,0,34,0,0,1,1,0.0,0,0,0,0,40,True,0,Chelsea
Mason Greenwood,MID,Man Utd,0.0,0,0,0,0,0.0,289,331,0,0,0.0,0.0,2022-04-23T11:30:00Z,0,0,0,0,0,34,0,363079,1,3,0.0,0,-2047,86,2133,71,False,0,Arsenal
Mason Greenwood,MID,Man Utd,0.0,0,0,0,0,0.0,289,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,0,0,0,0,34,0,363079,1,1,0.0,0,-2047,86,2133,71,True,0,Chelsea
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,541,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,1975,0,0,0.0,0,4,25,21,44,True,0,Leeds
Calum Chambers,DEF,Aston Villa,0.0,0,0,0,0,0.0,10,337,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,0,0,0,0,34,0,30146,0,0,0.0,0,-1167,343,1510,42,False,0,Leicester
Charlie Cresswell,DEF,Leeds,0.0,0,0,0,0,0.0,563,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,0,0,0,0,34,0,31409,0,0,0.0,0,83,411,328,40,False,0,Crystal Palace
Jarrod Bowen,MID,West Ham,4.0,0,0,1,0,0.3,420,335,1,0,0.5,2.2,2022-04-24T13:00:00Z,17,0,0,0,0,34,0,1111899,0,1,2.0,1,-107233,34636,141869,69,False,0,Chelsea
