name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Hélder Costa,MID,Leeds,1.4,0,0,1,0,0.4,192,6,0,0,0.0,0.0,2021-08-14T11:30:00Z,21,0,0,0,0,1,0,14333,1,5,1.0,1,0,0,0,55,False,0,Man Utd
Robert Street,FWD,Crystal Palace,0.5,0,0,0,0,0.0,542,3,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,0,0,3,0.0,0,0,0,0,45,False,0,Chelsea
Harvey Elliott,MID,Liverpool,2.9,0,0,3,0,0.8,506,7,0,0,0.3,0.4,2021-08-14T16:30:00Z,7,0,0,0,0,1,0,6475,3,0,2.0,1,0,0,0,55,False,0,Norwich
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0.0,0,0,0,0,0.0,37,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,612,2,3,0.0,0,0,0,0,55,False,0,Watford
Ashley Young,DEF,Aston Villa,2.7,0,0,13,0,22.7,52,8,3,0,3.7,8.4,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,63216,2,3,6.0,1,0,0,0,50,False,0,Watford
Hamza Choudhury,MID,Leicester,1.5,0,0,0,0,0.0,214,5,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,8491,0,1,0.0,0,0,0,0,45,True,0,Wolves
Christoph Zimmermann,DEF,Norwich,0.7,0,0,0,0,0.0,324,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,7768,3,0,0.0,0,0,0,0,45,True,0,Liverpool
Tammy Abraham,FWD,Chelsea,2.6,0,0,0,0,0.0,136,3,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,45383,0,3,0.0,0,0,0,0,65,True,0,Crystal Palace
Shane Duffy,DEF,Brighton,1.5,0,0,22,0,0.2,56,2,1,0,9.2,34.8,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,226602,2,1,57.0,2,0,0,0,40,False,0,Burnley
Juraj Kucka,MID,Watford,1.4,0,0,3,1,0.8,495,8,0,0,1.1,8.2,2021-08-14T14:00:00Z,68,0,0,0,0,1,0,2737,2,3,2.0,2,0,0,0,55,True,1,Aston Villa
André Filipe Tavares Gomes,MID,Everton,1.4,0,0,0,0,0.0,172,4,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,10273,1,3,0.0,0,0,0,0,50,True,0,Southampton
Reece James,DEF,Chelsea,3.1,0,0,4,0,2.1,142,3,0,0,0.6,2.2,2021-08-14T14:00:00Z,23,0,0,0,0,1,0,465500,0,3,2.0,1,0,0,0,55,True,0,Crystal Palace
Luke Cundle,MID,Wolves,0.5,0,0,0,0,0.0,547,5,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,45,False,0,Leicester
Adam Forshaw,MID,Leeds,0.5,0,0,0,0,0.0,552,6,0,0,0.0,0.0,2021-08-14T11:30:00Z,0,0,0,0,0,1,0,0,1,5,0.0,0,0,0,0,45,False,0,Man Utd
Kepa Arrizabalaga,GK,Chelsea,3.1,0,0,0,0,0.0,129,3,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,19536,0,3,0.0,0,0,0,0,50,True,0,Crystal Palace
Kortney Hause,DEF,Aston Villa,2.2,0,0,0,0,0.0,36,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,8179,2,3,0.0,0,0,0,0,45,False,0,Watford
Tyrone Mings,DEF,Aston Villa,2.7,0,0,12,0,0.8,38,8,3,0,1.6,15.6,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,572675,2,3,0.0,0,0,0,0,50,False,1,Watford
Ainsley Maitland-Niles,MID,Arsenal,2.9,0,0,0,0,0.0,13,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,6271,0,2,0.0,0,0,0,0,55,False,0,Brentford
Jesse Lingard,MID,Man Utd,0.7,0,0,0,0,0.0,276,6,0,0,0.0,0.0,2021-08-14T11:30:00Z,0,0,0,0,0,1,0,150273,1,5,0.0,0,0,0,0,70,True,0,Leeds
Billy Gilmour,MID,Norwich,0.0,0,0,14,0,2.1,145,7,3,0,1.4,11.6,2021-08-14T16:30:00Z,90,0,0,0,0,1,0,592329,3,0,0.0,2,0,0,0,45,True,0,Liverpool
Jaden Philogene-Bidace,MID,Aston Villa,1.9,0,0,0,0,0.0,497,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,1298,2,3,0.0,0,0,0,0,50,False,0,Watford
Fernando Luiz Rosa,MID,Man City,1.9,0,0,10,0,28.7,453,10,1,0,4.8,11.2,2021-08-15T15:30:00Z,90,0,0,0,0,1,0,22889,0,1,8.0,2,0,0,0,50,False,0,Spurs
Björn Engels,DEF,Aston Villa,0.0,0,0,0,0,0.0,31,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,95,2,3,0.0,0,0,0,0,45,False,0,Watford
Tariqe Fosu-Henry,MID,Brentford,0.9,0,0,0,0,0.0,79,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,7791,0,2,0.0,0,0,0,0,55,True,0,Arsenal
Thomas Partey,MID,Arsenal,0.0,0,0,0,0,0.0,15,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,5080,0,2,0.0,0,0,0,0,50,False,0,Brentford
Karl Hein,GK,Arsenal,2.0,0,0,0,0,0.0,532,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,0,0,2,0.0,0,0,0,0,40,False,0,Brentford
Kiko Femenía,DEF,Watford,1.2,0,0,0,0,0.0,382,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,15648,2,3,0.0,0,0,0,0,45,True,0,Aston Villa
Raúl Jiménez,FWD,Wolves,1.9,0,0,2,0,36.9,430,5,1,0,5.9,4.0,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,240264,0,1,18.0,2,0,0,0,75,False,0,Leicester
Sean Longstaff,MID,Newcastle,0.0,0,0,3,0,0.4,309,9,0,0,0.5,4.4,2021-08-15T13:00:00Z,6,0,0,0,0,1,0,22857,4,2,0.0,1,0,0,0,45,True,0,West Ham
Boubakary Soumaré,MID,Leicester,1.9,0,0,4,0,0.9,458,5,0,0,0.4,3.4,2021-08-14T14:00:00Z,28,0,0,0,0,1,0,7397,0,1,0.0,1,0,0,0,50,True,0,Wolves
Héctor Bellerín,DEF,Arsenal,3.2,0,0,0,0,0.0,9,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,72864,0,2,0.0,0,0,0,0,50,False,0,Brentford
Emmanuel Dennis,FWD,Watford,0.8,1,3,44,1,33.4,450,8,0,1,18.3,62.2,2021-08-14T14:00:00Z,65,0,0,0,0,1,0,25528,2,3,87.0,12,0,0,0,50,True,0,Aston Villa
Lucas Torreira,MID,Arsenal,2.0,0,0,0,0,0.0,18,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,29602,0,2,0.0,0,0,0,0,45,False,0,Brentford
Nampalys Mendy,MID,Leicester,1.5,0,0,0,0,0.0,203,5,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,31304,0,1,0.0,0,0,0,0,45,True,0,Wolves
Ryan Fraser,MID,Newcastle,0.9,0,0,2,0,1.3,298,9,0,0,0.5,0.0,2021-08-15T13:00:00Z,20,0,0,0,0,1,0,9176,4,2,5.0,1,0,0,0,55,True,0,West Ham
Paul Pogba,MID,Man Utd,3.1,4,2,46,0,60.0,272,6,1,0,15.0,74.8,2021-08-14T11:30:00Z,74,0,0,0,0,1,0,214089,1,5,15.0,16,0,0,0,75,True,0,Leeds
Bertrand Traoré,MID,Aston Villa,2.6,1,0,16,0,1.6,32,8,0,0,3.3,5.8,2021-08-14T14:00:00Z,18,0,0,0,0,1,0,141304,2,3,26.0,4,0,0,0,60,False,0,Watford
Leandro Trossard,MID,Brighton,2.8,0,0,4,0,1.9,64,2,1,0,1.2,2.2,2021-08-14T14:00:00Z,75,0,0,0,0,1,0,88156,2,1,8.0,2,0,0,0,65,False,0,Burnley
Christian Nørgaard,MID,Brentford,0.4,0,0,25,1,1.8,77,1,0,1,8.0,38.4,2021-08-13T19:00:00Z,90,0,0,0,0,1,0,13090,0,2,40.0,8,0,0,0,50,True,0,Arsenal
Wesley Fofana,DEF,Leicester,0.0,0,0,0,0,0.0,220,5,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,60900,0,1,0.0,0,0,0,0,45,True,0,Wolves
Nemanja Matic,MID,Man Utd,1.5,0,0,4,0,1.7,271,6,0,0,0.8,6.6,2021-08-14T11:30:00Z,21,0,0,0,0,1,0,14969,1,5,0.0,1,0,0,0,45,True,0,Leeds
Arthur Masuaku,DEF,West Ham,2.0,0,0,0,0,0.0,417,9,0,0,0.0,0.0,2021-08-15T13:00:00Z,0,0,0,0,0,1,0,5351,4,2,0.0,0,0,0,0,45,False,0,Newcastle
Bernard Anício Caldeira Duarte,MID,Everton,0.0,0,0,0,0,0.0,167,4,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,471,1,3,0.0,0,0,0,0,55,True,0,Southampton
Brandon Williams,DEF,Man Utd,1.5,0,0,0,0,0.0,290,6,0,0,0.0,0.0,2021-08-14T11:30:00Z,0,0,0,0,0,1,0,135410,1,5,0.0,0,0,0,0,40,True,0,Leeds
Kenny McLean,MID,Norwich,0.4,0,0,0,0,0.0,318,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,3511,3,0,0.0,0,0,0,0,50,True,0,Liverpool
Jeremy Ngakia,DEF,Watford,1.2,0,0,0,0,0.0,400,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,4345,2,3,0.0,0,0,0,0,45,True,0,Aston Villa
Sadio Mané,MID,Liverpool,4.9,0,0,11,1,44.0,230,7,0,0,11.2,16.4,2021-08-14T16:30:00Z,90,0,0,0,0,1,0,306339,3,0,52.0,3,0,0,0,120,False,0,Norwich
Eddie Nketiah,FWD,Arsenal,0.0,0,0,0,0,0.0,20,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,8562,0,2,0.0,0,0,0,0,55,False,0,Brentford
Jakub Moder,MID,Brighton,1.5,1,0,13,0,10.8,75,2,0,0,5.1,21.2,2021-08-14T14:00:00Z,18,0,0,0,0,1,0,8712,2,1,19.0,4,0,0,0,45,False,0,Burnley
Ben Davies,DEF,Liverpool,2.0,0,0,0,0,0.0,248,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,29413,3,0,0.0,0,0,0,0,40,False,0,Norwich
Trevoh Chalobah,DEF,Chelsea,2.7,0,2,37,1,7.0,527,3,0,1,6.3,45.4,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,8103,0,3,11.0,14,0,0,0,50,True,0,Crystal Palace
Bali Mumba,DEF,Norwich,0.0,0,0,0,0,0.0,515,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,21526,3,0,0.0,0,0,0,0,40,True,0,Liverpool
Enock Mwepu,MID,Brighton,2.6,0,0,5,0,12.1,462,2,1,0,1.8,2.2,2021-08-14T14:00:00Z,45,0,0,0,0,1,0,9904,2,1,4.0,1,0,0,0,60,False,0,Burnley
Theo Walcott,MID,Southampton,2.1,0,0,8,0,1.8,332,4,2,0,0.9,1.6,2021-08-14T14:00:00Z,79,0,0,0,0,1,0,16692,1,3,6.0,2,0,0,0,60,False,0,Everton
Fabian Schär,DEF,Newcastle,0.7,0,0,0,0,0.0,305,9,0,0,0.0,0.0,2021-08-15T13:00:00Z,0,0,0,0,0,1,0,17533,4,2,0.0,0,0,0,0,45,True,0,West Ham
Mateusz Klich,MID,Leeds,1.4,0,0,7,0,5.2,186,6,5,0,2.1,5.8,2021-08-14T11:30:00Z,90,0,0,0,0,1,0,31003,1,5,10.0,2,0,0,0,55,False,0,Man Utd
Che Adams,FWD,Southampton,2.2,1,0,16,0,18.3,345,4,3,0,5.5,26.4,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,122487,1,3,10.0,5,0,0,0,70,False,0,Everton
Andriy Yarmolenko,MID,West Ham,2.9,0,0,3,0,1.0,412,9,0,0,0.1,0.0,2021-08-15T13:00:00Z,1,0,0,0,0,1,0,18464,4,2,0.0,1,0,0,0,55,False,0,Newcastle
Onel Hernández,MID,Norwich,0.4,0,0,0,0,0.0,320,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,4889,3,0,0.0,0,0,0,0,50,True,0,Liverpool
Ben Chilwell,DEF,Chelsea,3.4,0,0,0,0,0.0,135,3,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,896206,0,3,0.0,0,0,0,0,60,True,0,Crystal Palace
Leander Dendoncker,MID,Wolves,0.9,0,0,4,0,0.6,434,5,0,0,1.2,11.6,2021-08-14T14:00:00Z,24,0,0,0,0,1,0,14765,0,1,0.0,1,0,0,0,50,False,0,Leicester
Andrew Robertson,DEF,Liverpool,0.0,0,0,0,0,0.0,234,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,106719,3,0,0.0,0,0,0,0,70,False,0,Norwich
Marcus Rashford,MID,Man Utd,0.0,0,0,0,0,0.0,281,6,0,0,0.0,0.0,2021-08-14T11:30:00Z,0,0,0,0,0,1,0,21167,1,5,0.0,0,0,0,0,95,True,0,Leeds
Rayan Ait Nouri,DEF,Wolves,1.2,0,0,0,0,0.0,470,5,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,44020,0,1,0.0,0,0,0,0,45,False,0,Leicester
Michal Karbownik,DEF,Brighton,1.5,0,0,0,0,0.0,536,2,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,0,2,1,0.0,0,0,0,0,40,False,0,Burnley
Ciaran Clark,DEF,Newcastle,0.7,0,0,12,0,11.6,293,9,4,0,5.6,16.6,2021-08-15T13:00:00Z,90,0,0,0,0,1,0,9309,4,2,28.0,0,0,0,0,45,True,0,West Ham
Pascal Groß,MID,Brighton,2.6,1,1,24,0,35.3,55,2,1,0,7.6,26.4,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,34936,2,1,14.0,6,0,0,0,60,False,0,Burnley
Bobby Thomas,DEF,Burnley,0.5,0,0,0,0,0.0,534,2,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,0,2,1,0.0,0,0,0,0,40,True,0,Brighton
John McGinn,MID,Aston Villa,2.6,0,0,28,0,2.1,35,8,3,1,5.6,40.4,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,60533,2,3,13.0,7,0,0,0,60,False,0,Watford
Bukayo Saka,MID,Arsenal,3.3,0,0,4,0,12.3,22,1,1,0,3.1,6.6,2021-08-13T19:00:00Z,31,0,0,0,0,1,0,1014984,0,2,12.0,1,0,0,0,65,False,0,Brentford
Takumi Minamino,MID,Liverpool,2.9,0,0,0,0,0.0,236,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,9552,3,0,0.0,0,0,0,0,55,False,0,Norwich
Rhys Williams,DEF,Liverpool,2.7,0,0,0,0,0.0,247,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,4581,3,0,0.0,0,0,0,0,45,False,0,Norwich
Jack Butland,GK,Crystal Palace,1.3,0,0,0,0,0.0,156,3,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,30766,0,3,0.0,0,0,0,0,45,False,0,Chelsea
João Cancelo,DEF,Man City,3.4,0,0,21,0,38.5,256,10,1,0,7.2,21.2,2021-08-15T15:30:00Z,90,0,0,0,0,1,0,484049,0,1,12.0,2,0,0,0,60,False,0,Spurs
Marvelous Nakamba,MID,Aston Villa,1.5,0,0,13,0,6.5,41,8,3,0,1.3,6.4,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,7728,2,3,0.0,2,0,0,0,45,False,0,Watford
Cédric Soares,DEF,Arsenal,2.7,0,0,0,0,0.0,5,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,0,0,0,0,1,0,17385,0,2,0.0,0,0,0,0,45,False,0,Brentford
Joseph Gomez,DEF,Liverpool,3.2,0,0,0,0,0.0,238,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,0,0,0,0,1,0,52503,3,0,0.0,0,0,0,0,50,False,0,Norwich
Johann Berg Gudmundsson,MID,Burnley,1.4,0,0,5,0,2.6,108,2,2,0,1.2,7.2,2021-08-14T14:00:00Z,90,0,0,0,0,1,0,4960,2,1,2.0,1,0,0,0,55,True,1,Brighton
Eric Dier,DEF,Spurs,1.2,0,1,22,1,0.1,361,10,0,0,1.7,17.0,2021-08-15T15:30:00Z,90,0,0,0,0,1,0,96915,0,1,0.0,7,0,0,0,45,True,0,Man City
Jan Bednarek,DEF,Southampton,1.7,0,0,0,0,0.0,343,4,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,82735,1,3,0.0,0,0,0,0,45,False,0,Everton
Steven Alzate,MID,Brighton,1.9,0,0,12,0,24.1,73,2,1,0,3.7,10.4,2021-08-14T14:00:00Z,71,0,0,0,0,1,0,3347,2,1,2.0,2,0,0,0,50,False,0,Burnley
Nathaniel Chalobah,MID,Watford,0.0,0,0,0,0,0.0,385,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,1795,2,3,0.0,0,0,0,0,50,True,0,Aston Villa
Fabio Henrique Tavares,MID,Liverpool,2.9,0,0,4,0,4.6,232,7,0,0,0.6,1.6,2021-08-14T16:30:00Z,29,0,0,0,0,1,0,57480,3,0,0.0,1,0,0,0,55,False,0,Norwich
Pontus Jansson,DEF,Brentford,0.7,0,0,22,1,0.0,76,1,0,0,1.1,10.8,2021-08-13T19:00:00Z,90,0,0,0,0,1,0,28324,0,2,0.0,6,0,0,0,45,True,0,Arsenal
João Moutinho,MID,Wolves,0.9,0,0,16,0,14.9,426,5,1,0,2.3,7.2,2021-08-14T14:00:00Z,65,0,0,0,0,1,0,30970,0,1,1.0,2,0,0,0,50,False,0,Leicester
Asmir Begović,GK,Everton,1.0,0,0,0,0,0.0,481,4,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,0,0,0,0,1,0,153135,1,3,0.0,0,0,0,0,40,True,0,Southampton
Aymeric Laporte,DEF,Man City,3.1,0,0,0,0,0.0,259,10,0,0,0.0,0.0,2021-08-15T15:30:00Z,0,0,0,0,0,1,0,100948,0,1,0.0,0,0,0,0,55,False,0,Spurs
Nuno Tavares,DEF,Arsenal,2.7,0,0,0,0,0.7,466,1,0,0,0.1,0.0,2021-08-13T19:00:00Z,9,0,0,0,0,1,0,21150,0,2,1.0,1,0,0,0,45,False,0,Brentford
Konstantinos Tsimikas,DEF,Liverpool,2.0,0,0,21,1,2.9,245,7,0,0,4.9,9.4,2021-08-14T16:30:00Z,90,0,0,0,0,1,0,1540416,3,0,37.0,6,0,0,0,40,False,0,Norwich
