date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-15,0,0,0,0.036854274570941925,0,2,Brentford,0,588406,0,2022,0,76,DR,18511,0,Wolverhampton Wanderers,0.036854274570941925,0
2023-04-08,0,0,0,0,0,1,Newcastle United,0,586656,0,2022,2,77,DR,18493,0,Brentford,0,0
2023-04-05,0.015111053362488747,0,0,0.04106326773762703,0,1,Brentford,0.015111053362488747,586153,0,2022,0,13,Sub,18448,1,Manchester United,0.025952216237783432,0
2023-04-01,0,0,0,0,0,3,Brentford,0,584747,0,2022,3,90,DR,18484,0,Brighton,0,0
2023-03-18,0,0,0,0,0,1,Leicester,0,583014,0,2022,1,90,DR,18474,0,Brentford,0,0
2023-03-15,0,0,0,0,0,0,Brentford,0,582501,0,2022,2,90,DR,18265,0,Southampton,0,0
2023-03-11,0,1,0,0.9615811109542847,0.11761422455310822,1,Brentford,0,581212,0,2022,0,78,DR,18464,0,Everton,0.9615811109542847,0
2023-03-06,0.016307856887578964,0,0,0,0,3,Fulham,0.016307856887578964,580701,0,2022,2,90,DR,18454,1,Brentford,0,0
2023-02-18,0.03639092668890953,0,0,0.03639092668890953,0,1,Crystal Palace,0.03639092668890953,576445,0,2022,1,78,DR,18433,1,Brentford,0,0
2023-02-04,0.03581250458955765,0,0,0,0,3,Southampton,0.03581250458955765,573214,0,2022,0,64,DR,18413,1,Brentford,0,0
2022-10-08,0,0,0,0,0,5,Brentford,0,554106,0,2022,1,85,DMR,18299,0,Newcastle United,0,0
2022-10-01,0,0,0,0.0706804022192955,0,0,Brentford,0,552418,0,2022,0,25,Sub,18283,0,Bournemouth,0.0706804022192955,0
2022-09-18,0,0,0,0.39997100830078125,0,0,Arsenal,0,551041,0,2022,3,90,DMR,18280,0,Brentford,0.39997100830078125,0
2022-09-03,0,0,0,0,0,5,Leeds,0,547214,0,2022,2,90,DR,18257,0,Brentford,0,0
2022-08-30,0,0,0,0.027067700400948524,0,1,Brentford,0,545868,0,2022,1,80,DR,18243,0,Crystal Palace,0.027067700400948524,0
2022-08-27,0.03523319959640503,1,0,0.14877599477767944,0.02542470023036003,1,Everton,0.03523319959640503,544520,0,2022,1,90,DR,18233,2,Brentford,0.08811850100755692,0
2022-08-20,0,0,0,0,0,3,Brentford,0,542411,0,2022,2,62,DR,18225,0,Fulham,0,0
2022-08-13,0.04249810054898262,0,0,0,0,4,Manchester United,0.04249810054898262,540794,0,2022,0,84,DR,18218,1,Brentford,0,0
2022-08-07,0,0,0,0,0,2,Brentford,0,539836,0,2022,2,85,DR,18210,0,Leicester,0,0
2022-05-21,0,0,0,0,0,0,Bologna,0,537216,0,2021,1,17,Sub,17128,0,Genoa,0,0
2022-05-15,0,1,0,0.04876590147614479,0.020096000283956528,1,Sassuolo,0,535942,0,2021,3,78,DML,17116,0,Bologna,0.028669999912381172,0
2022-05-08,0,1,0,0.22304600477218628,0.053376201540231705,4,Bologna,0,533533,0,2021,3,90,DML,17115,0,Venezia,0.1696700006723404,0
2022-05-01,0,0,0,0.26949501037597656,0,0,Bologna,0,531463,0,2021,0,90,ML,17102,0,Roma,0.26949501037597656,0
2022-04-27,0,0,0,0.09425940364599228,0,2,Inter,0,529929,0,2021,1,90,DML,16947,0,Bologna,0.09425940364599228,0
2022-04-24,0.09897740185260773,0,1,0.09897740185260773,0,2,Udinese,0.09897740185260773,529210,0,2021,2,75,DML,17086,1,Bologna,0,1
2022-04-16,0,1,0,0.6872509717941284,0.01949620060622692,1,Bologna,0,526591,0,2021,1,90,DMR,17079,0,Juventus,0.6677550077438354,0
2022-04-11,0.08662240207195282,0,0,0.22000600397586823,0,2,Sampdoria,0.08662240207195282,525820,0,2021,0,90,DMR,17066,1,Bologna,0.22000600397586823,0
2022-04-04,0,2,0,0.5693569779396057,0.5693569779396057,0,Bologna,0,523932,0,2021,0,71,DMR,17061,0,AC Milan,0,0
2022-03-20,0,0,0,0,0,0,Atalanta,0,522239,0,2021,1,90,DML,17046,0,Bologna,0,0
2022-03-13,0,0,0,0.526216983795166,0,1,Bologna,0,519760,0,2021,0,90,DML,17037,0,Fiorentina,0.526216983795166,0
2022-03-06,0.03651149943470955,0,0,0.03651149943470955,0,0,Torino,0.03651149943470955,518272,0,2021,0,90,DML,17026,1,Bologna,0,0
2022-02-26,0,1,0,0.3847070038318634,0.3847070038318634,1,Bologna,0,515829,1,2021,1,90,DML,17022,0,Salernitana,0.3847070038318634,0
2022-02-21,0.021742399781942368,2,0,0.6026089787483215,0.10633400082588196,2,Spezia,0.021742399781942368,515290,0,2021,1,90,DML,17006,1,Bologna,0.5649620294570923,0
2022-02-12,0,0,0,0.10767100006341934,0,3,Bologna,0,512479,0,2021,0,79,DMR,17000,0,Lazio,0.10767100006341934,0
2022-01-21,0,1,0,0.06748919934034348,0.06748919934034348,2,Bologna,0,509352,0,2021,1,87,DR,16979,0,Verona,0,0
2022-01-17,0.05815029889345169,0,0,0.05815029889345169,0,0,Napoli,0.05815029889345169,508796,0,2021,2,73,ML,16967,2,Bologna,0,0
2021-12-22,0.06694000214338303,1,1,0.6258800029754639,0.12962199747562408,0,Bologna,0.06694000214338303,504556,0,2021,3,90,DML,16943,2,Sassuolo,0.600596010684967,1
2021-12-18,0,2,0,0.08007600158452988,0.029447700828313828,0,Juventus,0,503758,0,2021,2,85,ML,16927,0,Bologna,0.0667857974767685,0
2021-12-12,0.0894571989774704,0,0,0.07844389975070953,0,2,Bologna,0.0894571989774704,502081,0,2021,1,90,DML,16923,3,Torino,0,0
2021-12-05,0.02666030079126358,0,1,0.03335610032081604,0,2,Fiorentina,0.02666030079126358,500339,0,2021,3,27,Sub,16906,1,Bologna,0.006695750169456005,1
2021-12-01,0,0,0,0.029213199391961098,0,1,Roma,0,498762,0,2021,0,90,DML,16897,0,Bologna,0.029213199391961098,0
2021-11-28,0,0,0,0.8523520231246948,0,0,Bologna,0,497915,0,2021,1,90,DML,16893,0,Spezia,0.8523520231246948,0
2021-11-21,0,3,0,0.08561930060386658,0.0738615021109581,0,Venezia,0,496329,0,2021,1,79,DML,16877,0,Bologna,0.08561930060386658,0
2021-11-07,0,0,0,0.4973990023136139,0,1,Bologna,0,494546,0,2021,2,90,DML,16872,0,Sampdoria,0.4973990023136139,0
2021-11-01,0,0,0,0.341390997171402,0,2,Cagliari,0,493426,0,2021,0,90,DML,16857,0,Bologna,0.341390997171402,0
2021-10-28,0,0,0,0.032912399619817734,0,3,Bologna,0,491747,0,2021,0,82,DML,16851,0,Napoli,0.032912399619817734,0
2021-10-23,0.0425092987716198,0,0,0.07622180134057999,0,2,AC Milan,0.0425092987716198,490238,0,2021,4,65,DML,16837,2,Bologna,0.03371249884366989,0
2021-10-17,0.007135400082916021,1,0,0.43288201093673706,0.0714913010597229,1,Bologna,0.007135400082916021,488807,0,2021,1,90,DML,16834,1,Udinese,0.35425499081611633,0
2021-10-03,0.07939349859952927,0,1,0.07939349859952927,0,3,Lazio,0.07939349859952927,486878,0,2021,0,89,DML,16817,1,Bologna,0,1
2021-09-26,0,0,0,0.07649560272693634,0,4,Bologna,0,485289,0,2021,2,47,DL,16806,0,Empoli,0.07649560272693634,0
2021-09-21,0.0660225972533226,1,1,0.19297100603580475,0.06840749830007553,2,Genoa,0.0660225972533226,483373,0,2021,2,81,DL,16797,2,Bologna,0.08430299907922745,1
2021-09-18,0.012800299562513828,0,0,0.012800299562513828,0,6,Bologna,0.012800299562513828,482251,0,2021,1,56,DL,16789,1,Inter,0,0
2021-09-13,0,1,0,0.14386199414730072,0.041120901703834534,1,Verona,0,481546,0,2021,0,90,DL,16777,0,Bologna,0.10274100303649902,0
2021-08-28,0,0,0,0.024274399504065514,0,0,Bologna,0,479134,0,2021,0,84,DL,16769,0,Atalanta,0.024274399504065514,0
2021-08-22,0.035475701093673706,0,0,0.0953788012266159,0,3,Salernitana,0.035475701093673706,477890,0,2021,2,58,DL,16760,2,Bologna,0.08619490265846252,0
2021-02-20,0,0,0,0,0,1,Bologna,0,450925,0,2020,1,29,DL,15646,0,Sassuolo,0,0
2021-01-09,0.02078869938850403,0,0,0.02078869938850403,0,2,Bologna,0.02078869938850403,440894,0,2020,0,60,DL,15588,1,Genoa,0,0
2021-01-06,0,0,0,0,0,2,Udinese,0,440041,0,2020,2,13,Sub,15577,0,Bologna,0,0
2020-12-05,0,0,0,0.030375700443983078,0,3,Bologna,0,431561,0,2020,1,63,DML,15518,0,Inter,0.030375700443983078,0
2020-11-29,0,0,0,0,0,1,Crotone,0,430340,0,2020,0,90,DL,15508,0,Bologna,0,0
2020-11-22,0,0,0,0.5698890089988708,0,1,Bologna,0,428686,0,2020,2,90,DL,15502,0,Sampdoria,0.5698890089988708,0
2020-10-31,0.018135100603103638,0,0,0.37031400203704834,0,3,Cagliari,0.018135100603103638,424734,0,2020,2,90,DL,15476,1,Bologna,0.35217899084091187,0
2020-10-24,0,2,0,0.1594969928264618,0.04680180177092552,2,Bologna,0,423138,0,2020,1,90,DL,15472,0,Lazio,0.12967100739479065,0
2020-10-18,0,0,0,0.29124099016189575,0,3,Sassuolo,0,421574,0,2020,4,90,DL,15460,0,Bologna,0.29124099016189575,0
2020-10-04,0,0,0,0.05889879912137985,0,1,Bologna,0,420272,0,2020,0,70,DL,15451,0,Benevento,0.05889879912137985,0
2020-09-28,0,0,0,0.34811100363731384,0,4,Parma Calcio 1913,0,418664,0,2020,1,81,DL,14132,0,Bologna,0.34811100363731384,0
