date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-08,0,2,0,0,0.0811891108751297,1,Chelsea,0,586695,0,2022,0,65,ML,18501,0,Wolverhampton Wanderers,0,0
2023-04-01,0.10909717530012131,0,1,0.02044105716049671,0,1,Wolverhampton Wanderers,0.10909717530012131,584701,0,2022,1,41,Sub,18490,2,Nottingham Forest,0,1
2023-03-18,0.1628933846950531,2,0,0.7477378249168396,0.13531897962093353,2,Leeds,0.1628933846950531,583114,0,2022,4,60,FWL,18481,3,Wolverhampton Wanderers,0.5848444700241089,0
2023-03-12,0.01502162590622902,1,0,0.06038890779018402,0.020332714542746544,2,Wolverhampton Wanderers,0.01502162590622902,582167,0,2022,1,71,AML,18469,1,Newcastle United,0.02503456547856331,0
2023-03-01,0,0,0,0,0,2,Wolverhampton Wanderers,0,578994,0,2022,0,22,Sub,18264,0,Liverpool,0,0
2023-02-24,0,0,0,0,0,1,Wolverhampton Wanderers,0,577578,0,2022,1,11,Sub,18445,0,Fulham,0,0
2023-02-18,0,0,0,0,0,0,Bournemouth,0,576364,0,2022,1,27,Sub,18441,0,Wolverhampton Wanderers,0,0
2023-02-04,0,0,0,0,0,3,Liverpool,0,573258,0,2022,0,3,Sub,18421,0,Wolverhampton Wanderers,0,0
2023-01-22,0.1881808638572693,2,0,0.33249640464782715,0.14431554079055786,3,Wolverhampton Wanderers,0.1881808638572693,570596,0,2022,0,20,Sub,18409,3,Manchester City,0,0
2023-01-14,0.15969689190387726,1,1,0.2554965615272522,0.05540941283106804,1,West Ham,0.15969689190387726,568814,0,2022,0,65,FWL,18401,2,Wolverhampton Wanderers,0.040390267968177795,1
2023-01-04,0.05565140023827553,0,1,0,0,1,Wolverhampton Wanderers,0.05565140023827553,567531,0,2022,1,48,AML,18383,1,Aston Villa,0,1
2022-12-31,0.08724179863929749,1,0,0.23381799459457397,0.037351399660110474,0,Manchester United,0.08724179863929749,566328,0,2022,1,82,FWL,18381,2,Wolverhampton Wanderers,0.10922499746084213,0
2022-12-26,0.4180780053138733,1,1,0.14329500496387482,0.03713519871234894,1,Wolverhampton Wanderers,0.4180780053138733,565559,0,2022,2,74,FWL,18367,1,Everton,0.1061599999666214,1
2022-11-12,0.10387799888849258,1,0,0.15546399354934692,0.051586199551820755,0,Arsenal,0.10387799888849258,564791,0,2022,2,20,Sub,18361,2,Wolverhampton Wanderers,0.051586199551820755,0
2022-11-05,0,0,0,0,0,2,Brighton,0,561951,0,2022,3,53,FWL,18351,0,Wolverhampton Wanderers,0,0
2022-10-29,0.1340470016002655,3,0,0.24778300523757935,0.09011310338973999,1,Wolverhampton Wanderers,0.1340470016002655,560128,0,2022,1,90,AML,18334,2,Brentford,0.1003590002655983,0
2022-10-23,0.41245999932289124,2,0,0.5486850142478943,0.09241820126771927,0,Leicester,0.41245999932289124,558878,0,2022,4,90,AML,18331,5,Wolverhampton Wanderers,0.06303489953279495,0
2022-10-18,0.08249480277299881,3,0,0.5696309804916382,0.21726000308990479,2,Wolverhampton Wanderers,0.08249480277299881,557391,0,2022,1,90,AML,18318,1,Crystal Palace,0.4699459969997406,0
