date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-15,0.05079972743988037,1,0,0.12592260539531708,0.12592260539531708,0,Crystal Palace,0.05079972743988037,588444,0,2022,2,90,FWR,18508,1,Southampton,0,0
2023-04-09,0.15574702620506287,6,0,1.146453857421875,1.5359604358673096,1,Crystal Palace,0.15574702620506287,587471,3,2022,5,90,FWR,18495,2,Leeds,0.12910348176956177,0
2023-04-01,0.18297043442726135,3,0,0.5598449110984802,0.10721069574356079,2,Leicester,0.18297043442726135,584712,0,2022,1,90,FWR,18486,4,Crystal Palace,0.37687447667121887,0
2023-03-19,0.1170724555850029,0,0,0.0356929749250412,0,4,Crystal Palace,0.1170724555850029,583839,0,2022,1,85,AMR,18472,2,Arsenal,0,0
2023-03-15,0.5605549216270447,1,0,0.5333970189094543,0.038059622049331665,1,Crystal Palace,0.5605549216270447,582538,0,2022,0,71,FWR,18276,3,Brighton,0.023592039942741394,0
2023-03-11,0,2,0,0.11474789679050446,0.11474789679050446,0,Manchester City,0,581448,0,2022,1,90,AMR,18463,0,Crystal Palace,0,0
2023-03-04,0,0,0,0,0,1,Crystal Palace,0,579504,0,2022,0,69,AMC,18453,0,Aston Villa,0,0
2023-02-25,0,2,0,0.13324953615665436,0.20728448033332825,0,Liverpool,0,578112,0,2022,0,90,AMR,18443,0,Crystal Palace,0.13324953615665436,0
2023-02-18,0.05641660466790199,3,0,0.6182956099510193,0.6048919558525085,1,Crystal Palace,0.05641660466790199,576465,1,2022,1,82,MR,18433,2,Brentford,0,0
2023-02-11,0,2,0,0.2126222848892212,0.1660843938589096,1,Brighton,0,574849,0,2022,1,86,AMR,18424,0,Crystal Palace,0.04653788357973099,0
2023-02-04,0,3,0,0.017825834453105927,0.6207521557807922,2,Crystal Palace,0,573300,0,2022,1,90,AMC,18417,0,Manchester United,0,0
2023-01-21,0,0,0,0,0,0,Newcastle United,0,570331,0,2022,0,23,Sub,18404,0,Crystal Palace,0,0
