date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-22,0.4318541884422302,1,1,1.027108073234558,0.05271384119987488,1,Aston Villa,0.4318541884422302,590191,0,2022,1,90,DMC,18514,2,Brentford,0.5425400733947754,1
2023-04-15,0,2,0,0.30646800994873047,0.035316601395606995,3,Newcastle United,0,588121,0,2022,0,90,DMC,18502,0,Aston Villa,0.30646800994873047,0
2023-04-08,0,0,0,0.2742370069026947,0,2,Nottingham Forest,0,586753,0,2022,0,90,MC,18492,0,Aston Villa,0.2742370069026947,0
2023-04-04,0.1006930023431778,1,0,0.7618070244789124,0.00856436975300312,1,Aston Villa,0.1006930023431778,585993,0,2022,2,90,MC,18263,2,Leicester,0.7202010154724121,0
2023-04-01,0,0,0,0.03536830097436905,0,0,Aston Villa,0,584940,0,2022,2,89,MC,18485,0,Chelsea,0.03536830097436905,0
2023-03-18,0.7738839983940125,2,1,1.5131499767303467,0.07883530110120773,3,Bournemouth,0.7738839983940125,583048,0,2022,0,90,DMC,18473,3,Aston Villa,0.7097089886665344,1
2023-03-12,0,1,0,1.3110699653625488,0.1040479987859726,1,Aston Villa,0,581948,0,2022,1,90,DMC,18471,0,West Ham,1.3110699653625488,0
2023-03-04,0,3,0,0.3434450030326843,0.17326299846172333,1,Crystal Palace,0,579486,0,2022,0,90,DMC,18453,0,Aston Villa,0.28035399317741394,0
2023-02-25,0.026590200141072273,0,0,1.1948800086975098,0,0,Aston Villa,0.026590200141072273,577819,0,2022,2,90,MC,18444,1,Everton,1.1682900190353394,0
2023-02-18,0.04035770148038864,0,0,0.011315500363707542,0,2,Arsenal,0.04035770148038864,576107,0,2022,4,70,MC,18432,2,Aston Villa,0,0
2023-02-12,0,1,0,0.10297899693250656,0.09589160233736038,3,Aston Villa,0,575599,1,2022,1,90,MC,18429,0,Manchester City,0.007087499834597111,0
2023-02-04,0,3,0,0.4065920114517212,0.12231999635696411,2,Leicester,0,573343,0,2022,4,90,MC,18412,0,Aston Villa,0.4065920114517212,0
2023-01-21,0.0336557999253273,3,0,0.17293299734592438,0.44528698921203613,0,Aston Villa,0.0336557999253273,570224,1,2022,1,90,MC,18410,2,Southampton,0.10769200325012207,0
2023-01-13,0.1717730015516281,2,0,0.6845930218696594,0.5128200054168701,2,Leeds,0.1717730015516281,568628,0,2022,1,90,MC,18392,2,Aston Villa,0.4624069929122925,0
