date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-03-05,0,0,0,0,0,7,Manchester United,0,580393,0,2022,0,4,Sub,18457,0,Liverpool,0,0
2023-02-19,0.06800010055303574,0,0,0.2668739855289459,0,3,Leicester,0.06800010055303574,576945,0,2022,0,18,Sub,18437,1,Manchester United,0.19887399673461914,0
2023-02-12,0.022628899663686752,1,0,0,0.055050499737262726,0,Manchester United,0.022628899663686752,575422,0,2022,2,1,Sub,18426,1,Leeds,0,0
2023-01-03,0.08810269832611084,0,0,0.15432199835777283,0,3,Bournemouth,0.08810269832611084,567090,0,2022,0,19,Sub,18390,1,Manchester United,0.06621939688920975,0
2022-12-31,0,0,0,0,0,0,Manchester United,0,566347,0,2022,1,1,Sub,18381,0,Wolverhampton Wanderers,0,0
2022-12-27,0,0,0,0,0,3,Nottingham Forest,0,565697,0,2022,0,1,Sub,18370,0,Manchester United,0,0
2022-11-13,0.05852489918470383,0,0,1.064170002937317,0,1,Manchester United,0.05852489918470383,565349,0,2022,2,56,AMR,18354,1,Fulham,1.0056400299072266,0
2022-11-06,0.01891300082206726,0,0,0.01891300082206726,0,3,Manchester United,0.01891300082206726,562558,0,2022,1,23,Sub,18342,1,Aston Villa,0,0
2022-10-30,0.14162300527095795,0,0,0.16170600056648254,0,1,West Ham,0.14162300527095795,561001,0,2022,0,62,AMR,18340,2,Manchester United,0.08672119677066803,0
2022-10-22,0,0,0,0,0,1,Manchester United,0,558443,0,2022,1,8,Sub,18323,0,Chelsea,0,0
2022-10-19,0,0,0,0,0,2,Tottenham,0,557652,0,2022,0,1,Sub,18321,0,Manchester United,0,0
2022-09-01,0.04005879908800125,0,0,0.057456400245428085,0,0,Manchester United,0.04005879908800125,546690,0,2022,1,60,AMR,18251,1,Leicester,0.017397599294781685,0
2022-08-27,0.47849398851394653,3,0,1.3990299701690674,0.7793869972229004,0,Manchester United,0.47849398851394653,544175,0,2022,1,80,AMR,18232,1,Southampton,0.14115400612354279,0
2022-08-22,0.2925170063972473,1,0,0.5782889723777771,0.2857719957828522,2,Liverpool,0.2925170063972473,543825,1,2022,1,47,AML,18231,1,Manchester United,0.2857719957828522,0
2022-08-13,0,1,0,0.02342350035905838,0.02342350035905838,4,Manchester United,0,540823,0,2022,0,26,Sub,18218,0,Brentford,0,0
2022-08-07,0,0,0,0,0,1,Brighton,0,539807,0,2022,2,1,Sub,18209,0,Manchester United,0,0
2022-05-22,0.0721966028213501,0,0,0.11761199682950974,0,1,Manchester United,0.0721966028213501,537819,0,2021,0,90,AMR,16751,1,Crystal Palace,0.04541569948196411,0
2022-05-07,0,1,0,0.06964190304279327,0.06964190304279327,4,Manchester United,0,534193,0,2021,0,48,AMR,16733,0,Brighton,0,0
2022-05-02,0,1,0,0.6962069869041443,0.5647109746932983,3,Brentford,0,531696,1,2021,0,76,AMR,16722,0,Manchester United,0.6962069869041443,0
2022-04-28,0.0363892987370491,0,0,0,0,1,Chelsea,0.0363892987370491,529994,0,2021,1,90,AMR,16742,1,Manchester United,0,0
2022-04-23,0.4381980001926422,0,0,0.4878300130367279,0,3,Manchester United,0.4381980001926422,528390,0,2021,1,82,AMR,16715,3,Arsenal,0.04963209852576256,0
2022-04-19,0.07267290353775024,0,0,0.11022700369358063,0,4,Manchester United,0.07267290353775024,527548,0,2021,0,85,AMC,16669,1,Liverpool,0.03755459934473038,0
2022-04-16,0.09390900284051895,3,0,1.1172300577163696,0.6747249960899353,3,Norwich,0.09390900284051895,526376,1,2021,2,90,FWR,16702,1,Manchester United,0.3485940098762512,0
2022-04-09,0,0,0,0.07743360102176666,0,1,Manchester United,0,524360,0,2021,0,25,Sub,16692,0,Everton,0.07743360102176666,0
2022-04-02,0.08864539861679077,0,0,0.08864539861679077,0,1,Leicester,0.08864539861679077,523019,0,2021,1,90,AMR,16679,1,Manchester United,0,0
2022-03-12,0,0,0,0,0,3,Tottenham,0,519515,0,2021,2,20,Sub,16663,0,Manchester United,0,0
2022-03-06,0,0,0,0.04735320061445236,0,4,Manchester United,0,518465,0,2021,1,67,AMR,16650,0,Manchester City,0.04735320061445236,0
2022-02-26,0.5840970277786255,1,0,1.1653399467468262,0.4531159996986389,0,Watford,0.5840970277786255,516054,0,2021,0,90,AMR,16643,3,Manchester United,0.6221669912338257,0
2022-02-20,0.7037559747695923,0,1,0.8100370168685913,0,2,Manchester United,0.7037559747695923,514706,0,2021,4,17,Sub,16630,2,Leeds,0.10628099739551544,1
2022-02-15,0.020531799644231796,0,0,0.06846799701452255,0,2,Brighton,0.020531799644231796,513763,0,2021,0,80,AMR,16549,1,Manchester United,0.04793630167841911,0
2022-02-12,0,0,0,0,0,1,Southampton,0,512414,0,2021,1,12,Sub,16621,0,Manchester United,0,0
2022-02-08,0,1,0,0.051751598715782166,0.051751598715782166,1,Manchester United,0,512141,0,2021,1,3,Sub,16608,0,Burnley,0.051751598715782166,0
2022-01-22,0.059716299176216125,1,0,0.1325100064277649,0.049727000296115875,1,West Ham,0.059716299176216125,509736,0,2021,0,62,AML,16603,2,Manchester United,0.023066900670528412,0
2022-01-19,0.5728449821472168,1,1,0.6640089750289917,0.06987019628286362,1,Manchester United,0.5728449821472168,509208,0,2021,3,90,AML,16537,1,Brentford,0.021292999386787415,1
2022-01-15,0.23819600045681,0,0,0.23819600045681,0,2,Manchester United,0.23819600045681,508248,0,2021,2,83,AML,16586,4,Aston Villa,0,0
2022-01-03,0,0,0,0,0,0,Wolverhampton Wanderers,0,505888,0,2021,1,5,Sub,16583,0,Manchester United,0,0
2021-12-05,0,0,0,0.027057800441980362,0,1,Crystal Palace,0,500518,0,2021,0,13,Sub,16519,0,Manchester United,0.027057800441980362,0
2021-05-23,0.5518710017204285,1,1,0.8420460224151611,0.02072560042142868,1,Manchester United,0.5518710017204285,473499,0,2020,2,90,FW,14814,2,Wolverhampton Wanderers,0.8213210105895996,1
2021-05-11,0,0,0,0,0,1,Leicester,0,469904,0,2020,2,67,AML,14788,0,Manchester United,0,0
