date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-03-04,0,0,0,0,0,4,West Ham,0,579588,0,2022,0,90,DR,18455,0,Brighton,0,0
2023-02-25,0.024659600108861923,0,0,0.7312949895858765,0,4,Nottingham Forest,0.024659600108861923,577890,0,2022,0,90,DL,18451,1,West Ham,0.7066349983215332,0
2023-02-19,0,0,0,0,0,2,West Ham,0,577240,0,2022,0,6,Sub,18440,0,Tottenham,0,0
2023-02-11,0,0,0,0,0,1,Chelsea,0,574584,0,2022,1,6,Sub,18431,0,West Ham,0,0
2023-02-04,0,0,0,0,0,1,West Ham,0,573491,0,2022,1,42,Sub,18418,0,Newcastle United,0,0
2023-01-21,0,1,0,0.046698398888111115,0.046698398888111115,2,Everton,0,570159,0,2022,0,7,Sub,18411,0,West Ham,0,0
2022-10-24,0,1,0,0.2438800036907196,0.08775659650564194,2,Bournemouth,0,559520,0,2022,0,90,DR,18330,0,West Ham,0.15612299740314484,0
2022-10-19,0,0,0,0.882515013217926,0,1,West Ham,0,557537,0,2022,0,90,DR,18320,0,Liverpool,0.882515013217926,0
2022-10-16,0,0,0,0.17795200645923615,0,1,West Ham,0,556683,0,2022,1,90,DC,18309,0,Southampton,0.17795200645923615,0
2022-08-28,0,0,0,0,0,0,West Ham,0,545254,0,2022,1,22,DMR,18239,0,Aston Villa,0,0
2022-08-21,0,1,0,0.12823499739170074,0.10237299650907516,0,Brighton,0,542929,0,2022,2,13,Sub,18229,0,West Ham,0.025861699134111404,0
2022-08-14,0,0,0,0.21884000301361084,0,1,West Ham,0,541270,0,2022,0,90,DC,18219,0,Nottingham Forest,0.21884000301361084,0
2022-08-07,0,0,0,0,0,0,Manchester City,0,540064,0,2022,2,90,DC,18211,0,West Ham,0,0
2022-05-22,0,0,0,0.0202884990721941,0,3,West Ham,0,537741,0,2021,1,7,Sub,16748,0,Brighton,0.0202884990721941,0
2022-05-15,0,0,0,0,0,2,Manchester City,0,536181,0,2021,2,1,Sub,16737,0,West Ham,0,0
2022-04-24,0,0,0,0.08119410276412964,0,1,West Ham,0,529367,0,2021,0,90,DC,16711,0,Chelsea,0.08119410276412964,0
2022-04-17,0.04697389900684357,3,0,0.18021699786186218,0.08821869641542435,1,Burnley,0.04697389900684357,526973,0,2021,1,90,DR,16697,2,West Ham,0.07592560350894928,0
2022-03-20,0,0,0,0.13680300116539001,0,3,West Ham,0,522069,0,2021,1,90,DMR,16673,0,Tottenham,0.13680300116539001,0
2022-03-13,0,0,0,0.06520240008831024,0,2,Aston Villa,0,520066,0,2021,1,90,DR,16665,0,West Ham,0.06520240008831024,0
2022-03-05,0,2,0,0.7020279765129089,0.29932901263237,1,West Ham,0,517770,0,2021,0,90,DR,16649,0,Liverpool,0.7020279765129089,0
2022-02-27,0,0,0,0.014800000004470348,0,1,Wolverhampton Wanderers,0,516487,0,2021,0,90,DR,16645,0,West Ham,0.014800000004470348,0
2022-02-19,0,0,0,0,0,1,Newcastle United,0,513948,0,2021,1,42,Sub,16634,0,West Ham,0,0
2022-01-01,0,0,0,0.9630650281906128,0,2,West Ham,0,505525,0,2021,3,51,DL,16579,0,Crystal Palace,0.9630650281906128,0
2021-12-28,0,0,0,0.2545289993286133,0,1,West Ham,0,505303,0,2021,4,84,DL,16569,0,Watford,0.2545289993286133,0
2021-12-04,0,0,0,0,0,3,Chelsea,0,499617,0,2021,2,46,DML,16524,0,West Ham,0,0
2021-12-01,0,0,0,0.11244499683380127,0,1,Brighton,0,499002,0,2021,1,90,DL,16510,0,West Ham,0.11244499683380127,0
2021-11-28,0,1,0,0.05493919923901558,0.05493919923901558,2,West Ham,0,498143,0,2021,1,90,DR,16504,0,Manchester City,0,0
2021-11-20,0,1,0,0.24639399349689484,0.01655290089547634,1,West Ham,0,495771,0,2021,0,90,DR,16495,0,Wolverhampton Wanderers,0.22984200716018677,0
2021-11-07,0.014416700229048729,0,0,0.014416700229048729,0,3,Liverpool,0.014416700229048729,494940,0,2021,2,90,DR,16485,1,West Ham,0,0
2021-10-31,0.03812580183148384,0,1,1.0472899675369263,0,1,West Ham,0.03812580183148384,493192,0,2021,4,90,DR,16466,1,Aston Villa,1.0091700553894043,1
2021-10-24,0.04899879917502403,1,0,0.14701299369335175,0.0589555986225605,1,Tottenham,0.04899879917502403,490505,0,2021,0,90,DR,16465,1,West Ham,0.03905839845538139,0
2021-10-17,0,1,0,0.03737179934978485,0.03737179934978485,0,West Ham,0,488646,0,2021,1,90,DR,16449,0,Everton,0.03737179934978485,0
2021-08-15,0,0,0,0,0,2,West Ham,0,476013,0,2021,4,1,Sub,16384,0,Newcastle United,0,0
2021-04-24,0,0,0,0,0,0,Chelsea,0,465576,0,2020,1,6,Sub,14763,0,West Ham,0,0
2021-04-17,0.028392400592565536,3,0,0.3013310134410858,0.36711201071739197,3,West Ham,0.028392400592565536,462669,0,2020,2,90,ML,14752,2,Newcastle United,0,0
2021-04-11,0,0,0,0,0,3,Leicester,0,461884,0,2020,2,6,Sub,14744,0,West Ham,0,0
2021-04-05,0,0,0,0,0,2,West Ham,0,460696,0,2020,3,20,Sub,14734,0,Wolverhampton Wanderers,0,0
2021-03-14,0,0,0,0,0,1,West Ham,0,457323,0,2020,0,64,ML,14711,0,Manchester United,0,0
2021-03-08,0,0,0,0,0,2,Leeds,0,455617,0,2020,0,1,Sub,14704,0,West Ham,0,0
2021-02-27,0,0,0,0.6001080274581909,0,2,West Ham,0,452028,0,2020,1,85,DML,14689,0,Manchester City,0.6001080274581909,0
2021-02-21,0,0,0,0,0,2,Tottenham,0,451040,0,2020,1,5,Sub,14683,0,West Ham,0,0
2021-02-15,0,1,0,0.018753599375486374,0.018753599375486374,3,Sheffield United,0,450025,0,2020,0,90,DML,14674,0,West Ham,0,0
2021-02-03,0,0,0,0,0,1,West Ham,0,447240,0,2020,3,1,Sub,14645,0,Aston Villa,0,0
2020-12-27,0.45601698756217957,0,1,0.505137026309967,0,2,Brighton,0.45601698756217957,438246,0,2020,2,90,ML,14583,1,West Ham,0.04911959916353226,1
2020-12-11,0,0,0,0,0,1,West Ham,0,432693,0,2020,2,4,Sub,14548,0,Leeds,0,0
2020-12-05,0,0,0,0.018660100176930428,0,1,Manchester United,0,431525,0,2020,3,4,Sub,14544,0,West Ham,0.018660100176930428,0
2020-09-27,0,0,0,0,0,4,Wolverhampton Wanderers,0,418465,0,2020,0,40,Sub,14113,0,West Ham,0,0
2020-07-26,0,1,0,0.11030299961566925,0.028969399631023407,1,Aston Villa,0,411445,0,2019,1,90,DL,12013,0,West Ham,0.11030299961566925,0
2020-07-22,0.01531479973345995,0,0,0,0,1,West Ham,0.01531479973345995,410790,0,2019,1,90,DR,12007,1,Manchester United,0,0
2020-07-17,0,0,0,0.3125639855861664,0,3,Watford,0,409574,0,2019,1,90,DR,12001,0,West Ham,0.3125639855861664,0
2019-02-27,0,0,0,0,0,1,West Ham,0,305115,0,2018,0,64,DL,9475,0,Manchester City,0,0
