date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-15,0,0,0,0,0,3,Newcastle United,0,588132,0,2022,0,72,DL,18502,0,Aston Villa,0,0
2023-04-08,0,0,0,0.028235500678420067,0,1,Newcastle United,0,586675,0,2022,2,90,DL,18493,0,Brentford,0.028235500678420067,0
2023-04-05,0,0,0,1.010409951210022,0,1,Newcastle United,0,586111,0,2022,5,88,DL,18268,0,West Ham,1.010409951210022,0
2023-04-02,0.0995296984910965,1,0,0.33866098523139954,0.06512510031461716,2,Manchester United,0.0995296984910965,585606,0,2022,0,90,DL,18489,1,Newcastle United,0.27353599667549133,0
2023-03-17,0,0,0,0.5910009741783142,0,1,Newcastle United,0,582688,0,2022,2,90,DL,18479,0,Nottingham Forest,0.5910009741783142,0
2023-03-12,0,2,0,0.016962699592113495,0.6588490009307861,2,Wolverhampton Wanderers,0,582148,0,2022,1,90,DL,18469,0,Newcastle United,0.016962699592113495,0
2023-03-04,0,0,0,0.25559601187705994,0,2,Newcastle United,0,579193,0,2022,0,89,DL,18458,0,Manchester City,0.25559601187705994,0
2023-02-18,0.1295820027589798,2,0,0.13944800198078156,0.16115699708461761,0,Liverpool,0.1295820027589798,576603,0,2022,2,90,DL,18438,1,Newcastle United,0.07018149644136429,0
2023-02-11,0,2,0,0.2128320038318634,0.06479240208864212,1,Newcastle United,0,575043,0,2022,1,90,DL,18423,0,Bournemouth,0.1630910038948059,0
2023-02-04,0,1,0,0,0.45451000332832336,1,West Ham,0,573467,0,2022,1,90,DL,18418,0,Newcastle United,0,0
2023-01-21,0.0410275012254715,0,0,0.0906480997800827,0,0,Newcastle United,0.0410275012254715,570339,0,2022,0,90,DL,18404,1,Crystal Palace,0.0906480997800827,0
2023-01-15,0,0,0,0.17148800194263458,0,1,Fulham,0,569292,0,2022,0,90,DL,18398,0,Newcastle United,0.17148800194263458,0
2023-01-03,0,0,0,0.024073099717497826,0,0,Newcastle United,0,567033,0,2022,0,90,DL,18382,0,Arsenal,0.024073099717497826,0
