date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-23,0,1,0,0.21857701241970062,0.0846855416893959,6,Tottenham,0,590908,0,2022,1,90,MC,18521,0,Newcastle United,0.21857701241970062,0
2023-04-15,0.021498799324035645,1,0,0.34806200861930847,0.19991399347782135,2,Bournemouth,0.021498799324035645,588518,0,2022,3,80,MC,18509,1,Tottenham,0.12665000557899475,0
2023-04-08,0,0,0,0.2766740024089813,0,2,Brighton,0,586726,0,2022,1,90,MC,18500,0,Tottenham,0.2766740024089813,0
2023-04-03,0,0,0,0.4078429937362671,0,1,Tottenham,0,585937,0,2022,1,90,MC,18487,0,Everton,0.4078429937362671,0
2023-03-18,0,2,0,0.7480499744415283,0.043993499130010605,3,Tottenham,0,583096,0,2022,3,90,MC,18480,0,Southampton,0.7040560245513916,0
2023-03-11,0.013311999849975109,0,0,0.07074510306119919,0,3,Nottingham Forest,0.013311999849975109,581234,0,2022,1,90,MC,18470,1,Tottenham,0.057433098554611206,0
2023-03-04,0.03668680042028427,1,0,0.15175700187683105,0.017868399620056152,1,Tottenham,0.03668680042028427,579534,0,2022,0,90,MC,18461,2,Wolverhampton Wanderers,0.12988300621509552,0
2023-02-26,0.022744599729776382,0,1,0.11142099648714066,0,2,Chelsea,0.022744599729776382,578326,0,2022,0,90,MC,18450,1,Tottenham,0.08867619931697845,1
2023-02-19,0.0575885996222496,1,0,0.19298399984836578,0.0364718995988369,2,West Ham,0.0575885996222496,577219,0,2022,0,90,MC,18440,1,Tottenham,0.09892290085554123,0
2023-01-04,0,0,0,0.04890099912881851,0,0,Tottenham,0,567498,0,2022,4,67,MC,18386,0,Crystal Palace,0.04890099912881851,0
2023-01-01,0,0,0,0,0,0,Aston Villa,0,566729,0,2022,2,1,Sub,18379,0,Tottenham,0,0
2022-10-29,0.056078098714351654,0,0,0.056078098714351654,0,2,Tottenham,0.056078098714351654,560154,0,2022,3,48,MC,18333,1,Bournemouth,0,0
2022-10-23,0,3,0,0.4705069959163666,0.13950000703334808,1,Newcastle United,0,559159,0,2022,2,69,MC,18329,0,Tottenham,0.3310059905052185,0
2022-10-19,0,0,0,0,0,2,Tottenham,0,557669,0,2022,0,1,Sub,18321,0,Manchester United,0,0
2022-10-15,0,0,0,0,0,2,Everton,0,556187,0,2022,0,1,Sub,18310,0,Tottenham,0,0
2022-10-08,0,0,0,0,0,0,Tottenham,0,554397,0,2022,1,1,Sub,18294,0,Brighton,0,0
2022-10-01,0,0,0,0,0,3,Tottenham,0,552020,0,2022,1,13,Sub,18282,0,Arsenal,0,0
2022-01-23,0,2,0,0.13339099287986755,0.13339099287986755,2,Tottenham,0,510572,0,2021,0,30,Sub,16598,0,Chelsea,0.056275300681591034,0
2022-01-19,0.023056700825691223,0,0,1.4238200187683105,0,2,Tottenham,0.023056700825691223,509179,0,2021,3,90,MC,16540,1,Leicester,1.4238200187683105,0
2022-01-01,0,1,0,0.21287000179290771,0.06125659868121147,0,Tottenham,0,505500,0,2021,1,71,MC,16585,0,Watford,0.1516129970550537,0
2021-12-26,0.0443326011300087,1,0,2.1409900188446045,0.14378200471401215,3,Crystal Palace,0.0443326011300087,505044,0,2021,0,90,MC,16563,1,Tottenham,1.9528700113296509,0
2021-12-19,0,0,0,0,0,2,Liverpool,0,504154,0,2021,2,23,Sub,16552,0,Tottenham,0,0
2021-12-05,0.07897509634494781,0,0,0.4635069966316223,0,3,Norwich,0.07897509634494781,500541,0,2021,0,90,MC,16522,2,Tottenham,0.38453200459480286,0
2021-12-02,0,2,0,0.8434320092201233,0.38563498854637146,2,Brentford,0,499412,0,2021,0,90,MC,16515,0,Tottenham,0.4577980041503906,0
2021-11-07,0,2,0,0.06179260089993477,0.03882160037755966,0,Tottenham,0,494606,0,2021,0,90,MC,16481,0,Everton,0.02297089993953705,0
2021-10-30,0,0,0,0.04888730123639107,0,0,Manchester United,0,492538,0,2021,3,67,DMC,16473,0,Tottenham,0.04888730123639107,0
2021-10-24,0,0,0,0,0,1,Tottenham,0,490523,0,2021,0,90,DMC,16465,0,West Ham,0,0
2021-10-17,0,0,0,0.47909000515937805,0,2,Tottenham,0,489083,0,2021,3,90,DMC,16452,0,Newcastle United,0.47909000515937805,0
2021-10-03,0,0,0,0.2498520016670227,0,2,Aston Villa,0,487025,0,2021,1,90,DMC,16443,0,Tottenham,0.2498520016670227,0
2021-09-26,0,0,0,0.043183401226997375,0,3,Tottenham,0,485640,0,2021,1,42,Sub,16434,0,Arsenal,0.043183401226997375,0
2021-09-19,0,0,0,0.026732100173830986,0,0,Chelsea,0,482928,0,2021,3,27,Sub,16425,0,Tottenham,0.026732100173830986,0
2021-09-11,0,0,0,0,0,3,Tottenham,0,480040,0,2021,0,90,MC,16406,0,Crystal Palace,0,0
2021-08-29,0,0,0,0.1320589929819107,0,1,Watford,0,479397,0,2021,0,90,DMC,16404,0,Tottenham,0.1320589929819107,0
2021-08-22,0,0,0,0,0,0,Tottenham,0,477578,0,2021,1,90,MC,16393,0,Wolverhampton Wanderers,0,0
2021-08-15,0,0,0,0.019126299768686295,0,1,Manchester City,0,476236,0,2021,0,90,DMC,16385,0,Tottenham,0.019126299768686295,0
2020-07-26,0,0,0,0,0,1,Tottenham,0,411319,0,2019,1,8,Sub,12020,0,Crystal Palace,0,0
2020-07-19,0,0,0,0,0,3,Leicester,0,409797,0,2019,0,1,Sub,12010,0,Tottenham,0,0
2020-07-12,0,0,0,0,0,2,Arsenal,0,407999,0,2019,1,4,Sub,11990,0,Tottenham,0,0
2020-03-07,0,0,0,0,0,1,Tottenham,0,387800,0,2019,1,48,MC,11924,0,Burnley,0,0
2019-12-07,0,0,0,0,0,5,Burnley,0,368367,0,2019,0,7,Sub,11800,0,Tottenham,0,0
2019-08-17,0,0,0,0,0,2,Tottenham,0,342144,0,2019,2,1,Sub,11659,0,Manchester City,0,0
2019-08-10,0,0,0,0,0,3,Aston Villa,0,341356,0,2019,1,1,Sub,11649,0,Tottenham,0,0
2019-05-12,0,0,0,0,0,2,Everton,0,332437,0,2018,2,12,Sub,9568,0,Tottenham,0,0
2019-04-13,0,0,0,0,0,4,Huddersfield,0,324021,0,2018,0,15,Sub,9528,0,Tottenham,0,0
2019-02-10,0.0331725999712944,0,0,0.12024500221014023,0,3,Leicester,0.0331725999712944,304635,0,2018,1,73,MC,9452,1,Tottenham,0.12024500221014023,0
2019-01-01,0,0,0,0.12054800242185593,0,0,Tottenham,0,303125,0,2018,3,13,Sub,9404,0,Cardiff,0.12054800242185593,0
2018-12-26,0,0,0,0,0,5,Bournemouth,0,279041,0,2018,0,7,Sub,9378,0,Tottenham,0,0
2018-12-23,0,0,0,0.11133100092411041,0,2,Tottenham,0,279000,0,2018,6,9,Sub,9372,0,Everton,0.11133100092411041,0
2018-12-15,0.024146899580955505,1,0,0.1307850033044815,0.028557000681757927,1,Burnley,0.024146899580955505,278536,0,2018,0,76,DMC,9359,1,Tottenham,0.1307850033044815,0
2018-12-05,0,0,0,0,0,3,Southampton,0,278152,0,2018,1,2,Sub,9346,0,Tottenham,0,0
