date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-03,0.23025694489479065,1,0,0.04645027220249176,0.06768614053726196,1,Tottenham,0.23025694489479065,585923,0,2022,1,61,MC,18487,1,Everton,0.04645027220249176,0
2023-03-18,0.5064853429794312,2,1,0.41041550040245056,0.41041550040245056,2,Everton,0.5064853429794312,583281,1,2022,2,90,MC,18476,1,Chelsea,0,1
2023-03-11,0,1,0,0.06569132208824158,0.06569132208824158,1,Brentford,0,581204,1,2022,0,90,MC,18464,0,Everton,0,0
2023-03-05,0.5906921029090881,3,1,0.4095228910446167,0.2648158371448517,2,Everton,0.5906921029090881,580115,0,2022,2,90,MC,18459,4,Nottingham Forest,0.11993185430765152,1
2023-03-01,0,2,0,0.8293011784553528,0.14801530539989471,4,Everton,0,578958,0,2022,0,83,MC,18269,0,Arsenal,0.6812858581542969,0
2023-02-25,0.10709451884031296,1,0,0.20250189304351807,0.0954073816537857,0,Aston Villa,0.10709451884031296,577807,0,2022,2,90,MC,18444,2,Everton,0,0
2023-02-18,0,2,0,0.2588604986667633,0.1425148993730545,1,Leeds,0,576423,0,2022,0,90,MC,18436,0,Everton,0.19560767710208893,0
2023-02-13,0,0,0,0.02960125170648098,0,2,Everton,0,575878,0,2022,0,90,MC,18428,0,Liverpool,0.02960125170648098,0
2023-02-04,0.3493170440196991,1,0,0.36653080582618713,0.01721377857029438,1,Arsenal,0.3493170440196991,572971,0,2022,0,90,MC,18416,1,Everton,0,0
2023-01-03,0.07295779883861542,0,0,0.07295779883861542,0,1,Brighton,0.07295779883861542,567056,0,2022,4,30,Sub,18387,1,Everton,0,0
2022-12-31,0,0,0,0,0,1,Everton,0,566469,0,2022,1,1,Sub,18376,0,Manchester City,0,0
2022-12-26,0,0,0,0,0,1,Wolverhampton Wanderers,0,565545,0,2022,2,5,Sub,18367,0,Everton,0,0
2022-11-12,0,0,0,0.021476300433278084,0,3,Everton,0,564591,0,2022,0,8,Sub,18352,0,Bournemouth,0.021476300433278084,0
2022-11-05,0,0,0,0.023530500009655952,0,0,Leicester,0,562167,0,2022,2,27,Sub,18344,0,Everton,0.023530500009655952,0
2022-10-22,0,0,0,0,0,3,Crystal Palace,0,558274,0,2022,0,1,Sub,18324,0,Everton,0,0
2022-10-01,0,0,0,0,0,1,Everton,0,552326,0,2022,2,1,Sub,18290,0,Southampton,0,0
2022-09-18,0,0,0,0.018557200208306313,0,1,West Ham,0,551391,0,2022,0,8,Sub,18277,0,Everton,0.018557200208306313,0
2022-08-13,0,0,0,0.05381320044398308,0,2,Everton,0,540360,0,2022,1,34,MC,18212,0,Aston Villa,0.05381320044398308,0
2022-08-06,0.0917133018374443,0,0,0.11546000093221664,0,0,Chelsea,0.0917133018374443,539614,0,2022,1,90,MC,18208,2,Everton,0.11546000093221664,0
2022-05-22,0,0,0,0,0,5,Everton,0,537847,0,2021,1,36,MC,16746,0,Arsenal,0,0
2022-05-19,0.014080899767577648,1,0,0.1594489961862564,0.015176299959421158,3,Crystal Palace,0.014080899767577648,536780,0,2021,2,90,MC,16704,1,Everton,0.14427299797534943,0
2022-05-15,0.13147400319576263,0,0,0.023909199982881546,0,2,Brentford,0.13147400319576263,536230,0,2021,3,90,MC,16744,2,Everton,0.023909199982881546,0
2022-05-11,0.07858400046825409,0,0,0.12751899659633636,0,0,Everton,0.07858400046825409,534822,0,2021,0,90,MC,16674,1,Watford,0.04893510043621063,0
2022-05-08,0.5190479755401611,0,0,0.4970870018005371,0,1,Everton,0.5190479755401611,533445,0,2021,2,90,MC,16729,2,Leicester,0,0
2022-05-01,0.025555599480867386,3,0,0.5556589961051941,0.5301039814949036,1,Chelsea,0.025555599480867386,531050,0,2021,0,90,MC,16724,1,Everton,0,0
2022-04-24,0.09437000006437302,0,0,0.09437000006437302,0,2,Everton,0.09437000006437302,529614,0,2021,0,90,MC,16708,1,Liverpool,0,0
2022-04-09,0,0,0,0,0,1,Manchester United,0,524345,0,2021,0,5,Sub,16692,0,Everton,0,0
2022-04-06,0.022941699251532555,1,0,0.19319699704647064,0.054031599313020706,3,Everton,0.022941699251532555,524147,0,2021,2,90,MC,16558,1,Burnley,0.11622399836778641,0
2022-04-03,0,1,0,0.28410300612449646,0.015907900407910347,2,Everton,0,523453,0,2021,1,90,MC,16677,0,West Ham,0.28410300612449646,0
2022-03-17,0.01700429990887642,0,0,0,0,1,Newcastle United,0.01700429990887642,520785,0,2021,0,90,DMC,16571,1,Everton,0,0
2022-03-13,0,0,0,0.26310399174690247,0,0,Wolverhampton Wanderers,0,519957,0,2021,1,90,MC,16661,0,Everton,0.26310399174690247,0
2022-03-07,0,2,0,0.07400920242071152,0.07400920242071152,5,Everton,0,518760,0,2021,0,90,MC,16653,0,Tottenham,0.06307549774646759,0
2022-02-26,0,1,0,0.1917780041694641,0.0872993990778923,0,Manchester City,0,516256,0,2021,1,90,DMC,16641,0,Everton,0.1917780041694641,0
2022-01-22,0.0468050017952919,0,0,0.0468050017952919,0,0,Aston Villa,0.0468050017952919,509463,0,2021,1,69,MC,16600,1,Everton,0,0
2022-01-15,0.014792200177907944,0,0,0.2028619945049286,0,2,Everton,0.014792200177907944,508129,0,2021,1,90,MC,16592,1,Norwich,0.18806999921798706,0
2022-01-02,0.07986719906330109,0,0,0.09235870093107224,0,2,Brighton,0.07986719906330109,505574,0,2021,3,90,MC,16580,1,Everton,0.09235870093107224,0
2021-12-16,0,1,0,0.012300499714910984,0.012300499714910984,1,Everton,0,503349,0,2021,1,90,MC,16543,0,Chelsea,0,0
2021-12-12,0.09019269794225693,0,0,0.09019269794225693,0,3,Everton,0.09019269794225693,502628,0,2021,1,90,MC,16531,1,Crystal Palace,0,0
2021-12-06,0.1596599966287613,0,0,0.20560599863529205,0,2,Arsenal,0.1596599966287613,501144,0,2021,1,90,MC,16517,2,Everton,0.045946698635816574,0
2021-12-01,0.09210450202226639,0,0,0.09210450202226639,0,1,Liverpool,0.09210450202226639,499353,0,2021,4,90,MC,16507,2,Everton,0,0
2021-11-28,0.16613200306892395,1,0,0.6226170063018799,0.08800569921731949,1,Everton,0.16613200306892395,497947,0,2021,0,90,MC,16497,2,Brentford,0.36847901344299316,0
2021-10-17,0.09580930322408676,2,0,0.28693899512290955,0.06971559673547745,0,West Ham,0.09580930322408676,488640,0,2021,1,90,MC,16449,2,Everton,0.2501710057258606,0
2021-10-02,0.11693999916315079,2,0,0.9946609735488892,0.6637880206108093,1,Everton,0.11693999916315079,486211,1,2021,1,90,MC,16442,2,Manchester United,0.33373698592185974,0
2021-09-25,0.5065029859542847,0,1,0.6322510242462158,0,2,Norwich,0.5065029859542847,484706,0,2021,0,90,MC,16428,2,Everton,0.12574799358844757,1
2021-09-18,0,1,0,0.11206600069999695,0.08313769847154617,3,Everton,0,482379,0,2021,0,90,MC,16422,0,Aston Villa,0.0289280004799366,0
2021-09-13,0.09052050113677979,2,0,0.794937014579773,0.5355200171470642,3,Burnley,0.09052050113677979,481579,2,2021,1,90,MC,16415,1,Everton,0.16889600455760956,0
2021-08-28,0.18022599816322327,1,0,0.4670029878616333,0.0968777984380722,0,Everton,0.18022599816322327,478932,0,2021,2,90,MC,16400,2,Brighton,0.1898989975452423,0
2021-08-21,0.04854850098490715,1,0,0.6849570274353027,0.09287060052156448,2,Everton,0.04854850098490715,477004,1,2021,2,90,MC,16390,3,Leeds,0.543537974357605,0
2021-08-14,0.06271599978208542,0,1,0.4287300109863281,0,3,Southampton,0.06271599978208542,475505,0,2021,1,90,DMC,16380,2,Everton,0.3660140037536621,1
2021-05-23,0,1,0,0.09748529642820358,0.00738268019631505,5,Everton,0,473412,0,2020,0,59,MC,14811,0,Manchester City,0.09010259807109833,0
2021-05-19,0,0,0,0.15514999628067017,0,1,Wolverhampton Wanderers,0,472494,0,2020,0,90,MC,14799,0,Everton,0.15514999628067017,0
2021-05-16,0,0,0,0.42941001057624817,0,0,Sheffield United,0,471879,0,2020,1,80,MC,14787,0,Everton,0.42941001057624817,0
2021-05-13,0.2364259958267212,1,0,0.5090169906616211,0.15202699601650238,0,Everton,0.2364259958267212,470516,0,2020,0,90,MC,14616,3,Aston Villa,0.12056399881839752,0
2021-03-04,0,1,0,0.150285005569458,0.018441200256347656,0,Everton,0,454210,0,2020,1,65,MC,14723,0,West Bromwich Albion,0.13184300065040588,0
2021-03-01,0,0,0,0.6845399737358093,0,1,Southampton,0,453445,0,2020,0,90,MC,14686,0,Everton,0.6845399737358093,0
2021-02-20,0.03306970000267029,1,0,0.41163599491119385,0.0579507015645504,0,Everton,0.03306970000267029,450898,0,2020,2,90,MC,14680,1,Liverpool,0.3536849915981293,0
2021-02-17,0,0,0,0,0,1,Manchester City,0,450258,0,2020,3,90,MC,14593,0,Everton,0,0
2021-02-14,0,0,0,0.11297599971294403,0,0,Fulham,0,449906,0,2020,2,90,MC,14669,0,Everton,0.11297599971294403,0
2021-02-06,0.6114950180053711,1,1,0.6941239833831787,0.08262839913368225,3,Everton,0.6114950180053711,447944,1,2020,3,82,MC,14660,1,Manchester United,0,1
2021-02-03,0,2,0,0.6106809973716736,0.6106809973716736,1,Everton,0,447023,0,2020,2,90,DMC,14648,0,Leeds,0.0553629994392395,0
2021-01-30,0,2,0,0.1688919961452484,0.1523129940032959,0,Newcastle United,0,445385,0,2020,2,90,DMC,14644,0,Everton,0.01657879911363125,0
2021-01-12,0,0,0,0.20652200281620026,0,1,Everton,0,441894,0,2020,2,90,MC,14612,0,Wolverhampton Wanderers,0.20652200281620026,0
2021-01-01,0.037364598363637924,0,0,0.08841720223426819,0,0,West Ham,0.037364598363637924,438846,0,2020,1,90,DMC,14595,2,Everton,0.08841720223426819,0
2020-12-26,0,1,0,0.1739410012960434,0.11083900183439255,0,Everton,0,438175,1,2020,1,90,DMC,14582,0,Sheffield United,0.0631026029586792,0
2020-12-19,0,0,0,0.05148300155997276,0,2,Arsenal,0,436185,0,2020,1,90,DMC,14569,0,Everton,0.05148300155997276,0
2020-12-16,0.022356700152158737,0,0,0.13247300684452057,0,0,Everton,0.022356700152158737,434687,0,2020,2,90,MC,14559,1,Leicester,0.13247300684452057,0
2020-12-12,0,0,0,0.05877310037612915,0,1,Chelsea,0,433293,0,2020,0,90,MC,14546,0,Everton,0.05877310037612915,0
2020-12-05,0,2,0,0.14346900582313538,0.06490019708871841,1,Everton,0,431063,0,2020,1,84,MC,14537,0,Burnley,0.14346900582313538,0
2020-11-28,0.34888899326324463,0,0,0.41749700903892517,0,0,Leeds,0.34888899326324463,429854,0,2020,1,90,MC,14531,1,Everton,0.06860820204019547,0
