date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-08,0.024263666942715645,0,0,0.024263666942715645,0,0,West Ham,0.024263666942715645,586782,0,2022,1,47,AMR,18494,1,Fulham,0,0
2023-04-01,0.048120804131031036,1,0,0.19903261959552765,0.11798108369112015,2,Fulham,0.048120804131031036,584664,0,2022,1,71,AMR,18483,1,Bournemouth,0.19903261959552765,0
2023-03-12,0.03949064388871193,1,0,0.304607629776001,0.030481301248073578,0,Arsenal,0.03949064388871193,582027,0,2022,3,90,AMR,18465,1,Fulham,0.23463569581508636,0
2023-03-06,0,0,0,0.06457372009754181,0,3,Fulham,0,580727,0,2022,2,10,Sub,18454,0,Brentford,0.06457372009754181,0
2023-02-24,0,2,0,0.30540022253990173,0.30540022253990173,1,Wolverhampton Wanderers,0,577560,0,2022,1,49,AMR,18445,0,Fulham,0.25991177558898926,0
2023-02-18,0.08346883207559586,0,0,0.08346883207559586,0,0,Fulham,0.08346883207559586,576347,0,2022,1,90,FW,18434,1,Brighton,0,0
2023-02-11,0.09964321553707123,0,0,0.016267700120806694,0,2,Nottingham Forest,0.09964321553707123,574877,0,2022,0,88,AMR,18425,2,Fulham,0,0
2023-02-03,0.12384624034166336,0,0,0.12384624034166336,0,0,Fulham,0.12384624034166336,572955,0,2022,0,76,AMR,18415,2,Chelsea,0,0
2023-01-23,0.01762089692056179,0,0,0.2084619104862213,0,0,Tottenham,0.01762089692056179,570969,0,2022,1,90,AMR,18405,1,Fulham,0.19084101915359497,0
2023-01-15,0,0,0,0.0737709105014801,0,1,Fulham,0,569312,0,2022,0,90,AML,18398,0,Newcastle United,0.0737709105014801,0
2023-01-12,0.07033412903547287,0,0,0.07033412903547287,0,2,Chelsea,0.07033412903547287,568534,0,2022,1,71,AMR,18262,1,Fulham,0,0
2023-01-03,0,1,0,0.28088799118995667,0.09261839836835861,0,Fulham,0,567010,0,2022,1,70,AMR,18389,0,Leicester,0.18827000260353088,0
2022-12-31,0,1,0,0.13347800076007843,0.13347800076007843,2,Southampton,0,566419,0,2022,1,64,AMR,18374,0,Fulham,0,0
2022-12-26,0.5674030184745789,2,1,1.200950026512146,0.12293200194835663,0,Fulham,0.5674030184745789,565588,0,2022,3,83,AMR,18366,2,Crystal Palace,0.655053973197937,1
2022-11-13,0,0,0,0.05592950060963631,0,1,Manchester United,0,565330,0,2022,2,90,DR,18354,0,Fulham,0.05592950060963631,0
2022-10-29,0.18382200598716736,1,0,0.24731899797916412,0.06722159683704376,0,Everton,0.18382200598716736,560348,0,2022,0,77,DR,18337,2,Fulham,0.16986900568008423,0
