date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-23,0.35146564245224,1,0,0.40455636382102966,0.01702486164867878,0,West Ham,0.35146564245224,590815,0,2022,4,68,FWL,18513,4,Bournemouth,0.1730748564004898,0
2023-04-16,0.13509400188922882,2,0,0.5126739740371704,0.3963100016117096,2,Arsenal,0.8962630033493042,589141,0,2022,2,90,FWL,18510,4,West Ham,0,1
2023-04-08,0.1300159990787506,1,0,0.2715359926223755,0.14151999354362488,0,West Ham,0.1300159990787506,586802,0,2022,1,29,Sub,18494,2,Fulham,0,0
2023-04-05,0,1,0,0.027859099209308624,0.027859099209308624,1,Newcastle United,0,586101,0,2022,5,66,AML,18268,0,West Ham,0,0
2023-04-02,0.07368209958076477,2,0,0.16920900344848633,0.2403549998998642,1,Southampton,0.07368209958076477,585269,0,2022,0,90,FWL,18491,2,West Ham,0,0
2023-03-12,0.3724150061607361,2,0,0.3594360053539276,0.2680889964103699,1,Aston Villa,1.133579969406128,581939,0,2022,1,90,ML,18471,10,West Ham,0,1
2023-03-04,0,1,0,0.07594359666109085,0.07594359666109085,4,West Ham,0,579596,0,2022,0,49,AML,18455,0,Brighton,0,0
2023-02-25,0.03642990067601204,3,0,1.0478099584579468,0.9891189932823181,4,Nottingham Forest,0.03642990067601204,577896,2,2022,0,84,FWL,18451,1,West Ham,0.022263700142502785,0
2023-02-19,0.16107399761676788,0,0,0.08363489806652069,0,2,West Ham,0.16107399761676788,577238,0,2022,0,15,Sub,18440,2,Tottenham,0,0
2023-02-11,0.08947160094976425,2,0,0.06774470210075378,0.062055401504039764,1,Chelsea,0.08947160094976425,574578,0,2022,1,71,AMC,18431,2,West Ham,0,0
2023-02-04,0.10077200084924698,2,0,0.2379940003156662,0.11522000283002853,1,West Ham,0.10077200084924698,573485,0,2022,1,76,AMC,18418,2,Newcastle United,0.09106829762458801,0
2023-01-21,0.030556300655007362,2,0,0.2913149893283844,0.18103699386119843,2,Everton,0.030556300655007362,570154,0,2022,0,84,AMC,18411,1,West Ham,0.07972169667482376,0
2023-01-14,0.09132979810237885,2,0,0.21740800142288208,0.07240310311317444,1,West Ham,0.09132979810237885,568831,0,2022,0,29,Sub,18401,2,Wolverhampton Wanderers,0.0795494019985199,0
2023-01-04,0.05212070047855377,0,0,0.05212070047855377,0,2,West Ham,0.05212070047855377,567441,0,2022,2,6,Sub,18388,1,Leeds,0,0
2022-12-30,0,3,0,0.35246598720550537,0.17651599645614624,0,Brentford,0,566237,0,2022,2,90,AMC,18380,0,West Ham,0.25476399064064026,0
2022-12-26,0.07744599878787994,1,0,0.07449760288000107,0.016042599454522133,3,West Ham,0.8386150002479553,565650,0,2022,1,90,AML,18362,3,Arsenal,0,1
2022-11-12,0.12107399851083755,2,0,0.24514800310134888,0.0551237016916275,0,Leicester,0.12107399851083755,564452,0,2022,2,90,AML,18360,3,West Ham,0.151309996843338,0
2022-11-06,0.0336729995906353,0,1,0.07485490292310715,0,1,Crystal Palace,0.0336729995906353,562727,0,2022,2,66,AML,18350,1,West Ham,0.04118189960718155,1
2022-10-30,0.11498399823904037,2,0,0.24354499578475952,0.09629839658737183,1,West Ham,0.11498399823904037,561016,0,2022,0,90,AML,18340,3,Manchester United,0.03226250037550926,0
2022-10-24,0.29559698700904846,1,0,0.2904149889945984,0.016752200201153755,2,Bournemouth,1.0567699670791626,559528,0,2022,0,90,AML,18330,8,West Ham,0.04600140079855919,1
2022-10-19,0.29866400361061096,0,0,0.882515013217926,0,1,West Ham,0.29866400361061096,557547,0,2022,0,27,Sub,18320,1,Liverpool,0.5838500261306763,0
2022-10-16,0.11997900158166885,2,0,0.1298770010471344,0.04382089897990227,1,West Ham,0.11997900158166885,556692,1,2022,1,28,Sub,18309,3,Southampton,0.026707999408245087,0
2022-09-18,0.01612970046699047,0,0,0.08679399639368057,0,1,West Ham,0.01612970046699047,551405,0,2022,0,27,Sub,18277,1,Everton,0.07066439837217331,0
2022-09-03,0,1,0,0.33087900280952454,0.33087900280952454,2,West Ham,0,547272,0,2022,1,14,Sub,18260,0,Chelsea,0.33087900280952454,0
2022-08-31,0.06089720129966736,3,0,0.32171499729156494,0.1550299972295761,1,Tottenham,0.06089720129966736,546414,0,2022,1,73,AMC,18249,2,West Ham,0.15480099618434906,0
2022-08-28,0.027884600684046745,1,0,0.055872999131679535,0.02798840031027794,0,West Ham,0.027884600684046745,545261,0,2022,1,43,Sub,18239,1,Aston Villa,0,0
2022-08-21,0.07824510335922241,0,0,0.07824510335922241,0,0,Brighton,0.07824510335922241,542925,0,2022,2,77,AML,18229,2,West Ham,0,0
2022-08-14,0.09978049993515015,4,0,0.4902220070362091,0.3459089994430542,1,West Ham,0.09978049993515015,541275,0,2022,0,90,AMC,18219,3,Nottingham Forest,0.13977999985218048,0
2022-08-07,0.02383269928395748,0,0,0.02383269928395748,0,0,Manchester City,0.02383269928395748,540072,0,2022,2,29,Sub,18211,1,West Ham,0,0
2022-05-08,0.19777800142765045,1,2,0.2970759868621826,0.07705719769001007,0,West Ham,0.19777800142765045,533387,0,2021,4,79,AML,16726,2,Norwich,0.02224010042846203,2
2022-05-01,0.0908111035823822,2,0,0.30031800270080566,0.1248600035905838,1,Arsenal,0.0908111035823822,531329,0,2021,2,82,AML,16717,1,West Ham,0.08464650064706802,0
2022-04-24,0.0490569993853569,0,0,0.18011200428009033,0,1,West Ham,0.0490569993853569,529374,0,2021,0,81,FW,16711,1,Chelsea,0.13105499744415283,0
