date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-09,0.41980743408203125,3,1,0.9661368131637573,0.5477402806282043,2,Arsenal,0.41980743408203125,587629,1,2022,2,90,FWL,18497,1,Liverpool,0.03355952352285385,1
2023-04-01,0.31647276878356934,2,0,1.2589881420135498,0.7664132714271545,4,Leeds,0.31647276878356934,584770,1,2022,1,90,FWL,18482,4,Arsenal,0.9376394748687744,0
2023-03-19,0.05974962189793587,0,1,0.05974962189793587,0,4,Crystal Palace,0.05974962189793587,583826,0,2022,1,86,FWL,18472,1,Arsenal,0,1
2023-03-12,1.4032883644104004,1,1,1.6160136461257935,0.13243576884269714,0,Arsenal,1.4032883644104004,582043,0,2022,3,79,FWL,18465,4,Fulham,0.13273048400878906,1
2023-03-04,0.30136793851852417,2,0,0.44081005454063416,0.17343591153621674,3,Bournemouth,0.30136793851852417,579612,0,2022,2,90,FWL,18452,4,Arsenal,0.17694009840488434,0
2023-03-01,1.0426701307296753,1,2,2.0422909259796143,0.14211758971214294,4,Everton,1.0426701307296753,578945,0,2022,0,90,FWL,18269,3,Arsenal,0.9996207356452942,2
2023-02-25,0.30713871121406555,0,1,0.30713871121406555,0,0,Arsenal,0.30713871121406555,577882,0,2022,1,90,FWL,18447,2,Leicester,0,1
2023-02-18,0.6278327703475952,1,1,0.6627573370933533,0.03492460399866104,2,Arsenal,0.6278327703475952,576128,0,2022,4,19,Sub,18432,1,Aston Villa,0,1
2023-02-15,0,1,0,0.0668899416923523,0.0668899416923523,1,Manchester City,0,575927,0,2022,3,82,FWL,18312,0,Arsenal,0,0
2023-02-11,0.1588565856218338,0,0,0.18886138498783112,0,1,Brentford,0.1588565856218338,574793,0,2022,1,64,FWL,18422,3,Arsenal,0.030004791915416718,0
2023-02-04,0,2,0,0.17568515241146088,0.07998336106538773,1,Arsenal,0,572986,0,2022,0,62,FWL,18416,0,Everton,0.13611873984336853,0
2023-01-22,0.2682608664035797,4,0,0.7458024024963379,0.20634084939956665,3,Manchester United,0.2682608664035797,570730,0,2022,2,84,FWL,18402,5,Arsenal,0.36551252007484436,0
2023-01-15,0.11071041226387024,4,0,1.2543643712997437,1.1199520826339722,0,Arsenal,0.11071041226387024,569591,0,2022,2,82,FWL,18400,1,Tottenham,0.7443999648094177,0
2023-01-03,0.14493300020694733,3,0,0.4221169948577881,0.33802101016044617,0,Newcastle United,0.14493300020694733,567027,0,2022,0,90,FWL,18382,4,Arsenal,0.11731799691915512,0
2022-12-31,0.805305004119873,0,1,0.9284070134162903,0,2,Arsenal,0.805305004119873,566587,0,2022,4,90,FWL,18373,5,Brighton,0.12310200184583664,1
2022-12-26,0.05447379872202873,1,1,0.4590330123901367,0.029733799397945404,3,West Ham,0.05447379872202873,565637,0,2022,1,90,FWL,18362,1,Arsenal,0.4045589864253998,1
2022-11-12,0.09460809826850891,0,0,1.264680027961731,0,0,Arsenal,0.09460809826850891,564803,0,2022,2,90,FWL,18361,1,Wolverhampton Wanderers,1.1700700521469116,0
2022-11-06,0.06744749844074249,1,0,0.5231379866600037,0.2981809973716736,0,Arsenal,0.06744749844074249,562369,0,2022,1,90,FWL,18343,2,Chelsea,0.1575089991092682,0
2022-10-30,0.19878600537776947,1,1,0.8645470142364502,0.024207599461078644,5,Nottingham Forest,0.19878600537776947,560756,0,2022,0,65,FWL,18332,2,Arsenal,0.6657609939575195,1
2022-10-23,0.13598300516605377,0,0,0.2550230026245117,0,1,Arsenal,0.13598300516605377,558865,0,2022,1,73,FWL,18328,1,Southampton,0.11903999745845795,0
2022-10-16,0.048957500606775284,1,0,0.445374995470047,0.01951950043439865,0,Arsenal,0.048957500606775284,556781,0,2022,1,90,AML,18305,1,Leeds,0.37689799070358276,0
2022-10-09,0.47980499267578125,2,1,1.5088599920272827,1.0290499925613403,3,Liverpool,0.47980499267578125,555086,1,2022,2,90,AML,18292,2,Arsenal,0,1
2022-10-01,0.10310199856758118,2,0,0.8151980042457581,0.4092859923839569,3,Tottenham,0.10310199856758118,551998,1,2022,1,90,AML,18282,3,Arsenal,0.3476429879665375,0
2022-09-18,0.09547829627990723,2,0,1.061900019645691,0.15646499395370483,0,Arsenal,0.09547829627990723,551061,0,2022,3,80,AML,18280,1,Brentford,0.8099570274353027,0
2022-09-04,0.2989310026168823,2,0,0.46074700355529785,0.08854559808969498,3,Arsenal,0.2989310026168823,548113,0,2022,1,90,AML,18261,1,Manchester United,0.0732697993516922,0
2022-08-31,0.21074600517749786,2,1,0.8668450117111206,0.5442410111427307,2,Aston Villa,0.21074600517749786,546262,0,2022,1,90,AML,18247,5,Arsenal,0.17906300723552704,1
2022-08-27,0.38325899839401245,5,0,0.8411229848861694,0.5834230184555054,2,Fulham,0.38325899839401245,544652,0,2022,1,90,AML,18238,7,Arsenal,0.4298270046710968,0
2022-08-20,0.5326480269432068,0,0,0.5326480269432068,0,0,Arsenal,0.5326480269432068,542571,0,2022,3,77,AML,18227,4,Bournemouth,0.2561599910259247,0
2022-08-13,0.04649470001459122,4,1,0.7994999885559082,0.5712839961051941,4,Leicester,0.04649470001459122,540653,0,2022,2,90,AML,18217,1,Arsenal,0.2196889966726303,1
2022-08-05,0.878940999507904,1,1,0.46210500597953796,0.06403200328350067,0,Arsenal,0.878940999507904,539146,0,2022,2,90,AML,18202,2,Crystal Palace,0.057627301663160324,1
2022-05-22,1.4524799585342407,3,0,0.7298600077629089,0.6175410151481628,5,Everton,2.2136499881744385,537835,1,2021,1,90,AML,16746,4,Arsenal,0.1625169962644577,1
2022-05-16,0,0,0,0.08661670237779617,0,2,Arsenal,0,536742,0,2021,0,36,Sub,16741,0,Newcastle United,0.08661670237779617,0
2022-05-12,0,2,0,0.2519029974937439,0.17185300588607788,3,Arsenal,0,535031,0,2021,0,66,AML,16593,0,Tottenham,0.08005029708147049,0
2022-05-08,0.7649499773979187,2,0,1.4237099885940552,0.5820639729499817,2,Leeds,0.7649499773979187,533462,1,2021,1,82,FWL,16735,4,Arsenal,0.5283989906311035,0
2022-05-01,0.01988239958882332,2,0,0.20341399312019348,0.36267799139022827,1,Arsenal,0.01988239958882332,531344,1,2021,2,90,FWL,16717,1,West Ham,0.1835319995880127,0
2022-04-23,0,0,0,0,0,3,Manchester United,0,528380,0,2021,1,21,Sub,16715,0,Arsenal,0,0
2022-04-20,0,0,0,0,0,2,Arsenal,0,527938,0,2021,4,18,Sub,16618,0,Chelsea,0,0
2022-04-16,0.2403549998998642,0,0,0.36169499158859253,0,1,Arsenal,0.2403549998998642,526418,0,2021,0,90,FWR,16700,5,Southampton,0.12133999913930893,0
2022-04-09,0.34029099345207214,0,0,0,0,1,Brighton,0.34029099345207214,524586,0,2021,2,79,FWL,16695,2,Arsenal,0,0
2022-04-04,0,1,0,0.09218730032444,0.057833001017570496,3,Arsenal,0,523971,0,2021,0,43,Sub,16682,0,Crystal Palace,0.09218730032444,0
2022-03-16,0.040907301008701324,1,0,0.07249510288238525,0.015741800889372826,0,Liverpool,0.040907301008701324,520760,0,2021,2,90,AML,16636,1,Arsenal,0.015845999121665955,0
2022-03-13,0.19256900250911713,2,0,0.3437100052833557,0.22877100110054016,2,Leicester,0.19256900250911713,520340,1,2021,0,79,AML,16656,2,Arsenal,0,0
2022-03-06,0.15442299842834473,1,1,0.19961099326610565,0.045188698917627335,2,Arsenal,0.15442299842834473,518317,0,2021,3,75,AML,16654,3,Watford,0,1
