date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-15,0,1,0,0.04144439846277237,0.010928199626505375,2,Bournemouth,0,588527,0,2022,3,90,DC,18509,0,Tottenham,0.03051609918475151,0
2023-04-08,0.06118600070476532,0,0,0.11183100193738937,0,0,Bournemouth,0.06118600070476532,586824,0,2022,1,90,DL,18496,1,Leicester,0.11183100193738937,0
2023-04-04,0,0,0,0.07461360096931458,0,0,Brighton,0,586006,0,2022,2,90,DL,18266,0,Bournemouth,0.07461360096931458,0
2023-04-01,0,0,0,0.3441919982433319,0,2,Fulham,0,584646,0,2022,1,90,DL,18483,0,Bournemouth,0.3441919982433319,0
2023-03-18,0,1,0,0.19819900393486023,0.05369570106267929,3,Bournemouth,0,583061,0,2022,0,90,DL,18473,0,Aston Villa,0.14450299739837646,0
2023-03-11,0,0,0,0,0,1,Liverpool,0,580919,0,2022,0,90,DL,18462,0,Bournemouth,0,0
2023-01-21,0.0138392997905612,0,0,0,0,1,Nottingham Forest,0.0138392997905612,570235,0,2022,1,90,DC,18403,1,Bournemouth,0,0
2023-01-14,0,0,0,0.1060120016336441,0,2,Bournemouth,0,569038,0,2022,0,90,DL,18393,0,Brentford,0.1060120016336441,0
2023-01-03,0,0,0,0,0,3,Bournemouth,0,567095,0,2022,0,90,DL,18390,0,Manchester United,0,0
2022-12-31,0,0,0,0,0,0,Crystal Palace,0,566474,0,2022,2,90,DC,18372,0,Bournemouth,0,0
2022-12-27,0.04771380126476288,0,0,0.05966680124402046,0,2,Bournemouth,0.04771380126476288,565672,0,2022,0,90,DC,18365,1,Chelsea,0.05966680124402046,0
2022-09-03,0,1,0,0.11880599707365036,0.11892600357532501,2,Bournemouth,0,547141,1,2022,3,90,DC,18254,0,Nottingham Forest,0.11880599707365036,0
2022-08-31,0,0,0,0.12054400146007538,0,0,Wolverhampton Wanderers,0,546284,0,2022,0,90,DC,18248,0,Bournemouth,0.12054400146007538,0
2022-08-20,0,1,0,0.021167999133467674,0.021167999133467674,0,Arsenal,0,542550,0,2022,3,90,DC,18227,0,Bournemouth,0,0
2022-08-13,0,0,0,0.0267488993704319,0,4,Bournemouth,0,540572,0,2022,0,90,DC,18214,0,Manchester City,0.0267488993704319,0
2022-08-06,0,1,0,0,0.02723810076713562,2,Aston Villa,0,539399,1,2022,0,90,DC,18204,0,Bournemouth,0,0
2020-07-26,0,0,0,0.05928010120987892,0,1,Bournemouth,0,411338,0,2019,3,90,DC,12019,0,Everton,0.05928010120987892,0
2020-07-19,0.035675499588251114,0,0,0,0,0,Southampton,0.035675499588251114,409755,0,2019,2,90,DC,12004,1,Bournemouth,0,0
2020-07-15,0,0,0,0.29109498858451843,0,2,Bournemouth,0,408673,0,2019,1,90,DC,11999,0,Manchester City,0.29109498858451843,0
2020-07-12,0,0,0,0.06039329990744591,0,4,Leicester,0,408200,0,2019,1,90,DC,11984,0,Bournemouth,0.06039329990744591,0
2020-07-09,0,1,0,0.13822199404239655,0.13822199404239655,0,Tottenham,0,407024,0,2019,0,90,DC,11975,0,Bournemouth,0,0
2020-07-04,0,0,0,0,0,5,Bournemouth,0,405141,0,2019,2,90,DC,11967,0,Manchester United,0,0
2020-07-01,0,0,0,0.10506899654865265,0,1,Newcastle United,0,404377,0,2019,4,90,DL,11955,0,Bournemouth,0.10506899654865265,0
2020-06-24,0,0,0,0,0,1,Bournemouth,0,402391,0,2019,0,4,Sub,11947,0,Wolverhampton Wanderers,0,0
