date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-08,0.23605409264564514,1,0,0.9662812948226929,0.33073219656944275,2,Everton,0.23605409264564514,586383,0,2022,0,77,AMC,18498,3,Manchester United,0.399495005607605,0
2023-04-05,0.09838706254959106,1,0,0.1727781742811203,0.4364148676395416,1,Brentford,0.09838706254959106,586131,1,2022,0,73,AMC,18448,2,Manchester United,0.11769517511129379,0
2023-04-02,0.09772591292858124,0,0,0.09772591292858124,0,2,Manchester United,0.09772591292858124,585622,0,2022,0,90,DMC,18489,1,Newcastle United,0,0
2023-03-05,0,0,0,0,0,7,Manchester United,0,580391,0,2022,0,12,Sub,18457,0,Liverpool,0,0
2023-02-19,0,2,0,1.5268285274505615,0.12944556772708893,3,Leicester,0,576939,0,2022,0,83,DMC,18437,0,Manchester United,1.3973829746246338,0
2023-02-12,0,0,0,0.4426284730434418,0,0,Manchester United,0,575414,0,2022,2,90,DMC,18426,0,Leeds,0.4426284730434418,0
2023-02-08,0.13128674030303955,3,0,0.1991729438304901,0.36639872193336487,2,Leeds,0.13128674030303955,574390,0,2022,2,90,DMC,18279,3,Manchester United,0.1539258509874344,0
2023-02-04,0,0,0,0,0,2,Crystal Palace,0,573289,0,2022,1,7,Sub,18417,0,Manchester United,0,0
2023-01-28,0,0,0,0,0,1,Eintracht Frankfurt,0,571809,0,2022,1,1,Sub,19495,0,Bayern Munich,0,0
2022-11-12,0,0,0,0.07661940157413483,0,0,Bayern Munich,0,564713,0,2022,2,17,Sub,19475,0,Schalke 04,0.07661940157413483,0
2022-11-08,0.014775900170207024,0,0,1.3614100217819214,0,6,Werder Bremen,0.014775900170207024,563308,0,2022,1,31,Sub,19459,1,Bayern Munich,1.3614100217819214,0
2022-11-05,0,1,0,0.13448099792003632,0.07436279952526093,2,Bayern Munich,0,561721,0,2022,3,10,Sub,19455,0,Hertha Berlin,0.060118500143289566,0
2022-10-29,0.05307289958000183,2,0,0.14404700696468353,0.09097450226545334,6,Mainz 05,0.05307289958000183,559960,1,2022,2,26,Sub,19441,1,Bayern Munich,0.05307289958000183,0
2022-10-22,0.15099699795246124,0,0,0.15099699795246124,0,0,Bayern Munich,0.15099699795246124,558102,0,2022,2,19,Sub,19436,2,Hoffenheim,0,0
2022-10-16,0.44452598690986633,0,1,0.44452598690986633,0,5,Freiburg,0.44452598690986633,557005,0,2022,0,14,Sub,19423,1,Bayern Munich,0,1
2022-10-08,0,0,0,0,0,2,Bayern Munich,0,554327,0,2022,2,47,DMC,19414,0,Borussia Dortmund,0,0
2022-09-30,0.059313200414180756,0,0,0.8341580033302307,0,4,Bayer Leverkusen,0.059313200414180756,551866,0,2022,0,65,DMC,19405,2,Bayern Munich,0.8173159956932068,0
2022-09-17,0.020975399762392044,0,0,0.03483070060610771,0,1,Bayern Munich,0.020975399762392044,550547,0,2022,0,20,Sub,19399,1,Augsburg,0.013855399563908577,0
2022-09-03,0.06293360143899918,0,0,0.7284420132637024,0,1,Bayern Munich,0.06293360143899918,547083,0,2022,1,90,DMC,19380,2,Union Berlin,0.7010840177536011,0
2022-08-27,0.01373289991170168,1,0,0.875249981880188,0.051669199019670486,1,Borussia M.Gladbach,0.01373289991170168,544741,0,2022,1,69,DMC,19375,1,Bayern Munich,0.8098469972610474,0
2022-08-21,0,1,0,0.07596950232982635,0.02566640079021454,0,Bayern Munich,0,543219,0,2022,7,64,MC,19368,0,Bochum,0.050303101539611816,0
2022-08-14,0.09125299751758575,1,0,0.43617698550224304,0.039111699908971786,2,Wolfsburg,0.09125299751758575,541441,0,2022,0,90,DMC,19359,3,Bayern Munich,0.3449240028858185,0
2022-08-05,0.11977999657392502,0,0,0.11977999657392502,0,1,Bayern Munich,0.11977999657392502,539112,0,2022,6,59,MC,19342,1,Eintracht Frankfurt,0,0
2022-05-08,0,0,0,0,0,2,VfB Stuttgart,0,533762,0,2021,2,2,Sub,17812,0,Bayern Munich,0,0
2022-04-30,0,0,0,0.33496901392936707,0,3,Bayern Munich,0,530341,0,2021,1,47,AMC,17797,0,Mainz 05,0.33496901392936707,0
2022-04-23,0,1,0,0.6172760128974915,0.5460090041160583,3,Borussia Dortmund,0,528855,1,2021,1,7,Sub,17794,0,Bayern Munich,0.07126700133085251,0
2022-04-17,0.31315499544143677,0,0,0.31315499544143677,0,0,Bayern Munich,0.31315499544143677,527050,0,2021,3,70,AMC,17777,3,Arminia Bielefeld,0,0
2022-04-09,0,2,0,0.08735819905996323,0.08735819905996323,1,Augsburg,0,524460,0,2021,0,32,Sub,17776,0,Bayern Munich,0,0
2022-04-02,0.4754349887371063,0,1,1.1411900520324707,0,1,Bayern Munich,0.4754349887371063,522565,0,2021,4,5,Sub,17762,1,Freiburg,0.6657549738883972,1
2022-03-19,0,1,0,0.09381890296936035,0.017055600881576538,4,Union Berlin,0,521394,0,2021,0,27,Sub,17758,0,Bayern Munich,0.09381890296936035,0
2022-03-12,0,1,0,0.5755959749221802,0.5755959749221802,1,Bayern Munich,0,519293,0,2021,1,7,Sub,17743,0,Hoffenheim,0,0
2022-03-05,0.34170499444007874,2,0,0.6756139993667603,0.3339090049266815,1,Bayer Leverkusen,0.34170499444007874,517412,0,2021,1,28,Sub,17740,1,Bayern Munich,0,0
2022-02-26,0.06257019937038422,0,0,0.5898609757423401,0,0,Bayern Munich,0.06257019937038422,516211,0,2021,1,68,MC,17731,1,Eintracht Frankfurt,0.5272899866104126,0
2022-02-20,0.12917500734329224,0,0,0.32105499505996704,0,4,Greuther Fuerth,0.12917500734329224,514870,0,2021,1,90,AMR,17722,4,Bayern Munich,0.23762600123882294,0
2022-02-12,0,1,0,0.012059399858117104,0.039250001311302185,4,Bayern Munich,0,512641,0,2021,2,12,Sub,17706,0,Bochum,0.012059399858117104,0
2022-02-05,0,0,0,0,0,3,RasenBallsport Leipzig,0,511282,0,2021,2,3,Sub,17704,0,Bayern Munich,0,0
2022-01-23,0,0,0,0.029201800003647804,0,1,Bayern Munich,0,510600,0,2021,4,20,Sub,17689,0,Hertha Berlin,0.029201800003647804,0
2022-01-15,0.04580960050225258,0,0,0.7694389820098877,0,0,Bayern Munich,0.04580960050225258,507980,0,2021,4,77,DL,17678,1,FC Cologne,0.7236289978027344,0
2022-01-07,0.08136820048093796,0,0,0.31647101044654846,0,1,Borussia M.Gladbach,0.08136820048093796,506519,0,2021,2,90,DL,17677,2,Bayern Munich,0.29479101300239563,0
2021-12-17,0.014282000251114368,0,0,0.998947024345398,0,4,Wolfsburg,0.014282000251114368,503427,0,2021,0,15,Sub,17668,1,Bayern Munich,0.998947024345398,0
2021-11-19,0.023679500445723534,0,0,0.11470100283622742,0,2,Bayern Munich,0.023679500445723534,495268,0,2021,1,53,MC,17616,1,Augsburg,0.09102150052785873,0
2021-10-30,0,0,0,0,0,2,Bayern Munich,0,492115,0,2021,5,21,Sub,17602,0,Union Berlin,0,0
2021-10-23,0.02674880065023899,0,0,0.8427519798278809,0,4,Hoffenheim,0.02674880065023899,489788,0,2021,0,79,DMC,17596,1,Bayern Munich,0.8160039782524109,0
2021-10-17,0.1393509954214096,1,0,0.7009729743003845,0.300231009721756,1,Bayern Munich,0.1393509954214096,488938,0,2021,5,44,Sub,17585,2,Bayer Leverkusen,0.2613910138607025,0
2021-10-03,0,0,0,0.13077899813652039,0,1,Eintracht Frankfurt,0,487389,0,2021,2,14,Sub,17578,0,Bayern Munich,0.13077899813652039,0
2021-09-24,0,0,0,0.07677269726991653,0,1,Bayern Munich,0,484333,0,2021,3,28,Sub,17561,0,Greuther Fuerth,0.07677269726991653,0
2021-09-18,0,2,0,0.5647379755973816,0.5647379755973816,7,Bochum,0,481917,0,2021,0,28,Sub,17556,0,Bayern Munich,0,0
2021-09-11,0.6550130248069763,0,0,0.6754590272903442,0,1,Bayern Munich,0.6550130248069763,480608,0,2021,4,29,Sub,17548,2,RasenBallsport Leipzig,0.020446300506591797,0
2021-08-20,0.024883799254894257,0,0,0.1628360003232956,0,4,VfB Stuttgart,0.024883799254894257,476582,0,2021,0,21,Sub,17525,1,RasenBallsport Leipzig,0.13795199990272522,0
2021-08-15,0.012915899977087975,0,0,0,0,1,RasenBallsport Leipzig,0.012915899977087975,476164,0,2021,0,23,Sub,17523,1,Mainz 05,0,0
2021-05-22,0.6645640134811401,3,0,1.1431100368499756,0.33705100417137146,2,RasenBallsport Leipzig,0.6645640134811401,472742,0,2020,1,90,MC,15442,3,Union Berlin,0.14149099588394165,0
2021-05-16,0.014071299694478512,1,0,0.30387499928474426,0.30387499928474426,2,Wolfsburg,0.7718480229377747,471904,1,2020,2,90,MC,15428,2,RasenBallsport Leipzig,0,1
2021-05-08,0.15613499283790588,2,0,0.7541990280151367,0.03918809816241264,3,RasenBallsport Leipzig,0.15613499283790588,468649,0,2020,2,90,MC,15420,3,Borussia Dortmund,0.5588759779930115,0
2021-04-16,0.12542200088500977,1,0,0.7514820098876953,0.06182689964771271,0,Hoffenheim,0.12542200088500977,462503,0,2020,0,90,MC,15393,4,RasenBallsport Leipzig,0.6302520036697388,0
2021-04-10,0.5818970203399658,0,1,0.9990230202674866,0,1,RasenBallsport Leipzig,0.5818970203399658,461074,0,2020,4,83,MC,15389,2,Werder Bremen,0.41712498664855957,1
2021-04-03,0.13707399368286133,2,0,0.15704600512981415,0.054427601397037506,0,Bayern Munich,0.13707399368286133,459799,0,2020,1,90,MC,15375,5,RasenBallsport Leipzig,0.022862300276756287,0
2021-03-19,0.9201319813728333,2,1,1.7546499967575073,0.50205397605896,0,RasenBallsport Leipzig,0.9201319813728333,457805,0,2020,1,90,MC,15373,3,Arminia Bielefeld,0.3686409890651703,1
2021-03-14,0.10908900201320648,0,0,0.13383300602436066,0,1,Eintracht Frankfurt,0.10908900201320648,457068,0,2020,1,90,DMC,15357,3,RasenBallsport Leipzig,0.09350969642400742,0
2021-02-27,0.14062300324440002,0,0,0.22181500494480133,0,3,Borussia M.Gladbach,0.14062300324440002,452473,0,2020,2,50,DMC,15340,2,RasenBallsport Leipzig,0.09765289723873138,0
