date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-22,0.08819782733917236,0,1,0.2851601541042328,0,2,Wolverhampton Wanderers,0.08819782733917236,590140,0,2022,1,90,DR,18518,1,Leicester,0.19696234166622162,1
2023-04-15,0,2,0,0.5284500122070312,0.3747139871120453,3,Leicester,0,588686,0,2022,1,90,DMR,18506,0,Manchester City,0.20382100343704224,0
2023-04-08,0.021765099838376045,2,0,0.39886200428009033,0.05586199834942818,0,Bournemouth,0.021765099838376045,586806,0,2022,1,90,DR,18496,1,Leicester,0.33665600419044495,0
2023-04-04,0,0,0,0.05749480053782463,0,1,Aston Villa,0,585975,0,2022,2,90,DR,18263,0,Leicester,0.05749480053782463,0
2023-04-01,0.0968180000782013,1,0,0.14564700424671173,0.048829298466444016,2,Leicester,0.0968180000782013,584719,1,2022,1,90,DR,18486,1,Crystal Palace,0.048829298466444016,0
2023-03-18,0.08938170224428177,0,0,0.5538010001182556,0,1,Leicester,0.08938170224428177,583032,0,2022,1,90,DL,18474,1,Brentford,0.5538010001182556,0
2023-03-11,0.036516498774290085,1,0,0.17644500732421875,0.36831799149513245,1,Chelsea,0.036516498774290085,581291,0,2022,3,90,DML,18467,1,Leicester,0.17644500732421875,0
2023-03-04,0,0,0,0.48173201084136963,0,1,Leicester,0,579773,0,2022,0,90,DL,18460,0,Southampton,0.48173201084136963,0
2023-02-25,0,0,0,0.020346300676465034,0,0,Arsenal,0,577857,0,2022,1,87,DR,18447,0,Leicester,0.020346300676465034,0
2023-02-19,0,2,0,0.3461039960384369,0.3461039960384369,3,Leicester,0,576951,0,2022,0,90,DR,18437,0,Manchester United,0.060225699096918106,0
2023-02-11,0.012745000422000885,0,0,0.4744209945201874,0,4,Tottenham,0.012745000422000885,574933,0,2022,1,90,DR,18427,1,Leicester,0.4744209945201874,0
2023-02-04,0,0,0,0.26063600182533264,0,2,Leicester,0,573354,0,2022,4,90,DR,18412,0,Aston Villa,0.26063600182533264,0
2023-01-21,0,0,0,0.11564599722623825,0,2,Brighton,0,570175,0,2022,2,90,DR,18407,0,Leicester,0.11564599722623825,0
2023-01-14,0,0,0,0.33414000272750854,0,2,Leicester,0,568791,0,2022,0,90,DR,18399,0,Nottingham Forest,0.33414000272750854,0
2023-01-03,0.06585349887609482,0,0,1.1706600189208984,0,0,Fulham,0.06585349887609482,566990,0,2022,1,90,DR,18389,1,Leicester,1.1048099994659424,0
2022-12-30,0,1,0,0.226282000541687,0.226282000541687,2,Leicester,0,566273,0,2022,1,90,DR,18375,0,Liverpool,0.226282000541687,0
2022-12-26,0.06050980091094971,1,0,0.08070570230484009,0.017760299146175385,0,Newcastle United,0.06050980091094971,565505,0,2022,3,90,DR,18369,1,Leicester,0.0629454031586647,0
2022-11-12,0,0,0,0,0,0,Leicester,0,564457,0,2022,2,90,DR,18360,0,West Ham,0,0
2022-11-05,0.3657830059528351,3,0,0.4181419909000397,0.19480399787425995,0,Leicester,0.3657830059528351,562172,0,2022,2,90,DR,18344,1,Everton,0.22333799302577972,0
2022-10-29,0.22488099336624146,0,0,0.17708100378513336,0,0,Manchester City,0.22488099336624146,559769,0,2022,1,90,DMR,18338,1,Leicester,0.17708100378513336,0
2022-10-23,0,1,0,0.5190579891204834,0.5190579891204834,0,Leicester,0,558885,1,2022,4,90,DR,18331,0,Wolverhampton Wanderers,0,0
2022-10-20,0.08140230178833008,1,0,0.5276859998703003,0.0671008974313736,2,Leeds,0.08140230178833008,557797,0,2022,0,90,DR,18317,1,Leicester,0.37918299436569214,0
2022-10-15,0.09526500105857849,0,0,0.14838899672031403,0,0,Crystal Palace,0.09526500105857849,555688,0,2022,0,90,DR,18306,2,Leicester,0.11047399789094925,0
2022-10-08,0,1,0,0.7256249785423279,0.6437879800796509,2,Leicester,0,554072,0,2022,1,69,DR,18293,0,Bournemouth,0.08183729648590088,0
2022-10-03,0,1,0,0.5373600125312805,0.1091419979929924,4,Nottingham Forest,0,553600,0,2022,0,90,DR,18287,0,Leicester,0.5373600125312805,0
2022-09-17,0,1,0,0.18712399899959564,0.062474001199007034,6,Leicester,0,550903,1,2022,2,90,DR,18278,0,Tottenham,0.1246500015258789,0
2022-09-04,0,0,0,0,0,5,Leicester,0,547900,0,2022,2,41,Sub,18259,0,Brighton,0,0
2022-08-27,0.4935790002346039,1,0,1.137719988822937,0.019948700442910194,2,Leicester,0.4935790002346039,544506,0,2022,1,90,DR,18235,2,Chelsea,0.7193530201911926,0
2022-08-20,0,0,0,0,0,1,Southampton,0,542369,0,2022,2,90,DR,18226,0,Leicester,0,0
2022-08-13,0,0,0,0.06324879825115204,0,4,Leicester,0,540663,0,2022,2,90,DMR,18217,0,Arsenal,0.06324879825115204,0
2022-08-07,0.05584320053458214,0,1,0.1947219967842102,0,2,Brentford,0.05584320053458214,539827,0,2022,2,90,DMR,18210,1,Leicester,0.1947219967842102,1
2022-05-22,0.4288330078125,1,0,0.1396999955177307,0.11930300295352936,4,Southampton,0.4288330078125,537855,0,2021,1,70,DR,16752,1,Leicester,0.1396999955177307,0
2022-05-19,0,0,0,0,0,1,Leicester,0,536849,0,2021,1,90,MR,16639,0,Chelsea,0,0
