date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-04-08,0.5117194056510925,1,0,0.536733090877533,0.02501365728676319,2,Everton,0.5117194056510925,586399,0,2022,0,71,FW,18498,4,Manchester United,0,0
2023-04-03,0,0,0,0.051030173897743225,0,1,Tottenham,0,585928,0,2022,1,10,Sub,18487,0,Everton,0.051030173897743225,0
2023-03-18,0.39492693543434143,0,1,0.39492693543434143,0,2,Everton,0.39492693543434143,583286,0,2022,2,8,Sub,18476,2,Chelsea,0,1
2023-02-25,0.0954073816537857,0,0,0.0954073816537857,0,0,Aston Villa,0.0954073816537857,577810,0,2022,2,11,Sub,18444,1,Everton,0,0
2023-02-18,0,0,0,0.07926206290721893,0,1,Leeds,0,576427,0,2022,0,7,Sub,18436,0,Everton,0.07926206290721893,0
2023-02-13,0.04311753809452057,1,0,0.04311753809452057,0.04960302263498306,2,Everton,0.04311753809452057,575881,0,2022,0,63,FW,18428,1,Liverpool,0,0
2023-01-14,0,0,0,0,0,1,Southampton,0,568874,0,2022,2,6,Sub,18396,0,Everton,0,0
2023-01-03,0,0,0,0,0,1,Brighton,0,567057,0,2022,4,5,Sub,18387,0,Everton,0,0
2021-12-16,0,0,0,0,0,1,Everton,0,503352,0,2021,1,63,FW,16543,0,Chelsea,0,0
