name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Moussa Sissoko,0,0,24,1,1.6,349,158,0,1,5.8,35.2,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,127204,0,5,21.0,8,72,4267,4195,49,True,0,Burnley,Spurs,MID,0
Hugo Lloris,0,0,0,0,0.0,340,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,259029,0,5,0.0,0,-4876,61,4937,53,True,0,Burnley,Spurs,GK,0
Jack Cork,0,0,13,0,3.2,102,158,5,0,1.0,4.8,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,13067,0,5,2.0,2,-238,89,327,50,False,0,Spurs,Burnley,MID,0
Michael Keane,0,0,10,0,0.3,143,154,1,0,2.5,22.4,2019-12-07T12:30:00Z,90,0,0,0,0,16,0,161779,1,3,2.0,2,-1935,1695,3630,53,True,0,Chelsea,Everton,DEF,0
Rafael Camacho,0,0,0,0,0.0,201,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,396,3,0,0.0,0,-4,4,8,45,False,0,Bournemouth,Liverpool,MID,0
Mat Ryan,0,0,20,0,0.0,47,153,2,0,3.8,37.8,2019-12-08T16:30:00Z,90,0,0,0,0,16,3,1243454,2,2,0.0,2,30944,41877,10933,48,True,0,Wolves,Brighton,GK,0
Simon Moore,0,0,0,0,0.0,436,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,7040,2,1,0.0,0,-75,139,214,44,False,0,Norwich,Sheffield Utd,GK,0
Yan Valery,0,0,0,0,0.0,306,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,13121,1,2,0.0,0,-287,97,384,46,False,0,Newcastle,Southampton,DEF,0
Çaglar Söyüncü,0,0,17,0,11.0,164,151,1,0,9.0,23.6,2019-12-08T14:00:00Z,90,0,0,0,0,16,0,1437709,4,1,55.0,2,113165,128576,15411,51,False,0,Aston Villa,Leicester,DEF,0
Mario Lemina,0,0,0,0,0.0,324,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,3981,1,2,0.0,0,-49,8,57,47,False,0,Newcastle,Southampton,MID,0
Daniel Amartey,0,0,0,0,0.0,178,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,24090,4,1,0.0,0,334,1961,1627,43,False,0,Aston Villa,Leicester,MID,0
Mateo Kovacic,0,2,34,0,32.4,432,154,3,1,9.7,57.0,2019-12-07T12:30:00Z,90,0,0,0,0,16,0,72530,1,3,8.0,9,-1419,2545,3964,53,False,0,Everton,Chelsea,MID,0
Kelechi Iheanacho,1,2,43,0,46.2,167,151,1,1,18.1,58.6,2019-12-08T14:00:00Z,63,0,0,0,0,16,0,17773,4,1,76.0,10,-309,1203,1512,57,False,1,Aston Villa,Leicester,FWD,0
Carl Jenkinson,0,0,0,0,0.0,9,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,0,0,0,0,16,0,1616,3,1,0.0,0,-4,11,15,45,False,0,West Ham,Arsenal,DEF,0
Matt Ritchie,0,0,0,0,0.0,251,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,10832,1,2,0.0,0,-197,12,209,53,True,0,Southampton,Newcastle,DEF,0
Shane Duffy,0,0,0,0,0.0,37,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,76330,2,2,0.0,0,-1335,756,2091,49,True,0,Wolves,Brighton,DEF,0
Aaron Cresswell,0,0,1,0,2.5,376,160,0,0,1.6,13.8,2019-12-09T20:00:00Z,50,0,0,0,0,16,0,109020,3,1,0.0,0,5190,10957,5767,47,True,1,Arsenal,West Ham,DEF,0
Tammy Abraham,0,0,-3,0,4.4,460,154,3,0,4.0,1.8,2019-12-07T12:30:00Z,90,0,0,0,0,16,0,2513362,1,3,34.0,2,304164,354425,50261,79,False,0,Everton,Chelsea,FWD,0
Anthony Martial,0,2,27,1,12.3,239,155,0,1,9.5,38.2,2019-12-07T17:30:00Z,73,0,0,0,0,16,0,349040,2,1,44.0,10,-196292,1153,197445,76,False,0,Man City,Man Utd,MID,0
Adam Webster,0,0,15,0,1.7,493,153,2,0,2.1,17.2,2019-12-08T16:30:00Z,90,0,0,0,0,16,0,13193,2,2,2.0,1,1550,1888,338,44,True,0,Wolves,Brighton,DEF,0
Romain Saïss,0,0,8,0,1.3,407,153,2,0,3.4,13.2,2019-12-08T16:30:00Z,90,0,0,0,0,16,0,31265,2,2,19.0,1,1071,1895,824,44,False,0,Brighton,Wolves,DEF,0
Aymeric Laporte,0,0,0,0,0.0,202,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,0,0,0,0,16,0,146042,2,1,0.0,0,-919,353,1272,63,True,0,Man Utd,Man City,DEF,0
Luke Freeman,0,0,0,0,0.0,441,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,4895,2,1,0.0,0,-85,67,152,51,False,0,Norwich,Sheffield Utd,MID,0
Tahith Chong,0,0,0,0,0.0,249,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,0,0,0,0,16,0,39065,2,1,0.0,0,1494,2714,1220,43,False,0,Man City,Man Utd,MID,0
Max Kilman,0,0,0,0,0.0,408,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,162170,2,2,0.0,0,389,4319,3930,40,False,0,Brighton,Wolves,DEF,0
Taylor Perry,0,0,0,0,0.0,560,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,1212,2,2,0.0,0,-23,102,125,45,False,0,Brighton,Wolves,MID,0
Tudor Baluta,0,0,0,0,0.0,536,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,15951,2,2,0.0,0,148,743,595,40,True,0,Wolves,Brighton,DEF,0
Angus Gunn,0,0,0,0,0.0,319,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,148530,1,2,0.0,0,-9225,361,9586,45,False,0,Newcastle,Southampton,GK,0
James Tomkins,0,0,20,1,0.0,124,159,0,0,0.7,7.0,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,13313,0,0,0.0,5,7289,8191,902,50,False,1,Watford,Crystal Palace,DEF,0
Simon Mignolet,0,0,0,0,0.0,190,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,2515,3,0,0.0,0,-13,13,26,45,False,0,Bournemouth,Liverpool,GK,0
Christian Kabasele,0,0,21,1,0.3,354,159,0,0,2.3,15.0,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,11613,0,0,8.0,6,-237,182,419,43,True,0,Crystal Palace,Watford,DEF,0
Konstantinos Mavropanos,0,0,0,0,0.0,8,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,0,0,0,0,16,0,2882,3,1,0.0,0,-41,17,58,44,False,0,West Ham,Arsenal,DEF,0
Billy Sharp,0,0,0,0,0.0,298,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,22817,2,1,0.0,0,-235,216,451,56,False,0,Norwich,Sheffield Utd,FWD,0
Mason Mount,0,0,9,0,21.8,463,154,3,0,7.3,2.8,2019-12-07T12:30:00Z,90,0,0,0,0,16,0,1996626,1,3,48.0,2,24857,97674,72817,66,False,0,Everton,Chelsea,MID,0
Alexander Tettey,0,2,36,0,5.2,289,157,2,1,7.2,46.4,2019-12-08T14:00:00Z,90,0,0,0,0,16,0,14201,2,1,20.0,9,522,937,415,45,True,0,Sheffield Utd,Norwich,MID,0
Lucas Torreira,0,0,18,0,13.6,19,160,1,0,4.6,13.2,2019-12-09T20:00:00Z,90,0,0,0,0,16,0,86928,3,1,19.0,2,-1763,843,2606,47,False,0,West Ham,Arsenal,MID,0
Craig Cathcart,0,0,20,1,10.3,358,159,0,0,2.0,7.8,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,92534,0,0,2.0,5,-1531,1065,2596,43,True,1,Crystal Palace,Watford,DEF,0
Tom Heaton,0,0,19,0,0.0,94,151,4,0,3.7,37.0,2019-12-08T14:00:00Z,90,0,0,0,0,16,4,378267,4,1,0.0,1,-2743,4980,7723,45,True,0,Leicester,Aston Villa,GK,0
Jesús Vallejo,0,0,0,0,0.0,473,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,17830,2,2,0.0,0,-258,75,333,47,False,0,Brighton,Wolves,DEF,0
Kiko Femenía,0,0,25,1,19.5,357,159,0,0,3.2,12.8,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,21840,0,0,0.0,5,45,778,733,42,True,1,Crystal Palace,Watford,DEF,0
Bukayo Saka,0,0,0,0,0.0,541,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,0,0,0,0,16,0,47585,3,1,0.0,0,-4834,798,5632,45,False,0,West Ham,Arsenal,MID,0
João Moutinho,0,0,15,0,22.8,415,153,2,0,3.3,10.4,2019-12-08T16:30:00Z,90,0,0,0,0,16,0,395451,2,2,0.0,2,52834,61517,8683,54,False,0,Brighton,Wolves,MID,0
Erik Lamela,0,0,0,0,0.0,346,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,90178,0,5,0.0,0,-3452,22,3474,57,True,0,Burnley,Spurs,MID,0
César Azpilicueta,0,0,14,0,33.1,105,154,3,0,9.3,35.0,2019-12-07T12:30:00Z,90,0,0,0,0,16,0,370496,1,3,25.0,1,-9696,3391,13087,58,False,0,Everton,Chelsea,DEF,0
Kevin De Bruyne,0,0,19,0,80.3,215,155,2,0,15.8,28.8,2019-12-07T17:30:00Z,90,0,0,0,0,16,0,2925544,2,1,49.0,1,-29654,66817,96471,103,True,1,Man Utd,Man City,MID,0
Ben Davies,0,0,0,0,0.0,329,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,9964,0,5,0.0,0,-518,16,534,54,True,0,Burnley,Spurs,DEF,0
Maarten Stekelenburg,0,0,0,0,0.0,149,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,0,0,0,0,16,0,595105,1,3,0.0,0,-4365,1375,5740,40,True,0,Chelsea,Everton,GK,0
Ryan Fredericks,0,0,9,0,12.8,380,160,3,0,3.1,18.0,2019-12-09T20:00:00Z,90,0,0,0,0,16,0,55230,3,1,0.0,1,-3192,440,3632,45,True,0,Arsenal,West Ham,DEF,0
Jack Colback,0,0,0,0,0.0,482,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,10616,1,2,0.0,0,-288,26,314,44,True,0,Southampton,Newcastle,MID,0
Jamie Vardy,0,3,61,0,21.7,166,151,1,2,20.2,85.2,2019-12-08T14:00:00Z,90,0,0,0,0,16,0,3496234,4,1,95.0,13,129726,139958,10232,100,False,0,Aston Villa,Leicester,FWD,0
Luke Shaw,0,0,9,0,1.4,226,155,1,0,2.0,16.8,2019-12-07T17:30:00Z,88,0,0,0,0,16,0,40923,2,1,2.0,2,-19,393,412,54,False,0,Man City,Man Utd,DEF,0
Reece James,0,0,19,0,21.2,506,154,2,0,3.5,9.6,2019-12-07T12:30:00Z,81,0,0,0,0,16,0,30436,1,3,4.0,1,12598,13446,848,50,False,0,Everton,Chelsea,DEF,0
Vincent Janssen,0,0,0,0,0.0,339,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,5615,0,5,0.0,0,-52,14,66,45,True,0,Burnley,Spurs,FWD,0
Rob Holding,0,0,0,0,0.0,10,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,0,0,0,0,16,0,9119,3,1,0.0,0,-352,132,484,45,False,0,West Ham,Arsenal,DEF,0
Moussa Djenepo,0,0,12,0,12.8,438,156,1,0,3.3,3.2,2019-12-08T14:00:00Z,72,0,0,0,0,16,0,10809,1,2,17.0,2,-399,541,940,52,False,0,Newcastle,Southampton,MID,0
Andreas Christensen,0,0,13,0,0.7,108,154,3,0,3.5,15.6,2019-12-07T12:30:00Z,90,0,0,0,0,16,0,42608,1,3,19.0,1,-170,354,524,49,False,0,Everton,Chelsea,DEF,0
Jeff Hendrick,0,0,14,0,2.0,100,158,5,0,1.0,7.6,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,9469,0,5,0.0,2,-228,244,472,54,False,0,Spurs,Burnley,MID,0
Conor Hourihane,0,0,0,0,0.0,28,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,11754,4,1,0.0,0,112,852,740,57,True,0,Leicester,Aston Villa,MID,0
Andrew Surman,0,0,0,0,0.0,80,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,2443,3,0,0.0,0,-56,9,65,47,True,0,Liverpool,Bournemouth,MID,0
Dale Stephens,1,1,27,0,14.3,57,153,2,0,5.2,35.0,2019-12-08T16:30:00Z,90,0,0,0,0,16,0,171141,2,2,3.0,5,-1581,4153,5734,44,True,1,Wolves,Brighton,MID,0
Eldin Jakupovic,0,0,0,0,0.0,169,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,6628,4,1,0.0,0,-119,32,151,43,False,0,Aston Villa,Leicester,GK,0
Christian Pulisic,0,0,-3,0,12.1,431,154,3,0,5.4,11.4,2019-12-07T12:30:00Z,90,0,0,0,0,16,0,1041646,1,3,30.0,2,-75504,49623,125127,75,False,0,Everton,Chelsea,MID,0
Emil Krafth,0,0,0,0,0.0,519,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,5004,1,2,0.0,0,-91,19,110,44,True,0,Southampton,Newcastle,DEF,0
Nicolas Pépé,1,2,33,0,7.7,488,160,1,1,7.4,39.0,2019-12-09T20:00:00Z,87,0,0,0,0,16,0,162245,3,1,27.0,12,-6447,536,6983,91,False,0,West Ham,Arsenal,MID,0
Maya Yoshida,0,0,0,0,0.0,310,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,20845,1,2,0.0,0,-399,193,592,43,False,0,Newcastle,Southampton,DEF,0
Ashley Westwood,0,0,0,0,0.0,101,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,24398,0,5,0.0,0,-2372,19,2391,54,False,0,Spurs,Burnley,MID,0
Ciaran Clark,0,0,5,0,0.0,259,156,0,0,2.9,11.6,2019-12-08T14:00:00Z,45,0,0,0,0,16,0,57930,1,2,17.0,1,18911,20668,1757,43,True,0,Southampton,Newcastle,DEF,0
Ben Mee,0,0,13,0,4.4,83,158,5,0,2.2,17.8,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,59689,0,5,0.0,0,-2417,612,3029,50,False,0,Spurs,Burnley,DEF,0
Declan Rice,0,0,20,0,3.7,395,160,3,0,3.8,20.8,2019-12-09T20:00:00Z,90,0,0,0,0,16,0,102922,3,1,13.0,2,-2146,1345,3491,47,True,0,Arsenal,West Ham,MID,0
Angelo Ogbonna,0,0,18,0,0.3,377,160,3,1,5.9,39.2,2019-12-09T20:00:00Z,90,0,0,0,0,16,0,30899,3,1,19.0,7,483,1287,804,45,True,0,Arsenal,West Ham,DEF,0
Martin Kelly,0,2,26,1,0.8,128,159,0,0,2.0,19.6,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,1897736,0,0,0.0,8,145962,153566,7604,42,False,0,Watford,Crystal Palace,DEF,0
Matej Vydra,0,0,0,0,0.5,92,158,1,0,0.1,0.2,2019-12-07T15:00:00Z,25,0,0,0,0,16,0,4055,0,5,0.0,1,-79,38,117,53,False,0,Spurs,Burnley,FWD,0
Connor Wickham,0,0,0,0,0.0,130,159,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,176157,0,0,0.0,0,-4867,517,5384,45,False,0,Watford,Crystal Palace,FWD,0
Paul Dummett,0,0,10,0,1.0,255,156,1,0,2.7,23.8,2019-12-08T14:00:00Z,90,0,0,0,0,16,0,20588,1,2,2.0,2,1446,1835,389,44,True,0,Southampton,Newcastle,DEF,0
Jürgen Locadia,0,0,0,0,0.0,45,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,5880,2,2,0.0,0,-60,8,68,52,True,0,Wolves,Brighton,FWD,0
Ivan Cavaleiro,0,0,0,0,0.0,419,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,646,2,2,0.0,0,-1,12,13,49,False,0,Brighton,Wolves,MID,0
Alex McCarthy,0,0,17,0,0.0,318,156,2,0,2.8,28.0,2019-12-08T14:00:00Z,90,0,0,0,0,16,4,41430,1,2,0.0,2,1145,2360,1215,43,False,0,Newcastle,Southampton,GK,0
Tom Davies,1,0,10,0,0.6,154,154,0,0,2.7,2.2,2019-12-07T12:30:00Z,19,0,0,0,0,16,0,11345,1,3,24.0,4,-683,227,910,53,True,0,Chelsea,Everton,MID,0
André Gomes,0,0,0,0,0.0,422,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,0,0,0,0,16,0,22545,1,3,0.0,0,-344,11,355,53,True,0,Chelsea,Everton,MID,0
Ryan Bennett,0,0,0,0,0.0,404,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,23576,2,2,0.0,0,-348,241,589,49,False,0,Brighton,Leicester,DEF,0
Andreas Pereira,0,0,2,0,14.5,246,155,1,0,3.9,4.6,2019-12-07T17:30:00Z,16,0,0,0,0,16,0,40568,2,1,20.0,0,-4424,640,5064,50,False,1,Man City,Man Utd,MID,0
Alexandre Lacazette,0,0,0,0,0.0,12,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,0,0,0,0,16,0,165960,3,1,0.0,0,-14421,6054,20475,93,False,0,West Ham,Arsenal,FWD,0
Paulo Gazzaniga,0,0,24,1,0.0,341,158,0,0,1.2,12.0,2019-12-07T15:00:00Z,90,0,0,0,0,16,1,295091,0,5,0.0,6,16298,25618,9320,45,True,0,Burnley,Spurs,GK,0
Luke Dreher,0,0,0,0,0.0,140,159,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,6288,0,0,0.0,0,-111,58,169,44,False,0,Watford,Crystal Palace,MID,0
George Baldock,1,3,37,0,15.5,294,157,1,1,9.6,59.0,2019-12-08T14:00:00Z,90,0,0,0,0,16,0,263568,2,1,21.0,14,12932,24356,11424,47,False,0,Norwich,Sheffield Utd,DEF,0
Dwight McNeil,0,0,21,0,35.0,97,158,5,0,5.5,20.0,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,60872,0,5,0.0,2,-9502,1175,10677,60,False,0,Spurs,Burnley,MID,0
Roberto Firmino,0,0,8,1,21.9,187,152,0,0,8.7,8.2,2019-12-07T15:00:00Z,90,0,0,0,0,16,0,701391,3,0,57.0,2,-44170,14618,58788,94,False,0,Bournemouth,Liverpool,FWD,0
Víctor Camarasa,0,0,0,0,0.0,510,159,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,0,0,0,0,16,0,13988,0,0,0.0,0,-320,109,429,46,False,0,Watford,Crystal Palace,MID,0
Sofiane Boufal,0,0,0,0,11.3,508,156,1,0,2.0,2.6,2019-12-08T14:00:00Z,17,0,0,0,0,16,0,7604,1,2,6.0,1,-353,119,472,55,False,0,Newcastle,Southampton,MID,0
Fraser Forster,0,0,0,0,0.0,317,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,25633,1,2,0.0,0,-394,17,411,43,False,0,Newcastle,Southampton,GK,0
Brandon Williams,0,0,0,0,0.0,549,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,0,0,0,0,16,0,130006,2,1,0.0,0,-1320,8317,9637,41,False,0,Man City,Man Utd,DEF,0
Fikayo Tomori,0,0,0,0,0.0,529,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,0,0,0,0,16,0,587796,1,3,0.0,0,-52282,9644,61926,49,False,0,Everton,Chelsea,DEF,0
Matthew Clarke,0,0,0,0,0.0,43,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,863,2,2,0.0,0,-6,8,14,44,True,0,Wolves,Brighton,DEF,0
Matteo Guendouzi,0,0,3,0,2.3,21,160,0,0,0.7,4.8,2019-12-09T20:00:00Z,4,0,0,0,0,16,0,588275,3,1,0.0,1,-41079,4036,45115,46,False,0,West Ham,Arsenal,MID,0
Ibrahim Amadou,0,0,0,0,0.0,507,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,7695,2,1,0.0,0,-86,207,293,45,True,0,Sheffield Utd,Norwich,MID,0
Angel Gomes,0,0,0,0,0.0,245,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,0,0,0,0,16,0,6394,2,1,0.0,0,-24,96,120,48,False,0,Man City,Man Utd,MID,0
Shkodran Mustafi,0,0,0,0,0.0,1,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,0,0,0,0,16,0,24078,3,1,0.0,0,-205,147,352,52,False,0,West Ham,Arsenal,DEF,0
Gaëtan Bong,0,0,0,0,0.0,41,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,8018,2,2,0.0,0,-59,60,119,43,True,0,Wolves,Brighton,DEF,0
Lucas Moura,0,0,32,1,15.5,345,158,0,1,9.5,46.4,2019-12-07T15:00:00Z,74,0,0,0,0,16,0,282484,0,5,33.0,8,-10734,10731,21465,70,True,0,Burnley,Spurs,MID,0
Héctor Bellerín,0,0,0,0,0.0,2,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,0,0,0,0,16,0,22795,3,1,0.0,0,-1169,771,1940,54,False,0,West Ham,Arsenal,DEF,0
James Justin,0,0,3,0,1.0,433,151,0,0,0.2,1.4,2019-12-08T14:00:00Z,10,0,0,0,0,16,0,6886,4,1,0.0,1,34,145,111,48,False,0,Aston Villa,Leicester,DEF,0
Ørjan Nyland,0,0,0,0,0.0,27,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,10971,4,1,0.0,0,-97,107,204,43,True,0,Leicester,Aston Villa,GK,0
Andre Green,0,0,0,0,0.0,32,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,773,4,1,0.0,0,-10,3,13,49,True,0,Leicester,Aston Villa,MID,0
Robert Snodgrass,0,0,9,0,18.4,393,160,3,0,5.0,7.2,2019-12-09T20:00:00Z,77,0,0,0,0,16,0,24585,3,1,24.0,1,-4175,280,4455,52,True,1,Arsenal,West Ham,MID,0
Javier Manquillo,0,0,8,0,2.4,256,156,1,0,2.5,4.8,2019-12-08T14:00:00Z,90,0,0,0,0,16,0,12529,1,2,18.0,2,3255,3506,251,43,True,0,Southampton,Newcastle,DEF,0
Dele Alli,2,0,28,1,24.1,344,158,0,0,8.0,40.6,2019-12-07T15:00:00Z,84,0,0,0,0,16,0,720355,0,5,15.0,9,380016,385853,5837,86,True,0,Burnley,Spurs,MID,0
Callum Slattery,0,0,0,0,0.0,327,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,0,0,0,0,16,0,27473,1,2,0.0,0,-551,388,939,44,False,0,Newcastle,Southampton,MID,0
Victor Lindelöf,0,0,18,0,0.1,225,155,1,0,4.3,42.6,2019-12-07T17:30:00Z,90,0,0,0,0,16,0,78225,2,1,0.0,2,739,2394,1655,53,False,0,Man City,Man Utd,DEF,0
Anthony Knockaert,0,0,0,0,0.0,52,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,0,0,0,0,16,0,655,2,2,0.0,0,-6,6,12,54,True,0,Wolves,Brighton,MID,0
