name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Christian Pulisic,0,2,34,0,37.5,431,335,2,1,11.6,53.6,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,745008,3,2,25,9,95504,111627,16123,72,False,0,Crystal Palace,Chelsea,MID,Pulisic
Christian Saydee,0,0,0,0,0.0,564,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,708,0,0,0,0,-7,31,38,45,True,0,Spurs,Bournemouth,MID,Saydee
Christoph Zimmermann,0,0,0,0,0.0,275,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,2493,1,2,0,0,-43,17,60,44,False,0,Watford,Norwich,DEF,Zimmermann
Chris Basham,0,2,30,1,3.6,423,338,0,0,2.4,18.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,162621,0,1,2,8,5109,11415,6306,46,True,0,Wolves,Sheffield Utd,DEF,Basham
Chris Mepham,0,0,0,0,0.0,61,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,45929,0,0,0,0,-221,6,227,43,True,0,Spurs,Bournemouth,DEF,Mepham
Chris Smalling,0,0,0,0,0.0,223,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,9093,3,0,0,0,-5,8,13,52,False,0,Aston Villa,Man Utd,DEF,Smalling
Chris Wood,0,0,-2,0,2.1,91,340,0,0,4.2,6.0,2020-07-08T17:00:00Z,32,0,0,0,0,34,0,68259,1,0,34,1,682,2235,1553,61,False,0,West Ham,Burnley,FWD,Wood
Ciaran Clark,0,0,0,0,0.0,259,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,15134,0,5,0,0,-303,11,314,43,False,0,Man City,Newcastle,DEF,Clark
Claudio Bravo,0,0,0,0,0.0,213,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,23164,0,5,0,0,-49,67,116,47,True,0,Newcastle,Man City,GK,Bravo
Cole Palmer,0,0,0,0,0.0,643,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,80,0,5,0,0,11,21,10,45,True,0,Newcastle,Man City,MID,Palmer
Connor Wickham,0,0,0,0,0.0,130,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,138687,3,2,0,0,-551,185,736,43,True,0,Chelsea,Crystal Palace,FWD,Wickham
Conor Coady,0,0,16,0,0.0,403,338,1,0,2.4,23.8,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,175902,0,1,0,2,5704,10405,4701,51,False,0,Sheffield Utd,Wolves,DEF,Coady
Conor Hourihane,0,0,4,0,12.3,28,332,0,0,3.8,3.2,2020-07-09T19:15:00Z,32,0,0,0,0,34,0,11062,3,0,22,1,-185,34,219,57,True,0,Man Utd,Aston Villa,MID,Hourihane
Craig Cathcart,0,0,0,0,0.0,358,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,259237,1,2,0,0,7424,18214,10790,43,True,0,Norwich,Watford,DEF,Cathcart
Craig Dawson,0,0,18,0,0.3,439,339,1,1,9.6,53.0,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,25298,1,2,43,8,8057,8859,802,48,True,0,Norwich,Watford,DEF,Dawson
Curtis Jones,0,0,0,0,0.0,569,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,1906,3,1,0,0,920,1014,94,45,False,0,Brighton,Liverpool,MID,Jones
Cédric Soares,0,0,0,0,0.0,486,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,21607,1,1,0,0,3553,3952,399,48,True,0,Leicester,Arsenal,DEF,Cédric
César Azpilicueta,0,0,14,0,2.0,105,335,2,0,2.6,20.0,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,630688,3,2,4,1,92040,97626,5586,60,False,0,Crystal Palace,Chelsea,DEF,Azpilicueta
Dale Stephens,0,0,12,0,14.1,57,334,3,0,2.3,8.2,2020-07-08T19:15:00Z,90,0,0,0,0,34,0,116757,3,1,1,2,-879,617,1496,44,True,0,Liverpool,Brighton,MID,Stephens
Daniel Amartey,0,0,0,0,0.0,178,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,20409,1,1,0,0,-277,482,759,42,False,0,Arsenal,Leicester,MID,Amartey
Daniel Castelo Podence,0,0,0,0,0.0,619,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,1006,0,1,0,0,-35,28,63,49,False,0,Sheffield Utd,Wolves,MID,Podence
Daniel Ceballos Fernández,0,0,14,1,30.7,469,331,0,0,5.4,15.0,2020-07-07T19:15:00Z,79,0,0,0,0,34,0,227730,1,1,8,3,-356,1432,1788,52,True,0,Leicester,Arsenal,MID,Ceballos
Daniel Drinkwater,0,0,0,0,0.0,120,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,42644,3,0,0,0,-181,106,287,44,True,0,Man Utd,Aston Villa,MID,Drinkwater
Daniel James,0,0,1,0,0.3,243,332,0,0,0.1,0.0,2020-07-09T19:15:00Z,11,0,0,0,0,34,0,386060,3,0,4,1,-8231,1146,9377,58,False,0,Aston Villa,Man Utd,MID,James
Daniel N'Lundulu,0,0,0,0,0.0,535,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,7626,1,1,0,0,-19,78,97,44,False,0,Everton,Southampton,FWD,N'Lundulu
Danilo Luiz da Silva,0,0,0,0,0.0,209,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,3180,0,5,0,0,-6,4,10,50,True,0,Newcastle,Man City,DEF,Danilo
Danny Ings,0,3,36,0,40.6,313,336,1,1,20.5,48.4,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,2057094,1,1,116,9,31442,79252,47810,73,False,0,Everton,Southampton,FWD,Ings
Danny Rose,0,0,18,0,0.7,332,337,5,0,2.0,18.8,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,97254,0,5,0,0,-968,281,1249,53,False,0,Man City,Newcastle,DEF,Rose
Danny Ward,0,0,0,0,0.0,170,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,12097,1,1,0,0,-25,21,46,42,False,0,Arsenal,Leicester,GK,Ward
Danny Welbeck,0,3,33,0,1.6,512,339,1,1,10.3,47.0,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,11272,1,2,54,9,484,775,291,58,True,0,Norwich,Watford,FWD,Welbeck
Dan Burn,0,0,7,0,2.1,475,334,3,0,2.5,15.6,2020-07-08T19:15:00Z,90,0,0,0,0,34,0,18689,3,1,7,1,1038,2067,1029,45,True,0,Liverpool,Brighton,DEF,Burn
Dan Gosling,0,0,2,1,2.6,81,333,0,0,1.8,15.0,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,4266,0,0,0,2,-100,69,169,49,True,1,Spurs,Bournemouth,MID,Gosling
Darren Randolph,0,0,0,0,0.0,606,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,9487,1,0,0,0,-17,270,287,40,True,0,Burnley,West Ham,GK,Randolph
Daryl Janmaat,0,0,0,0,0.0,359,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,45057,1,2,0,0,-1099,414,1513,40,True,0,Norwich,Watford,DEF,Janmaat
Davide Zappacosta,0,0,0,0,0.0,109,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,11508,3,2,0,0,-13,11,24,42,False,0,Crystal Palace,Chelsea,DEF,Zappacosta
David Brooks,0,0,5,1,5.9,76,333,0,0,1.9,5.0,2020-07-09T17:00:00Z,65,0,0,0,0,34,0,8494,0,0,8,3,-343,100,443,61,True,0,Spurs,Bournemouth,MID,Brooks
David Button,0,0,0,0,0.0,48,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,1447693,3,1,0,0,-7797,5391,13188,39,True,0,Liverpool,Brighton,GK,Button
David de Gea,0,0,21,1,0.0,235,332,0,0,0.7,7.4,2020-07-09T19:15:00Z,90,0,0,0,0,34,1,897374,3,0,0,6,-15506,6802,22308,53,False,0,Aston Villa,Man Utd,GK,de Gea
David Luiz Moreira Marinho,0,0,10,0,0.1,106,331,1,0,3.3,20.0,2020-07-07T19:15:00Z,90,0,0,0,0,34,0,370999,1,1,13,2,37,2523,2486,57,True,0,Leicester,Arsenal,DEF,David Luiz
David Martin,0,0,0,0,0.0,553,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,245062,1,0,0,0,3807,9149,5342,39,True,0,Burnley,West Ham,GK,Martin
David McGoldrick,0,0,0,0,0.0,303,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,13548,0,1,0,0,-183,352,535,54,True,0,Wolves,Sheffield Utd,FWD,McGoldrick
David Silva,2,3,58,1,52.2,219,337,0,1,19.9,91.2,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,313217,0,5,56,17,-4685,3020,7705,73,True,0,Newcastle,Man City,MID,David Silva
Davinson Sánchez,0,0,0,0,0.0,333,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,77997,0,0,0,0,-447,1762,2209,53,False,0,Bournemouth,Spurs,DEF,Sánchez
Davy Pröpper,0,0,12,0,21.9,54,334,2,0,3.5,9.2,2020-07-08T19:15:00Z,70,0,0,0,0,34,0,24319,3,1,4,2,-69,211,280,48,True,0,Liverpool,Brighton,MID,Pröpper
DeAndre Yedlin,0,0,9,0,0.8,253,337,5,0,1.3,10.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,7106,0,5,2,0,-49,182,231,44,False,0,Man City,Newcastle,DEF,Yedlin
Dean Henderson,0,1,24,1,0.0,471,338,0,0,1.0,9.6,2020-07-08T17:00:00Z,90,0,0,0,0,34,1,1217722,0,1,0,7,-20337,8551,28888,52,True,0,Wolves,Sheffield Utd,GK,Henderson
Declan Rice,0,0,7,0,3.3,395,340,1,0,0.8,4.6,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,114093,1,0,0,2,4345,6052,1707,47,True,0,Burnley,West Ham,MID,Rice
Dejan Lovren,0,0,0,0,0.0,186,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,15149,3,1,0,0,-146,12,158,53,False,0,Brighton,Liverpool,DEF,Lovren
Demarai Gray,1,0,16,0,23.8,175,331,0,0,4.6,18.6,2020-07-07T19:15:00Z,14,0,0,0,0,34,0,19990,1,1,4,4,-425,213,638,50,False,0,Arsenal,Leicester,MID,Gray
Dennis Cirkin,0,0,0,0,0.0,655,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,83,0,0,0,0,45,49,4,40,False,0,Bournemouth,Spurs,DEF,Cirkin
Dennis Praet,0,0,2,0,1.2,517,331,0,0,0.4,0.0,2020-07-07T19:15:00Z,8,0,0,0,0,34,0,5727,1,1,4,1,-63,37,100,52,False,0,Arsenal,Leicester,MID,Praet
Dennis Srbeny,0,0,0,0,0.0,279,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,2635,1,2,0,0,-11,14,25,52,False,0,Watford,Norwich,FWD,Srbeny
Diego Rico,0,3,35,1,11.2,65,333,0,0,3.5,23.4,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,549709,0,0,0,9,-11112,3568,14680,42,True,0,Spurs,Bournemouth,DEF,Rico
Dimitri Foulquier,0,0,0,0,0.0,542,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,11810,1,2,0,0,108,387,279,39,True,0,Norwich,Watford,DEF,Foulquier
Diogo Jota,0,0,6,0,4.3,410,338,1,0,1.9,3.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,424956,0,1,12,2,-55688,4595,60283,61,False,0,Sheffield Utd,Wolves,FWD,Jota
Divock Origi,0,0,0,0,0.0,188,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,185165,3,1,0,0,-1334,1893,3227,51,False,0,Brighton,Liverpool,FWD,Origi
Djibril Sidibé,0,0,5,0,0.8,511,336,0,0,1.9,9.0,2020-07-09T17:00:00Z,45,0,0,0,0,34,0,49192,1,1,9,1,-164,648,812,50,True,0,Southampton,Everton,DEF,Sidibé
Domingos Quina,0,0,0,0,0.0,375,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,8003,1,2,0,0,-29,263,292,43,True,0,Norwich,Watford,MID,Quina
Dominic Calvert-Lewin,0,0,1,0,0.6,147,336,1,0,0.3,0.0,2020-07-09T17:00:00Z,67,0,0,0,0,34,0,834667,1,1,6,1,-87823,28191,116014,64,True,1,Southampton,Everton,FWD,Calvert-Lewin
Dominic Solanke,0,0,0,0,0.0,69,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,24631,0,0,0,0,-100,224,324,51,True,0,Spurs,Bournemouth,FWD,Solanke
Douglas Luiz Soares de Paulo,0,0,21,0,11.8,470,332,3,0,4.0,16.4,2020-07-09T19:15:00Z,83,0,0,0,0,34,0,284706,3,0,12,2,-4832,8687,13519,43,True,0,Man Utd,Aston Villa,MID,Douglas Luiz
Dwight Gayle,0,0,3,0,1.2,554,337,1,0,0.1,0.2,2020-07-08T17:00:00Z,24,0,0,0,0,34,0,33058,0,5,0,1,-490,6358,6848,50,False,0,Man City,Newcastle,FWD,Gayle
Dwight McNeil,0,0,17,1,33.3,97,340,0,0,5.3,18.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,63722,1,0,2,3,-2109,2088,4197,61,False,0,West Ham,Burnley,MID,McNeil
Ederson Santana de Moraes,0,0,28,1,10.0,212,337,0,0,2.5,15.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,1,962494,0,5,0,6,17353,24166,6813,60,True,0,Newcastle,Man City,GK,Ederson
Edward Nketiah,0,0,-7,0,0.0,13,331,1,0,0.0,0.0,2020-07-07T19:15:00Z,4,0,0,0,1,34,0,170270,1,1,0,-2,-14654,12251,26905,44,True,0,Leicester,Arsenal,FWD,Nketiah
Eldin Jakupovic,0,0,0,0,0.0,169,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,6639,1,1,0,0,-7,20,27,42,False,0,Arsenal,Leicester,GK,Jakupovic
Emerson Palmieri dos Santos,0,0,0,0,0.0,107,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,54297,3,2,0,0,-102,248,350,54,False,0,Crystal Palace,Chelsea,DEF,Emerson
Emile Smith Rowe,0,0,0,0,0.0,576,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,2304,1,1,0,0,-79,28,107,43,True,0,Leicester,Arsenal,MID,Smith Rowe
Emiliano Buendía,0,2,27,0,19.9,283,339,2,1,8.8,43.2,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,52758,1,2,25,8,-252,744,996,60,False,1,Watford,Norwich,MID,Buendía
Emiliano Martínez,0,0,18,0,0.0,427,331,1,0,3.2,31.8,2020-07-07T19:15:00Z,90,0,0,0,0,34,4,192730,1,1,0,3,22787,26412,3625,43,True,0,Leicester,Arsenal,GK,Martínez
Emil Krafth,0,0,10,0,0.3,519,337,4,0,2.1,20.6,2020-07-08T17:00:00Z,83,0,0,0,0,34,0,5345,0,5,0,0,522,629,107,43,False,0,Man City,Newcastle,DEF,Krafth
Enda Stevens,0,0,18,1,2.3,291,338,0,0,2.8,13.4,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,267848,0,1,12,5,-1466,9552,11018,51,True,1,Wolves,Sheffield Utd,DEF,Stevens
Eric Bailly,0,0,0,0,0.0,228,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,7466,3,0,0,0,58,411,353,48,False,0,Aston Villa,Man Utd,DEF,Bailly
Eric Dier,0,0,0,0,0.0,350,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,16012,0,0,0,0,125,450,325,48,False,0,Bournemouth,Spurs,MID,Dier
Eric Garcia,0,0,0,0,0.0,544,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,44648,0,5,0,0,24092,25205,1113,45,True,0,Newcastle,Man City,DEF,Garcia
Erik Lamela,0,0,3,1,21.1,346,333,0,0,5.6,12.0,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,84910,0,0,23,3,-594,381,975,57,False,0,Bournemouth,Spurs,MID,Lamela
Erik Pieters,0,0,27,1,15.5,447,340,0,0,3.6,16.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,302220,1,0,4,6,5093,7444,2351,42,False,0,West Ham,Burnley,DEF,Pieters
Ethan Ampadu,0,0,0,0,0.0,121,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,1278,3,2,0,0,-20,13,33,43,False,0,Crystal Palace,Chelsea,MID,Ampadu
Etienne Capoue,1,2,27,0,17.6,373,339,1,0,4.2,24.2,2020-07-07T17:00:00Z,86,0,0,0,0,34,0,26704,1,2,0,7,165,1104,939,48,True,0,Norwich,Watford,MID,Capoue
Ezequiel Schelotto,0,0,0,0,0.0,546,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,50860,3,1,0,0,-1090,768,1858,40,True,0,Liverpool,Brighton,DEF,Schelotto
Ezri Konsa Ngoyo,0,0,5,0,22.9,452,332,3,0,3.0,6.6,2020-07-09T19:15:00Z,90,0,0,0,0,34,0,7752,3,0,0,0,71,227,156,43,True,1,Man Utd,Aston Villa,DEF,Konsa
Fabian Delph,0,0,0,0,0.0,205,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,12918,1,1,0,0,-46,7,53,53,True,0,Southampton,Everton,DEF,Delph
Fabian Schär,0,0,16,0,11.8,252,337,5,0,3.8,18.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,89558,0,5,8,0,-862,272,1134,50,False,0,Man City,Newcastle,DEF,Schär
Fabio Henrique Tavares,0,0,0,0,10.8,197,334,0,0,1.4,3.4,2020-07-08T19:15:00Z,29,0,0,0,0,34,0,93105,3,1,0,0,-537,2875,3412,54,False,1,Brighton,Liverpool,MID,Fabinho
Fabián Balbuena,0,0,0,0,0.0,382,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,22840,1,0,0,0,-152,115,267,43,True,0,Burnley,West Ham,DEF,Balbuena
Faustino Anjorin,0,0,0,0,0.0,630,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,314,3,2,0,0,-3,24,27,45,False,0,Crystal Palace,Chelsea,MID,Anjorin
Federico Fernández,0,0,2,0,0.0,254,337,5,0,2.5,8.0,2020-07-08T17:00:00Z,90,1,0,0,0,34,0,261755,0,5,17,-2,-16461,5052,21513,46,False,0,Man City,Newcastle,DEF,Fernández
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,390,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,187757,1,0,0,0,-1347,31,1378,66,True,0,Burnley,West Ham,MID,Felipe Anderson
Fernando Luiz Rosa,0,0,0,0,0.0,221,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,49492,0,5,0,0,12,549,537,51,True,0,Newcastle,Man City,MID,Fernandinho
Fikayo Tomori,0,0,0,0,0.0,529,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,117358,3,2,0,0,-4743,103,4846,42,False,0,Crystal Palace,Chelsea,DEF,Tomori
Filip Benkovic,0,0,0,0,0.0,597,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,2551,1,1,0,0,111,205,94,39,False,0,Arsenal,Leicester,DEF,Benkovic
Florian Lejeune,0,0,0,0,0.0,257,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,2792,0,5,0,0,-162,4,166,43,False,0,Man City,Newcastle,DEF,Lejeune
Florin Andone,0,0,0,0,0.0,46,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,25520,3,1,0,0,-40,13,53,47,True,0,Liverpool,Brighton,FWD,Andone
Francisco Femenía Far,0,0,9,0,2.6,357,339,1,0,2.3,20.0,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,71970,1,2,0,2,10215,11937,1722,42,True,0,Norwich,Watford,DEF,Kiko Femenía
Fraser Forster,0,0,0,0,0.0,317,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,21886,1,1,0,0,-37,13,50,42,False,0,Everton,Southampton,GK,Forster
Frederick Woodman,0,0,0,0,0.0,264,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,59639,0,5,0,0,353,866,513,39,False,0,Man City,Newcastle,GK,Woodman
Frederico Rodrigues de Paula Santos,0,0,7,0,2.8,244,332,0,0,2.7,4.0,2020-07-09T19:15:00Z,19,0,0,0,0,34,0,22727,3,0,20,0,-884,152,1036,51,False,1,Aston Villa,Man Utd,MID,Fred
Frédéric Guilbert,0,0,0,0,0.0,458,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,30380,3,0,0,0,-522,52,574,43,True,0,Man Utd,Aston Villa,DEF,Guilbert
Gabriel Fernando de Jesus,0,2,35,1,48.2,211,337,0,1,13.5,42.0,2020-07-08T17:00:00Z,60,0,0,0,0,34,0,307573,0,5,45,8,4534,28666,24132,96,True,0,Newcastle,Man City,FWD,Jesus
Gabriel Teodoro Martinelli Silva,0,0,0,0,0.0,504,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,152212,1,1,0,0,-12080,300,12380,43,True,0,Leicester,Arsenal,FWD,Martinelli
Gary Cahill,0,0,3,0,0.0,503,335,1,0,0.0,0.0,2020-07-07T17:00:00Z,7,0,0,0,0,34,0,121426,3,2,0,1,-160,2851,3011,44,True,0,Chelsea,Crystal Palace,DEF,Cahill
Gavin Kilkenny,0,0,0,0,0.0,565,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,549,0,0,0,0,-7,14,21,45,True,0,Spurs,Bournemouth,MID,Kilkenny
Gaëtan Bong,0,0,0,0,0.0,41,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,6751,3,1,0,0,-33,9,42,42,True,0,Liverpool,Brighton,DEF,Bong
Gedson Carvalho Fernandes,0,0,4,0,5.0,605,333,0,0,1.2,5.2,2020-07-09T17:00:00Z,1,0,0,0,0,34,0,2176,0,0,2,1,17,159,142,46,False,0,Bournemouth,Spurs,MID,Fernandes
Georges-Kévin Nkoudou,0,0,0,0,0.0,527,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,862,0,0,0,0,1,3,2,50,False,0,Bournemouth,Spurs,MID,Nkoudou
George Baldock,0,0,22,1,21.9,294,338,0,0,4.0,12.4,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,875134,0,1,6,6,-874,26204,27078,50,True,0,Wolves,Sheffield Utd,DEF,Baldock
Georginio Wijnaldum,0,0,11,0,2.8,199,334,1,0,1.6,4.6,2020-07-08T19:15:00Z,90,0,0,0,0,34,0,160847,3,1,9,2,-2825,1126,3951,54,False,0,Brighton,Liverpool,MID,Wijnaldum
Gerard Deulofeu,0,0,0,0,0.0,363,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,131438,1,2,0,0,-1174,23,1197,61,True,0,Norwich,Watford,FWD,Deulofeu
Giovani Lo Celso,0,0,2,0,3.0,523,333,0,0,0.6,2.6,2020-07-09T17:00:00Z,45,0,0,0,0,34,0,30701,0,0,0,1,570,1184,614,73,False,0,Bournemouth,Spurs,MID,Lo Celso
Giovanni McGregor,0,0,0,0,0.0,608,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,99,3,2,0,0,-1,4,5,45,True,0,Chelsea,Crystal Palace,MID,McGregor
Glenn Murray,0,0,0,0,0.0,44,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,52992,3,1,0,0,-545,182,727,54,True,0,Liverpool,Brighton,FWD,Murray
Gonçalo Bento Soares Cardoso,0,0,0,0,0.0,594,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,5473,1,0,0,0,250,463,213,40,True,0,Burnley,West Ham,DEF,Cardoso
Grady Diangana,0,0,0,0,0.0,398,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,5114,1,0,0,0,-149,125,274,43,True,0,Burnley,West Ham,MID,Diangana
Granit Xhaka,0,0,12,0,14.4,18,331,1,0,2.1,6.6,2020-07-07T19:15:00Z,90,0,0,0,0,34,0,57294,1,1,0,2,517,1944,1427,51,True,0,Leicester,Arsenal,MID,Xhaka
Grant Hanley,0,0,0,0,0.0,277,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,145692,1,2,0,0,-4789,38,4827,41,False,0,Watford,Norwich,DEF,Hanley
Gylfi Sigurdsson,0,0,4,0,14.5,151,336,0,0,3.6,12.2,2020-07-09T17:00:00Z,48,0,0,0,0,34,0,181210,1,1,9,1,609,1802,1193,73,True,0,Southampton,Everton,MID,Sigurdsson
Hamza Choudhury,0,0,0,0,0.0,180,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,57187,1,1,0,0,-822,298,1120,43,False,0,Arsenal,Leicester,MID,Choudhury
Harry Kane,0,0,10,1,2.2,338,333,0,0,2.8,12.0,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,966476,0,0,14,2,28565,52809,24244,110,False,0,Bournemouth,Spurs,FWD,Kane
Harry Lewis,0,0,0,0,0.0,548,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,10973,1,1,0,0,-74,64,138,40,False,0,Everton,Southampton,GK,Lewis
Harry Maguire,0,0,26,1,0.9,160,332,0,0,1.9,18.0,2020-07-09T19:15:00Z,90,0,0,0,0,34,0,874474,3,0,0,6,-12333,16395,28728,53,False,0,Aston Villa,Man Utd,DEF,Maguire
Harry Wilson,0,0,-4,0,0.1,505,333,0,0,5.7,6.2,2020-07-09T17:00:00Z,24,0,0,0,0,34,0,118469,0,0,51,0,-3031,404,3435,57,True,1,Spurs,Bournemouth,MID,Harry Wilson
Harry Winks,0,0,20,1,13.8,347,333,0,0,3.4,19.2,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,19338,0,0,1,3,-49,127,176,52,False,0,Bournemouth,Spurs,MID,Winks
Harvey Barnes,0,0,4,0,4.2,172,331,0,0,3.0,3.4,2020-07-07T19:15:00Z,31,0,0,0,0,34,0,198292,1,1,22,1,909,17920,17011,60,False,0,Arsenal,Leicester,MID,Barnes
Harvey Elliott,0,0,0,0,0.0,550,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,1455,3,1,0,0,8,108,100,45,False,0,Brighton,Liverpool,MID,Elliott
