name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Ben Davies,0,0,5,0,0.4,329,48,0,0,0.8,5.8,2019-09-14T14:00:00Z,14,0,0,0,0,5,0,10709,0,4,2,1,-61,1120,1181,55,True,0,Crystal Palace,Spurs,DEF,0
Ben Foster,0,0,12,0,0.0,366,49,2,0,1.7,17.0,2019-09-15T15:30:00Z,90,0,0,0,0,5,2,127637,2,2,0,1,-9835,2311,12146,49,True,0,Arsenal,Watford,GK,0
Ben Gibson,0,0,0,0,0.0,89,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,199734,1,1,0,0,4071,17544,13473,40,False,0,Brighton,Burnley,DEF,0
Ben Godfrey,0,0,17,0,0.0,273,46,2,0,3.3,32.6,2019-09-14T16:30:00Z,90,0,0,0,0,5,0,15849,2,3,0,1,-1371,814,2185,45,True,0,Man City,Norwich,DEF,0
Ben Johnson,0,0,0,0,0.0,384,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,0,0,0,0,5,0,98680,0,0,0,0,5672,12698,7026,40,False,0,Aston Villa,West Ham,DEF,0
Ben Mee,0,0,11,0,0.1,83,43,1,0,1.1,11.2,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,60452,1,1,0,2,4305,8816,4511,50,False,0,Brighton,Burnley,DEF,0
Ben Osborn,0,0,0,0,0.0,472,47,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,2429,1,0,0,0,-143,48,191,49,True,0,Southampton,Sheffield Utd,MID,0
Beram Kayal,0,0,0,0,0.0,56,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,4427,1,1,0,0,-223,487,710,44,True,0,Burnley,Brighton,MID,0
Bernardo Silva,1,0,31,0,33.2,218,46,3,0,9.6,33.2,2019-09-14T16:30:00Z,72,0,0,0,0,5,0,807702,2,3,30,4,-91012,29212,120224,78,False,1,Norwich,Man City,MID,0
Bernardo,0,0,0,0,0.0,39,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,10335,1,1,0,0,-13,685,698,44,True,0,Burnley,Brighton,DEF,0
Bernard,0,0,2,0,4.6,152,42,1,0,2.3,0.8,2019-09-15T13:00:00Z,19,0,0,0,0,5,0,130770,1,3,18,1,-27978,9191,37169,65,False,0,Bournemouth,Everton,MID,0
Bernd Leno,0,0,21,0,0.0,14,49,2,0,4.5,45.4,2019-09-15T15:30:00Z,90,0,0,0,0,5,8,415601,2,2,0,2,-1074,28035,29109,50,False,1,Watford,Arsenal,GK,0
Billy Gilmour,0,0,0,0,0.0,533,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,843,5,2,0,0,464,655,191,45,False,0,Wolves,Chelsea,MID,0
Billy Sharp,0,0,-1,0,30.8,298,47,1,0,3.5,0.4,2019-09-14T14:00:00Z,20,0,0,0,1,5,0,43580,1,0,4,-2,-9495,2334,11829,58,True,0,Southampton,Sheffield Utd,FWD,0
Birkir Bjarnason,0,0,0,0,0.0,33,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,0,0,0,0,5,0,4212,0,0,0,0,-651,48,699,45,True,0,West Ham,Aston Villa,MID,0
Björn Engels,0,1,26,1,0.7,455,41,0,0,1.9,18.0,2019-09-16T19:00:00Z,90,0,0,0,0,5,0,33108,0,0,0,7,3063,6666,3603,45,True,0,West Ham,Aston Villa,DEF,0
Bukayo Saka,0,0,0,0,0.0,541,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,45,False,0,Watford,Arsenal,MID,0
Callum Hudson-Odoi,0,0,0,0,0.0,116,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,8349,5,2,0,0,182,1353,1171,59,False,0,Wolves,Chelsea,MID,0
Callum Robinson,0,0,2,0,0.1,453,47,0,0,0.0,0.2,2019-09-14T14:00:00Z,6,0,0,0,0,5,0,49120,1,0,0,1,15597,26236,10639,53,True,0,Southampton,Sheffield Utd,MID,0
Callum Slattery,0,0,0,0,0.0,327,47,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,11109,1,0,0,0,-627,308,935,45,False,0,Sheffield Utd,Southampton,MID,0
Callum Wilson,0,3,46,0,1.0,67,42,1,2,12.1,65.8,2019-09-15T13:00:00Z,90,0,0,0,0,5,0,630779,1,3,54,13,-48391,33715,82106,78,True,0,Everton,Bournemouth,FWD,0
Calum Chambers,0,0,0,0,0.0,467,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,0,0,0,0,5,0,57955,2,2,0,0,-4800,2247,7047,45,False,0,Watford,Arsenal,DEF,0
Caoimhin Kelleher,0,0,0,0,0.0,531,44,0,0,0.0,0.0,2019-09-14T11:30:00Z,0,0,0,0,0,5,0,1156,1,3,0,0,-58,48,106,45,True,0,Newcastle,Liverpool,GK,0
Carlos Sánchez,0,0,0,0,0.0,397,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,0,0,0,0,5,0,26553,0,0,0,0,-982,1513,2495,45,False,0,Aston Villa,West Ham,MID,0
Carl Jenkinson,0,0,0,0,0.0,9,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,0,0,0,0,5,0,1891,2,2,0,0,-195,33,228,45,False,0,Watford,Arsenal,DEF,0
Cenk Tosun,0,0,0,0,0.0,146,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,0,0,0,0,0,5,0,8402,1,3,0,0,-698,477,1175,58,False,0,Bournemouth,Everton,FWD,0
Charlie Austin,0,0,0,0,0.0,312,47,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,4260,1,0,0,0,-569,56,625,60,False,0,Sheffield Utd,Southampton,FWD,0
Charlie Daniels,0,0,0,0,0.0,60,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,0,0,0,0,0,5,0,10779,1,3,0,0,-2945,64,3009,44,True,0,Everton,Bournemouth,DEF,0
Charlie Taylor,0,0,0,0,0.0,87,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,49598,1,1,0,0,-6529,981,7510,43,False,0,Brighton,Burnley,DEF,0
Cheikhou Kouyaté,0,0,9,0,11.1,139,48,4,0,2.3,3.8,2019-09-14T14:00:00Z,75,0,0,0,0,5,0,10768,0,4,8,2,-70,1006,1076,49,False,0,Spurs,Crystal Palace,MID,0
Che Adams,0,0,3,1,12.6,437,47,0,0,7.1,6.0,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,45633,1,0,52,2,-6197,4006,10203,58,False,0,Sheffield Utd,Southampton,FWD,0
Christian Atsu,1,0,15,0,40.9,267,44,3,0,7.4,30.6,2019-09-14T11:30:00Z,90,0,0,0,0,5,0,7859,1,3,2,5,-2,1087,1089,54,False,0,Liverpool,Newcastle,MID,0
Christian Benteke,0,0,4,0,21.7,129,48,0,0,6.7,6.4,2019-09-14T14:00:00Z,19,0,0,0,0,5,0,52165,0,4,39,1,-7144,1969,9113,59,False,0,Spurs,Crystal Palace,FWD,0
Christian Eriksen,0,0,7,1,29.7,343,48,0,0,4.6,9.2,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,293690,0,4,7,2,8868,32544,23676,88,True,1,Crystal Palace,Spurs,MID,0
Christian Fuchs,0,0,0,0,0.0,163,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,33671,0,1,0,0,-1146,2167,3313,45,False,0,Man Utd,Leicester,DEF,0
Christian Kabasele,0,0,7,0,0.0,354,49,2,0,1.5,7.2,2019-09-15T15:30:00Z,90,0,0,0,0,5,0,11964,2,2,8,1,-244,577,821,44,True,0,Arsenal,Watford,DEF,0
Christian Pulisic,0,0,0,0,0.0,431,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,452500,5,2,0,0,-54358,20415,74773,75,False,0,Wolves,Chelsea,MID,0
Christoph Zimmermann,0,0,0,0,0.0,275,46,0,0,0.0,0.0,2019-09-14T16:30:00Z,0,0,0,0,0,5,0,1253,2,3,0,0,-114,66,180,45,True,0,Man City,Norwich,DEF,0
Chris Basham,0,0,5,0,1.1,423,47,1,0,2.8,18.8,2019-09-14T14:00:00Z,83,0,0,0,0,5,0,13300,1,0,8,2,-344,620,964,45,True,0,Southampton,Sheffield Utd,DEF,0
Chris Mepham,0,0,3,0,0.0,61,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,1,0,0,0,0,5,0,96679,1,3,0,1,-7810,5445,13255,45,True,0,Everton,Bournemouth,DEF,0
Chris Smalling,0,0,0,0,0.0,223,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,11489,0,1,0,0,-4244,43,4287,53,True,0,Leicester,Man Utd,DEF,0
Chris Wood,0,0,2,0,0.4,91,43,1,0,0.3,0.0,2019-09-14T14:00:00Z,65,0,0,0,0,5,0,44860,1,1,6,2,-1197,9452,10649,63,False,0,Brighton,Burnley,FWD,0
Ciaran Clark,0,0,0,0,0.0,259,44,0,0,0.0,0.0,2019-09-14T11:30:00Z,0,0,0,0,0,5,0,10613,1,3,0,0,-520,293,813,44,False,0,Liverpool,Newcastle,DEF,0
Claudio Bravo,0,0,0,0,0.0,213,46,0,0,0.0,0.0,2019-09-14T16:30:00Z,0,0,0,0,0,5,0,19216,2,3,0,0,-1424,305,1729,49,False,0,Norwich,Man City,GK,0
Connor Wickham,0,0,0,0,0.0,130,48,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,380227,0,4,0,0,-44427,18617,63044,45,False,0,Spurs,Crystal Palace,FWD,0
Conor Coady,0,0,11,0,0.2,403,50,5,0,1.3,12.8,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,111369,5,2,0,0,933,9177,8244,50,True,0,Chelsea,Wolves,DEF,0
Conor Hourihane,0,0,0,0,0.0,28,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,0,0,0,0,5,0,8854,0,0,0,0,-1276,131,1407,58,True,0,West Ham,Aston Villa,MID,0
Craig Cathcart,0,0,0,0,0.0,358,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,0,0,0,0,5,0,156397,2,2,0,0,-33367,3024,36391,44,True,0,Arsenal,Watford,DEF,0
Craig Dawson,0,0,14,0,0.3,439,49,2,0,1.3,12.8,2019-09-15T15:30:00Z,90,0,0,0,0,5,0,15107,2,2,0,1,-1094,646,1740,49,True,0,Arsenal,Watford,DEF,0
Cédric Soares,0,0,23,1,2.8,486,47,0,0,3.2,23.4,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,16977,1,0,6,6,428,1725,1297,49,False,0,Sheffield Utd,Arsenal,DEF,0
César Azpilicueta,0,0,8,0,12.5,105,50,2,0,2.9,12.4,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,415120,5,2,4,1,-40098,7111,47209,59,False,0,Wolves,Chelsea,DEF,0
Dale Stephens,0,0,17,0,7.8,57,43,1,0,4.6,19.8,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,200872,1,1,18,2,-5228,14580,19808,45,True,0,Burnley,Brighton,MID,0
Daniel Amartey,0,0,0,0,0.0,178,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,19328,0,1,0,0,-1228,781,2009,45,False,0,Man Utd,Leicester,MID,0
Dani Ceballos,0,0,8,0,7.8,469,49,1,0,1.2,2.4,2019-09-15T15:30:00Z,59,0,0,0,0,5,0,919202,2,2,2,1,27597,139188,111591,57,False,0,Watford,Arsenal,MID,0
Daniel Drinkwater,0,0,0,0,0.0,120,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,83321,1,1,0,0,-13721,1745,15466,45,False,0,Brighton,Aston Villa,MID,0
Daniel James,0,0,-2,1,1.4,243,45,0,0,0.4,0.0,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,970465,0,1,6,2,596751,649342,52591,62,True,1,Leicester,Man Utd,MID,0
Daniel N'Lundulu,0,0,0,0,0.0,535,47,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,3718,1,0,0,0,2183,2881,698,45,False,0,Sheffield Utd,Southampton,FWD,0
Danilo Luiz da Silva,0,0,0,0,0.0,209,46,0,0,0.0,0.0,2019-09-14T16:30:00Z,0,0,0,0,0,5,0,3537,2,3,0,0,-304,74,378,50,False,0,Norwich,Man City,DEF,0
Danny Ings,0,0,4,0,0.7,313,47,0,0,1.0,7.4,2019-09-14T14:00:00Z,16,0,0,0,0,5,0,155525,1,0,2,1,6919,31088,24169,60,False,0,Sheffield Utd,Southampton,FWD,0
Danny Rose,0,0,18,1,24.5,332,48,0,0,3.3,2.8,2019-09-14T14:00:00Z,75,0,0,0,0,5,0,165033,0,4,6,5,4012,21588,17576,55,True,1,Crystal Palace,Newcastle,DEF,0
Danny Ward,0,0,0,0,0.0,170,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,0,0,0,0,5,0,14115,0,1,0,0,-557,133,690,45,False,0,Man Utd,Leicester,GK,0
Danny Welbeck,0,0,0,0,0.0,512,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,0,0,0,0,5,0,11901,2,2,0,0,-1008,1452,2460,60,True,0,Arsenal,Watford,FWD,0
Dan Burn,0,0,7,0,16.0,475,43,1,0,3.1,13.2,2019-09-14T14:00:00Z,90,0,0,0,0,5,0,15985,1,1,2,2,619,2180,1561,45,True,0,Burnley,Brighton,DEF,0
Dan Gosling,0,0,0,0,0.0,81,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,0,0,0,0,0,5,0,782,1,3,0,0,-91,9,100,49,True,0,Everton,Bournemouth,MID,0
