name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Ademola Lookman,0,0,0,0,0.0,155,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,464,1,1,0,0,1,6,5,50,True,0,Aston Villa,Everton,MID,0
Adrian Mariappa,0,0,3,0,1.2,356,360,0,0,0.3,2.2,2020-07-17T19:00:00Z,45,0,0,0,0,36,0,18528,1,3,0,1,-427,83,510,42,False,0,West Ham,Watford,DEF,0
Adrián,0,0,0,0,0.0,526,351,0,0,0.0,0.0,2020-07-15T19:15:00Z,0,0,0,0,0,36,0,154611,1,2,0,0,-829,964,1793,40,False,0,Arsenal,Liverpool,GK,0
Ahmed Elmohamady,0,0,12,0,42.3,22,355,1,0,5.8,16.0,2020-07-16T17:00:00Z,90,0,0,0,0,36,0,85456,1,1,0,1,3434,4853,1419,41,False,1,Everton,Aston Villa,DEF,0
Ainsley Maitland-Niles,0,0,3,0,0.0,4,351,0,0,0.3,3.4,2020-07-15T19:15:00Z,14,0,0,0,0,36,0,166860,1,2,0,1,-968,222,1190,45,True,0,Liverpool,Arsenal,DEF,0
Akin Famewo,0,0,0,0,0.0,552,353,0,0,0.0,0.0,2020-07-14T19:15:00Z,0,0,0,0,0,36,0,5381,0,1,0,0,176,334,158,39,False,0,Chelsea,Norwich,DEF,0
Albian Ajeti,0,0,0,0,0.0,514,360,0,0,0.0,0.0,2020-07-17T19:00:00Z,0,0,0,0,0,36,0,2803,1,3,0,0,-14,47,61,56,True,0,Watford,West Ham,FWD,0
Alexander Tettey,0,0,10,0,0.8,289,353,1,0,0.6,4.8,2020-07-14T19:15:00Z,78,0,0,0,0,36,0,23140,0,1,0,2,-398,274,672,44,False,0,Chelsea,Norwich,MID,0
Alexandre Nascimento Costa Silva,0,0,0,0,0.0,387,360,0,0,0.0,0.0,2020-07-17T19:00:00Z,0,0,0,0,0,36,0,66819,1,3,0,0,-337,741,1078,43,True,0,Watford,West Ham,FWD,0
Alexandre Jankewitz,0,0,0,0,0.0,649,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,52,1,1,0,0,5,8,3,45,True,0,Brighton,Southampton,MID,0
Alexandre Lacazette,1,3,39,0,12.3,12,351,1,1,8.7,55.2,2020-07-15T19:15:00Z,57,0,0,0,0,36,0,145837,1,2,19,11,-674,2046,2720,92,True,0,Liverpool,Arsenal,FWD,0
Alexis Mac Allister,0,0,5,0,0.3,627,359,0,0,0.1,1.0,2020-07-16T19:15:00Z,14,0,0,0,0,36,0,993,1,1,0,1,-53,40,93,55,False,0,Southampton,Brighton,MID,0
Alexis Sánchez,0,0,0,0,0.0,240,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,28346,2,0,0,0,8,28,20,68,False,0,Crystal Palace,Man Utd,MID,0
Alex Iwobi,0,0,11,1,20.9,17,355,0,0,3.5,7.0,2020-07-16T17:00:00Z,62,0,0,0,0,36,0,66165,1,1,7,3,-45,188,233,56,True,0,Aston Villa,Everton,MID,0
Alex McCarthy,0,0,9,0,0.0,318,359,1,0,1.1,11.4,2020-07-16T19:15:00Z,90,0,0,0,0,36,1,305652,1,1,0,2,17365,20992,3627,45,True,0,Brighton,Southampton,GK,0
Alex Oxlade-Chamberlain,0,0,9,0,4.0,193,351,2,0,3.1,7.6,2020-07-15T19:15:00Z,60,0,0,0,0,36,0,41688,1,2,19,2,-900,412,1312,61,False,0,Arsenal,Liverpool,MID,0
Alfie Lewis,0,0,0,0,0.0,651,360,0,0,0.0,0.0,2020-07-17T19:00:00Z,0,0,0,0,0,36,0,123,1,3,0,0,6,23,17,45,True,0,Watford,West Ham,MID,0
Alfie Whiteman,0,0,0,0,0.0,543,358,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,35345,3,1,0,0,-154,98,252,40,False,0,Newcastle,Spurs,GK,0
Alireza Jahanbakhsh,0,0,0,0,0.0,50,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,7419,1,1,0,0,-21,27,48,58,False,0,Southampton,Brighton,MID,0
Alisson,0,0,7,0,0.0,189,351,2,0,0.0,0.0,2020-07-15T19:15:00Z,90,0,0,0,0,36,0,709364,1,2,0,1,-14809,2464,17273,62,False,0,Arsenal,Liverpool,GK,0
Allan Saint-Maximin,0,0,13,0,38.5,500,358,3,0,10.6,24.2,2020-07-15T17:00:00Z,90,0,0,0,0,36,0,170293,3,1,43,2,-25218,8716,33934,54,True,0,Spurs,Newcastle,MID,0
Andreas Christensen,0,0,0,0,0.0,108,353,0,0,0.0,0.0,2020-07-14T19:15:00Z,0,0,0,0,0,36,0,63523,0,1,0,0,1815,4037,2222,48,True,0,Norwich,Chelsea,DEF,0
Andreas Pereira,0,0,0,0,0.0,246,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,27868,2,0,0,0,-222,32,254,48,False,0,Crystal Palace,Man Utd,MID,0
Andrew Robertson,1,2,34,0,81.2,181,351,2,0,16.3,41.0,2020-07-15T19:15:00Z,90,0,0,0,0,36,0,1339490,1,2,41,6,4657,23070,18413,70,False,0,Arsenal,Liverpool,DEF,0
Andrew Surman,0,0,0,0,0.0,80,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,2705,1,2,0,0,-11,12,23,47,False,0,Man City,Bournemouth,MID,0
Andre Gray,0,0,1,0,4.3,364,360,0,0,1.0,0.0,2020-07-17T19:00:00Z,23,0,0,0,0,36,0,27004,1,3,6,1,-150,146,296,55,False,0,West Ham,Watford,FWD,0
Andre Green,0,0,0,0,0.0,32,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,762,1,1,0,0,-5,4,9,48,False,0,Everton,Aston Villa,MID,0
Andriy Yarmolenko,0,0,4,0,0.7,392,360,0,0,0.1,0.0,2020-07-17T19:00:00Z,9,0,0,0,0,36,0,56707,1,3,0,1,-1127,393,1520,52,True,0,Watford,West Ham,MID,0
Andros Townsend,0,0,12,0,6.9,135,354,2,0,2.8,13.0,2020-07-16T19:15:00Z,90,0,0,0,0,36,0,70764,2,0,8,2,-197,113,310,56,True,0,Man Utd,Crystal Palace,MID,0
André Gomes,1,3,29,0,51.0,422,355,1,0,8.5,29.8,2020-07-16T17:00:00Z,90,0,0,0,0,36,0,22170,1,1,4,8,-410,7,417,52,True,0,Aston Villa,Everton,MID,0
Andy Carroll,0,0,0,0,0.0,520,358,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,6920,3,1,0,0,-197,22,219,54,True,0,Spurs,Newcastle,FWD,0
Andy King,0,0,0,0,0.0,480,356,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,28126,0,2,0,0,-799,273,1072,42,True,0,Sheffield Utd,Leicester,MID,0
Andy Lonergan,0,0,0,0,0.0,530,351,0,0,0.0,0.0,2020-07-15T19:15:00Z,0,0,0,0,0,36,0,2052,1,2,0,0,5,13,8,42,False,0,Arsenal,Liverpool,GK,0
Angelo Ogbonna,0,0,16,0,0.0,377,360,1,0,2.9,29.2,2020-07-17T19:00:00Z,90,0,0,0,0,36,0,67742,1,3,0,2,535,1382,847,45,True,0,Watford,West Ham,DEF,0
Angel Gomes,0,0,0,0,0.0,245,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,6657,2,0,0,0,-39,0,39,47,False,0,Crystal Palace,Man Utd,MID,0
Angus Gunn,0,0,0,0,0.0,319,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,99305,1,1,0,0,-605,230,835,42,True,0,Brighton,Southampton,GK,0
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,4890,1,1,0,0,515,696,181,39,True,0,Wolves,Burnley,DEF,0
Anthony Gordon,0,0,2,0,1.0,561,355,1,0,0.7,5.6,2020-07-16T17:00:00Z,28,0,0,0,0,36,0,9436,1,1,0,1,514,1336,822,45,True,0,Aston Villa,Everton,FWD,0
Anthony Knockaert,0,0,0,0,0.0,52,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,655,1,1,0,0,-5,4,9,53,False,0,Southampton,Brighton,MID,0
Anthony Martial,0,0,25,1,35.7,239,354,0,1,12.3,50.2,2020-07-16T19:15:00Z,90,0,0,0,0,36,0,1576923,2,0,37,8,48636,78241,29605,84,False,0,Crystal Palace,Man Utd,MID,0
Antonio Rüdiger,0,2,29,1,16.5,104,353,0,0,4.0,19.8,2020-07-14T19:15:00Z,90,0,0,0,0,36,0,51563,0,1,4,8,850,2551,1701,59,True,0,Norwich,Chelsea,DEF,0
Anwar El Ghazi,0,0,-1,0,5.6,30,355,1,0,1.6,3.2,2020-07-16T17:00:00Z,26,0,0,0,0,36,0,57370,1,1,7,1,-1720,341,2061,53,False,0,Everton,Aston Villa,MID,0
Archie Mair,0,0,0,0,0.0,551,353,0,0,0.0,0.0,2020-07-14T19:15:00Z,0,0,0,0,0,36,0,5967,0,1,0,0,109,289,180,40,False,0,Chelsea,Norwich,GK,0
Armando Broja,0,0,0,0,0.0,631,353,0,0,0.0,0.0,2020-07-14T19:15:00Z,0,0,0,0,0,36,0,1219,0,1,0,0,40,134,94,45,True,0,Norwich,Chelsea,FWD,0
Arnaut Danjuma,0,0,0,0,0.0,492,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,2246,1,2,0,0,0,27,27,58,False,0,Man City,Bournemouth,MID,0
Arthur Masuaku,0,0,0,0,0.0,378,360,0,0,0.0,0.0,2020-07-17T19:00:00Z,0,0,0,0,0,36,0,33538,1,3,0,0,-45,446,491,41,True,0,Watford,West Ham,DEF,0
Artur Boruc,0,0,0,0,0.0,73,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,18344,1,2,0,0,-36,77,113,42,False,0,Man City,Bournemouth,GK,0
Ashley Barnes,0,0,0,0,0.0,90,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,157824,1,1,0,0,-396,15,411,61,True,0,Wolves,Burnley,FWD,0
Ashley Westwood,0,0,17,0,26.1,101,352,1,0,4.8,19.6,2020-07-15T17:00:00Z,90,0,0,0,0,36,0,52680,1,1,2,2,1333,3856,2523,55,True,0,Wolves,Burnley,MID,0
Ashley Young,0,0,0,0,0.0,224,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,21765,2,0,0,0,-51,14,65,54,False,0,Crystal Palace,Man Utd,DEF,0
Asmir Begovic,0,0,0,0,0.0,72,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,51035,1,2,0,0,-119,18,137,42,False,0,Man City,Bournemouth,GK,0
Axel Tuanzebe,0,0,0,0,0.0,481,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,7224,2,0,0,0,-24,3,27,44,False,0,Crystal Palace,Man Utd,DEF,0
Aymeric Laporte,0,0,0,0,0.0,202,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,285474,1,2,0,0,13827,21380,7553,63,True,0,Bournemouth,Man City,DEF,0
Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,360,0,0,0.0,0.0,2020-07-17T19:00:00Z,0,0,0,0,0,36,0,908,1,3,0,0,-18,11,29,45,False,0,West Ham,Watford,MID,0
Ayoze Pérez,0,0,22,1,3.8,265,356,0,1,6.5,27.2,2020-07-16T17:00:00Z,70,0,0,0,0,36,0,377950,0,2,34,8,-4217,2543,6760,60,True,0,Sheffield Utd,Leicester,MID,0
Bailey Peacock-Farrell,0,0,0,0,0.0,495,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,5990,1,1,0,0,-4,38,42,43,True,0,Wolves,Burnley,GK,0
Dele Alli,0,0,0,0,0.0,344,358,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,212073,3,1,0,0,-7004,42,7046,83,False,0,Newcastle,Spurs,MID,0
Beni Baningime,0,0,0,0,0.0,557,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,918,1,1,0,0,-25,13,38,44,True,0,Aston Villa,Everton,MID,0
Ben Chilwell,0,0,0,0,0.0,161,356,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,544857,0,2,0,0,-40704,393,41097,55,True,0,Sheffield Utd,Leicester,DEF,0
Benjamin Mendy,0,0,24,1,13.9,204,357,0,0,2.1,7.0,2020-07-15T17:00:00Z,76,0,0,0,0,36,0,111133,1,2,0,6,4549,9432,4883,55,True,0,Bournemouth,Man City,DEF,0
Ben Davies,0,0,5,0,3.3,329,358,1,0,1.8,10.6,2020-07-15T17:00:00Z,90,0,0,0,0,36,0,19573,3,1,4,1,2655,3284,629,53,False,1,Newcastle,Spurs,DEF,0
Ben Foster,0,0,11,0,0.0,366,360,3,0,0.6,6.2,2020-07-17T19:00:00Z,90,0,0,0,0,36,1,285268,1,3,0,1,-9969,1226,11195,49,False,0,West Ham,Watford,GK,0
Ben Gibson,0,0,0,0,0.0,89,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,164811,1,1,0,0,-1419,407,1826,39,True,0,Wolves,Burnley,DEF,0
Ben Godfrey,0,0,12,0,0.4,273,353,1,0,0.7,6.6,2020-07-14T19:15:00Z,90,0,0,0,0,36,0,12061,0,1,0,2,-111,156,267,44,False,0,Chelsea,Norwich,DEF,0
Ben Johnson,0,0,11,0,1.2,384,360,1,0,1.5,13.8,2020-07-17T19:00:00Z,90,0,0,0,0,36,0,168014,1,3,0,2,-2034,224,2258,40,True,0,Watford,West Ham,DEF,0
Ben Mee,0,0,0,0,0.0,83,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,76440,1,1,0,0,-9852,106,9958,50,True,0,Wolves,Burnley,DEF,0
Ben Osborn,0,0,3,0,4.8,472,356,1,0,0.8,3.4,2020-07-16T17:00:00Z,45,0,0,0,0,36,0,2842,0,2,0,1,64,94,30,47,False,0,Leicester,Sheffield Utd,MID,0
Beram Kayal,0,0,0,0,0.0,56,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,10400,1,1,0,0,-241,33,274,43,False,0,Southampton,Brighton,MID,0
Bernardo Silva,0,0,5,0,28.1,218,357,0,0,3.6,3.4,2020-07-15T17:00:00Z,45,0,0,0,0,36,0,619869,1,2,4,1,3262,9249,5987,76,True,0,Bournemouth,Man City,MID,0
Bernardo Costa Da Rosa,0,0,0,0,0.0,595,360,0,0,0.0,0.0,2020-07-17T19:00:00Z,0,0,0,0,0,36,0,652,1,3,0,0,-9,14,23,45,True,0,Watford,West Ham,MID,0
Bernardo,0,0,0,0,0.0,39,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,8131,1,1,0,0,22,80,58,43,False,0,Southampton,Brighton,DEF,0
Bernard,0,0,5,1,4.3,152,355,0,0,1.4,7.4,2020-07-16T17:00:00Z,61,0,0,0,0,36,0,48569,1,1,2,3,-73,288,361,64,True,0,Aston Villa,Everton,MID,0
Bernard Ashley-Seal,0,0,0,0,0.0,559,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,3483,1,1,0,0,-29,47,76,45,False,0,Burnley,Wolves,FWD,0
Bernd Leno,0,0,0,0,0.0,14,351,0,0,0.0,0.0,2020-07-15T19:15:00Z,0,0,0,0,0,36,0,329270,1,2,0,0,-5687,56,5743,48,True,0,Liverpool,Arsenal,GK,0
Billy Gilmour,0,0,0,0,0.0,533,353,0,0,0.0,0.0,2020-07-14T19:15:00Z,0,0,0,0,0,36,0,18643,0,1,0,0,-3708,199,3907,42,True,0,Norwich,Chelsea,MID,0
Billy Sharp,0,0,-1,0,1.1,298,356,1,0,3.9,3.2,2020-07-16T17:00:00Z,31,0,0,0,0,36,0,33687,0,2,35,1,-1344,243,1587,53,False,0,Leicester,Sheffield Utd,FWD,0
Birkir Bjarnason,0,0,0,0,0.0,33,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,2274,1,1,0,0,-6,5,11,45,False,0,Everton,Aston Villa,MID,0
Björn Engels,0,0,0,0,0.0,455,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,29314,1,1,0,0,-317,2,319,43,False,0,Everton,Aston Villa,DEF,0
Bobby Thomas,0,0,0,0,0.0,639,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,1205,1,1,0,0,56,121,65,40,True,0,Wolves,Burnley,DEF,0
Borja Bastón,0,0,0,0,0.0,623,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,438,1,1,0,0,-32,6,38,53,False,0,Everton,Aston Villa,FWD,0
Brandon Austin,0,0,0,0,0.0,558,358,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,12915,3,1,0,0,-69,80,149,40,False,0,Newcastle,Spurs,GK,0
Brandon Pierrick,0,0,0,0,0.0,580,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,537,2,0,0,0,-7,7,14,45,True,0,Man Utd,Crystal Palace,MID,0
Brandon Williams,0,0,0,0,0.0,549,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,224190,2,0,0,0,-7139,6885,14024,39,False,0,Crystal Palace,Man Utd,DEF,0
Bruno André Cavaco Jordao,0,0,0,0,0.0,609,352,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,1370,1,1,0,0,36,95,59,45,False,0,Burnley,Wolves,MID,0
Bruno Fernandes,1,0,14,1,39.8,618,354,0,0,8.8,12.0,2020-07-16T19:15:00Z,90,0,0,0,0,36,0,2247036,2,0,36,6,45065,60196,15131,90,False,0,Crystal Palace,Man Utd,MID,0
Bukayo Saka,0,0,5,0,1.8,541,351,1,0,0.1,0.0,2020-07-15T19:15:00Z,84,0,0,0,0,36,0,407294,1,2,0,2,-26102,14541,40643,47,True,0,Liverpool,Arsenal,MID,0
Callum Hudson-Odoi,0,0,3,0,0.9,116,353,0,0,0.3,2.2,2020-07-14T19:15:00Z,9,0,0,0,0,36,0,30958,0,1,0,1,22,430,408,51,True,0,Norwich,Chelsea,MID,0
Callum Robinson,0,0,0,0,0.0,453,356,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,15322,0,2,0,0,-48,5,53,49,False,0,Leicester,Sheffield Utd,MID,0
Callum Slattery,0,0,0,0,0.0,327,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,19133,1,1,0,0,-103,8,111,44,True,0,Brighton,Southampton,MID,0
Callum Wilson,1,0,9,0,11.8,67,357,0,0,4.0,10.4,2020-07-15T17:00:00Z,21,0,0,0,0,36,0,318560,1,2,18,4,-794,963,1757,74,False,0,Man City,Bournemouth,FWD,0
Calum Chambers,0,0,0,0,0.0,467,351,0,0,0.0,0.0,2020-07-15T19:15:00Z,0,0,0,0,0,36,0,43151,1,2,0,0,-114,12,126,43,True,0,Liverpool,Arsenal,DEF,0
Caoimhin Kelleher,0,0,0,0,0.0,531,351,0,0,0.0,0.0,2020-07-15T19:15:00Z,0,0,0,0,0,36,0,2447,1,2,0,0,-3,16,19,44,False,0,Arsenal,Liverpool,GK,0
Carlos Sánchez,0,0,0,0,0.0,397,360,0,0,0.0,0.0,2020-07-17T19:00:00Z,0,0,0,0,0,36,0,31008,1,3,0,0,-437,5,442,43,True,0,Watford,West Ham,MID,0
Carl Jenkinson,0,0,0,0,0.0,9,351,0,0,0.0,0.0,2020-07-15T19:15:00Z,0,0,0,0,0,36,0,1573,1,2,0,0,-3,5,8,45,True,0,Liverpool,Arsenal,DEF,0
Cenk Tosun,0,0,0,0,0.0,146,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,8883,1,1,0,0,-40,2,42,57,True,0,Aston Villa,Everton,FWD,0
Charlie Austin,0,0,0,0,0.0,312,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,3447,1,1,0,0,-1,12,13,60,True,0,Brighton,Southampton,FWD,0
Charlie Daniels,0,0,0,0,0.0,60,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,5280,1,2,0,0,-19,12,31,42,False,0,Man City,Bournemouth,DEF,0
Charlie Taylor,0,0,4,0,0.5,87,352,0,0,0.8,7.0,2020-07-15T17:00:00Z,29,0,0,0,0,36,0,276847,1,1,0,1,37037,41532,4495,44,True,0,Wolves,Burnley,DEF,0
Cheikhou Kouyaté,0,0,0,0,0.0,139,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,16890,2,0,0,0,-323,142,465,49,True,0,Man Utd,Crystal Palace,MID,0
Che Adams,0,0,-3,0,2.5,437,359,0,0,6.5,0.0,2020-07-16T19:15:00Z,45,0,0,0,0,36,0,26925,1,1,65,1,691,1336,645,53,True,0,Brighton,Southampton,FWD,0
Christian Atsu,0,0,0,0,0.0,267,358,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,8153,3,1,0,0,-30,30,60,53,True,0,Spurs,Newcastle,MID,0
Christian Benteke,0,0,0,0,0.0,129,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,40055,2,0,0,0,-1516,108,1624,57,True,0,Man Utd,Crystal Palace,FWD,0
Christian Eriksen,0,0,0,0,0.0,343,358,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,176629,3,1,0,0,-262,26,288,86,False,0,Newcastle,Spurs,MID,0
Christian Fuchs,0,0,0,0,0.0,163,356,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,0,0,0,0,36,0,29067,0,2,0,0,447,853,406,42,True,0,Sheffield Utd,Leicester,DEF,0
Christian Kabasele,0,0,11,0,0.4,354,360,3,0,2.2,18.0,2020-07-17T19:00:00Z,90,0,0,0,0,36,0,38570,1,3,4,1,-1722,656,2378,43,False,0,West Ham,Watford,DEF,0
Christian Pulisic,1,0,11,1,19.2,431,353,0,0,9.2,22.8,2020-07-14T19:15:00Z,80,0,0,0,0,36,0,1029239,0,1,50,6,95410,120075,24665,73,True,0,Norwich,Chelsea,MID,0
Christian Saydee,0,0,0,0,0.0,564,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,713,1,2,0,0,-6,32,38,45,False,0,Man City,Bournemouth,MID,0
Christoph Zimmermann,0,0,0,0,0.0,275,353,0,0,0.0,0.0,2020-07-14T19:15:00Z,0,0,0,0,0,36,0,2414,0,1,0,0,-44,12,56,44,False,0,Chelsea,Norwich,DEF,0
Chris Basham,0,0,6,0,1.3,423,356,1,0,1.2,10.6,2020-07-16T17:00:00Z,58,0,0,0,0,36,0,144795,0,2,0,1,-13270,813,14083,46,False,0,Leicester,Sheffield Utd,DEF,0
Chris Mepham,0,0,0,0,0.0,61,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,0,0,0,0,36,0,45568,1,2,0,0,-156,4,160,43,False,0,Man City,Bournemouth,DEF,0
Chris Smalling,0,0,0,0,0.0,223,354,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,0,0,0,0,36,0,9108,2,0,0,0,-2,15,17,52,False,0,Crystal Palace,Man Utd,DEF,0
