name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
James Chester,0,0,0,0,0.0,23,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,0,0,0,0,29,0,3786,0,4,0,0,-51,11,62,43,False,0,Leicester,Aston Villa,DEF,0
Teemu Pukki,0,0,4,0,11.1,278,288,1,0,4.7,0.4,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,952405,0,1,35,2,-20167,15487,35654,65,False,0,Sheffield Utd,Norwich,FWD,0
Andy Carroll,0,0,0,0,0.0,520,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,6276,1,0,0,0,-138,11,149,54,False,0,Southampton,Newcastle,FWD,0
Luke Amos,0,0,0,0,0.0,351,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,1090,1,1,0,0,6,39,33,44,False,0,Burnley,Spurs,MID,0
Oliver McBurnie,0,0,5,1,2.3,501,288,0,0,3.5,5.6,2020-03-07T15:00:00Z,89,0,0,0,0,29,0,18033,0,1,27,2,427,2058,1631,57,True,0,Norwich,Sheffield Utd,FWD,0
José Reina,0,0,10,0,0.0,603,285,4,0,2.2,21.6,2020-03-09T20:00:00Z,90,0,0,0,0,29,3,37967,0,4,0,1,1823,4267,2444,45,False,0,Leicester,Aston Villa,GK,0
Alex McCarthy,0,3,36,0,10.0,318,289,1,0,8.2,72.4,2020-03-07T15:00:00Z,90,0,0,1,0,29,6,337378,1,0,0,12,6492,17714,11222,45,True,0,Newcastle,Southampton,GK,0
Federico Fernández,0,1,24,1,1.2,254,289,0,0,2.3,21.4,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,212483,1,0,0,7,16408,28281,11873,45,False,0,Southampton,Newcastle,DEF,0
Callum Slattery,0,0,0,0,0.0,327,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,20977,1,0,0,0,-480,45,525,44,True,0,Newcastle,Southampton,MID,0
Adrian Mariappa,0,0,0,0,0.0,356,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,23196,0,1,0,0,-1589,281,1870,42,False,0,Crystal Palace,Watford,DEF,0
Jordan Ayew,0,1,27,1,2.9,468,284,0,1,7.2,39.4,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,618556,0,1,30,6,26921,53983,27062,51,True,1,Watford,Crystal Palace,FWD,0
Ezequiel Schelotto,0,0,0,0,0.0,546,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,42312,0,0,0,0,-124,2253,2377,40,False,0,Wolves,Brighton,DEF,0
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,3296,1,1,0,0,628,876,248,39,True,0,Spurs,Burnley,DEF,0
Wes Morgan,0,0,0,0,0.0,165,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,0,0,0,0,29,0,43888,0,4,0,0,-45,355,400,41,True,0,Aston Villa,Leicester,DEF,0
Bruno André Cavaco Jordao,0,0,0,0,0.0,609,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,711,0,0,0,0,45,98,53,45,True,0,Brighton,Wolves,MID,0
Albian Ajeti,0,0,0,0,0.0,514,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,2632,0,1,0,0,-10,28,38,57,False,0,Arsenal,West Ham,FWD,0
Bernd Leno,0,3,33,1,0.0,14,281,0,0,3.9,39.2,2020-03-07T15:00:00Z,90,0,0,0,0,29,6,417485,0,1,0,11,28643,35845,7202,50,True,0,West Ham,Arsenal,GK,0
Leandro Trossard,0,0,10,1,40.3,421,290,0,0,5.7,10.4,2020-03-07T15:00:00Z,81,0,0,0,0,29,0,31114,0,0,6,3,-6213,487,6700,58,False,0,Wolves,Brighton,MID,0
Tanguy Ndombele,0,0,7,0,3.0,442,282,1,0,0.8,3.4,2020-03-07T17:30:00Z,45,0,0,0,0,29,0,168393,1,1,2,1,-287,621,908,58,False,0,Burnley,Spurs,MID,0
Harry Kane,0,0,0,0,0.0,338,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,632152,1,1,0,0,-3892,114,4006,108,False,0,Burnley,Spurs,FWD,0
Ryan Bennett,0,0,0,0,0.0,404,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,0,0,0,0,29,0,21211,0,4,0,0,-162,49,211,48,True,0,Aston Villa,Leicester,DEF,0
Kyle Walker,0,0,0,0,0.0,203,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,0,0,0,0,29,0,852022,0,2,0,0,55164,63486,8322,57,False,0,Man Utd,Man City,DEF,0
Ryan Bertrand,0,0,8,0,33.8,305,289,1,0,5.3,17.0,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,63774,1,0,2,2,-543,1950,2493,48,True,0,Newcastle,Southampton,DEF,0
Pierre-Emerick Aubameyang,0,0,12,1,35.9,11,281,0,0,5.6,8.4,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,2137772,0,1,12,2,670947,681665,10718,111,True,0,West Ham,Arsenal,FWD,0
Arthur Masuaku,0,0,0,0,0.0,378,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,32046,0,1,0,0,-622,176,798,42,False,0,Arsenal,West Ham,DEF,0
Tyreke Johnson,0,0,0,0,0.0,326,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,2087,1,0,0,0,22,116,94,44,True,0,Newcastle,Southampton,MID,0
Shane Long,0,0,5,1,8.3,315,289,0,0,6.3,3.4,2020-03-07T15:00:00Z,76,0,0,0,0,29,0,185749,1,0,51,2,4020,15414,11394,46,True,0,Newcastle,Southampton,FWD,0
Ben Osborn,0,0,7,0,0.8,472,288,0,0,1.1,9.8,2020-03-07T15:00:00Z,29,0,0,0,0,29,0,2604,0,1,0,1,20,57,37,47,True,0,Norwich,Sheffield Utd,MID,0
Christian Saydee,0,0,0,0,0.0,564,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,0,0,0,0,29,0,537,1,2,0,0,29,68,39,45,False,0,Liverpool,Bournemouth,MID,0
Kieran Tierney,0,0,0,0,0.0,515,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,23850,0,1,0,0,-77,75,152,53,True,0,West Ham,Arsenal,DEF,0
John Lundstram,1,3,35,1,28.6,297,288,0,0,9.8,27.2,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,2843553,0,1,42,12,-88749,28587,117336,48,True,0,Norwich,Sheffield Utd,DEF,0
Oliver Skipp,0,0,4,0,1.0,352,282,1,0,0.9,7.6,2020-03-07T17:30:00Z,45,0,0,0,0,29,0,51408,1,1,0,1,1417,3204,1787,43,False,0,Burnley,Spurs,MID,0
Conor Coady,0,1,26,1,3.3,403,290,0,0,2.1,17.8,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,142028,0,0,0,7,7366,13123,5757,50,True,0,Brighton,Wolves,DEF,0
Victor Wanyama,0,0,0,0,0.0,348,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,7335,1,1,0,0,-87,40,127,47,False,0,Burnley,Spurs,MID,0
Christian Fuchs,0,0,0,0,0.0,163,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,0,0,0,0,29,0,26192,0,4,0,0,-114,425,539,42,True,0,Aston Villa,Leicester,DEF,0
Ryan Fraser,0,0,10,0,29.7,75,286,2,0,7.9,9.6,2020-03-07T12:30:00Z,90,0,0,0,0,29,0,195611,1,2,40,2,-1006,1327,2333,68,False,0,Liverpool,Bournemouth,MID,0
Eddie Nketiah,0,0,-2,0,11.2,13,281,0,0,3.9,5.0,2020-03-07T15:00:00Z,58,0,0,0,0,29,0,101003,0,1,23,1,34253,39328,5075,43,True,0,West Ham,Arsenal,FWD,0
Allan Saint-Maximin,0,2,33,1,25.3,500,289,0,1,10.9,48.8,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,38231,1,0,35,10,-2697,3049,5746,54,False,0,Southampton,Newcastle,MID,0
Yves Bissouma,0,0,18,1,7.5,53,290,0,0,3.3,20.2,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,1345,0,0,5,3,-8,31,39,50,False,0,Wolves,Brighton,MID,0
Tom Cleverley,0,0,0,0,0.0,371,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,7448,0,1,0,0,16,62,46,48,False,0,Crystal Palace,Watford,MID,0
Andros Townsend,0,0,0,0,0.0,135,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,70717,0,1,0,0,-111,326,437,56,True,0,Watford,Crystal Palace,MID,0
Christoph Zimmermann,0,0,0,0,0.0,275,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,2712,0,1,0,0,-203,15,218,44,False,0,Sheffield Utd,Norwich,DEF,0
Craig Cathcart,0,0,11,0,0.1,358,284,1,0,1.0,7.8,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,248196,0,1,2,2,20380,28020,7640,43,False,0,Crystal Palace,Watford,DEF,0
Cenk Tosun,0,0,0,0,0.0,146,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,10233,0,1,0,0,-1145,107,1252,57,True,0,Watford,Everton,FWD,0
William Smallbone,0,0,0,0,0.0,584,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,475,1,0,0,0,12,124,112,45,True,0,Newcastle,Southampton,MID,0
Harry Wilson,0,0,0,0,0.0,505,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,0,0,0,0,29,0,132966,1,2,0,0,-25583,466,26049,58,False,0,Liverpool,Bournemouth,MID,0
Marcos Rojo,0,0,0,0,0.0,227,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,0,0,0,0,29,0,9061,0,2,0,0,-24,9,33,48,True,0,Man City,Man Utd,DEF,0
Jan Vertonghen,0,0,9,0,3.0,330,282,1,0,3.7,15.6,2020-03-07T17:30:00Z,90,0,0,0,0,29,0,118745,1,1,18,2,-1779,563,2342,52,False,0,Burnley,Spurs,DEF,0
Mason Greenwood,0,0,0,0,0.0,234,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,0,0,0,0,29,0,863305,0,2,0,0,-7223,37220,44443,43,True,0,Man City,Man Utd,FWD,0
Anthony Gordon,0,0,5,0,0.1,561,283,0,0,0.4,3.4,2020-03-08T14:00:00Z,14,0,0,0,0,29,0,3292,0,4,0,1,21,152,131,45,False,0,Chelsea,Everton,FWD,0
Ben Chilwell,0,0,0,0,0.0,161,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,0,0,0,0,29,0,648435,0,4,0,0,-41971,10821,52792,56,True,0,Aston Villa,Leicester,DEF,0
Mark Duffy,0,0,0,0,0.0,300,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,1331,0,1,0,0,-3,10,13,52,True,0,Norwich,Sheffield Utd,MID,0
Alexis Sánchez,0,0,0,0,0.0,240,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,0,0,0,0,29,0,28394,0,2,0,0,-28,30,58,68,True,0,Man City,Man Utd,MID,0
Roberto Jimenez Gago,0,0,0,0,0.0,450,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,21802,0,1,0,0,-611,19,630,44,False,0,Arsenal,West Ham,GK,0
Rafael Camacho,0,0,0,0,0.0,201,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,0,0,0,0,29,0,426,1,2,0,0,5,10,5,45,True,0,Bournemouth,Liverpool,MID,0
Caoimhin Kelleher,0,0,0,0,0.0,531,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,0,0,0,0,29,0,2183,1,2,0,0,0,21,21,44,True,0,Bournemouth,Liverpool,GK,0
Simon Moore,0,0,0,0,0.0,436,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,6602,0,1,0,0,2,78,76,43,True,0,Norwich,Sheffield Utd,GK,0
Enda Stevens,0,0,16,1,12.8,291,288,0,0,2.1,5.8,2020-03-07T15:00:00Z,60,0,0,0,0,29,0,221450,0,1,2,6,5205,19029,13824,51,True,0,Norwich,Sheffield Utd,DEF,0
Sofiane Boufal,0,0,1,0,2.0,508,289,1,0,2.3,9.6,2020-03-07T15:00:00Z,84,0,0,0,0,29,0,7399,1,0,11,2,53,201,148,55,True,0,Newcastle,Southampton,MID,0
Dani Ceballos,0,0,21,1,17.9,469,281,0,0,5.1,30.8,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,229156,0,1,2,3,4911,6292,1381,52,True,0,West Ham,Arsenal,MID,0
Ademola Lookman,0,0,0,0,0.0,155,283,0,0,0.0,0.0,2020-03-08T14:00:00Z,0,0,0,0,0,29,0,461,0,4,0,0,2,6,4,50,False,0,Chelsea,Everton,MID,0
Richard Stearman,0,0,0,0,0.0,296,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,159648,0,1,0,0,-1752,1053,2805,39,True,0,Norwich,Sheffield Utd,DEF,0
Douglas Luiz Soares de Paulo,0,0,7,0,4.1,470,285,4,0,0.8,3.8,2020-03-09T20:00:00Z,90,0,0,0,0,29,0,284393,0,4,0,2,-269,15850,16119,44,False,0,Leicester,Aston Villa,MID,0
Sebastian Prödl,0,0,0,0,0.0,361,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,83922,0,1,0,0,215,2134,1919,39,False,0,Crystal Palace,Watford,DEF,0
Karl Darlow,0,0,0,0,0.0,263,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,8576,1,0,0,0,-22,49,71,43,False,0,Southampton,Newcastle,GK,0
Joseph Anang,0,0,0,0,0.0,582,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,11115,0,1,0,0,-43,336,379,40,False,0,Arsenal,West Ham,GK,0
Pablo Marí,0,1,28,1,1.6,617,281,0,0,2.8,26.2,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,2974,0,1,0,7,505,882,377,48,True,0,West Ham,Arsenal,DEF,0
Dwight McNeil,0,2,21,0,37.1,97,282,1,0,9.0,24.0,2020-03-07T17:30:00Z,90,0,0,0,0,29,0,76422,1,1,29,4,1440,13691,12251,60,True,0,Spurs,Burnley,MID,0
Bjorn Engels,0,0,10,0,0.0,455,285,4,0,1.1,11.2,2020-03-09T20:00:00Z,90,0,0,0,0,29,0,32494,0,4,0,0,-432,246,678,44,False,0,Leicester,Aston Villa,DEF,0
João Cancelo,0,0,18,0,15.0,518,287,2,0,3.9,24.0,2020-03-08T16:30:00Z,90,0,0,0,0,29,0,57546,0,2,0,0,-304,277,581,52,False,1,Man Utd,Man City,DEF,0
Eldin Jakupovic,0,0,0,0,0.0,169,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,0,0,0,0,29,0,6535,0,4,0,0,-21,25,46,42,True,0,Aston Villa,Leicester,GK,0
Panagiotis Retsos,0,0,0,0,0.0,625,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,286,0,1,0,0,-4,17,21,45,True,0,Norwich,Sheffield Utd,DEF,0
Nathan Aké,0,0,11,0,0.1,59,286,2,0,5.5,36.2,2020-03-07T12:30:00Z,90,0,0,0,0,29,0,483726,1,2,19,1,-3343,3693,7036,48,False,0,Liverpool,Bournemouth,DEF,0
James Daly,0,0,0,0,0.0,581,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,761,0,1,0,0,-51,12,63,45,True,0,Watford,Crystal Palace,FWD,0
Rodri,0,0,16,0,6.3,443,287,2,0,3.0,21.4,2020-03-08T16:30:00Z,90,0,0,0,0,29,0,146618,0,2,2,1,53608,58552,4944,54,False,1,Man Utd,Man City,MID,0
Charlie Daniels,0,0,0,0,0.0,60,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,0,0,0,0,29,0,5404,1,2,0,0,-10,23,33,42,False,0,Liverpool,Bournemouth,DEF,0
Oumar Niasse,0,0,0,0,0.0,570,283,0,0,0.0,0.0,2020-03-08T14:00:00Z,0,0,0,0,0,29,0,2940,0,4,0,0,-31,132,163,45,False,0,Chelsea,Everton,FWD,0
José Holebas,0,0,0,0,0.0,353,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,49771,0,1,0,0,-198,173,371,46,False,0,Crystal Palace,Watford,DEF,0
Joshua King,0,0,0,0,0.0,68,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,0,0,0,0,29,0,248769,1,2,0,0,1814,3709,1895,61,False,0,Liverpool,Bournemouth,FWD,0
Wesley Hoedt,0,0,0,0,0.0,485,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,2598,1,0,0,0,-4,9,13,42,True,0,Newcastle,Southampton,DEF,0
Adrián San Miguel del Castillo,0,0,13,0,0.0,526,286,1,0,1.9,18.6,2020-03-07T12:30:00Z,90,0,0,0,0,29,2,162385,1,2,0,2,17347,19599,2252,40,True,0,Bournemouth,Liverpool,GK,0
Abd-Al-Ali Morakinyo Olaposi Koiki,0,0,0,0,0.0,596,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,1992,1,1,0,0,60,196,136,40,True,0,Spurs,Burnley,DEF,0
Sokratis Papastathopoulos,0,0,19,1,5.0,5,281,0,0,1.4,4.6,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,106342,0,1,4,5,5315,7141,1826,48,True,1,West Ham,Arsenal,DEF,0
Leon Balogun,0,0,0,0,0.0,40,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,3767,0,0,0,0,-32,7,39,44,False,0,Wolves,Brighton,DEF,0
Michel Vorm,0,0,0,0,0.0,555,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,1717,1,1,0,0,21,67,46,43,False,0,Burnley,Spurs,GK,0
Gaëtan Bong,0,0,0,0,0.0,41,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,7055,0,0,0,0,-78,9,87,42,False,0,Wolves,Brighton,DEF,0
Lewis Gibson,0,0,0,0,0.0,477,283,0,0,0.0,0.0,2020-03-08T14:00:00Z,0,0,0,0,0,29,0,9751,0,4,0,0,-108,7,115,43,False,0,Chelsea,Everton,DEF,0
George Baldock,0,0,21,1,5.1,294,288,0,0,2.2,12.6,2020-03-07T15:00:00Z,90,0,0,0,0,29,0,831050,0,1,4,6,1883,35387,33504,51,True,0,Norwich,Sheffield Utd,DEF,0
Emiliano Martínez,0,0,0,0,0.0,427,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,17898,0,1,0,0,-81,92,173,43,True,0,West Ham,Arsenal,GK,0
Paul Pogba,0,0,0,0,0.0,238,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,0,0,0,0,29,0,209347,0,2,0,0,-622,179,801,83,True,0,Man City,Man Utd,MID,0
Ryan Fredericks,0,0,0,0,0.0,380,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,23958,0,1,0,0,-871,18,889,44,False,0,Arsenal,West Ham,DEF,0
Jairo Riedewald,0,0,0,0,0.0,539,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,1649,0,1,0,0,3,93,90,45,True,0,Watford,Crystal Palace,MID,0
Gabriel Jesus,0,0,3,0,1.2,211,287,1,0,2.6,5.6,2020-03-08T16:30:00Z,31,0,0,0,0,29,0,248940,0,2,19,0,58216,67141,8925,95,False,1,Man Utd,Man City,FWD,0
Jetro Willems,0,0,0,0,0.0,498,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,58061,1,0,0,0,-3807,23,3830,44,False,0,Southampton,Newcastle,DEF,0
James Tarkowski,0,0,18,0,10.7,84,282,1,0,3.9,24.6,2020-03-07T17:30:00Z,90,0,0,0,0,29,0,283254,1,1,4,1,3081,16350,13269,51,True,1,Spurs,Burnley,DEF,0
Mbwana Samatta,0,0,1,0,1.3,613,285,4,0,1.0,4.4,2020-03-09T20:00:00Z,90,0,0,0,0,29,0,18162,0,4,4,2,29,3128,3099,59,False,0,Leicester,Aston Villa,FWD,0
Phil Foden,0,0,12,0,22.2,220,287,2,0,3.8,7.4,2020-03-08T16:30:00Z,90,0,0,0,0,29,0,27337,0,2,8,2,5144,5892,748,51,False,0,Man Utd,Man City,MID,0
Tudor Baluta,0,0,0,0,0.0,536,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,13671,0,0,0,0,-263,65,328,40,False,0,Wolves,Brighton,DEF,0
James Maddison,0,0,15,1,58.5,171,285,0,0,9.1,9.8,2020-03-09T20:00:00Z,90,0,0,0,0,29,0,1475154,0,4,23,3,-91904,45420,137324,75,True,0,Aston Villa,Leicester,MID,0
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,1881,1,0,0,0,-5,8,13,50,False,0,Southampton,Newcastle,FWD,0
Wayne Hennessey,0,0,0,0,0.0,132,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,41623,0,1,0,0,-201,316,517,42,True,0,Watford,Crystal Palace,GK,0
Alexandre Nascimento Costa Silva,0,0,0,0,0.0,387,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,64343,0,1,0,0,45,1151,1106,43,False,0,Arsenal,West Ham,FWD,0
Steven Defour,0,0,0,0,0.0,99,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,276,1,1,0,0,-18,7,25,55,True,0,Spurs,Burnley,MID,0
Seamus Coleman,0,0,0,0,0.0,144,283,0,0,0.0,0.0,2020-03-08T14:00:00Z,0,0,0,0,0,29,0,81108,0,4,0,0,-1149,73,1222,53,False,0,Chelsea,Everton,DEF,0
Leighton Baines,0,0,0,0,0.0,145,283,0,0,0.0,0.0,2020-03-08T14:00:00Z,0,0,0,0,0,29,0,13095,0,4,0,0,301,509,208,49,False,0,Chelsea,Everton,DEF,0
Diogo Dalot,0,0,0,0,0.0,229,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,0,0,0,0,29,0,6228,0,2,0,0,-2,47,49,49,True,0,Man City,Man Utd,DEF,0
Alfie Whiteman,0,0,0,0,0.0,543,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,0,0,0,0,29,0,38206,1,1,0,0,-379,192,571,40,False,0,Burnley,Spurs,GK,0
Trent Alexander-Arnold,0,0,18,0,34.5,182,286,1,0,6.6,19.4,2020-03-07T12:30:00Z,90,0,0,0,0,29,0,3317844,1,2,12,2,4373,37779,33406,78,True,0,Bournemouth,Liverpool,DEF,0
Thomas Allan,0,0,0,0,0.0,598,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,858,1,0,0,0,60,145,85,45,False,0,Southampton,Newcastle,MID,0
Nicolás Otamendi,0,0,13,0,1.8,208,287,2,0,2.6,20.6,2020-03-08T16:30:00Z,90,0,0,0,0,29,0,177006,0,2,4,1,21089,25210,4121,50,False,0,Man Utd,Man City,DEF,0
Bernardo Costa Da Rosa,0,0,0,0,0.0,595,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,429,0,1,0,0,23,55,32,45,False,0,Arsenal,West Ham,MID,0
Fabian Delph,0,0,0,0,0.0,205,283,0,0,0.0,0.0,2020-03-08T14:00:00Z,0,0,0,0,0,29,0,13499,0,4,0,0,-35,127,162,53,False,0,Chelsea,Everton,DEF,0
Christian Atsu,0,0,0,0,0.0,267,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,0,0,0,0,29,0,8101,1,0,0,0,-105,27,132,53,False,0,Southampton,Newcastle,MID,0
Virgil van Dijk,1,1,29,0,32.1,183,286,1,0,9.1,37.8,2020-03-07T12:30:00Z,90,0,0,0,0,29,0,3291071,1,2,21,6,-44047,26563,70610,66,True,0,Bournemouth,Liverpool,DEF,0
Solly March,0,0,6,1,12.8,55,290,0,0,4.7,7.8,2020-03-07T15:00:00Z,79,0,0,0,0,29,0,13527,0,0,26,3,99,393,294,46,False,0,Wolves,Brighton,MID,0
Junior Stanislas,0,0,7,0,1.1,77,286,2,0,3.3,6.8,2020-03-07T12:30:00Z,67,0,0,0,0,29,0,906,1,2,25,2,44,86,42,59,False,0,Liverpool,Bournemouth,MID,0
