name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Arnaut Danjuma,0,0,8,1,5.6,492,148,0,0,1.2,0.8,2019-12-03T19:30:00Z,63,0,0,0,0,15,0,2300,0,1,6,3,48,88,40,58,False,0,Crystal Palace,Bournemouth,MID,0
Arthur Masuaku,0,0,0,0,0.0,378,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,39234,0,2,0,0,-1205,119,1324,44,False,0,Wolves,West Ham,DEF,0
Artur Boruc,0,0,0,0,0.0,73,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,0,0,0,0,15,0,19410,0,1,0,0,-207,94,301,43,False,0,Crystal Palace,Bournemouth,GK,0
Ashley Barnes,0,0,2,0,0.2,90,142,2,0,0.1,1.2,2019-12-03T20:15:00Z,31,0,0,0,0,15,0,313567,4,1,0,1,-20549,8826,29375,63,True,0,Man City,Burnley,FWD,0
Ashley Westwood,0,0,0,0,0.0,101,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,0,0,0,0,15,0,26777,4,1,0,0,-1668,104,1772,54,True,0,Man City,Burnley,MID,0
Ashley Young,0,0,15,0,12.4,224,144,1,0,3.9,26.8,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,23937,1,2,0,2,-477,165,642,54,True,0,Spurs,Man Utd,DEF,0
Asmir Begovic,0,0,0,0,0.0,72,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,0,0,0,0,15,0,64141,0,1,0,0,-1165,17,1182,43,False,0,Crystal Palace,Bournemouth,GK,0
Axel Tuanzebe,0,0,0,0,0.0,481,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,8979,1,2,0,0,-58,114,172,44,True,0,Spurs,Man Utd,DEF,0
Aymeric Laporte,0,0,0,0,0.0,202,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,0,0,0,0,15,0,146897,4,1,0,0,-852,232,1084,63,False,0,Burnley,Man City,DEF,0
Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,152,0,2,0,0,23,46,23,45,False,0,Leicester,Watford,MID,0
Ayoze Pérez,0,0,1,0,14.2,265,143,0,0,2.6,0.0,2019-12-04T19:30:00Z,45,0,0,0,0,15,0,521167,0,2,12,1,-696,25456,26152,62,True,0,Watford,Leicester,MID,0
Bailey Peacock-Farrell,0,0,0,0,0.0,495,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,0,0,0,0,15,0,5454,4,1,0,0,-36,21,57,44,True,0,Man City,Burnley,GK,0
Dele Alli,0,2,29,0,23.6,344,144,2,1,12.4,44.2,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,328786,1,2,56,9,200863,205711,4848,85,False,0,Man Utd,Spurs,MID,0
Beni Baningime,0,0,0,0,0.0,557,149,0,0,0.0,0.0,2019-12-04T20:15:00Z,0,0,0,0,0,15,0,396,2,5,0,0,-30,14,44,45,False,0,Liverpool,Everton,MID,0
Ben Chilwell,0,0,0,0,0.0,161,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,1080539,0,2,0,0,27629,46543,18914,59,True,0,Watford,Leicester,DEF,0
Benjamin Mendy,0,0,0,0,0.0,204,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,0,0,0,0,15,0,68994,4,1,0,0,-5751,2498,8249,57,False,0,Burnley,Man City,DEF,0
Ben Davies,0,0,0,0,0.0,329,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,10468,1,2,0,0,-698,10,708,54,False,0,Man Utd,Spurs,DEF,0
Ben Foster,0,0,15,0,0.0,366,143,2,0,2.6,25.6,2019-12-04T19:30:00Z,90,0,0,0,0,15,3,145955,0,2,0,2,-6449,1055,7504,48,False,0,Leicester,Watford,GK,0
Ben Gibson,0,0,0,0,0.0,89,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,0,0,0,0,15,0,192177,4,1,0,0,1655,4808,3153,39,True,0,Man City,Burnley,DEF,0
Ben Godfrey,0,0,16,0,1.1,273,150,2,0,2.9,23.8,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,15366,1,2,4,1,12,348,336,44,False,0,Southampton,Norwich,DEF,0
Ben Johnson,0,0,0,0,0.0,384,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,98610,0,2,0,0,-1217,343,1560,40,False,0,Wolves,West Ham,DEF,0
Ben Mee,0,0,12,0,0.5,83,142,4,0,2.0,19.6,2019-12-03T20:15:00Z,90,0,0,0,0,15,0,61929,4,1,0,0,-2201,522,2723,50,True,0,Man City,Burnley,DEF,0
Ben Osborn,0,0,0,0,0.0,472,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,0,0,0,0,15,0,2273,2,0,0,0,-28,19,47,47,True,0,Newcastle,Sheffield Utd,MID,0
Beram Kayal,0,0,0,0,0.0,56,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,0,0,0,0,15,0,18093,2,1,0,0,2392,4363,1971,43,False,0,Arsenal,Brighton,MID,0
Bernardo Silva,2,0,31,0,43.2,218,142,1,0,13.1,46.6,2019-12-03T20:15:00Z,90,0,0,0,0,15,0,733497,4,1,41,7,-19244,13252,32496,79,False,1,Burnley,Man City,MID,0
Bernardo,0,0,0,0,0.0,39,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,0,0,0,0,15,0,6202,2,1,0,0,-61,13,74,43,False,0,Arsenal,Brighton,DEF,0
Bernard,1,0,15,0,17.0,152,149,2,0,4.0,22.6,2019-12-04T20:15:00Z,55,0,0,0,0,15,0,45834,2,5,0,4,-459,133,592,64,False,0,Liverpool,Everton,MID,0
Bernard Ashley-Seal,0,0,0,0,0.0,559,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,2504,0,2,0,0,72,318,246,45,True,0,West Ham,Wolves,FWD,0
Bernd Leno,0,0,25,0,0.0,14,141,2,0,5.1,51.2,2019-12-05T20:15:00Z,90,0,0,0,0,15,7,425444,2,1,0,3,2338,10722,8384,50,True,0,Brighton,Arsenal,GK,0
Billy Gilmour,0,0,0,0,0.0,533,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,1800,1,2,0,0,-31,42,73,45,True,0,Aston Villa,Chelsea,MID,0
Billy Sharp,0,0,4,0,32.8,298,145,1,0,5.0,3.4,2019-12-05T19:30:00Z,62,0,0,0,0,15,0,23026,2,0,14,1,-268,242,510,57,True,1,Newcastle,Sheffield Utd,FWD,0
Birkir Bjarnason,0,0,0,0,0.0,33,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,2757,1,2,0,0,-36,17,53,45,False,0,Chelsea,Aston Villa,MID,0
Björn Engels,0,0,0,0,0.0,455,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,50848,1,2,0,0,-2540,93,2633,45,False,0,Chelsea,Aston Villa,DEF,0
Brandon Austin,0,0,0,0,0.0,558,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,6959,1,2,0,0,254,587,333,40,False,0,Man Utd,Spurs,GK,0
Brandon Williams,0,0,0,0,0.0,549,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,131032,1,2,0,0,7883,14046,6163,41,True,0,Spurs,Man Utd,DEF,0
Bukayo Saka,0,0,0,0,0.0,541,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,0,0,0,0,15,0,52285,2,1,0,0,-4274,989,5263,45,True,0,Brighton,Arsenal,MID,0
Callum Hudson-Odoi,0,0,5,0,0.3,116,147,0,0,3.0,2.0,2019-12-04T19:30:00Z,4,0,0,0,0,15,0,57617,1,2,28,1,-7347,1030,8377,57,True,0,Aston Villa,Chelsea,MID,0
Callum Robinson,0,0,0,0,0.0,453,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,0,0,0,0,15,0,25346,2,0,0,0,-1087,196,1283,52,True,0,Newcastle,Sheffield Utd,MID,0
Callum Slattery,0,0,0,0,0.0,327,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,28006,1,2,0,0,-289,571,860,44,True,0,Norwich,Southampton,MID,0
Callum Wilson,0,0,4,0,11.3,67,148,1,0,1.7,1.2,2019-12-03T19:30:00Z,90,0,0,0,0,15,0,505765,0,1,4,2,-22343,15065,37408,76,False,0,Crystal Palace,Bournemouth,FWD,0
Calum Chambers,0,0,0,0,0.0,467,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,0,0,0,0,15,0,110115,2,1,0,0,-3423,2391,5814,44,True,0,Brighton,Arsenal,DEF,0
Caoimhin Kelleher,0,0,0,0,0.0,531,149,0,0,0.0,0.0,2019-12-04T20:15:00Z,0,0,0,0,0,15,0,1898,2,5,0,0,-17,13,30,45,True,0,Everton,Liverpool,GK,0
Carlos Sánchez,0,0,0,0,0.0,397,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,23790,0,2,0,0,-294,309,603,44,False,0,Wolves,West Ham,MID,0
Carl Jenkinson,0,0,0,0,0.0,9,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,0,0,0,0,15,0,1616,2,1,0,0,-5,6,11,45,True,0,Brighton,Arsenal,DEF,0
Cenk Tosun,0,0,0,0,0.0,146,149,0,0,0.0,0.0,2019-12-04T20:15:00Z,0,0,0,0,0,15,0,8581,2,5,0,0,-185,230,415,57,False,0,Liverpool,Everton,FWD,0
Charlie Austin,0,0,0,0,0.0,312,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,3527,1,2,0,0,-9,22,31,60,True,0,Norwich,Southampton,FWD,0
Charlie Daniels,0,0,0,0,0.0,60,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,0,0,0,0,15,0,6323,0,1,0,0,-83,12,95,43,False,0,Crystal Palace,Bournemouth,DEF,0
Charlie Taylor,0,0,0,0,0.0,87,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,0,0,0,0,15,0,64444,4,1,0,0,-4950,1554,6504,42,True,0,Man City,Burnley,DEF,0
Cheikhou Kouyaté,0,0,11,1,1.6,139,148,0,0,2.9,19.6,2019-12-03T19:30:00Z,90,0,0,0,0,15,0,12396,0,1,8,3,-25,379,404,49,True,0,Bournemouth,Crystal Palace,MID,0
Che Adams,0,0,1,0,1.6,437,150,0,0,0.3,0.0,2019-12-04T19:30:00Z,13,0,0,0,0,15,0,25516,1,2,2,1,-588,214,802,54,True,0,Norwich,Southampton,FWD,0
Christian Atsu,0,0,2,0,0.3,267,145,0,0,0.5,1.0,2019-12-05T19:30:00Z,9,0,0,0,0,15,0,10051,2,0,4,1,-74,246,320,54,False,0,Sheffield Utd,Newcastle,MID,0
Christian Benteke,0,0,0,0,0.0,129,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,0,0,0,0,15,0,41358,0,1,0,0,-47,654,701,57,True,0,Bournemouth,Crystal Palace,FWD,0
Christian Eriksen,0,0,5,0,11.6,343,144,0,0,1.9,5.4,2019-12-04T19:30:00Z,26,0,0,0,0,15,0,207863,1,2,2,1,-6619,672,7291,86,False,0,Man Utd,Spurs,MID,0
Christian Fuchs,0,0,31,1,2.6,163,143,0,0,3.2,29.2,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,24306,0,2,0,6,-369,150,519,43,True,0,Watford,Leicester,DEF,0
Christian Kabasele,0,0,0,0,0.0,354,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,11795,0,2,0,0,-532,21,553,43,False,0,Leicester,Watford,DEF,0
Christian Pulisic,0,0,12,0,24.6,431,147,1,0,13.2,13.8,2019-12-04T19:30:00Z,85,0,0,0,0,15,0,1115853,1,2,94,2,31811,86774,54963,75,True,0,Aston Villa,Chelsea,MID,0
Christian Saydee,0,0,0,0,0.0,564,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,0,0,0,0,15,0,34,0,1,0,0,23,31,8,45,False,0,Crystal Palace,Bournemouth,MID,0
Christoph Zimmermann,0,0,19,0,0.4,275,150,2,0,3.1,30.4,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,1383,1,2,0,1,108,148,40,44,False,0,Southampton,Norwich,DEF,0
Chris Basham,0,0,19,0,18.5,423,145,2,0,4.1,16.2,2019-12-05T19:30:00Z,74,0,0,0,0,15,0,35582,2,0,6,1,2476,3646,1170,45,True,0,Newcastle,Sheffield Utd,DEF,0
Chris Mepham,0,0,12,0,1.4,61,148,1,0,4.8,25.6,2019-12-03T19:30:00Z,90,0,0,0,0,15,0,58764,0,1,21,2,-891,59,950,43,False,0,Crystal Palace,Bournemouth,DEF,0
Chris Smalling,0,0,0,0,0.0,223,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,9255,1,2,0,0,-26,15,41,53,True,0,Spurs,Man Utd,DEF,0
Chris Wood,0,0,2,0,11.6,91,142,2,0,1.7,1.2,2019-12-03T20:15:00Z,58,0,0,0,0,15,0,89430,4,1,4,1,-8103,3926,12029,62,True,0,Man City,Burnley,FWD,0
Ciaran Clark,0,0,23,1,0.2,259,145,0,0,1.7,12.8,2019-12-05T19:30:00Z,90,0,0,0,0,15,0,37432,2,0,4,6,7708,9507,1799,43,False,0,Sheffield Utd,Newcastle,DEF,0
Claudio Bravo,0,0,0,0,0.0,213,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,0,0,0,0,15,0,21247,4,1,0,0,-783,141,924,48,False,0,Burnley,Man City,GK,0
Connor Wickham,0,0,0,0,0.0,130,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,0,0,0,0,15,0,180928,0,1,0,0,-3228,728,3956,45,True,0,Bournemouth,Crystal Palace,FWD,0
Conor Coady,0,1,27,1,0.0,403,146,0,0,1.8,18.4,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,104049,0,2,0,7,-1045,1589,2634,50,True,0,West Ham,Wolves,DEF,0
Conor Hourihane,0,0,4,0,0.9,28,147,2,0,0.2,1.2,2019-12-04T19:30:00Z,57,0,0,0,0,15,0,11542,1,2,0,1,203,802,599,57,False,0,Chelsea,Aston Villa,MID,0
Craig Cathcart,0,0,15,0,0.1,358,143,2,0,2.6,20.2,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,93815,0,2,6,1,-1967,440,2407,44,False,0,Leicester,Watford,DEF,0
Craig Dawson,0,0,0,0,0.0,439,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,12037,0,2,0,0,-657,12,669,48,False,0,Leicester,Watford,DEF,0
Cédric Soares,0,0,13,0,15.5,486,150,1,0,4.4,19.2,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,12812,1,2,9,2,67,290,223,48,True,0,Norwich,Arsenal,DEF,0
César Azpilicueta,0,0,10,0,34.6,105,147,1,0,6.7,26.4,2019-12-04T19:30:00Z,90,0,0,0,0,15,0,379107,1,2,6,2,-16602,1851,18453,59,True,0,Aston Villa,Chelsea,DEF,0
Dale Stephens,0,0,17,0,22.8,57,141,1,0,4.6,23.6,2019-12-05T20:15:00Z,90,0,0,0,0,15,0,172095,2,1,0,2,-4295,1107,5402,45,False,0,Arsenal,Brighton,MID,0
Daniel Amartey,0,0,0,0,0.0,178,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,0,0,0,0,15,0,23498,0,2,0,0,425,1786,1361,43,True,0,Watford,Leicester,MID,0
