name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Brandon Pierrick,0,0,0,0,0.0,580,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,0,0,1,0.0,0,0,0,0,45,False,0,Newcastle,Crystal Palace,MID,0
Sam Surridge,0,0,0,0,0.0,71,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,34010,1,0,0.0,0,-631,582,1213,43,True,0,Burnley,Bournemouth,FWD,0
Dwight Gayle,0,0,3,0,0.0,554,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,13,0,0,0,0,18,0,3496,0,1,0.0,1,-104,273,377,50,True,0,Crystal Palace,Newcastle,FWD,0
Giovani Lo Celso,0,0,0,0,0.0,523,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,0,0,0,0,18,0,17044,2,0,0.0,0,-146,206,352,73,True,0,Chelsea,Spurs,MID,0
Alfie Whiteman,0,0,0,0,0.0,543,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,0,0,0,0,18,0,34653,2,0,0.0,0,716,1746,1030,40,True,0,Chelsea,Spurs,GK,0
Callum Hudson-Odoi,0,0,0,0,0.0,116,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,0,0,0,0,18,0,39849,2,0,0.0,0,-4342,739,5081,55,False,0,Spurs,Chelsea,MID,0
Dan Gosling,0,0,7,0,1.4,81,172,1,0,1.4,8.8,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,2176,1,0,4.0,2,943,1080,137,49,True,0,Burnley,Bournemouth,MID,0
Dennis Srbeny,0,0,2,0,2.3,279,177,0,0,0.2,0.0,2019-12-21T15:00:00Z,4,0,0,0,0,18,0,3298,2,1,0.0,1,-31,78,109,52,True,0,Wolves,Norwich,FWD,0
Ezequiel Schelotto,0,0,0,0,0.0,546,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,37692,1,0,0.0,0,1252,3717,2465,40,True,0,Sheffield Utd,Brighton,DEF,0
Demarai Gray,0,0,0,0,0.9,175,175,1,0,0.3,0.4,2019-12-21T17:30:00Z,22,0,0,0,0,18,0,18175,1,3,2.0,1,-196,177,373,51,False,0,Man City,Leicester,MID,0
Will Hughes,0,0,7,1,17.0,370,179,0,0,3.7,19.4,2019-12-22T14:00:00Z,90,0,0,0,0,18,0,26899,0,2,1.0,3,-782,162,944,54,True,0,Man Utd,Watford,MID,0
Mohamed Elneny,0,0,0,0,0.0,20,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,0,0,0,0,18,0,58893,0,0,0.0,0,-4534,1052,5586,43,False,0,Everton,Arsenal,MID,0
Sergio Agüero,0,0,2,0,0.0,210,175,0,0,0.2,0.0,2019-12-21T17:30:00Z,1,0,0,0,0,18,0,709622,1,3,2.0,1,-23929,2604,26533,117,True,0,Leicester,Man City,FWD,0
Martín Montoya,0,0,9,0,26.7,38,173,1,0,3.6,7.2,2019-12-21T15:00:00Z,55,0,0,0,0,18,0,47783,1,0,2.0,1,452,2368,1916,45,True,0,Sheffield Utd,Brighton,DEF,0
Pierre-Emerick Aubameyang,0,0,1,1,3.8,11,174,0,0,6.1,3.4,2019-12-21T12:30:00Z,77,0,0,0,0,18,0,1403413,0,0,54.0,2,-19102,41676,60778,108,False,0,Everton,Arsenal,FWD,0
Alexandre Lacazette,0,0,4,0,0.0,12,174,0,0,0.2,2.0,2019-12-21T12:30:00Z,12,0,0,0,0,18,0,122899,0,0,0.0,1,-8006,3056,11062,93,False,0,Everton,Arsenal,FWD,0
Maya Yoshida,0,0,0,0,0.0,310,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,20206,3,1,0.0,0,-416,220,636,43,False,0,Aston Villa,Southampton,DEF,0
Leandro Trossard,0,0,3,0,1.2,421,173,1,0,0.1,0.0,2019-12-21T15:00:00Z,45,0,0,0,0,18,0,26126,1,0,0.0,1,2069,3514,1445,58,True,0,Sheffield Utd,Brighton,MID,0
Scott McTominay,0,0,9,0,2.2,248,179,2,0,4.5,10.2,2019-12-22T14:00:00Z,71,0,0,0,0,18,0,182478,0,2,33.0,2,2877,13571,10694,51,False,0,Watford,Man Utd,MID,0
Asmir Begovic,0,0,0,0,0.0,72,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,60418,1,0,0.0,0,-1067,53,1120,42,True,0,Burnley,Bournemouth,GK,0
Chris Smalling,0,0,0,0,0.0,223,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,0,0,0,0,18,0,9162,0,2,0.0,0,-40,24,64,53,False,0,Watford,Man Utd,DEF,0
Alireza Jahanbakhsh,0,0,0,0,0.0,50,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,4666,1,0,0.0,0,-3,60,63,58,True,0,Sheffield Utd,Brighton,MID,0
Leon Balogun,0,0,0,0,0.0,40,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,3976,1,0,0.0,0,-36,42,78,44,True,0,Sheffield Utd,Brighton,DEF,0
Danny Ings,0,3,54,0,17.0,313,171,1,2,16.0,75.8,2019-12-21T15:00:00Z,86,0,0,0,0,18,0,888726,3,1,67.0,13,5203,67930,62727,64,False,0,Aston Villa,Southampton,FWD,0
Reece James,0,0,3,0,1.7,506,178,0,0,2.0,0.4,2019-12-22T16:30:00Z,10,0,0,0,0,18,0,33179,2,0,18.0,1,-5335,1237,6572,50,False,0,Spurs,Chelsea,DEF,0
Nathaniel Chalobah,0,0,3,0,0.1,374,179,0,0,0.5,3.2,2019-12-22T14:00:00Z,21,0,0,0,0,18,0,15026,0,2,2.0,1,-413,142,555,44,True,0,Man Utd,Watford,MID,0
Rui Patrício,0,0,20,0,0.0,411,177,1,0,4.3,43.2,2019-12-21T15:00:00Z,90,0,0,0,0,18,6,811669,2,1,0.0,4,-11270,9525,20795,52,False,0,Norwich,Wolves,GK,0
Sebastian Prödl,0,0,0,0,0.0,361,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,0,0,0,0,18,0,88653,0,2,0.0,0,-3036,76,3112,40,True,0,Man Utd,Watford,DEF,0
Marco Stiepermann,0,0,0,0,0.0,285,177,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,5199,2,1,0.0,0,-75,32,107,51,True,0,Wolves,Norwich,MID,0
Reiss Nelson,0,0,9,1,21.4,489,174,0,0,3.5,9.8,2019-12-21T12:30:00Z,90,0,0,0,0,18,0,7099,0,0,4.0,3,-28,75,103,53,False,0,Everton,Arsenal,MID,0
Nampalys Mendy,0,0,0,0,0.0,179,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,0,0,0,0,18,0,79618,1,3,0.0,0,507,5518,5011,43,False,0,Man City,Leicester,MID,0
Diogo Jota,0,0,8,0,5.7,410,177,1,0,2.7,3.2,2019-12-21T15:00:00Z,76,0,0,0,0,18,0,251929,2,1,18.0,2,13721,20143,6422,61,False,0,Norwich,Wolves,FWD,0
Joshua King,0,0,3,0,4.8,68,172,1,0,1.4,7.4,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,284900,1,0,2.0,2,-6339,3019,9358,61,True,0,Burnley,Bournemouth,FWD,0
James Ward-Prowse,1,0,21,0,15.8,321,171,1,0,6.7,37.2,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,151437,3,1,14.0,4,-4194,13865,18059,59,False,1,Aston Villa,Southampton,MID,0
Scott Dann,0,0,0,0,0.0,127,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,13337,0,1,0.0,0,328,789,461,43,False,0,Newcastle,Crystal Palace,DEF,0
Kepa Arrizabalaga,0,0,23,1,0.0,111,178,0,0,1.4,13.6,2019-12-22T16:30:00Z,90,0,0,0,0,18,1,388312,2,0,0.0,6,-17236,1865,19101,55,False,0,Spurs,Chelsea,GK,0
Christian Eriksen,0,0,8,0,1.8,343,178,0,0,2.7,7.6,2019-12-22T16:30:00Z,45,0,0,0,0,18,0,198659,2,0,18.0,1,-1598,1038,2636,86,True,0,Chelsea,Spurs,MID,0
Harry Kane,0,0,8,0,16.5,338,178,2,0,5.5,9.4,2019-12-22T16:30:00Z,90,0,0,0,0,18,0,1438190,2,0,29.0,2,30672,73368,42696,109,True,0,Chelsea,Spurs,FWD,0
Dale Stephens,0,0,12,0,16.6,57,173,1,0,2.7,10.8,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,156814,1,0,0.0,2,-3387,3599,6986,44,True,0,Sheffield Utd,Brighton,MID,0
Nicolás Otamendi,0,0,13,0,0.9,208,175,1,0,2.3,14.8,2019-12-21T17:30:00Z,90,0,0,0,0,18,0,182815,1,3,7.0,2,15334,19626,4292,50,True,0,Leicester,Man City,DEF,0
Keinan Davis,0,0,0,0,0.0,34,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,18207,3,1,0.0,0,-16,1312,1328,43,True,0,Southampton,Aston Villa,MID,0
Ismaïla Sarr,1,2,30,1,0.6,525,179,0,1,7.4,32.4,2019-12-22T14:00:00Z,86,0,0,0,0,18,0,8999,0,2,41.0,13,712,1022,310,62,True,0,Man Utd,Watford,MID,0
Andy Carroll,0,0,2,1,13.5,520,176,0,0,4.7,5.0,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,8972,0,1,28.0,2,398,1005,607,54,True,0,Crystal Palace,Newcastle,FWD,0
André Gomes,0,0,0,0,0.0,422,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,0,0,0,0,18,0,21803,0,0,0.0,0,-338,14,352,53,True,0,Arsenal,Everton,MID,0
Che Adams,0,0,1,0,0.0,437,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,3,0,0,0,0,18,0,24073,3,1,0.0,1,-398,160,558,54,False,0,Aston Villa,Southampton,FWD,0
Douglas Luiz,0,0,11,0,21.8,470,171,3,0,4.6,4.0,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,251847,3,1,20.0,2,-11149,5402,16551,44,True,0,Southampton,Aston Villa,MID,0
David Button,0,0,0,0,0.0,48,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,1501039,1,0,0.0,0,-13006,5681,18687,40,True,0,Sheffield Utd,Brighton,GK,0
Jack Grealish,0,1,34,0,85.3,29,171,3,1,19.0,59.2,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,863510,3,1,45.0,8,245334,270921,25587,62,True,0,Southampton,Aston Villa,MID,0
Mark Duffy,0,0,0,0,0.0,300,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,0,0,0,0,18,0,1385,1,0,0.0,0,-8,11,19,52,False,0,Brighton,Sheffield Utd,MID,0
Dean Henderson,1,3,34,1,0.0,471,173,0,0,1.4,14.2,2019-12-21T15:00:00Z,90,0,0,0,0,18,2,564497,1,0,0.0,12,12999,22172,9173,48,False,0,Brighton,Sheffield Utd,GK,0
James Justin,0,0,0,0,0.0,433,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,0,0,0,0,18,0,7106,1,3,0.0,0,-73,128,201,48,False,0,Man City,Leicester,DEF,0
James Tomkins,0,0,11,0,0.2,124,176,1,0,2.2,21.8,2019-12-21T15:00:00Z,90,0,0,0,0,18,0,41390,0,1,0.0,2,12364,14802,2438,50,False,0,Newcastle,Crystal Palace,DEF,0
Oumar Niasse,0,0,0,0,0.0,570,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,0,0,0,0,18,0,1028,0,0,0.0,0,235,370,135,45,True,0,Arsenal,Everton,FWD,0
