name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Adam Idah,0,0,3,0,1.1,538,366,0,0,0.1,0.0,2020-07-18T16:30:00Z,4,0,0,0,0,37,0,10584,2,0,0,1,-245,295,540,44,True,0,Burnley,Norwich,FWD,0
Adam Lallana,0,0,0,0,0.0,195,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,9419,3,5,0,0,-25,15,40,57,True,0,Chelsea,Liverpool,MID,0
Adam Masina,0,0,3,0,0.0,355,369,0,0,0.1,1.0,2020-07-21T17:00:00Z,3,0,0,0,0,37,0,26887,4,0,0,1,-2525,135,2660,43,True,0,Man City,Watford,DEF,0
Adam Smith,0,0,0,0,0.0,63,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,28582,2,0,0,0,-337,9,346,43,True,0,Southampton,Bournemouth,DEF,0
Adam Webster,0,0,22,1,1.9,493,363,0,0,3.9,21.6,2020-07-20T17:00:00Z,90,0,0,0,0,37,0,39000,0,0,15,5,3268,4574,1306,44,True,1,Newcastle,Brighton,DEF,0
Addji Keaninkin Marc-Israel Guehi,0,0,0,0,0.0,545,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,6624,3,5,0,0,129,272,143,39,False,0,Liverpool,Chelsea,DEF,0
Ademola Lookman,0,0,0,0,0.0,155,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,469,1,0,0,0,3,5,2,50,False,0,Sheffield Utd,Everton,MID,0
Adrian Mariappa,0,0,3,0,0.1,356,369,4,0,1.5,14.4,2020-07-21T17:00:00Z,90,0,0,0,0,37,0,18316,4,0,0,-1,-269,120,389,41,True,1,Man City,Watford,DEF,0
Adrián,0,0,0,0,0.0,526,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,153614,3,5,0,0,-952,863,1815,40,True,0,Chelsea,Liverpool,GK,0
Ahmed Elmohamady,0,0,4,0,14.4,22,361,0,0,1.9,4.8,2020-07-21T19:15:00Z,24,0,0,0,0,37,0,84828,0,1,0,1,1584,3282,1698,41,True,0,Arsenal,Aston Villa,DEF,0
Ainsley Maitland-Niles,0,0,0,0,0.0,4,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,166743,0,1,0,0,-324,527,851,45,False,0,Aston Villa,Arsenal,DEF,0
Akin Famewo,0,0,0,0,0.0,552,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,5327,2,0,0,0,-13,191,204,39,True,0,Burnley,Norwich,DEF,0
Albian Ajeti,0,0,0,0,0.0,514,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,2782,1,1,0,0,-24,31,55,56,False,0,Man Utd,West Ham,FWD,0
Alexander Tettey,0,0,15,0,2.4,289,366,2,0,2.8,7.8,2020-07-18T16:30:00Z,90,0,0,0,0,37,0,23170,2,0,18,2,-100,324,424,44,True,0,Burnley,Norwich,MID,0
Alexandre Nascimento Costa Silva,0,0,0,0,0.0,387,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,66411,1,1,0,0,-313,531,844,43,False,0,Man Utd,West Ham,FWD,0
Alexandre Jankewitz,0,0,0,0,0.0,649,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,56,2,0,0,0,0,4,4,45,False,0,Bournemouth,Southampton,MID,0
Alexandre Lacazette,0,0,-2,0,1.7,12,361,1,0,0.8,1.8,2020-07-21T19:15:00Z,90,0,0,0,0,37,0,178253,0,1,4,1,25618,27649,2031,92,False,1,Aston Villa,Arsenal,FWD,0
Alexis Mac Allister,0,0,2,0,1.6,627,363,0,0,0.3,1.4,2020-07-20T17:00:00Z,32,0,0,0,0,37,0,992,0,0,0,1,-17,32,49,54,True,0,Newcastle,Brighton,MID,0
Alexis Sánchez,0,0,0,0,0.0,240,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,28365,1,1,0,0,3,39,36,68,True,0,West Ham,Man Utd,MID,0
Alex Cochrane,0,0,0,0,0.0,666,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,40,True,0,Newcastle,Brighton,DEF,0
Alex Iwobi,0,0,0,0,0.0,17,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,66187,1,0,0,0,-23,165,188,56,False,0,Sheffield Utd,Everton,MID,0
Alex McCarthy,0,0,30,1,0.0,318,362,0,0,2.9,29.2,2020-07-19T13:00:00Z,90,0,0,0,0,37,3,290431,2,0,0,7,296,6452,6156,45,False,0,Bournemouth,Southampton,GK,0
Alex Oxlade-Chamberlain,0,0,23,0,0.1,193,364,0,1,5.2,35.0,2020-07-22T19:15:00Z,11,0,0,0,0,37,0,41614,3,5,17,6,-241,518,759,61,True,0,Chelsea,Liverpool,MID,0
Alfie Lewis,0,0,0,0,0.0,651,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,153,1,1,0,0,9,28,19,45,False,0,Man Utd,West Ham,MID,0
Alfie Whiteman,0,0,0,0,0.0,543,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,0,0,0,0,37,0,35152,0,3,0,0,-195,73,268,40,True,0,Leicester,Spurs,GK,0
Alireza Jahanbakhsh,0,0,0,0,0.0,50,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,7404,0,0,0,0,-32,24,56,58,True,0,Newcastle,Brighton,MID,0
Alisson,0,0,14,0,0.0,189,364,3,0,2.3,22.6,2020-07-22T19:15:00Z,90,0,0,0,0,37,2,698685,3,5,0,1,-12140,1250,13390,62,True,0,Chelsea,Liverpool,GK,0
Allan Saint-Maximin,0,0,7,1,1.8,500,363,0,0,1.6,8.6,2020-07-20T17:00:00Z,73,0,0,0,0,37,0,154040,0,0,6,3,-22341,3258,25599,53,False,0,Brighton,Newcastle,MID,0
Andreas Christensen,0,0,0,0,0.0,108,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,56457,3,5,0,0,-5476,383,5859,48,False,0,Liverpool,Chelsea,DEF,0
Andreas Pereira,0,0,0,0,0.0,246,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,27743,1,1,0,0,-141,44,185,48,True,0,West Ham,Man Utd,MID,0
Andrew Robertson,1,1,33,0,37.9,181,364,3,0,7.6,35.8,2020-07-22T19:15:00Z,90,0,0,0,0,37,0,1359409,3,5,2,5,15884,30123,14239,70,True,0,Chelsea,Liverpool,DEF,0
Andrew Surman,0,0,0,0,0.0,80,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,2706,2,0,0,0,-9,7,16,47,True,0,Southampton,Bournemouth,MID,0
Andre Gray,0,0,0,0,0.0,364,369,0,0,0.0,0.0,2020-07-21T17:00:00Z,0,0,0,0,0,37,0,26927,4,0,0,0,-112,106,218,55,True,0,Man City,Watford,FWD,0
Andre Green,0,0,0,0,0.0,32,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,760,0,1,0,0,-2,4,6,48,True,0,Arsenal,Aston Villa,MID,0
Andriy Yarmolenko,0,0,3,0,0.3,392,365,0,0,0.1,0.2,2020-07-22T17:00:00Z,1,0,0,0,0,37,0,56114,1,1,0,1,-739,153,892,52,False,0,Man Utd,West Ham,MID,0
Andros Townsend,0,0,14,0,11.0,135,370,2,0,2.6,8.4,2020-07-20T19:15:00Z,90,0,0,0,0,37,0,70814,0,2,7,2,-33,147,180,56,False,0,Wolves,Crystal Palace,MID,0
André Gomes,0,0,8,1,1.7,422,367,0,0,0.2,0.0,2020-07-20T17:00:00Z,90,0,0,0,0,37,0,23287,1,0,1,3,860,1000,140,52,False,0,Sheffield Utd,Everton,MID,0
Andy Carroll,0,0,-3,0,10.3,520,363,0,0,3.6,0.0,2020-07-20T17:00:00Z,16,0,0,0,0,37,0,6827,0,0,27,1,-115,14,129,54,False,0,Brighton,Newcastle,FWD,0
Andy King,0,0,0,0,0.0,480,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,0,0,0,0,37,0,27851,0,3,0,0,-449,234,683,42,False,0,Spurs,Leicester,MID,0
Andy Lonergan,0,0,0,0,0.0,530,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,2060,3,5,0,0,-7,8,15,42,True,0,Chelsea,Liverpool,GK,0
Angelo Ogbonna,0,0,10,0,0.1,377,365,1,0,2.5,20.4,2020-07-22T17:00:00Z,90,0,0,0,0,37,0,66617,1,1,4,2,-603,621,1224,45,False,0,Man Utd,West Ham,DEF,0
Angel Gomes,0,0,0,0,0.0,245,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,6640,1,1,0,0,-16,2,18,47,True,0,West Ham,Man Utd,MID,0
Angus Gunn,0,0,0,0,0.0,319,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,98552,2,0,0,0,-642,142,784,42,False,0,Bournemouth,Southampton,GK,0
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,6609,2,0,0,0,1548,1946,398,39,False,0,Norwich,Burnley,DEF,0
Anthony Gordon,0,0,7,0,0.3,561,367,0,0,0.8,4.0,2020-07-20T17:00:00Z,6,0,0,0,0,37,0,9089,1,0,4,1,-22,981,1003,45,False,0,Sheffield Utd,Everton,FWD,0
Anthony Knockaert,0,0,0,0,0.0,52,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,662,0,0,0,0,6,12,6,53,True,0,Newcastle,Brighton,MID,0
Anthony Martial,1,0,16,0,26.3,239,365,1,0,10.0,23.2,2020-07-22T17:00:00Z,90,0,0,0,0,37,0,1773432,1,1,50,5,156698,163450,6752,85,True,0,West Ham,Man Utd,MID,0
Antonio Rüdiger,0,0,15,0,0.7,104,364,5,0,1.1,10.4,2020-07-22T19:15:00Z,90,0,0,0,0,37,0,50506,3,5,0,0,-267,1237,1504,59,False,0,Liverpool,Chelsea,DEF,0
Anwar El Ghazi,0,0,0,0,0.0,30,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,56584,0,1,0,0,-914,286,1200,52,True,0,Arsenal,Aston Villa,MID,0
Archie Mair,0,0,0,0,0.0,551,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,5864,2,0,0,0,-132,96,228,40,True,0,Burnley,Norwich,GK,0
Armando Broja,0,0,0,0,0.0,631,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,1206,3,5,0,0,-51,52,103,45,False,0,Liverpool,Chelsea,FWD,0
Arnaut Danjuma,0,0,0,0,0.0,492,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,2262,2,0,0,0,-8,20,28,58,True,0,Southampton,Bournemouth,MID,0
Arthur Masuaku,0,0,3,0,0.8,378,365,0,0,0.8,6.8,2020-07-22T17:00:00Z,15,0,0,0,0,37,0,33134,1,1,0,0,-242,196,438,41,False,1,Man Utd,West Ham,DEF,0
Artur Boruc,0,0,0,0,0.0,73,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,18307,2,0,0,0,-50,46,96,42,True,0,Southampton,Bournemouth,GK,0
Ashley Barnes,0,0,0,0,0.0,90,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,157617,2,0,0,0,-227,24,251,61,False,0,Norwich,Burnley,FWD,0
Ashley Westwood,0,0,20,1,73.3,101,366,0,0,10.5,29.4,2020-07-18T16:30:00Z,90,0,0,0,0,37,0,64405,2,0,2,3,9938,12121,2183,55,False,0,Norwich,Burnley,MID,0
Ashley Young,0,0,0,0,0.0,224,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,21755,1,1,0,0,-12,21,33,54,True,0,West Ham,Man Utd,DEF,0
Asmir Begovic,0,0,0,0,0.0,72,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,50927,2,0,0,0,-105,27,132,42,True,0,Southampton,Bournemouth,GK,0
Axel Tuanzebe,0,0,0,0,0.0,481,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,7201,1,1,0,0,-24,6,30,44,True,0,West Ham,Man Utd,DEF,0
Aymeric Laporte,0,0,34,1,3.7,202,369,0,1,7.8,41.4,2020-07-21T17:00:00Z,73,0,0,0,0,37,0,278902,4,0,33,12,-3989,9675,13664,63,False,0,Watford,Man City,DEF,0
Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,369,0,0,0.0,0.0,2020-07-21T17:00:00Z,0,0,0,0,0,37,0,908,4,0,0,0,-18,7,25,45,True,0,Man City,Watford,MID,0
Ayoze Pérez,0,0,3,0,2.7,265,368,3,0,5.6,9.4,2020-07-19T15:00:00Z,58,0,0,0,0,37,0,386081,0,3,44,1,6289,10113,3824,60,False,0,Spurs,Leicester,MID,0
Bailey Peacock-Farrell,0,0,0,0,0.0,495,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,6008,2,0,0,0,13,48,35,43,False,0,Norwich,Burnley,GK,0
Dele Alli,0,0,0,0,0.0,344,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,0,0,0,0,37,0,209120,0,3,0,0,-3123,46,3169,83,True,0,Leicester,Spurs,MID,0
Beni Baningime,0,0,0,0,0.0,557,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,957,1,0,0,0,19,39,20,44,False,0,Sheffield Utd,Everton,MID,0
Ben Chilwell,0,0,0,0,0.0,161,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,0,0,0,0,37,0,510471,0,3,0,0,-36289,230,36519,55,False,0,Spurs,Leicester,DEF,0
Benjamin Mendy,0,0,0,0,0.0,204,369,0,0,0.0,0.0,2020-07-21T17:00:00Z,0,0,0,0,0,37,0,124493,4,0,0,0,11004,14543,3539,55,False,0,Watford,Man City,DEF,0
Ben Davies,0,0,26,1,0.7,329,368,0,0,2.9,27.8,2020-07-19T15:00:00Z,90,0,0,0,0,37,0,18261,0,3,0,6,372,1577,1205,53,True,0,Leicester,Spurs,DEF,0
Ben Foster,0,2,36,0,0.0,366,369,4,0,5.4,53.8,2020-07-21T17:00:00Z,90,0,0,1,0,37,6,275239,4,0,0,9,-11924,479,12403,49,True,0,Man City,Watford,GK,0
Ben Gibson,0,0,0,0,0.0,89,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,162815,2,0,0,0,-1682,223,1905,39,False,0,Norwich,Burnley,DEF,0
Ben Godfrey,0,0,3,0,0.2,273,366,2,0,4.7,21.8,2020-07-18T16:30:00Z,90,1,0,0,0,37,0,12372,2,0,25,-1,184,337,153,44,True,0,Burnley,Norwich,DEF,0
Ben Johnson,0,0,6,0,2.4,384,365,1,0,1.9,15.6,2020-07-22T17:00:00Z,90,0,0,0,0,37,0,166729,1,1,1,2,-1575,540,2115,40,False,0,Man Utd,West Ham,DEF,0
Ben Mee,0,0,0,0,0.0,83,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,71807,2,0,0,0,-5214,180,5394,49,False,0,Norwich,Burnley,DEF,0
Ben Osborn,0,0,2,0,2.4,472,367,1,0,2.1,0.4,2020-07-20T17:00:00Z,59,0,0,0,0,37,0,2857,1,0,18,1,10,41,31,47,True,0,Everton,Sheffield Utd,MID,0
Beram Kayal,0,0,0,0,0.0,56,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,10525,0,0,0,0,9,160,151,42,True,0,Newcastle,Brighton,MID,0
Bernardo Silva,0,0,17,1,49.9,218,369,0,0,9.5,22.6,2020-07-21T17:00:00Z,90,0,0,0,0,37,0,620613,4,0,22,3,684,7362,6678,76,False,0,Watford,Man City,MID,0
Bernardo Costa Da Rosa,0,0,0,0,0.0,595,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,655,1,1,0,0,-4,11,15,45,False,0,Man Utd,West Ham,MID,0
Bernardo,0,0,0,0,0.0,39,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,8129,0,0,0,0,-11,56,67,43,True,0,Newcastle,Brighton,DEF,0
Bernard,0,0,0,0,0.0,152,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,48710,1,0,0,0,59,349,290,64,False,0,Sheffield Utd,Everton,MID,0
Bernard Ashley-Seal,0,0,0,0,0.0,559,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,0,0,0,0,37,0,3456,0,2,0,0,-24,47,71,45,True,0,Crystal Palace,Wolves,FWD,0
Bernd Leno,0,0,0,0,0.0,14,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,325928,0,1,0,0,-4237,72,4309,48,False,0,Aston Villa,Arsenal,GK,0
Billy Gilmour,0,0,0,0,0.0,533,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,19834,3,5,0,0,-366,1761,2127,41,False,0,Liverpool,Chelsea,MID,0
Billy Sharp,0,0,0,0,0.5,298,367,0,0,0.2,0.0,2020-07-20T17:00:00Z,30,0,0,0,0,37,0,33038,1,0,2,1,-769,242,1011,53,True,0,Everton,Sheffield Utd,FWD,0
Birkir Bjarnason,0,0,0,0,0.0,33,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,2274,0,1,0,0,-3,3,6,45,True,0,Arsenal,Aston Villa,MID,0
Björn Engels,0,0,0,0,0.0,455,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,29088,0,1,0,0,-265,5,270,43,True,0,Arsenal,Aston Villa,DEF,0
Bobby Thomas,0,0,0,0,0.0,639,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,1329,2,0,0,0,51,130,79,40,False,0,Norwich,Burnley,DEF,0
Borja Bastón,0,0,0,0,0.0,623,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,429,0,1,0,0,-14,7,21,53,True,0,Arsenal,Aston Villa,FWD,0
Brandon Austin,0,0,0,0,0.0,558,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,0,0,0,0,37,0,12882,0,3,0,0,-51,70,121,40,True,0,Leicester,Spurs,GK,0
Brandon Pierrick,0,0,0,0,0.0,580,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,0,0,0,0,37,0,556,0,2,0,0,10,15,5,45,False,0,Wolves,Crystal Palace,MID,0
Brandon Williams,0,0,19,0,20.4,549,365,1,0,4.1,14.8,2020-07-22T17:00:00Z,90,0,0,0,0,37,0,207401,1,1,6,2,-12618,2553,15171,39,True,0,West Ham,Man Utd,DEF,0
Bruno André Cavaco Jordao,0,0,0,0,0.0,609,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,0,0,0,0,37,0,1423,0,2,0,0,21,81,60,45,True,0,Crystal Palace,Wolves,MID,0
Bruno Fernandes,0,0,6,0,34.2,618,365,1,0,4.8,8.8,2020-07-22T17:00:00Z,90,0,0,0,0,37,0,2313386,1,1,5,1,45666,54545,8879,91,True,1,West Ham,Man Utd,MID,0
Bukayo Saka,0,0,0,0,12.6,541,361,1,0,2.0,1.2,2020-07-21T19:15:00Z,59,0,0,0,0,37,0,451607,0,1,6,1,17326,31604,14278,47,False,0,Aston Villa,Arsenal,MID,0
Callum Hudson-Odoi,1,0,12,0,14.8,116,364,1,0,3.5,20.6,2020-07-22T19:15:00Z,31,0,0,0,0,37,0,30645,3,5,0,4,-281,76,357,51,False,0,Liverpool,Chelsea,MID,0
Callum Robinson,0,0,0,0,0.0,453,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,15308,1,0,0,0,-17,11,28,49,True,0,Everton,Sheffield Utd,MID,0
Callum Slattery,0,0,0,0,0.0,327,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,19074,2,0,0,0,-53,9,62,44,False,0,Bournemouth,Southampton,MID,0
Callum Wilson,0,0,-1,0,5.2,67,362,2,0,2.4,0.0,2020-07-19T13:00:00Z,90,0,0,0,0,37,0,324276,2,0,20,2,4405,5631,1226,74,True,0,Southampton,Bournemouth,FWD,0
Calum Chambers,0,0,0,0,0.0,467,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,43080,0,1,0,0,-75,23,98,43,False,0,Aston Villa,Arsenal,DEF,0
Caoimhin Kelleher,0,0,0,0,0.0,531,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,0,0,0,0,37,0,2460,3,5,0,0,-1,18,19,44,True,0,Chelsea,Liverpool,GK,0
Carlos Sánchez,0,0,0,0,0.0,397,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,0,0,0,0,37,0,30780,1,1,0,0,-255,18,273,43,False,0,Man Utd,West Ham,MID,0
Carl Jenkinson,0,0,0,0,0.0,9,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,0,0,0,0,37,0,1587,0,1,0,0,12,19,7,45,False,0,Aston Villa,Arsenal,DEF,0
Cenk Tosun,0,0,0,0,0.0,146,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,8863,1,0,0,0,-22,9,31,57,False,0,Sheffield Utd,Everton,FWD,0
Charlie Austin,0,0,0,0,0.0,312,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,3449,2,0,0,0,2,11,9,60,False,0,Bournemouth,Southampton,FWD,0
Charlie Daniels,0,0,0,0,0.0,60,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,5262,2,0,0,0,-20,17,37,42,True,0,Southampton,Bournemouth,DEF,0
Charlie Taylor,0,0,0,0,0.0,87,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,0,0,0,0,37,0,197800,2,0,0,0,-66035,8562,74597,44,False,0,Norwich,Burnley,DEF,0
Cheikhou Kouyaté,0,0,7,0,0.4,139,370,2,0,1.8,15.2,2020-07-20T19:15:00Z,67,0,0,0,0,37,0,16700,0,2,2,2,-231,117,348,49,False,0,Wolves,Crystal Palace,MID,0
Che Adams,0,2,32,0,13.8,437,362,0,1,11.2,40.4,2020-07-19T13:00:00Z,24,0,0,0,0,37,0,26628,2,0,58,7,-136,653,789,53,False,0,Bournemouth,Southampton,FWD,0
Christian Atsu,0,0,0,0,0.0,267,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,0,0,0,0,37,0,8175,0,0,0,0,-1,43,44,53,False,0,Brighton,Newcastle,MID,0
Christian Benteke,0,0,0,0,0.0,129,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,0,0,0,0,37,0,39510,0,2,0,0,-635,25,660,57,False,0,Wolves,Crystal Palace,FWD,0
Christian Eriksen,0,0,0,0,0.0,343,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,0,0,0,0,37,0,176484,0,3,0,0,-163,41,204,86,True,0,Leicester,Spurs,MID,0
Christian Fuchs,0,0,0,0,0.0,163,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,0,0,0,0,37,0,27550,0,3,0,0,-855,150,1005,42,False,0,Spurs,Leicester,DEF,0
Christian Kabasele,0,0,10,0,0.1,354,369,4,0,2.3,23.0,2020-07-21T17:00:00Z,90,0,0,0,0,37,0,36688,4,0,0,0,-2169,298,2467,43,True,0,Man City,Watford,DEF,0
Christian Pulisic,1,0,28,0,11.3,431,364,1,1,9.0,49.4,2020-07-22T19:15:00Z,31,0,0,0,0,37,0,908064,3,5,29,9,-48365,32965,81330,74,False,0,Liverpool,Chelsea,MID,0
Christian Saydee,0,0,0,0,0.0,564,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,0,0,0,0,37,0,721,2,0,0,0,2,31,29,45,True,0,Southampton,Bournemouth,MID,0
Christoph Zimmermann,0,0,7,0,10.0,275,366,1,0,4.1,30.6,2020-07-18T16:30:00Z,45,0,0,0,0,37,0,2395,2,0,0,1,-24,11,35,44,True,0,Burnley,Norwich,DEF,0
Chris Basham,0,0,21,0,12.8,423,367,1,0,3.6,18.8,2020-07-20T17:00:00Z,82,0,0,0,0,37,0,155549,1,0,4,2,3565,7943,4378,46,True,0,Everton,Sheffield Utd,DEF,0
