name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Chris Smalling,0,0,0,0,0.0,223,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,9094,0,0,0.0,0,-21,30,51,52,True,0,Wolves,Man Utd,DEF,Smalling
Chris Wood,0,0,8,1,43.5,91,242,0,0,7.5,11.4,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,136284,0,0,20.0,2,68392,78780,10388,62,True,0,Arsenal,Burnley,FWD,Wood
Ciaran Clark,0,0,26,1,0.8,259,247,0,0,2.9,28.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,21319,0,0,0.0,6,408,1433,1025,43,True,0,Norwich,Newcastle,DEF,Clark
Claudio Bravo,0,0,0,0,0.0,213,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,22969,0,2,0.0,0,-727,110,837,48,False,0,Spurs,Man City,GK,Bravo
Connor Wickham,0,0,0,0,0.0,130,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,155838,1,0,0.0,0,-2832,1203,4035,44,True,0,Sheffield Utd,Crystal Palace,FWD,Wickham
Conor Coady,0,3,31,1,0.1,403,246,0,0,1.6,16.2,2020-02-01T17:30:00Z,90,0,0,0,0,25,0,108307,0,0,0.0,9,-2461,2037,4498,50,False,0,Man Utd,Wolves,DEF,Coady
Conor Hourihane,0,0,0,0,0.0,28,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,11501,1,2,0.0,0,-622,110,732,57,False,0,Bournemouth,Aston Villa,MID,Hourihane
Craig Cathcart,0,0,11,0,0.3,358,249,3,0,2.0,17.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,245994,3,2,2.0,1,8486,24961,16475,44,True,0,Everton,Watford,DEF,Cathcart
Craig Dawson,0,0,0,0,0.0,439,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,13135,3,2,0.0,0,66,604,538,48,True,0,Everton,Watford,DEF,Dawson
Curtis Jones,0,0,0,0,0.0,569,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,413,0,4,0.0,0,5,53,48,45,True,0,Southampton,Liverpool,MID,Jones
Cédric Soares,0,0,0,0,0.0,486,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,18735,0,0,0.0,0,-536,381,917,48,False,0,Burnley,Arsenal,DEF,Cédric
César Azpilicueta,0,0,13,0,7.8,105,244,2,0,2.6,16.6,2020-02-01T12:30:00Z,90,0,0,0,0,25,0,448242,2,2,2.0,1,23686,36172,12486,58,False,0,Leicester,Chelsea,DEF,Azpilicueta
Dale Stephens,0,0,11,0,13.3,57,250,3,0,3.3,18.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,142820,3,3,1.0,1,-4301,1518,5819,44,False,1,West Ham,Brighton,MID,Stephens
Daniel Amartey,0,0,0,0,0.0,178,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,19817,2,2,0.0,0,-966,60,1026,43,True,0,Chelsea,Leicester,MID,Amartey
Daniel Castelo Podence,0,0,7,0,15.1,619,246,0,0,4.0,6.4,2020-02-01T17:30:00Z,14,0,0,0,0,25,0,547,0,0,18.0,1,514,571,57,55,False,0,Man Utd,Wolves,MID,Podence
Daniel Ceballos Fernández,0,0,0,0,0.0,469,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,223924,0,0,0.0,0,-2413,338,2751,52,False,0,Burnley,Arsenal,MID,Ceballos
Daniel Drinkwater,0,0,0,0,0.0,120,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,45738,1,2,0.0,0,-366,555,921,44,False,0,Bournemouth,Aston Villa,MID,Drinkwater
Daniel James,0,0,8,1,11.8,243,246,0,0,2.6,6.6,2020-02-01T17:30:00Z,87,0,0,0,0,25,0,508829,0,0,8.0,3,-37932,7812,45744,59,True,0,Wolves,Man Utd,MID,James
Daniel N'Lundulu,0,0,0,0,0.0,535,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,6709,0,4,0.0,0,-49,93,142,45,False,0,Liverpool,Southampton,FWD,N'Lundulu
Danilo Luiz da Silva,0,0,0,0,0.0,209,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,3185,0,2,0.0,0,-10,16,26,50,False,0,Spurs,Man City,DEF,Danilo
Danny Ings,0,0,6,0,31.4,313,245,2,0,15.1,18.6,2020-02-01T15:00:00Z,69,0,0,0,0,25,0,2080750,0,4,101.0,2,-88362,140661,229023,70,False,0,Liverpool,Southampton,FWD,Ings
Danny Rose,0,0,3,0,0.3,332,247,0,0,0.3,2.6,2020-02-01T15:00:00Z,11,0,0,0,0,25,0,98000,0,0,0.0,1,3821,4324,503,53,True,0,Norwich,Newcastle,DEF,Rose
Danny Ward,0,0,0,0,0.0,170,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,11988,2,2,0.0,0,-100,48,148,43,True,0,Chelsea,Leicester,GK,Ward
Danny Welbeck,0,0,4,0,0.4,512,249,1,0,0.3,2.4,2020-02-01T15:00:00Z,33,0,0,0,0,25,0,8309,3,2,0.0,1,55,145,90,58,True,0,Everton,Watford,FWD,Welbeck
Dan Burn,0,0,0,0,0.0,475,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,13566,3,3,0.0,0,-1004,28,1032,45,False,0,West Ham,Brighton,DEF,Burn
Dan Gosling,1,0,19,0,12.3,81,241,1,0,6.1,30.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,6455,1,2,18.0,5,-987,160,1147,49,True,0,Aston Villa,Bournemouth,MID,Gosling
Darren Randolph,0,0,0,0,0.0,606,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,12064,3,3,0.0,0,-3767,1194,4961,44,True,0,Brighton,West Ham,GK,Randolph
Daryl Janmaat,0,0,0,0,0.0,359,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,44601,3,2,0.0,0,-2310,1233,3543,40,True,0,Everton,Watford,DEF,Janmaat
Davide Zappacosta,0,0,0,0,0.0,109,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,11661,2,2,0.0,0,-71,14,85,43,False,0,Leicester,Chelsea,DEF,Zappacosta
David Brooks,0,0,0,0,0.0,76,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,6790,1,2,0.0,0,-39,24,63,63,True,0,Aston Villa,Bournemouth,MID,Brooks
David Button,0,0,0,0,0.0,48,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,1517564,3,3,0.0,0,19710,50679,30969,39,False,0,West Ham,Brighton,GK,Button
David de Gea,0,0,25,1,0.0,235,246,0,0,2.6,26.0,2020-02-01T17:30:00Z,90,0,0,0,0,25,3,843381,0,0,0.0,7,-17211,4655,21866,54,True,0,Wolves,Man Utd,GK,de Gea
David Luiz Moreira Marinho,0,3,29,1,13.3,106,242,0,0,5.4,22.8,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,352941,0,0,18.0,9,-8851,3201,12052,57,False,0,Burnley,Arsenal,DEF,David Luiz
David Martin,0,0,0,0,0.0,553,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,132869,3,3,0.0,0,-6165,4510,10675,41,True,0,Brighton,West Ham,GK,Martin
David McGoldrick,0,0,0,0,0.0,303,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,13092,1,0,0.0,0,-1353,67,1420,54,False,0,Crystal Palace,Sheffield Utd,FWD,McGoldrick
David Silva,0,0,0,0,0.0,219,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,325261,0,2,0.0,0,-11914,7497,19411,74,False,0,Spurs,Man City,MID,David Silva
Davinson Sánchez,0,1,28,1,0.0,333,248,0,0,2.7,27.0,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,64962,0,2,0.0,7,-1343,392,1735,53,True,0,Man City,Spurs,DEF,Sánchez
Davy Pröpper,1,1,28,0,31.8,54,250,3,0,7.0,32.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,24705,3,3,6.0,6,-573,234,807,48,False,0,West Ham,Brighton,MID,Pröpper
DeAndre Yedlin,0,0,2,0,15.7,253,247,0,0,2.4,6.2,2020-02-01T15:00:00Z,53,0,0,0,0,25,0,6006,0,0,2.0,0,-1,308,309,44,True,1,Norwich,Newcastle,DEF,Yedlin
Dean Henderson,0,3,29,1,0.0,471,243,0,0,2.2,22.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,3,999154,1,0,0.0,10,219715,234504,14789,50,False,0,Crystal Palace,Sheffield Utd,GK,Henderson
Declan Rice,0,0,11,0,11.3,395,250,3,0,3.0,18.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,117568,3,3,0.0,2,-3596,3644,7240,47,True,0,Brighton,West Ham,MID,Rice
Dejan Lovren,0,0,0,0,0.0,186,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,14675,0,4,0.0,0,-158,74,232,53,True,0,Southampton,Liverpool,DEF,Lovren
Demarai Gray,0,0,0,0,0.0,175,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,18476,2,2,0.0,0,-272,210,482,51,True,0,Chelsea,Leicester,MID,Gray
Dennis Praet,0,0,4,0,0.1,517,244,0,0,0.1,1.2,2020-02-01T12:30:00Z,10,0,0,0,0,25,0,6630,2,2,0.0,1,-637,539,1176,53,True,0,Chelsea,Leicester,MID,Praet
Dennis Srbeny,0,0,0,0,0.0,279,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,2808,0,0,0.0,0,-74,17,91,52,False,0,Newcastle,Norwich,FWD,Srbeny
Diego Rico,0,0,18,0,4.9,65,241,1,0,2.6,21.0,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,850720,1,2,0.0,2,-14488,26852,41340,43,True,0,Aston Villa,Bournemouth,DEF,Rico
Dimitri Foulquier,0,0,0,0,0.0,542,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,11157,3,2,0.0,0,-562,30,592,40,True,0,Everton,Watford,DEF,Foulquier
Diogo Jota,0,0,8,1,33.0,410,246,0,0,10.5,16.6,2020-02-01T17:30:00Z,69,0,0,0,0,25,0,190227,0,0,55.0,2,-1471,2015,3486,61,False,0,Man Utd,Wolves,FWD,Jota
Divock Origi,0,0,0,0,0.0,188,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,195411,0,4,0.0,0,5510,11599,6089,52,True,0,Southampton,Liverpool,FWD,Origi
Djibril Sidibé,0,0,21,0,21.1,511,249,2,0,5.6,34.8,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,144278,3,2,0.0,1,-16600,7540,24140,54,False,0,Watford,Everton,DEF,Sidibé
Domingos Quina,0,0,0,0,0.0,375,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,6280,3,2,0.0,0,-91,49,140,44,True,0,Everton,Watford,MID,Quina
Dominic Calvert-Lewin,0,0,0,0,5.6,147,249,2,0,3.5,2.4,2020-02-01T15:00:00Z,72,0,0,0,0,25,0,839363,3,2,27.0,2,133652,190684,57032,61,False,0,Watford,Everton,FWD,Calvert-Lewin
Dominic Solanke,0,0,0,0,0.0,69,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,25870,1,2,0.0,0,1382,2178,796,52,True,0,Aston Villa,Bournemouth,FWD,Solanke
Douglas Luiz Soares de Paulo,0,0,10,0,24.6,470,241,2,0,4.7,20.8,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,297073,1,2,2.0,1,22970,40595,17625,44,False,1,Bournemouth,Aston Villa,MID,Douglas Luiz
Dwight Gayle,0,0,0,0,0.0,554,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,2812,0,0,0.0,0,-173,31,204,50,True,0,Norwich,Newcastle,FWD,Gayle
Dwight McNeil,0,0,22,1,68.8,97,242,0,0,10.8,21.8,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,32948,0,0,17.0,3,-941,1305,2246,60,True,0,Arsenal,Burnley,MID,McNeil
Ederson Santana de Moraes,0,0,11,0,0.0,212,248,2,0,1.2,12.4,2020-02-02T16:30:00Z,90,0,0,0,0,25,1,847778,0,2,0.0,1,-5675,9555,15230,60,False,0,Spurs,Man City,GK,Ederson
Edward Nketiah,0,0,3,0,0.1,13,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,1,0,0,0,0,25,0,43582,0,0,0.0,1,177,2597,2420,43,False,0,Burnley,Arsenal,FWD,Nketiah
Eldin Jakupovic,0,0,0,0,0.0,169,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,6491,2,2,0.0,0,-49,33,82,42,True,0,Chelsea,Leicester,GK,Jakupovic
Emerson Palmieri dos Santos,0,0,0,0,0.0,107,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,55257,2,2,0.0,0,-503,608,1111,55,False,0,Leicester,Chelsea,DEF,Emerson
Emile Smith Rowe,0,0,0,0,0.0,576,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,1806,0,0,0.0,0,363,903,540,43,False,0,Burnley,Arsenal,MID,Smith Rowe
Emiliano Buendía,0,0,5,0,6.2,283,247,0,0,1.2,6.2,2020-02-01T15:00:00Z,23,0,0,0,0,25,0,57368,0,0,0.0,1,-6295,899,7194,60,False,0,Newcastle,Norwich,MID,Buendía
Emiliano Martínez,0,0,0,0,0.0,427,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,17984,0,0,0.0,0,-95,149,244,43,False,0,Burnley,Arsenal,GK,Martínez
Emil Krafth,0,0,0,0,0.0,519,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,4774,0,0,0.0,0,-191,28,219,43,True,0,Norwich,Newcastle,DEF,Krafth
Enda Stevens,0,0,18,1,5.3,291,243,0,0,3.9,10.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,183969,1,0,23.0,6,16918,26559,9641,51,False,0,Crystal Palace,Sheffield Utd,DEF,Stevens
Eric Bailly,0,0,0,0,0.0,228,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,2726,0,0,0.0,0,44,128,84,49,True,0,Wolves,Man Utd,DEF,Bailly
Eric Dier,0,0,3,0,0.3,350,248,0,0,0.6,5.6,2020-02-02T16:30:00Z,6,0,0,0,0,25,0,13618,0,2,0.0,1,-189,170,359,48,True,0,Man City,Spurs,MID,Dier
Eric Garcia,0,0,0,0,0.0,544,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,3996,0,2,0.0,0,-364,123,487,45,False,0,Spurs,Man City,DEF,Garcia
Erik Lamela,0,0,2,0,1.7,346,248,0,0,0.3,1.0,2020-02-02T16:30:00Z,20,0,0,0,0,25,0,86007,0,2,0.0,1,-885,1415,2300,57,True,0,Man City,Spurs,MID,Lamela
Erik Pieters,0,0,0,0,0.0,447,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,324407,0,0,0.0,0,-11993,644,12637,43,True,0,Arsenal,Burnley,DEF,Pieters
Ethan Ampadu,0,0,0,0,0.0,121,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,1257,2,2,0.0,0,-13,38,51,44,False,0,Leicester,Chelsea,MID,Ampadu
Etienne Capoue,0,0,21,0,11.8,373,249,3,0,3.7,20.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,22952,3,2,5.0,2,-308,897,1205,48,True,0,Everton,Watford,MID,Capoue
Ezequiel Schelotto,0,0,5,0,1.3,546,250,0,0,0.6,4.2,2020-02-01T15:00:00Z,18,0,0,0,0,25,0,34972,3,3,0.0,1,-1365,737,2102,40,False,0,West Ham,Brighton,DEF,Schelotto
Ezri Konsa Ngoyo,0,0,4,0,0.1,452,241,2,0,0.3,1.0,2020-02-01T15:00:00Z,45,0,0,0,0,25,0,7587,1,2,2.0,0,762,1150,388,43,False,0,Bournemouth,Aston Villa,DEF,Konsa
Fabian Delph,0,0,7,0,20.6,205,249,2,0,3.1,10.8,2020-02-01T15:00:00Z,70,0,0,0,1,25,0,14558,3,2,0.0,-2,-92,366,458,53,False,0,Watford,Everton,DEF,Delph
Fabian Schär,0,0,0,0,0.0,252,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,95265,0,0,0.0,0,2977,4997,2020,50,True,0,Norwich,Newcastle,DEF,Schär
Fabio Henrique Tavares,0,0,8,1,12.1,197,245,0,0,2.5,11.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,71796,0,4,1.0,3,27,929,902,54,True,0,Southampton,Liverpool,MID,Fabinho
Fabián Balbuena,0,0,0,0,0.0,382,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,33037,3,3,0.0,0,-3572,211,3783,43,True,0,Brighton,West Ham,DEF,Balbuena
Federico Fernández,0,3,34,1,5.8,254,247,0,0,4.5,33.0,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,71282,0,0,6.0,9,15620,21589,5969,44,True,0,Norwich,Newcastle,DEF,Fernández
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,390,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,195210,3,3,0.0,0,-13055,52,13107,66,True,0,Brighton,West Ham,MID,Felipe Anderson
Fernando Luiz Rosa,0,0,16,0,3.5,221,248,2,0,4.7,25.6,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,49031,0,2,18.0,2,-1775,757,2532,52,False,0,Spurs,Man City,MID,Fernandinho
Fikayo Tomori,0,0,0,0,0.0,529,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,166621,2,2,0.0,0,-19230,1941,21171,45,False,0,Leicester,Chelsea,DEF,Tomori
Filip Benkovic,0,0,0,0,0.0,597,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,1280,2,2,0.0,0,195,353,158,40,True,0,Chelsea,Leicester,DEF,Benkovic
Florian Lejeune,0,0,0,0,0.0,257,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,3392,0,0,0.0,0,2313,3538,1225,44,True,0,Norwich,Newcastle,DEF,Lejeune
Florin Andone,0,0,0,0,0.0,46,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,26397,3,3,0.0,0,-228,47,275,47,False,0,West Ham,Brighton,FWD,Andone
Francisco Femenía Far,0,0,0,0,0.0,357,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,34390,3,2,0.0,0,-4648,51,4699,42,True,0,Everton,Watford,DEF,Kiko Femenía
Fraser Forster,0,0,0,0,0.0,317,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,22962,0,4,0.0,0,-269,37,306,43,False,0,Liverpool,Southampton,GK,Forster
Frederick Woodman,0,0,0,0,0.0,264,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,58303,0,0,0.0,0,-1297,160,1457,40,True,0,Norwich,Newcastle,GK,Woodman
Frederico Rodrigues de Paula Santos,0,0,14,1,32.2,244,246,0,0,5.6,15.4,2020-02-01T17:30:00Z,90,0,0,0,0,25,0,19438,0,0,8.0,3,593,2187,1594,53,True,0,Wolves,Man Utd,MID,Fred
Frédéric Guilbert,0,0,11,0,19.1,458,241,2,0,3.3,7.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,41665,1,2,6.0,1,-2112,339,2451,44,False,0,Bournemouth,Aston Villa,DEF,Guilbert
Gabriel Fernando de Jesus,0,0,0,0,1.9,211,248,0,0,2.4,5.0,2020-02-02T16:30:00Z,18,0,0,0,0,25,0,214246,0,2,17.0,1,-18861,23092,41953,95,False,0,Spurs,Man City,FWD,Jesus
Gabriel Teodoro Martinelli Silva,0,0,5,1,11.5,504,242,0,0,4.8,14.8,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,263179,0,0,22.0,2,114041,130017,15976,46,False,0,Burnley,Arsenal,FWD,Martinelli
Gary Cahill,0,0,12,0,0.5,503,243,1,0,4.6,19.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,86840,1,0,26.0,2,1794,4171,2377,44,True,0,Sheffield Utd,Crystal Palace,DEF,Cahill
Gavin Kilkenny,0,0,0,0,0.0,565,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,325,1,2,0.0,0,4,31,27,45,True,0,Aston Villa,Bournemouth,MID,Kilkenny
Gaëtan Bong,0,0,0,0,0.0,41,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,7634,3,3,0.0,0,-129,45,174,42,False,0,West Ham,Brighton,DEF,Bong
Gedson Carvalho Fernandes,0,0,0,0,0.0,605,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,2673,0,2,0.0,0,-225,568,793,50,True,0,Man City,Spurs,MID,Fernandes
Georges-Kévin Nkoudou,0,0,0,0,0.0,527,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,841,0,2,0.0,0,-1,6,7,50,True,0,Man City,Spurs,MID,Nkoudou
George Baldock,0,0,20,1,2.3,294,243,0,0,1.8,9.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,820017,1,0,6.0,5,16187,57904,41717,51,False,1,Crystal Palace,Sheffield Utd,DEF,Baldock
Georginio Wijnaldum,0,0,11,1,11.8,199,245,0,0,4.5,14.0,2020-02-01T15:00:00Z,80,0,0,0,0,25,0,174898,0,4,19.0,3,-7286,4811,12097,54,True,0,Southampton,Liverpool,MID,Wijnaldum
Gerard Deulofeu,1,0,10,0,22.4,363,249,2,0,8.3,23.0,2020-02-01T15:00:00Z,81,0,0,0,0,25,0,225598,3,2,38.0,5,11361,27474,16113,61,True,0,Everton,Watford,FWD,Deulofeu
Giovani Lo Celso,0,0,13,1,13.6,523,248,0,0,2.8,14.4,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,24125,0,2,0.0,2,3304,4283,979,73,True,1,Man City,Spurs,MID,Lo Celso
Giovanni McGregor,0,0,0,0,0.0,608,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,92,1,0,0.0,0,21,39,18,45,True,0,Sheffield Utd,Crystal Palace,MID,McGregor
Glenn Murray,0,0,25,0,7.8,44,250,3,1,9.8,36.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,52254,3,3,54.0,6,-327,670,997,54,False,0,West Ham,Brighton,FWD,Murray
Gonçalo Bento Soares Cardoso,0,0,0,0,0.0,594,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,970,3,3,0.0,0,124,205,81,40,True,0,Brighton,West Ham,DEF,Cardoso
Grady Diangana,0,0,0,0,0.0,398,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,4416,3,3,0.0,0,-91,94,185,44,True,0,Brighton,West Ham,MID,Diangana
Granit Xhaka,0,0,16,1,13.3,18,242,0,0,2.7,13.8,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,46513,0,0,0.0,2,216,1238,1022,51,False,1,Burnley,Arsenal,MID,Xhaka
Grant Hanley,0,1,31,1,0.4,277,247,0,0,3.2,31.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,147516,0,0,0.0,7,1553,7923,6370,40,False,0,Newcastle,Norwich,DEF,Hanley
Gylfi Sigurdsson,1,2,25,0,30.5,151,249,2,0,5.6,25.6,2020-02-01T15:00:00Z,66,0,0,0,0,25,0,175028,3,2,0.0,7,-4182,836,5018,73,False,0,Watford,Everton,MID,Sigurdsson
Hamza Choudhury,0,0,16,0,11.0,180,244,2,0,3.7,16.8,2020-02-01T12:30:00Z,90,0,0,0,0,25,0,68234,2,2,9.0,2,-2692,2104,4796,43,True,0,Chelsea,Leicester,MID,Choudhury
Harry Kane,0,0,0,0,0.0,338,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,658361,0,2,0.0,0,-22781,223,23004,108,True,0,Man City,Spurs,FWD,Kane
Harry Lewis,0,0,0,0,0.0,548,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,11563,0,4,0.0,0,-148,354,502,40,False,0,Liverpool,Southampton,GK,Lewis
Harry Maguire,0,0,27,1,12.2,160,246,0,0,4.7,24.8,2020-02-01T17:30:00Z,90,0,0,0,0,25,0,705361,0,0,10.0,6,-6250,8006,14256,52,True,0,Wolves,Man Utd,DEF,Maguire
Harry Wilson,0,0,13,0,16.1,505,241,1,0,5.4,12.0,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,167911,1,2,26.0,2,25246,33503,8257,58,True,0,Aston Villa,Bournemouth,MID,Harry Wilson
Harry Winks,0,0,14,1,4.2,347,248,0,0,1.6,12.2,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,18316,0,2,0.0,3,-443,157,600,52,True,0,Man City,Spurs,MID,Winks
Harvey Barnes,0,0,21,0,17.9,172,244,2,1,9.6,39.2,2020-02-01T12:30:00Z,90,0,0,0,0,25,0,70711,2,2,39.0,7,25594,32679,7085,59,True,0,Chelsea,Leicester,MID,Barnes
Harvey Elliott,0,0,0,0,0.0,550,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,708,0,4,0.0,0,-20,28,48,45,True,0,Southampton,Liverpool,MID,Elliott
Henrikh Mkhitaryan,0,0,0,0,0.0,16,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,56167,0,0,0.0,0,-204,22,226,68,False,0,Burnley,Arsenal,MID,Mkhitaryan
Henri Lansbury,0,0,0,0,0.0,35,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,29736,1,2,0.0,0,-919,70,989,44,False,0,Bournemouth,Aston Villa,MID,Lansbury
Heung-Min Son,0,0,22,1,2.3,342,248,0,1,7.9,40.8,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,613590,0,2,36.0,8,38805,89031,50226,99,True,0,Man City,Spurs,MID,Son
Heurelho da Silva Gomes,0,0,0,0,0.0,513,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,14682,3,2,0.0,0,-44,194,238,44,True,0,Everton,Watford,GK,Gomes
Hugo Lloris,0,3,47,1,0.0,340,248,0,0,5.2,51.8,2020-02-02T16:30:00Z,90,0,0,1,0,25,5,238809,0,2,0.0,15,2234,3846,1612,53,True,0,Man City,Spurs,GK,Lloris
