name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Allan Saint-Maximin,0,0,0,0,0.0,500,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,0,0,0,0,19,0,20985,1,4,0,0,-2352,68,2420,54,False,0,Man Utd,Newcastle,MID,0
Eddie Nketiah,0,0,0,0,0.0,13,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,42682,1,1,0,0,-964,408,1372,43,False,0,Bournemouth,Arsenal,FWD,0
Callum Wilson,0,0,3,0,11.2,67,182,1,0,2.0,0.0,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,343146,1,1,9,1,-3649,4142,7791,74,True,1,Arsenal,Bournemouth,FWD,0
Antonio Rüdiger,0,0,17,0,1.9,104,183,2,0,1.5,11.4,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,17865,2,0,2,1,4187,4811,624,60,True,0,Southampton,Chelsea,DEF,0
Sébastien Haller,0,0,1,0,3.0,457,184,1,0,0.8,0.0,2019-12-26T15:00:00Z,74,0,0,0,0,19,0,168628,1,2,8,2,-974,2620,3594,70,False,0,Crystal Palace,West Ham,FWD,0
Glenn Murray,0,0,0,0,0.0,44,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,55245,1,2,0,0,-678,282,960,55,False,0,Spurs,Brighton,FWD,0
Arnaut Danjuma,0,0,0,0,0.0,492,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,2236,1,1,0,0,-43,33,76,58,True,0,Arsenal,Bournemouth,MID,0
José Holebas,0,0,0,0,0.0,353,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,54104,1,1,0,0,-1930,10,1940,46,False,0,Sheffield Utd,Watford,DEF,0
Yves Bissouma,0,0,5,0,1.2,53,189,0,0,0.5,3.6,2019-12-26T12:30:00Z,7,0,0,0,0,19,0,1011,1,2,0,1,-16,28,44,50,False,0,Spurs,Brighton,MID,0
Connor Wickham,1,0,9,0,10.3,130,184,0,0,4.9,19.4,2019-12-26T15:00:00Z,15,0,0,0,0,19,0,165013,1,2,19,4,-2200,930,3130,44,True,0,West Ham,Crystal Palace,FWD,0
Josip Drmic,0,0,0,0,0.0,434,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,4354,0,1,0,0,-84,7,91,54,False,0,Aston Villa,Norwich,FWD,0
Romain Saïss,0,0,8,0,14.8,407,190,2,0,3.2,9.2,2019-12-27T19:45:00Z,90,0,0,0,0,19,0,34516,2,3,8,1,1902,3319,1417,44,True,0,Man City,Wolves,DEF,0
Andrew Surman,0,0,0,0,0.0,80,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,2498,1,1,0,0,-2,32,34,47,True,0,Arsenal,Bournemouth,MID,0
Onel Hernández,0,0,1,0,0.1,284,181,0,0,2.0,3.0,2019-12-26T15:00:00Z,14,0,0,0,0,19,0,5494,0,1,17,1,-216,196,412,53,False,0,Aston Villa,Norwich,MID,0
Sofiane Boufal,0,0,-1,0,0.2,508,183,0,0,0.1,1.0,2019-12-26T15:00:00Z,10,0,0,0,0,19,0,7000,2,0,0,0,-9,142,151,55,False,1,Chelsea,Southampton,MID,0
Bernardo,0,0,19,0,15.6,39,189,2,0,6.4,27.0,2019-12-26T12:30:00Z,75,0,0,0,0,19,0,6379,1,2,21,1,-33,50,83,43,False,0,Spurs,Brighton,DEF,0
Paulo Gazzaniga,0,0,15,0,0.0,341,189,1,0,2.2,22.0,2019-12-26T12:30:00Z,90,0,0,0,0,19,4,329422,1,2,0,3,10820,21813,10993,46,True,0,Brighton,Spurs,GK,0
Danny Welbeck,0,0,0,0,0.0,512,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,8395,1,1,0,0,-73,12,85,58,False,0,Sheffield Utd,Watford,FWD,0
Ben Foster,0,0,15,0,0.0,366,188,1,0,2.7,26.6,2019-12-26T15:00:00Z,90,0,0,0,0,19,3,143080,1,1,0,3,3577,6158,2581,48,False,0,Sheffield Utd,Watford,GK,0
Pierre-Emile Højbjerg,1,0,22,1,11.3,325,183,0,0,4.6,34.4,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,26392,2,0,0,6,-869,441,1310,48,False,0,Chelsea,Southampton,MID,0
Lee Grant,0,0,0,0,0.0,237,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,0,0,0,0,19,0,7329,1,4,0,0,-39,8,47,48,True,0,Newcastle,Man Utd,GK,0
Mace Goodridge,0,0,0,0,0.0,571,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,142,0,1,0,0,11,28,17,45,False,0,Everton,Burnley,MID,0
Angelo Ogbonna,0,0,16,0,0.4,377,184,2,0,1.3,12.2,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,93288,1,2,0,1,23747,27275,3528,45,False,0,Crystal Palace,West Ham,DEF,0
Harvey Elliott,0,0,0,0,0.0,550,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,0,0,0,0,19,0,641,4,0,0,0,-20,47,67,45,False,0,Leicester,Liverpool,MID,0
Eldin Jakupovic,0,0,0,0,0.0,169,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,0,0,0,0,19,0,6513,4,0,0,0,-46,17,63,43,True,0,Liverpool,Leicester,GK,0
Billy Sharp,0,0,0,0,0.0,298,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,21995,1,1,0,0,-187,157,344,56,True,0,Watford,Sheffield Utd,FWD,0
Artur Boruc,0,0,0,0,0.0,73,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,18859,1,1,0,0,-185,95,280,43,True,0,Arsenal,Bournemouth,GK,0
Jan Vertonghen,0,0,24,0,16.8,330,189,1,0,3.8,21.0,2019-12-26T12:30:00Z,90,0,0,0,0,19,0,146829,1,2,0,2,8067,11959,3892,52,True,0,Brighton,Spurs,DEF,0
Felipe Anderson,0,0,6,0,3.4,390,184,1,0,1.0,7.0,2019-12-26T15:00:00Z,15,0,0,0,0,19,0,206820,1,2,0,1,-2950,487,3437,66,False,0,Crystal Palace,West Ham,MID,0
Nick Pope,0,0,18,0,0.0,93,185,1,0,3.4,33.8,2019-12-26T15:00:00Z,90,0,0,0,0,19,4,1047032,0,1,0,3,-3233,14424,17657,47,False,0,Everton,Burnley,GK,0
Steven Defour,0,0,0,0,0.0,99,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,254,0,1,0,0,0,6,6,55,False,0,Everton,Burnley,MID,0
Adam Masina,0,0,0,0,0.0,355,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,4387,1,1,0,0,-45,34,79,43,False,0,Sheffield Utd,Watford,DEF,0
Andriy Yarmolenko,0,0,0,0,0.0,392,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,98576,1,2,0,0,-5733,991,6724,54,False,0,Crystal Palace,West Ham,MID,0
Phil Foden,0,0,0,0,0.0,220,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,0,0,0,0,19,0,22677,2,3,0,0,-134,595,729,51,False,0,Wolves,Man City,MID,0
Marcos Rojo,0,0,0,0,0.0,227,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,0,0,0,0,19,0,9630,1,4,0,0,-92,7,99,48,True,0,Newcastle,Man Utd,DEF,0
Moussa Djenepo,0,0,0,0,0.0,438,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,6841,2,0,0,0,-1302,15,1317,52,False,0,Chelsea,Southampton,MID,0
Adam Idah,0,0,0,0,0.0,538,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,7834,0,1,0,0,-9,377,386,44,False,0,Aston Villa,Norwich,FWD,0
Ben Davies,0,0,0,0,0.0,329,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,9123,1,2,0,0,-162,13,175,54,True,0,Brighton,Spurs,DEF,0
Kiko Femenía,0,0,14,0,1.8,357,188,1,0,1.5,12.8,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,41218,1,1,0,2,9568,10982,1414,42,False,0,Sheffield Utd,Watford,DEF,0
Matthew Longstaff,0,0,26,0,13.3,540,187,4,1,7.1,40.4,2019-12-26T17:30:00Z,90,0,0,0,0,19,0,15216,1,4,17,7,-977,143,1120,45,False,0,Man Utd,Newcastle,MID,0
John Fleck,0,0,5,0,17.8,301,188,1,0,6.1,6.8,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,159047,1,1,36,2,54042,59630,5588,49,True,0,Watford,Sheffield Utd,MID,0
Eric Dier,0,0,4,0,0.0,350,189,0,0,0.5,5.4,2019-12-26T12:30:00Z,14,0,0,0,0,19,0,14652,1,2,0,1,-24,396,420,49,True,0,Brighton,Spurs,MID,0
Oleksandr Zinchenko,0,0,0,0,0.0,206,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,0,0,0,0,19,0,186087,2,3,0,0,-2136,445,2581,52,False,0,Wolves,Man City,DEF,0
Daniel Amartey,0,0,0,0,0.0,178,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,0,0,0,0,19,0,24637,4,0,0,0,-79,967,1046,43,True,0,Liverpool,Leicester,MID,0
Victor Wanyama,0,0,0,0,0.0,348,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,7169,1,2,0,0,-53,72,125,48,True,0,Brighton,Spurs,MID,0
Jairo Riedewald,0,0,4,0,2.1,539,184,0,0,1.0,7.8,2019-12-26T15:00:00Z,25,0,0,0,0,19,0,928,1,2,0,1,-3,32,35,45,True,0,West Ham,Crystal Palace,MID,0
Gabriel Martinelli,0,0,0,0,0.0,504,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,138311,1,1,0,0,-275,9857,10132,45,False,0,Bournemouth,Arsenal,FWD,0
Japhet Tanganga,0,0,0,0,0.0,583,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,0,1,2,0,0,0,0,0,40,True,0,Brighton,Spurs,DEF,0
Manuel Lanzini,0,0,8,0,40.8,391,184,2,0,5.3,10.2,2019-12-26T15:00:00Z,32,0,0,0,0,19,0,51865,1,2,2,1,-656,28,684,62,False,0,Crystal Palace,West Ham,MID,0
Wilfried Zaha,0,0,10,0,24.8,133,184,1,0,7.9,19.8,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,967041,1,2,34,2,12106,66271,54165,69,True,0,West Ham,Crystal Palace,MID,0
Christoph Zimmermann,0,0,16,0,1.5,275,181,1,0,2.2,20.4,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,2701,0,1,0,2,123,292,169,44,False,0,Aston Villa,Norwich,DEF,0
Craig Cathcart,0,0,6,0,0.0,358,188,1,0,0.8,6.0,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,104039,1,1,2,1,6851,8997,2146,43,False,1,Sheffield Utd,Watford,DEF,0
Beram Kayal,0,0,0,0,0.0,56,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,19184,1,2,0,0,-980,717,1697,43,False,0,Spurs,Brighton,MID,0
Brandon Pierrick,0,0,0,0,0.0,580,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,49,1,2,0,0,22,29,7,45,True,0,West Ham,Crystal Palace,MID,0
Sam Surridge,0,0,0,0,0.0,71,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,33699,1,1,0,0,-501,371,872,43,True,0,Arsenal,Bournemouth,FWD,0
Dwight Gayle,0,0,-1,0,0.8,554,187,4,0,0.7,0.0,2019-12-26T17:30:00Z,58,0,0,0,0,19,0,3495,1,4,6,1,-71,140,211,50,False,0,Man Utd,Newcastle,FWD,0
Giovani Lo Celso,0,0,0,0,2.8,523,189,0,0,0.8,5.4,2019-12-26T12:30:00Z,34,0,0,0,0,19,0,17280,1,2,0,1,4,249,245,73,True,0,Brighton,Spurs,MID,0
Alfie Whiteman,0,0,0,0,0.0,543,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,34627,1,2,0,0,679,1487,808,40,True,0,Brighton,Spurs,GK,0
Callum Hudson-Odoi,0,0,7,0,18.7,116,183,1,0,5.3,5.0,2019-12-26T15:00:00Z,66,0,0,0,0,19,0,38066,2,0,29,2,-2515,735,3250,54,True,0,Southampton,Chelsea,MID,0
Dan Gosling,0,1,25,0,2.9,81,182,1,1,8.9,52.6,2019-12-26T15:00:00Z,69,0,0,0,0,19,0,1870,1,1,33,8,-97,133,230,49,True,0,Arsenal,Bournemouth,MID,0
Dennis Srbeny,0,0,0,0,0.0,279,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,3286,0,1,0,0,-37,71,108,52,False,0,Aston Villa,Norwich,FWD,0
Ezequiel Schelotto,0,0,11,0,1.5,546,189,2,0,1.5,9.2,2019-12-26T12:30:00Z,82,0,0,0,0,19,0,38707,1,2,4,1,1810,4042,2232,40,False,0,Spurs,Brighton,DEF,0
Demarai Gray,0,0,0,0,0.0,175,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,0,0,0,0,19,0,18097,4,0,0,0,-152,112,264,51,True,0,Liverpool,Leicester,MID,0
Will Hughes,0,0,9,0,2.0,370,188,1,0,0.4,1.6,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,27050,1,1,0,2,-25,563,588,54,False,0,Sheffield Utd,Watford,MID,0
Mohamed Elneny,0,0,0,0,0.0,20,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,57103,1,1,0,0,-2247,570,2817,43,False,0,Bournemouth,Arsenal,MID,0
Sergio Agüero,0,0,3,0,1.3,210,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,13,0,0,0,0,19,0,724182,2,3,0,1,11734,19357,7623,117,False,0,Wolves,Man City,FWD,0
Martín Montoya,0,0,0,0,0.0,38,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,45496,1,2,0,0,-1710,815,2525,45,False,0,Spurs,Brighton,DEF,0
Issa Diop,0,0,0,0,0.0,381,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,174641,1,2,0,0,-4794,579,5373,45,False,0,Crystal Palace,West Ham,DEF,0
Pierre-Emerick Aubameyang,0,2,27,0,7.7,11,182,1,1,12.6,30.2,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,1324251,1,1,88,7,-55871,21338,77209,108,False,1,Bournemouth,Arsenal,FWD,0
Alexandre Lacazette,0,0,1,0,25.7,12,182,1,0,8.3,1.4,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,118625,1,1,56,1,-4700,2106,6806,93,False,1,Bournemouth,Arsenal,FWD,0
Maya Yoshida,0,0,0,0,0.0,310,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,19966,2,0,0,0,-353,148,501,43,False,0,Chelsea,Southampton,DEF,0
Leandro Trossard,0,0,4,0,10.8,421,189,0,0,1.3,2.6,2019-12-26T12:30:00Z,14,0,0,0,0,19,0,23910,1,2,0,1,-1817,816,2633,58,False,0,Spurs,Brighton,MID,0
Scott McTominay,0,0,4,0,22.3,248,187,1,0,3.4,7.2,2019-12-26T17:30:00Z,45,0,0,0,0,19,0,177237,1,4,4,0,-6849,6402,13251,51,True,1,Newcastle,Man Utd,MID,0
Asmir Begovic,0,0,0,0,0.0,72,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,59731,1,1,0,0,-866,42,908,42,True,0,Arsenal,Bournemouth,GK,0
Chris Smalling,0,0,0,0,0.0,223,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,0,0,0,0,19,0,9156,1,4,0,0,-26,21,47,53,True,0,Newcastle,Man Utd,DEF,0
Alireza Jahanbakhsh,0,0,0,0,0.0,50,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,4690,1,2,0,0,-28,21,49,58,False,0,Spurs,Brighton,MID,0
Leon Balogun,0,0,0,0,0.0,40,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,0,0,0,0,19,0,3977,1,2,0,0,-20,42,62,44,False,0,Spurs,Brighton,DEF,0
Danny Ings,0,0,3,0,0.2,313,183,0,0,0.3,3.2,2019-12-26T15:00:00Z,21,0,0,0,0,19,0,1038350,2,0,0,1,132369,171616,39247,65,False,0,Chelsea,Southampton,FWD,0
Reece James,0,0,0,0,0.0,506,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,31696,2,0,0,0,-2750,1360,4110,50,True,0,Southampton,Chelsea,DEF,0
Nathaniel Chalobah,1,2,19,0,14.6,374,188,1,0,3.8,23.2,2019-12-26T15:00:00Z,88,0,0,0,0,19,0,14917,1,1,0,6,-205,189,394,44,False,1,Sheffield Utd,Watford,MID,0
Rui Patrício,0,0,24,0,0.0,411,190,2,0,3.0,29.6,2019-12-27T19:45:00Z,90,0,0,1,0,19,1,774398,2,3,0,6,-36535,2110,38645,52,True,0,Man City,Wolves,GK,0
Sebastian Prödl,0,0,0,0,0.0,361,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,87258,1,1,0,0,-2040,68,2108,40,False,0,Sheffield Utd,Watford,DEF,0
Marco Stiepermann,0,0,3,0,0.3,285,181,0,0,1.9,0.2,2019-12-26T15:00:00Z,15,0,0,0,0,19,0,5152,0,1,18,1,-75,33,108,51,False,0,Aston Villa,Norwich,MID,0
Ben Johnson,0,0,0,0,0.0,384,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,94597,1,2,0,0,-1113,366,1479,40,False,0,Crystal Palace,West Ham,DEF,0
Reiss Nelson,1,0,21,0,18.7,489,182,1,0,6.4,7.6,2019-12-26T15:00:00Z,81,0,0,0,0,19,0,7237,1,1,38,5,78,155,77,53,False,0,Bournemouth,Arsenal,MID,0
Nampalys Mendy,0,0,0,0,0.0,179,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,0,0,0,0,19,0,76995,4,0,0,0,48,3597,3549,43,True,0,Liverpool,Leicester,MID,0
Diogo Jota,0,0,2,0,14.5,410,190,2,0,5.3,4.4,2019-12-27T19:45:00Z,78,0,0,0,0,19,0,238937,2,3,34,2,-9988,3543,13531,61,True,0,Man City,Wolves,FWD,0
Joshua King,0,0,6,0,4.6,68,182,1,0,5.0,4.6,2019-12-26T15:00:00Z,65,0,0,0,0,19,0,286412,1,1,41,2,224,4641,4417,61,True,0,Arsenal,Bournemouth,FWD,0
James Ward-Prowse,0,0,13,1,15.4,321,183,0,0,3.7,21.8,2019-12-26T15:00:00Z,90,0,0,0,0,19,0,149328,2,0,0,3,-2563,13600,16163,59,False,0,Chelsea,Southampton,MID,0
Scott Dann,0,0,0,0,0.0,127,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,12583,1,2,0,0,-641,54,695,43,True,0,West Ham,Crystal Palace,DEF,0
Kepa Arrizabalaga,0,0,16,0,0.0,111,183,2,0,1.4,14.0,2019-12-26T15:00:00Z,90,0,0,0,0,19,1,396135,2,0,0,1,856,7648,6792,55,True,0,Southampton,Chelsea,GK,0
Roberto Jiménez,0,0,14,0,0.0,450,184,2,0,1.9,18.6,2019-12-26T15:00:00Z,90,0,0,0,0,19,2,34528,1,2,0,1,-1494,244,1738,44,False,0,Crystal Palace,West Ham,GK,0
Christian Eriksen,0,0,3,0,1.9,343,189,0,0,2.4,2.2,2019-12-26T12:30:00Z,22,0,0,0,0,19,0,200255,1,2,20,1,895,3137,2242,86,True,0,Brighton,Spurs,MID,0
Harry Kane,0,2,33,0,17.8,338,189,1,1,13.0,47.2,2019-12-26T12:30:00Z,90,0,0,0,0,19,0,1488141,1,2,65,8,65848,105492,39644,110,True,0,Brighton,Spurs,FWD,0
Dale Stephens,0,0,14,0,12.4,57,189,2,0,3.3,20.0,2019-12-26T12:30:00Z,90,0,0,0,0,19,0,156857,1,2,1,2,-1123,3212,4335,44,False,0,Spurs,Brighton,MID,0
Nicolás Otamendi,0,0,11,0,0.4,208,190,3,0,2.9,28.4,2019-12-27T19:45:00Z,90,0,0,0,0,19,0,191244,2,3,0,0,9459,14549,5090,50,False,1,Wolves,Man City,DEF,0
Keinan Davis,0,0,0,0,0.0,34,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,0,0,0,0,19,0,18453,0,1,0,0,351,1030,679,43,True,0,Norwich,Aston Villa,MID,0
Ismaïla Sarr,0,0,3,0,5.2,525,188,1,0,1.1,2.0,2019-12-26T15:00:00Z,45,0,0,0,0,19,0,16445,1,1,4,1,7072,8095,1023,62,False,0,Sheffield Utd,Watford,MID,0
Andy Carroll,0,0,0,0,0.0,520,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,0,0,0,0,19,0,9061,1,4,0,0,94,800,706,54,False,0,Man Utd,Newcastle,FWD,0
