name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Adam Lallana,0,0,0,0,0.0,195,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,0,0,0,0,30,0,9349,0,0,0,0,-13,156,169,57,False,0,Everton,Liverpool,MID,0
Adam Masina,0,2,24,1,14.3,355,299,0,0,2.7,11.6,2020-06-20T11:30:00Z,87,0,0,0,0,30,0,17463,1,1,1,8,-4391,1781,6172,43,True,0,Leicester,Watford,DEF,0
Adam Smith,0,0,8,0,15.4,63,292,2,0,2.9,13.4,2020-06-20T18:45:00Z,90,0,0,0,0,30,0,31062,2,0,0,0,592,2975,2383,43,True,1,Crystal Palace,Bournemouth,DEF,0
Adam Webster,0,0,16,0,0.7,493,293,1,0,2.4,22.8,2020-06-20T14:00:00Z,90,0,0,0,0,30,0,36338,1,2,0,2,-10649,5444,16093,45,True,0,Arsenal,Brighton,DEF,0
Addji Keaninkin Marc-Israel Guehi,0,0,0,0,0.0,545,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,6246,2,1,0,0,396,762,366,39,False,0,Aston Villa,Chelsea,DEF,0
Ademola Lookman,0,0,0,0,0.0,155,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,0,0,0,0,30,0,463,0,0,0,0,-1,9,10,50,True,0,Liverpool,Everton,MID,0
Adrian Mariappa,0,0,2,0,0.0,356,299,1,0,0.0,0.0,2020-06-20T11:30:00Z,13,0,0,0,0,30,0,19778,1,1,0,1,-2720,1275,3995,42,True,0,Leicester,Watford,DEF,0
Adrián,0,0,0,0,0.0,526,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,0,0,0,0,30,0,158546,0,0,0,0,-2131,15850,17981,40,False,0,Everton,Liverpool,GK,0
Ahmed Elmohamady,0,0,3,0,0.5,22,271,0,0,0.5,4.6,2020-06-17T17:00:00Z,14,0,0,0,0,30,0,68762,0,0,0,1,5197,11118,5921,41,True,0,Sheffield Utd,Aston Villa,DEF,0
Ahmed Elmohamady,0,0,0,0,0.0,22,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,68762,2,1,0,0,5197,11118,5921,41,True,0,Chelsea,Aston Villa,DEF,0
Ainsley Maitland-Niles,0,0,2,0,1.6,4,275,1,0,0.3,1.6,2020-06-17T19:15:00Z,23,0,0,0,0,30,0,174895,0,3,0,1,3495,13364,9869,45,False,0,Man City,Arsenal,DEF,0
Ainsley Maitland-Niles,0,0,0,0,0.0,4,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,0,0,0,0,30,0,174895,1,2,0,0,3495,13364,9869,45,False,0,Brighton,Arsenal,DEF,0
Akin Famewo,0,0,0,0,0.0,552,297,0,0,0.0,0.0,2020-06-19T17:00:00Z,0,0,0,0,0,30,0,4651,3,0,0,0,318,575,257,39,True,0,Southampton,Norwich,DEF,0
Albian Ajeti,0,0,0,0,0.0,514,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,2765,2,0,0,0,75,272,197,56,True,0,Wolves,West Ham,FWD,0
Alexander Tettey,0,0,0,0,0.0,289,297,0,0,0.0,0.0,2020-06-19T17:00:00Z,0,0,0,0,0,30,0,25492,3,0,0,0,-1354,2746,4100,45,True,0,Southampton,Norwich,MID,0
Alexandre Nascimento Costa Silva,0,0,0,0,0.0,387,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,65881,2,0,0,0,151,3289,3138,43,True,0,Wolves,West Ham,FWD,0
Alexandre Lacazette,0,0,3,0,0.3,12,275,1,0,0.3,0.4,2020-06-17T19:15:00Z,23,0,0,0,0,30,0,189462,0,3,2,1,23836,53645,29809,94,False,0,Man City,Arsenal,FWD,0
Alexandre Lacazette,0,0,3,0,6.3,12,293,1,0,4.9,4.0,2020-06-20T14:00:00Z,77,0,0,0,0,30,0,189462,1,2,39,1,23836,53645,29809,94,False,1,Brighton,Arsenal,FWD,0
Alexis Mac Allister,0,0,5,0,0.5,627,293,0,0,0.3,2.2,2020-06-20T14:00:00Z,1,0,0,0,0,30,0,924,1,2,0,1,181,384,203,55,True,0,Arsenal,Brighton,MID,0
Alexis Sánchez,0,0,0,0,0.0,240,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,28357,1,1,0,0,-91,46,137,68,False,0,Spurs,Man Utd,MID,0
Alex Iwobi,0,0,9,1,1.0,17,294,0,0,1.1,7.8,2020-06-21T18:00:00Z,87,0,0,0,0,30,0,66162,0,0,2,3,-140,859,999,56,True,0,Liverpool,Everton,MID,0
Alex McCarthy,0,0,22,1,0.0,318,297,0,0,0.7,7.2,2020-06-19T17:00:00Z,90,0,0,0,0,30,1,260089,3,0,0,6,-79873,40190,120063,45,False,0,Norwich,Southampton,GK,0
Alex Oxlade-Chamberlain,0,0,4,0,5.1,193,294,0,0,1.3,5.6,2020-06-21T18:00:00Z,45,0,0,0,0,30,0,46766,0,0,2,1,-6016,3559,9575,62,False,0,Everton,Liverpool,MID,0
Alfie Whiteman,0,0,0,0,0.0,543,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,36350,1,1,0,0,-1735,438,2173,40,True,0,Man Utd,Spurs,GK,0
Alireza Jahanbakhsh,0,0,0,0,0.0,50,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,0,0,0,0,30,0,7653,1,2,0,0,-302,242,544,58,True,0,Arsenal,Brighton,MID,0
Alisson,0,3,31,1,0.0,189,294,0,0,2.9,29.2,2020-06-21T18:00:00Z,90,0,0,0,0,30,3,680992,0,0,0,10,-19352,24729,44081,62,False,0,Everton,Liverpool,GK,0
Allan Saint-Maximin,0,2,33,1,16.3,500,296,0,1,8.2,41.0,2020-06-21T13:00:00Z,78,0,0,0,0,30,0,53149,0,3,25,10,5151,20838,15687,54,True,0,Sheffield Utd,Newcastle,MID,0
Andreas Christensen,0,0,14,0,3.6,108,291,1,0,1.8,14.0,2020-06-21T15:15:00Z,90,0,0,0,0,30,0,43135,2,1,0,2,-52,1236,1288,48,False,0,Aston Villa,Chelsea,DEF,0
Andreas Pereira,0,0,0,0,0.0,246,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,29955,1,1,0,0,-580,1386,1966,48,False,0,Spurs,Man Utd,MID,0
Andrew Robertson,0,0,0,0,0.0,181,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,0,0,0,0,30,0,1366439,0,0,0,0,-114362,60255,174617,70,False,0,Everton,Liverpool,DEF,0
Andrew Surman,0,0,0,0,0.0,80,292,0,0,0.0,0.0,2020-06-20T18:45:00Z,0,0,0,0,0,30,0,2755,2,0,0,0,51,192,141,47,True,0,Crystal Palace,Bournemouth,MID,0
Andre Gray,0,0,0,0,0.0,364,299,0,0,0.0,0.0,2020-06-20T11:30:00Z,0,0,0,0,0,30,0,27102,1,1,0,0,600,1579,979,55,True,0,Leicester,Watford,FWD,0
Andre Green,0,0,0,0,0.0,32,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,0,0,0,0,30,0,765,0,0,0,0,2,30,28,48,True,0,Sheffield Utd,Aston Villa,MID,0
Andre Green,0,0,0,0,0.0,32,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,765,2,1,0,0,2,30,28,48,True,0,Chelsea,Aston Villa,MID,0
Andriy Yarmolenko,0,0,6,0,11.1,392,300,1,0,1.5,4.2,2020-06-20T16:30:00Z,9,0,0,0,0,30,0,54544,2,0,0,1,-280,1129,1409,52,True,0,Wolves,West Ham,MID,0
Andros Townsend,0,0,1,0,3.5,135,292,0,0,1.0,6.8,2020-06-20T18:45:00Z,14,0,0,0,0,30,0,71214,2,0,0,1,330,1448,1118,56,False,0,Bournemouth,Crystal Palace,MID,0
André Gomes,0,0,11,1,0.8,422,294,0,0,1.9,18.4,2020-06-21T18:00:00Z,90,0,0,0,0,30,0,22152,0,0,0,3,-103,722,825,52,True,0,Liverpool,Everton,MID,0
Andy Carroll,0,0,2,0,2.3,520,296,0,0,0.2,0.0,2020-06-21T13:00:00Z,11,0,0,0,0,30,0,6761,0,3,0,1,441,880,439,54,True,0,Sheffield Utd,Newcastle,FWD,0
Andy King,0,0,0,0,0.0,480,299,0,0,0.0,0.0,2020-06-20T11:30:00Z,0,0,0,0,0,30,0,30698,1,1,0,0,7171,12778,5607,42,False,0,Watford,Leicester,MID,0
Andy Lonergan,0,0,0,0,0.0,530,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,0,0,0,0,30,0,1982,0,0,0,0,12,51,39,42,False,0,Everton,Liverpool,GK,0
Angelo Ogbonna,0,0,0,0,0.0,377,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,71625,2,0,0,0,-9987,3192,13179,45,True,0,Wolves,West Ham,DEF,0
Angel Gomes,0,0,0,0,0.0,245,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,6921,1,1,0,0,94,299,205,47,False,0,Spurs,Man Utd,MID,0
Angus Gunn,0,0,0,0,0.0,319,297,0,0,0.0,0.0,2020-06-19T17:00:00Z,0,0,0,0,0,30,0,104170,3,0,0,0,-659,6710,7369,42,False,0,Norwich,Southampton,GK,0
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,0,0,0,0,30,0,2812,0,5,0,0,167,701,534,39,False,0,Man City,Burnley,DEF,0
Anthony Gordon,0,0,5,0,24.3,561,294,0,0,2.9,5.0,2020-06-21T18:00:00Z,59,0,0,0,0,30,0,3840,0,0,0,1,239,523,284,45,True,0,Liverpool,Everton,FWD,0
Anthony Knockaert,0,0,0,0,0.0,52,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,0,0,0,0,30,0,656,1,2,0,0,-6,6,12,53,True,0,Arsenal,Brighton,MID,0
Anthony Martial,0,0,2,0,11.6,239,298,1,0,5.1,4.4,2020-06-19T19:15:00Z,77,0,0,0,0,30,0,841904,1,1,35,2,-120425,116249,236674,80,False,0,Spurs,Man Utd,MID,0
Antonio Rüdiger,0,0,15,0,3.5,104,291,1,0,1.8,14.4,2020-06-21T15:15:00Z,90,0,0,0,0,30,0,50442,2,1,0,2,151,6197,6046,60,False,0,Aston Villa,Chelsea,DEF,0
Anwar El Ghazi,0,0,6,1,2.3,30,271,0,0,1.7,3.0,2020-06-17T17:00:00Z,68,0,0,0,0,30,0,94136,0,0,12,3,33147,48826,15679,55,True,0,Sheffield Utd,Aston Villa,MID,0
Anwar El Ghazi,0,0,7,0,15.6,30,291,2,0,2.8,5.8,2020-06-21T15:15:00Z,69,0,0,0,0,30,0,94136,2,1,7,2,33147,48826,15679,55,True,0,Chelsea,Aston Villa,MID,0
Archie Mair,0,0,0,0,0.0,551,297,0,0,0.0,0.0,2020-06-19T17:00:00Z,0,0,0,0,0,30,0,5606,3,0,0,0,-49,519,568,40,True,0,Southampton,Norwich,GK,0
Armando Broja,0,0,0,0,0.0,631,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,777,2,1,0,0,370,692,322,45,False,0,Aston Villa,Chelsea,FWD,0
Arnaut Danjuma,0,0,1,0,26.0,492,292,0,0,3.8,10.0,2020-06-20T18:45:00Z,45,0,0,0,0,30,0,2105,2,0,2,1,56,149,93,58,True,0,Crystal Palace,Bournemouth,MID,0
Arthur Masuaku,0,0,0,0,0.0,378,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,35330,2,0,0,0,3049,6370,3321,41,True,0,Wolves,West Ham,DEF,0
Artur Boruc,0,0,0,0,0.0,73,292,0,0,0.0,0.0,2020-06-20T18:45:00Z,0,0,0,0,0,30,0,18545,2,0,0,0,319,1087,768,42,True,0,Crystal Palace,Bournemouth,GK,0
Ashley Barnes,0,0,0,0,0.0,90,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,0,0,0,0,30,0,161108,0,5,0,0,-1829,400,2229,61,False,0,Man City,Burnley,FWD,0
Ashley Westwood,0,0,13,0,2.6,101,295,5,0,0.6,3.2,2020-06-22T19:00:00Z,90,0,0,0,0,30,0,50356,0,5,0,2,-13804,3642,17446,55,False,0,Man City,Burnley,MID,0
Ashley Young,0,0,0,0,0.0,224,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,22038,1,1,0,0,-130,40,170,54,False,0,Spurs,Man Utd,DEF,0
Asmir Begovic,0,0,0,0,0.0,72,292,0,0,0.0,0.0,2020-06-20T18:45:00Z,0,0,0,0,0,30,0,52001,2,0,0,0,-1359,34,1393,42,True,0,Crystal Palace,Bournemouth,GK,0
Axel Tuanzebe,0,0,0,0,0.0,481,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,7525,1,1,0,0,18,223,205,44,False,0,Spurs,Man Utd,DEF,0
Aymeric Laporte,0,0,23,1,2.1,202,275,0,0,1.1,9.2,2020-06-17T19:15:00Z,69,0,0,0,0,30,0,261054,0,3,0,6,104875,139395,34520,63,True,0,Arsenal,Man City,DEF,0
Aymeric Laporte,0,0,9,0,0.4,202,295,0,0,0.5,4.2,2020-06-22T19:00:00Z,29,0,0,0,0,30,0,261054,0,5,0,1,104875,139395,34520,63,True,0,Burnley,Man City,DEF,0
Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,299,0,0,0.0,0.0,2020-06-20T11:30:00Z,0,0,0,0,0,30,0,883,1,1,0,0,67,184,117,45,True,0,Leicester,Watford,MID,0
Ayoze Pérez,0,0,0,0,0.0,265,299,0,0,0.0,0.0,2020-06-20T11:30:00Z,0,0,0,0,0,30,0,453720,1,1,0,0,-173063,2150,175213,62,False,0,Watford,Leicester,MID,0
Bailey Peacock-Farrell,0,0,0,0,0.0,495,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,0,0,0,0,30,0,5716,0,5,0,0,21,184,163,43,False,0,Man City,Burnley,GK,0
Dele Alli,0,0,0,0,0.0,344,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,264259,1,1,0,0,-96140,5376,101516,83,True,0,Man Utd,Spurs,MID,0
Beni Baningime,0,0,0,0,0.0,557,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,0,0,0,0,30,0,962,0,0,0,0,268,464,196,45,True,0,Liverpool,Everton,MID,0
Ben Chilwell,0,3,26,0,34.1,161,299,1,1,11.6,58.8,2020-06-20T11:30:00Z,90,0,0,0,0,30,0,641464,1,1,23,11,9104,83896,74792,55,False,0,Watford,Leicester,DEF,0
Benjamin Mendy,0,1,28,1,9.9,204,275,0,0,2.0,9.6,2020-06-17T19:15:00Z,90,0,0,0,0,30,0,99711,0,3,0,7,16872,42132,25260,55,True,0,Arsenal,Man City,DEF,0
Benjamin Mendy,0,0,0,0,0.0,204,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,0,0,0,0,30,0,99711,0,5,0,0,16872,42132,25260,55,True,0,Burnley,Man City,DEF,0
Ben Davies,0,0,10,0,1.5,329,298,1,0,1.5,13.6,2020-06-19T19:15:00Z,90,0,0,0,0,30,0,9654,1,1,0,2,275,649,374,53,True,0,Man Utd,Spurs,DEF,0
Ben Foster,0,0,11,0,0.0,366,299,1,0,0.8,7.6,2020-06-20T11:30:00Z,90,0,0,0,0,30,1,270550,1,1,0,2,-44608,16617,61225,49,True,0,Leicester,Watford,GK,0
Ben Gibson,0,0,0,0,0.0,89,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,0,0,0,0,30,0,172282,0,5,0,0,-13510,2858,16368,39,False,0,Man City,Burnley,DEF,0
Ben Godfrey,0,0,12,0,0.0,273,297,3,0,2.6,25.8,2020-06-19T17:00:00Z,90,0,0,0,0,30,0,11505,3,0,0,1,223,669,446,44,True,0,Southampton,Norwich,DEF,0
Ben Johnson,0,0,0,0,0.0,384,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,178000,2,0,0,0,-12329,3594,15923,40,True,0,Wolves,West Ham,DEF,0
Ben Mee,0,0,7,0,0.3,83,295,5,0,0.3,2.6,2020-06-22T19:00:00Z,90,0,0,0,0,30,0,82012,0,5,0,0,-7799,8608,16407,50,False,0,Man City,Burnley,DEF,0
Ben Osborn,0,0,0,0,0.0,472,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,0,0,0,0,30,0,2770,0,0,0,0,108,267,159,47,False,0,Aston Villa,Sheffield Utd,MID,0
Ben Osborn,0,0,0,0,0.0,472,296,0,0,0.0,0.0,2020-06-21T13:00:00Z,0,0,0,0,0,30,0,2770,0,3,0,0,108,267,159,47,False,0,Newcastle,Sheffield Utd,MID,0
Beram Kayal,0,0,0,0,0.0,56,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,0,0,0,0,30,0,11347,1,2,0,0,-791,623,1414,43,True,0,Arsenal,Brighton,MID,0
Bernardo Silva,0,0,3,0,3.8,218,275,0,0,1.0,2.4,2020-06-17T19:15:00Z,25,0,0,0,0,30,0,673462,0,3,4,1,22293,70300,48007,77,True,0,Arsenal,Man City,MID,0
Bernardo Silva,2,1,36,1,48.6,218,295,0,0,12.0,41.8,2020-06-22T19:00:00Z,90,0,0,0,0,30,0,673462,0,5,30,10,22293,70300,48007,77,True,0,Burnley,Man City,MID,0
Bernardo Costa Da Rosa,0,0,0,0,0.0,595,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,606,2,0,0,0,89,170,81,45,True,0,Wolves,West Ham,MID,0
Bernardo,0,0,0,0,0.0,39,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,0,0,0,0,30,0,8094,1,2,0,0,-440,212,652,43,True,0,Arsenal,Brighton,DEF,0
Bernard,0,0,3,0,0.0,152,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,2,0,0,0,0,30,0,48962,0,0,0,1,-722,1042,1764,64,True,0,Liverpool,Everton,MID,0
Bernard Ashley-Seal,0,0,0,0,0.0,559,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,3507,2,0,0,0,-89,81,170,45,False,0,West Ham,Wolves,FWD,0
Bernd Leno,0,1,28,0,0.0,14,275,3,0,6.4,64.2,2020-06-17T19:15:00Z,90,0,0,0,0,30,9,614482,0,3,0,5,183514,249238,65724,50,False,0,Man City,Arsenal,GK,0
Bernd Leno,0,0,3,0,0.0,14,293,0,0,0.1,1.2,2020-06-20T14:00:00Z,39,0,0,0,0,30,0,614482,1,2,0,1,183514,249238,65724,50,False,0,Brighton,Arsenal,GK,0
Billy Gilmour,0,0,0,0,0.0,533,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,29818,2,1,0,0,10036,17624,7588,45,False,0,Aston Villa,Chelsea,MID,0
Billy Sharp,0,0,6,1,1.4,298,271,0,0,0.9,0.0,2020-06-17T17:00:00Z,68,0,0,0,0,30,0,51358,0,0,8,2,11680,20317,8637,56,False,0,Aston Villa,Sheffield Utd,FWD,0
Billy Sharp,0,0,-3,0,10.9,298,296,2,0,3.6,0.0,2020-06-21T13:00:00Z,73,0,0,0,0,30,0,51358,0,3,28,2,11680,20317,8637,56,False,0,Newcastle,Sheffield Utd,FWD,0
Birkir Bjarnason,0,0,0,0,0.0,33,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,0,0,0,0,30,0,2315,0,0,0,0,-34,19,53,45,True,0,Sheffield Utd,Aston Villa,MID,0
Birkir Bjarnason,0,0,0,0,0.0,33,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,2315,2,1,0,0,-34,19,53,45,True,0,Chelsea,Aston Villa,MID,0
Björn Engels,0,0,0,0,0.0,455,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,0,0,0,0,30,0,35546,0,0,0,0,2692,5903,3211,43,True,0,Sheffield Utd,Aston Villa,DEF,0
Björn Engels,0,0,0,0,0.0,455,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,35546,2,1,0,0,2692,5903,3211,43,True,0,Chelsea,Aston Villa,DEF,0
Bobby Thomas,0,0,0,0,0.0,639,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,40,False,0,Man City,Burnley,DEF,0
Borja Bastón,0,0,0,0,0.0,623,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,0,0,0,0,30,0,1012,0,0,0,0,618,1051,433,55,True,0,Sheffield Utd,Aston Villa,FWD,0
Borja Bastón,0,0,0,0,0.0,623,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,1012,2,1,0,0,618,1051,433,55,True,0,Chelsea,Aston Villa,FWD,0
Brandon Austin,0,0,0,0,0.0,558,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,13193,1,1,0,0,-464,524,988,40,True,0,Man Utd,Spurs,GK,0
Brandon Pierrick,0,0,0,0,0.0,580,292,0,0,0.0,0.0,2020-06-20T18:45:00Z,0,0,0,0,0,30,0,483,2,0,0,0,76,123,47,45,False,0,Bournemouth,Crystal Palace,MID,0
Brandon Williams,0,0,0,0,0.0,549,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,0,0,0,0,30,0,315729,1,1,0,0,-80670,33870,114540,42,False,0,Spurs,Man Utd,DEF,0
Bruno André Cavaco Jordao,0,0,0,0,0.0,609,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,1060,2,0,0,0,162,364,202,45,False,0,West Ham,Wolves,MID,0
Bruno Fernandes,0,2,30,0,26.6,618,298,1,1,12.4,52.4,2020-06-19T19:15:00Z,90,0,0,0,0,30,0,1304122,1,1,45,9,45975,246920,200945,86,False,0,Spurs,Man Utd,MID,0
Bukayo Saka,0,0,4,0,15.3,541,275,3,0,2.1,5.2,2020-06-17T19:15:00Z,90,0,0,0,0,30,0,400726,0,3,0,2,21601,151601,130000,47,False,0,Man City,Arsenal,MID,0
Bukayo Saka,1,0,12,0,13.0,541,293,1,0,5.4,18.4,2020-06-20T14:00:00Z,86,0,0,0,0,30,0,400726,1,2,23,5,21601,151601,130000,47,False,0,Brighton,Arsenal,MID,0
Callum Hudson-Odoi,0,0,0,0,0.0,116,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,0,0,0,0,30,0,35524,2,1,0,0,1284,6144,4860,52,False,0,Aston Villa,Chelsea,MID,0
Callum Robinson,0,0,0,0,0.0,453,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,0,0,0,0,30,0,15675,0,0,0,0,-322,24,346,49,False,0,Aston Villa,Sheffield Utd,MID,0
Callum Robinson,0,0,0,0,0.0,453,296,0,0,0.0,0.0,2020-06-21T13:00:00Z,0,0,0,0,0,30,0,15675,0,3,0,0,-322,24,346,49,False,0,Newcastle,Sheffield Utd,MID,0
Callum Slattery,0,0,0,0,0.0,327,297,0,0,0.0,0.0,2020-06-19T17:00:00Z,0,0,0,0,0,30,0,20052,3,0,0,0,-726,55,781,44,False,0,Norwich,Southampton,MID,0
Callum Wilson,0,0,4,0,3.7,67,292,2,0,2.0,0.4,2020-06-20T18:45:00Z,90,0,0,0,0,30,0,349206,2,0,16,2,-7796,15252,23048,74,True,0,Crystal Palace,Bournemouth,FWD,0
Calum Chambers,0,0,0,0,0.0,467,275,0,0,0.0,0.0,2020-06-17T19:15:00Z,0,0,0,0,0,30,0,44251,0,3,0,0,-1099,87,1186,43,False,0,Man City,Arsenal,DEF,0
Calum Chambers,0,0,0,0,0.0,467,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,0,0,0,0,30,0,44251,1,2,0,0,-1099,87,1186,43,False,0,Brighton,Arsenal,DEF,0
Caoimhin Kelleher,0,0,0,0,0.0,531,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,0,0,0,0,30,0,2382,0,0,0,0,141,266,125,44,False,0,Everton,Liverpool,GK,0
Carlos Sánchez,0,0,0,0,0.0,397,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,0,0,0,0,30,0,35002,2,0,0,0,-1373,1614,2987,43,True,0,Wolves,West Ham,MID,0
Carl Jenkinson,0,0,0,0,0.0,9,275,0,0,0.0,0.0,2020-06-17T19:15:00Z,0,0,0,0,0,30,0,1574,0,3,0,0,-11,18,29,45,False,0,Man City,Arsenal,DEF,0
Carl Jenkinson,0,0,0,0,0.0,9,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,0,0,0,0,30,0,1574,1,2,0,0,-11,18,29,45,False,0,Brighton,Arsenal,DEF,0
Cenk Tosun,0,0,0,0,0.0,146,292,0,0,0.0,0.0,2020-06-20T18:45:00Z,0,0,0,0,0,30,0,9308,2,0,0,0,-583,19,602,57,False,0,Bournemouth,Everton,FWD,0
