name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Andriy Yarmolenko,0,0,3,0,1.3,392,346,0,0,0.4,0.4,2020-07-11T11:30:00Z,7,0,0,0,0,35,0,58154,4,0,2,1,1340,2158,818,52,False,0,Norwich,West Ham,MID,0
Andros Townsend,0,0,9,0,15.3,135,341,0,0,2.7,9.6,2020-07-12T13:15:00Z,25,0,0,0,0,35,0,70934,0,2,2,1,-163,227,390,56,False,0,Aston Villa,Crystal Palace,MID,0
André Gomes,0,0,0,0,0.0,422,350,0,0,0.0,0.0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,22574,0,3,0,0,-444,125,569,52,False,0,Wolves,Everton,MID,0
Andy Carroll,0,0,0,0,0.0,520,349,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,7108,1,2,0,0,-476,14,490,54,False,0,Watford,Newcastle,FWD,0
Andy King,0,0,0,0,0.0,480,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,29379,1,4,0,0,-278,1257,1535,42,False,0,Bournemouth,Leicester,MID,0
Andy Lonergan,0,0,0,0,0.0,530,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,2028,1,1,0,0,-7,7,14,42,True,0,Burnley,Liverpool,GK,0
Angelo Ogbonna,0,0,23,1,0.3,377,346,0,0,1.0,9.6,2020-07-11T11:30:00Z,86,0,0,0,0,35,0,67022,4,0,0,6,456,1692,1236,45,False,0,Norwich,West Ham,DEF,0
Angel Gomes,0,0,0,0,0.0,245,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,6692,2,2,0,0,-35,4,39,47,True,0,Southampton,Man Utd,MID,0
Angus Gunn,0,0,0,0,0.0,319,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,99703,2,2,0,0,-856,265,1121,42,False,0,Man Utd,Southampton,GK,0
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,2985,1,1,0,0,36,154,118,39,False,0,Liverpool,Burnley,DEF,0
Anthony Gordon,0,0,6,0,1.3,561,350,2,0,1.4,4.2,2020-07-12T11:00:00Z,55,0,0,0,0,35,0,9035,0,3,8,1,1976,2661,685,45,False,0,Wolves,Everton,FWD,0
Anthony Knockaert,0,0,0,0,0.0,52,343,0,0,0.0,0.0,2020-07-11T19:00:00Z,0,0,0,0,0,35,0,660,5,0,0,0,-1,8,9,53,True,0,Man City,Brighton,MID,0
Anthony Martial,1,3,40,0,22.7,239,345,2,1,12.9,58.0,2020-07-13T19:00:00Z,90,0,0,0,0,35,0,1532288,2,2,48,13,44950,87642,42692,83,True,0,Southampton,Man Utd,MID,0
Antonio Rüdiger,0,0,10,0,20.9,104,347,1,0,3.6,7.8,2020-07-11T16:30:00Z,45,0,0,0,0,35,0,49275,0,3,7,1,-2999,765,3764,59,False,0,Sheffield Utd,Chelsea,DEF,0
Anwar El Ghazi,0,0,2,0,0.0,30,341,0,0,0.2,0.0,2020-07-12T13:15:00Z,2,0,0,0,0,35,0,59158,0,2,2,1,-1352,929,2281,53,True,0,Crystal Palace,Aston Villa,MID,0
Archie Mair,0,0,0,0,0.0,551,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,5807,4,0,0,0,29,184,155,40,True,0,West Ham,Norwich,GK,0
Armando Broja,0,0,0,0,0.0,631,347,0,0,0.0,0.0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,1134,0,3,0,0,23,129,106,45,False,0,Sheffield Utd,Chelsea,FWD,0
Arnaut Danjuma,0,0,6,0,0.9,492,342,1,0,0.5,3.6,2020-07-12T18:00:00Z,45,0,0,0,0,35,0,2216,1,4,0,1,-12,9,21,58,True,0,Leicester,Bournemouth,MID,0
Arthur Masuaku,0,0,3,0,1.6,378,346,0,0,0.2,0.6,2020-07-11T11:30:00Z,7,0,0,0,0,35,0,33468,4,0,0,1,92,626,534,41,False,0,Norwich,West Ham,DEF,0
Artur Boruc,0,0,0,0,0.0,73,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,18352,1,4,0,0,-69,60,129,42,True,0,Leicester,Bournemouth,GK,0
Ashley Barnes,0,0,0,0,0.0,90,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,158220,1,1,0,0,-460,16,476,61,False,0,Liverpool,Burnley,FWD,0
Ashley Westwood,0,0,10,0,1.4,101,344,1,0,0.6,4.6,2020-07-11T14:00:00Z,90,0,0,0,0,35,0,51167,1,1,0,2,-436,3004,3440,55,False,0,Liverpool,Burnley,MID,0
Ashley Young,0,0,0,0,0.0,224,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,21809,2,2,0,0,-27,21,48,54,True,0,Southampton,Man Utd,DEF,0
Asmir Begovic,0,0,0,0,0.0,72,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,51143,1,4,0,0,-200,15,215,42,True,0,Leicester,Bournemouth,GK,0
Axel Tuanzebe,0,0,0,0,0.0,481,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,7248,2,2,0,0,-34,3,37,44,True,0,Southampton,Man Utd,DEF,0
Aymeric Laporte,0,0,30,1,1.2,202,343,0,0,2.5,24.0,2020-07-11T19:00:00Z,90,0,0,0,0,35,0,269048,5,0,0,6,-1089,12424,13513,63,False,0,Brighton,Man City,DEF,0
Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,349,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,917,1,2,0,0,-1,28,29,45,True,0,Newcastle,Watford,MID,0
Ayoze Pérez,0,0,14,0,37.5,265,342,2,0,6.3,10.2,2020-07-12T18:00:00Z,70,0,0,0,0,35,0,382243,1,4,15,2,-4585,5143,9728,60,False,0,Bournemouth,Leicester,MID,0
Bailey Peacock-Farrell,0,0,0,0,0.0,495,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,5921,1,1,0,0,2,48,46,43,False,0,Liverpool,Burnley,GK,0
Dele Alli,0,0,0,0,0.0,344,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,218776,1,2,0,0,-13667,74,13741,83,True,0,Arsenal,Spurs,MID,0
Beni Baningime,0,0,0,0,0.0,557,350,0,0,0.0,0.0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,945,0,3,0,0,-17,27,44,45,False,0,Wolves,Everton,MID,0
Ben Chilwell,0,0,0,0,0.0,161,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,584189,1,4,0,0,-76216,787,77003,55,False,0,Bournemouth,Leicester,DEF,0
Benjamin Mendy,0,0,30,1,17.4,204,343,0,0,3.7,7.8,2020-07-11T19:00:00Z,63,0,0,0,0,35,0,105511,5,0,12,6,-8686,4983,13669,55,False,0,Brighton,Man City,DEF,0
Ben Davies,0,0,9,0,11.5,329,348,1,0,3.9,20.8,2020-07-12T15:30:00Z,90,0,0,0,0,35,0,15022,1,2,7,1,484,1132,648,53,True,1,Arsenal,Spurs,DEF,0
Ben Foster,0,0,13,0,0.0,366,349,1,0,2.3,22.6,2020-07-11T11:30:00Z,90,0,0,0,0,35,3,300464,1,2,0,3,-1528,9335,10863,49,True,0,Newcastle,Watford,GK,0
Ben Gibson,0,0,0,0,0.0,89,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,166331,1,1,0,0,-1342,586,1928,39,False,0,Liverpool,Burnley,DEF,0
Ben Godfrey,0,0,15,0,0.9,273,346,4,0,2.1,20.0,2020-07-11T11:30:00Z,90,0,0,0,0,35,0,12149,4,0,0,0,4,267,263,44,True,0,West Ham,Norwich,DEF,0
Ben Johnson,0,0,0,0,0.0,384,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,170066,4,0,0,0,-1851,414,2265,40,False,0,Norwich,West Ham,DEF,0
Ben Mee,0,0,0,0,0.0,83,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,85720,1,1,0,0,-25596,109,25705,50,False,0,Liverpool,Burnley,DEF,0
Ben Osborn,0,0,10,1,26.8,472,347,0,0,4.6,10.8,2020-07-11T16:30:00Z,90,0,0,0,0,35,0,2756,0,3,8,3,13,54,41,47,True,0,Chelsea,Sheffield Utd,MID,0
Beram Kayal,0,0,0,0,0.0,56,343,0,0,0.0,0.0,2020-07-11T19:00:00Z,0,0,0,0,0,35,0,10649,5,0,0,0,-67,191,258,43,True,0,Man City,Brighton,MID,0
Bernardo Silva,0,1,42,1,25.8,218,343,0,1,11.7,51.2,2020-07-11T19:00:00Z,90,0,0,0,0,35,0,615139,5,0,40,9,-8928,4746,13674,76,False,0,Brighton,Man City,MID,0
Bernardo Costa Da Rosa,0,0,0,0,0.0,595,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,651,4,0,0,0,-14,21,35,45,False,0,Norwich,West Ham,MID,0
Bernardo,0,0,9,0,11.9,39,343,5,0,3.1,19.0,2020-07-11T19:00:00Z,90,0,0,0,0,35,0,8063,5,0,0,0,-49,54,103,43,True,0,Man City,Brighton,DEF,0
Bernard,0,0,6,0,2.3,152,350,1,0,1.0,6.0,2020-07-12T11:00:00Z,34,0,0,0,0,35,0,48589,0,3,2,1,-312,243,555,64,False,0,Wolves,Everton,MID,0
Bernard Ashley-Seal,0,0,0,0,0.0,559,350,0,0,0.0,0.0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,3498,0,3,0,0,6,59,53,45,True,0,Everton,Wolves,FWD,0
Bernd Leno,0,0,0,0,0.0,14,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,335258,1,2,0,0,-10806,56,10862,48,False,0,Spurs,Arsenal,GK,0
Billy Gilmour,0,0,0,0,0.0,533,347,0,0,0.0,0.0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,23323,0,3,0,0,1158,5513,4355,42,False,0,Sheffield Utd,Chelsea,MID,0
Billy Sharp,0,0,0,0,0.0,298,347,0,0,0.0,0.0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,35068,0,3,0,0,-1103,784,1887,53,True,0,Chelsea,Sheffield Utd,FWD,0
Birkir Bjarnason,0,0,0,0,0.0,33,341,0,0,0.0,0.0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,2280,0,2,0,0,-8,6,14,45,True,0,Crystal Palace,Aston Villa,MID,0
Björn Engels,0,0,0,0,0.0,455,341,0,0,0.0,0.0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,29667,0,2,0,0,-512,10,522,43,True,0,Crystal Palace,Aston Villa,DEF,0
Bobby Thomas,0,0,0,0,0.0,639,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,1035,1,1,0,0,85,151,66,40,False,0,Liverpool,Burnley,DEF,0
Borja Bastón,0,0,0,0,0.0,623,341,0,0,0.0,0.0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,469,0,2,0,0,-69,1,70,53,True,0,Crystal Palace,Aston Villa,FWD,0
Brandon Austin,0,0,0,0,0.0,558,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,12932,1,2,0,0,-73,90,163,40,True,0,Arsenal,Spurs,GK,0
Brandon Pierrick,0,0,0,0,0.0,580,341,0,0,0.0,0.0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,533,0,2,0,0,-2,23,25,45,False,0,Aston Villa,Crystal Palace,MID,0
Brandon Williams,0,0,6,0,0.0,549,345,1,0,0.6,6.0,2020-07-13T19:00:00Z,15,0,0,0,0,35,0,230082,2,2,0,1,-7065,14500,21565,39,True,0,Southampton,Man Utd,DEF,0
Bruno André Cavaco Jordao,0,0,0,0,0.0,609,350,0,0,0.0,0.0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,1308,0,3,0,0,40,116,76,45,True,0,Everton,Wolves,MID,0
Bruno Fernandes,1,0,20,0,24.8,618,345,1,0,5.0,21.4,2020-07-13T19:00:00Z,83,0,0,0,0,35,0,2217790,2,2,4,5,158122,162025,3903,90,True,0,Southampton,Man Utd,MID,0
Bukayo Saka,0,0,2,0,1.8,541,348,1,0,2.4,2.2,2020-07-12T15:30:00Z,20,0,0,0,0,35,0,458288,1,2,20,0,58280,74155,15875,47,False,1,Spurs,Arsenal,MID,0
Callum Hudson-Odoi,0,0,5,0,14.6,116,347,1,0,2.1,4.2,2020-07-11T16:30:00Z,15,0,0,0,0,35,0,30834,0,3,2,1,-437,187,624,51,False,0,Sheffield Utd,Chelsea,MID,0
Callum Robinson,0,0,0,0,0.0,453,347,0,0,0.0,0.0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,15372,0,3,0,0,-41,5,46,49,True,0,Chelsea,Sheffield Utd,MID,0
Callum Slattery,0,0,0,0,0.0,327,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,19232,2,2,0,0,-138,5,143,44,False,0,Man Utd,Southampton,MID,0
Callum Wilson,1,0,8,0,11.4,67,342,1,0,1.9,0.0,2020-07-12T18:00:00Z,89,0,0,0,0,35,0,319369,1,4,8,5,-874,1235,2109,74,True,0,Leicester,Bournemouth,FWD,0
Calum Chambers,0,0,0,0,0.0,467,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,43259,1,2,0,0,-160,13,173,43,False,0,Spurs,Arsenal,DEF,0
Caoimhin Kelleher,0,0,0,0,0.0,531,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,2430,1,1,0,0,-4,19,23,44,True,0,Burnley,Liverpool,GK,0
Carlos Sánchez,0,0,0,0,0.0,397,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,31453,4,0,0,0,-619,22,641,43,False,0,Norwich,West Ham,MID,0
Carl Jenkinson,0,0,0,0,0.0,9,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,1576,1,2,0,0,-1,3,4,45,False,0,Spurs,Arsenal,DEF,0
Cenk Tosun,0,0,0,0,0.0,146,350,0,0,0.0,0.0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,8914,0,3,0,0,-52,8,60,57,False,0,Wolves,Everton,FWD,0
Charlie Austin,0,0,0,0,0.0,312,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,3446,2,2,0,0,-7,11,18,60,False,0,Man Utd,Southampton,FWD,0
Charlie Daniels,0,0,0,0,0.0,60,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,5295,1,4,0,0,-65,13,78,42,True,0,Leicester,Bournemouth,DEF,0
Charlie Taylor,0,0,9,0,0.6,87,344,1,0,1.5,14.8,2020-07-11T14:00:00Z,90,0,0,0,0,35,0,238066,1,1,0,2,33855,39400,5545,43,False,0,Liverpool,Burnley,DEF,0
Cheikhou Kouyaté,0,0,1,0,0.8,139,341,2,0,0.3,0.2,2020-07-12T13:15:00Z,64,0,0,0,0,35,0,17235,0,2,2,1,-79,464,543,49,False,1,Aston Villa,Crystal Palace,MID,0
Che Adams,0,0,10,0,4.7,437,345,2,0,1.2,5.2,2020-07-13T19:00:00Z,63,0,0,0,0,35,0,26067,2,2,2,2,690,1359,669,53,False,0,Man Utd,Southampton,FWD,0
Christian Atsu,0,0,0,0,0.0,267,349,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,8169,1,2,0,0,-3,75,78,53,False,0,Watford,Newcastle,MID,0
Christian Benteke,0,0,-5,0,0.6,129,341,2,0,8.8,1.4,2020-07-12T13:15:00Z,90,0,0,0,1,35,0,41908,0,2,86,-1,1633,2044,411,57,False,0,Aston Villa,Crystal Palace,FWD,0
Christian Eriksen,0,0,0,0,0.0,343,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,176890,1,2,0,0,-318,27,345,86,True,0,Arsenal,Spurs,MID,0
Christian Fuchs,0,0,8,0,2.8,163,342,4,0,1.0,7.6,2020-07-12T18:00:00Z,90,0,0,0,0,35,0,28096,1,4,0,0,466,858,392,42,False,0,Bournemouth,Leicester,DEF,0
Christian Kabasele,0,0,10,0,20.1,354,349,1,0,5.1,8.8,2020-07-11T11:30:00Z,90,0,0,0,0,35,0,41737,1,2,22,2,760,2974,2214,43,True,0,Newcastle,Watford,DEF,0
Christian Pulisic,0,0,6,0,15.3,431,347,2,0,4.2,1.4,2020-07-11T16:30:00Z,65,0,0,0,0,35,0,879868,0,3,25,2,131914,146370,14456,73,False,0,Sheffield Utd,Chelsea,MID,0
Christian Saydee,0,0,0,0,0.0,564,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,716,1,4,0,0,-3,44,47,45,True,0,Leicester,Bournemouth,MID,0
Christoph Zimmermann,0,0,0,0,0.0,275,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,2455,4,0,0,0,-38,19,57,44,True,0,West Ham,Norwich,DEF,0
Chris Basham,0,0,22,1,2.0,423,347,0,0,1.9,15.2,2020-07-11T16:30:00Z,67,0,0,0,0,35,0,163498,0,3,2,6,1496,6620,5124,46,True,0,Chelsea,Sheffield Utd,DEF,0
Chris Mepham,0,0,0,0,0.0,61,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,45715,1,4,0,0,-214,4,218,43,True,0,Leicester,Bournemouth,DEF,0
