name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Alfie Whiteman,0,0,0,0,0.0,543,240,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,40509,1,2,0.0,0,-784,424,1208,40,True,0,Norwich,Spurs,GK,0
Alireza Jahanbakhsh,0,0,6,0,12.3,50,232,2,0,3.1,7.6,2020-01-21T19:30:00Z,59,0,0,0,0,24,0,10881,1,3,11.0,1,-1967,441,2408,58,False,0,Bournemouth,Brighton,MID,0
Alisson,0,0,14,0,0.0,189,237,1,0,2.1,20.8,2020-01-23T20:00:00Z,90,0,0,0,0,24,2,783914,2,1,0.0,2,83244,95778,12534,61,False,0,Wolves,Liverpool,GK,0
Alisson,0,0,28,1,0.0,189,180,0,0,3.2,32.4,2020-01-29T19:45:00Z,90,0,0,0,0,24,4,783914,2,0,0.0,7,83244,95778,12534,61,False,0,West Ham,Liverpool,GK,0
Allan Saint-Maximin,0,0,0,0,0.0,500,233,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,20701,2,2,0.0,0,3263,3815,552,54,False,0,Everton,Newcastle,MID,0
Andreas Christensen,0,0,11,0,13.6,108,238,2,0,3.6,15.4,2020-01-21T20:15:00Z,90,0,0,0,0,24,0,42337,2,2,7.0,0,166,599,433,49,True,1,Arsenal,Chelsea,DEF,0
Andreas Pereira,0,0,4,0,13.8,246,235,1,0,4.3,3.0,2020-01-22T20:15:00Z,45,0,0,0,0,24,0,36851,2,0,26.0,1,1137,3212,2075,49,True,0,Burnley,Man Utd,MID,0
Andrew Robertson,0,0,11,0,20.5,181,237,1,0,3.1,10.0,2020-01-23T20:00:00Z,90,0,0,0,0,24,0,1532185,2,1,0.0,1,62628,103141,40513,70,False,1,Wolves,Liverpool,DEF,0
Andrew Robertson,0,0,24,1,6.4,181,180,0,0,2.2,7.4,2020-01-29T19:45:00Z,90,0,0,0,0,24,0,1532185,2,0,8.0,6,62628,103141,40513,70,False,0,West Ham,Liverpool,DEF,0
Andrew Surman,0,0,0,0,0.0,80,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,2581,1,3,0.0,0,2,33,31,47,True,0,Brighton,Bournemouth,MID,0
Andre Gray,0,0,2,0,0.0,364,231,1,0,0.0,0.0,2020-01-21T19:30:00Z,9,0,0,0,0,24,0,26436,1,2,0.0,1,-189,311,500,56,False,0,Aston Villa,Watford,FWD,0
Andre Green,0,0,0,0,0.0,32,231,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,772,1,2,0.0,0,-2,10,12,49,True,0,Watford,Aston Villa,MID,0
Andriy Yarmolenko,0,0,0,0,0.0,392,234,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,62592,1,4,0.0,0,-2948,18,2966,53,False,0,Leicester,West Ham,MID,0
Andriy Yarmolenko,0,0,0,0,0.0,392,180,0,0,0.0,0.0,2020-01-29T19:45:00Z,0,0,0,0,0,24,0,62592,2,0,0.0,0,-2948,18,2966,53,True,0,Liverpool,West Ham,MID,0
Andros Townsend,0,0,0,0,0.0,135,239,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,71157,2,0,0.0,0,-960,16,976,56,True,0,Southampton,Crystal Palace,MID,0
André Gomes,0,0,0,0,0.0,422,233,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,20801,2,2,0.0,0,-110,8,118,52,True,0,Newcastle,Everton,MID,0
Andy Carroll,0,0,0,0,0.0,520,233,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,7794,2,2,0.0,0,-616,39,655,54,False,0,Everton,Newcastle,FWD,0
Andy King,0,0,0,0,0.0,480,234,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,21783,1,4,0.0,0,-322,202,524,43,True,0,West Ham,Leicester,MID,0
Andy Lonergan,0,0,0,0,0.0,530,237,0,0,0.0,0.0,2020-01-23T20:00:00Z,0,0,0,0,0,24,0,1804,2,1,0.0,0,-25,9,34,42,False,0,Wolves,Liverpool,GK,0
Andy Lonergan,0,0,0,0,0.0,530,180,0,0,0.0,0.0,2020-01-29T19:45:00Z,0,0,0,0,0,24,0,1804,2,0,0.0,0,-25,9,34,42,False,0,West Ham,Liverpool,GK,0
Angelo Ogbonna,0,0,0,0,3.0,377,234,4,0,0.5,2.2,2020-01-22T19:30:00Z,90,0,0,0,0,24,0,135455,1,4,0.0,-1,13870,21912,8042,45,False,1,Leicester,West Ham,DEF,0
Angelo Ogbonna,0,0,6,0,0.0,377,180,2,0,2.4,16.8,2020-01-29T19:45:00Z,90,0,0,0,0,24,0,135455,2,0,7.0,1,13870,21912,8042,45,True,0,Liverpool,West Ham,DEF,0
Angel Gomes,0,0,0,0,0.0,245,235,0,0,0.0,0.0,2020-01-22T20:15:00Z,0,0,0,0,0,24,0,6601,2,0,0.0,0,-2,106,108,48,True,0,Burnley,Man Utd,MID,0
Angus Gunn,0,0,0,0,0.0,319,239,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,112807,2,0,0.0,0,-2647,1153,3800,43,False,0,Crystal Palace,Southampton,GK,0
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,235,0,0,0.0,0.0,2020-01-22T20:15:00Z,0,0,0,0,0,24,0,1510,2,0,0.0,0,-94,31,125,40,False,0,Man Utd,Burnley,DEF,0
Anthony Gordon,0,0,0,0,0.0,561,233,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,2536,2,2,0.0,0,23,142,119,45,True,0,Newcastle,Everton,FWD,0
Anthony Knockaert,0,0,0,0,0.0,52,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,660,1,3,0.0,0,6,10,4,54,False,0,Bournemouth,Brighton,MID,0
Anthony Martial,0,0,6,0,34.6,239,235,2,0,8.2,10.4,2020-01-22T20:15:00Z,90,0,0,0,0,24,0,1018269,2,0,37.0,2,85208,152035,66827,79,True,0,Burnley,Man Utd,MID,0
Antonio Rüdiger,0,0,19,0,13.0,104,238,2,0,4.4,18.4,2020-01-21T20:15:00Z,90,0,0,0,0,24,0,23643,2,2,13.0,1,-700,1014,1714,60,True,0,Arsenal,Chelsea,DEF,0
Anwar El Ghazi,0,0,5,0,42.8,30,231,1,0,5.5,3.8,2020-01-21T19:30:00Z,90,0,0,0,0,24,0,72780,1,2,8.0,2,-285,5261,5546,55,True,0,Watford,Aston Villa,MID,0
Archie Mair,0,0,0,0,0.0,551,240,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,5577,1,2,0.0,0,-45,189,234,40,False,0,Spurs,Norwich,GK,0
Arnaut Danjuma,0,0,0,0,0.0,492,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,2048,1,3,0.0,0,-7,12,19,58,True,0,Brighton,Bournemouth,MID,0
Arthur Masuaku,0,0,2,0,0.4,378,234,2,0,1.3,10.6,2020-01-22T19:30:00Z,45,0,0,0,0,24,0,35475,1,4,2.0,0,272,1388,1116,42,False,0,Leicester,West Ham,DEF,0
Arthur Masuaku,0,0,8,0,4.1,378,180,2,0,3.1,21.0,2020-01-29T19:45:00Z,90,0,0,0,0,24,0,35475,2,0,6.0,1,272,1388,1116,42,True,0,Liverpool,West Ham,DEF,0
Artur Boruc,0,0,0,0,0.0,73,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,18398,1,3,0.0,0,-155,123,278,43,True,0,Brighton,Bournemouth,GK,0
Ashley Barnes,0,0,0,0,0.0,90,235,0,0,0.0,0.0,2020-01-22T20:15:00Z,0,0,0,0,0,24,0,176510,2,0,0.0,0,-5132,27,5159,62,False,0,Man Utd,Burnley,FWD,0
Ashley Westwood,0,0,6,1,1.8,101,235,0,0,0.8,6.6,2020-01-22T20:15:00Z,90,0,0,0,0,24,0,29873,2,0,0.0,2,2837,4194,1357,54,False,1,Man Utd,Burnley,MID,0
Ashley Young,0,0,0,0,0.0,224,235,0,0,0.0,0.0,2020-01-22T20:15:00Z,0,0,0,0,0,24,0,24053,2,0,0.0,0,-1361,18,1379,54,True,0,Burnley,Man Utd,DEF,0
Asmir Begovic,0,0,0,0,0.0,72,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,55873,1,3,0.0,0,-739,19,758,42,True,0,Brighton,Bournemouth,GK,0
Axel Tuanzebe,0,0,0,0,0.0,481,235,0,0,0.0,0.0,2020-01-22T20:15:00Z,0,0,0,0,0,24,0,7915,2,0,0.0,0,-134,16,150,44,True,0,Burnley,Man Utd,DEF,0
Aymeric Laporte,0,0,24,1,2.2,202,236,0,0,1.5,12.6,2020-01-21T19:30:00Z,77,0,0,0,0,24,0,141630,1,0,0.0,6,-285,387,672,63,False,0,Sheffield Utd,Man City,DEF,0
Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,231,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,583,1,2,0.0,0,37,78,41,45,False,0,Aston Villa,Watford,MID,0
Ayoze Pérez,0,3,48,0,18.7,265,234,1,2,16.6,79.8,2020-01-22T19:30:00Z,90,0,0,0,0,24,0,438674,1,4,67.0,15,-11804,28685,40489,61,True,0,West Ham,Leicester,MID,0
Bailey Peacock-Farrell,0,0,0,0,0.0,495,235,0,0,0.0,0.0,2020-01-22T20:15:00Z,0,0,0,0,0,24,0,5492,2,0,0.0,0,-12,48,60,44,False,0,Man Utd,Burnley,GK,0
Dele Alli,1,3,34,0,5.8,344,240,1,1,11.8,38.6,2020-01-22T19:30:00Z,90,0,0,0,0,24,0,439986,1,2,74.0,13,-100614,17376,117990,85,True,0,Norwich,Spurs,MID,0
Beni Baningime,0,0,0,0,0.0,557,233,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,376,2,2,0.0,0,24,40,16,45,True,0,Newcastle,Everton,MID,0
Ben Chilwell,0,0,16,0,9.6,161,234,1,0,4.5,16.4,2020-01-22T19:30:00Z,90,0,0,0,0,24,0,690356,1,4,19.0,2,-72129,9262,81391,56,True,0,West Ham,Leicester,DEF,0
Benjamin Mendy,0,0,0,0,0.0,204,236,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,76364,1,0,0.0,0,-5413,8356,13769,55,False,0,Sheffield Utd,Man City,DEF,0
Ben Davies,0,0,0,0,0.0,329,240,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,8622,1,2,0.0,0,-65,7,72,53,True,0,Norwich,Spurs,DEF,0
Ben Foster,0,0,13,0,0.0,366,231,2,0,2.5,25.2,2020-01-21T19:30:00Z,90,0,0,0,0,24,3,382993,1,2,0.0,2,84524,92799,8275,49,False,0,Aston Villa,Watford,GK,0
Ben Gibson,0,0,0,0,0.0,89,235,0,0,0.0,0.0,2020-01-22T20:15:00Z,0,0,0,0,0,24,0,205793,2,0,0.0,0,8498,13253,4755,39,False,0,Man Utd,Burnley,DEF,0
Ben Godfrey,0,0,0,0,0.0,273,240,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,11164,1,2,0.0,0,-237,10,247,44,False,0,Spurs,Norwich,DEF,0
Ben Johnson,0,0,0,0,0.0,384,234,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,110734,1,4,0.0,0,4894,7854,2960,39,False,0,Leicester,West Ham,DEF,0
Ben Johnson,0,0,0,0,0.0,384,180,0,0,0.0,0.0,2020-01-29T19:45:00Z,0,0,0,0,0,24,0,110734,2,0,0.0,0,4894,7854,2960,39,True,0,Liverpool,West Ham,DEF,0
Ben Mee,1,1,36,1,20.5,83,235,0,0,6.3,38.4,2020-01-22T20:15:00Z,90,0,0,0,0,24,0,57244,2,0,4.0,10,-1204,981,2185,50,False,0,Man Utd,Burnley,DEF,0
Ben Osborn,0,0,0,0,0.0,472,236,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,2446,1,0,0.0,0,-25,35,60,47,True,0,Man City,Sheffield Utd,MID,0
Beram Kayal,0,0,0,0,0.0,56,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,14011,1,3,0.0,0,-725,125,850,43,False,0,Bournemouth,Brighton,MID,0
Bernardo Silva,0,0,3,0,0.0,218,236,0,0,0.0,0.2,2020-01-21T19:30:00Z,1,0,0,0,0,24,0,628397,1,0,0.0,1,-12778,8038,20816,78,False,0,Sheffield Utd,Man City,MID,0
Bernardo Costa Da Rosa,0,0,0,0,0.0,595,234,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,169,1,4,0.0,0,34,64,30,45,False,0,Leicester,West Ham,MID,0
Bernardo Costa Da Rosa,0,0,0,0,0.0,595,180,0,0,0.0,0.0,2020-01-29T19:45:00Z,0,0,0,0,0,24,0,169,2,0,0.0,0,34,64,30,45,True,0,Liverpool,West Ham,MID,0
Bernardo,0,0,1,0,0.9,39,232,2,0,2.9,6.2,2020-01-21T19:30:00Z,59,0,0,0,0,24,0,9628,1,3,22.0,-1,619,1022,403,43,False,1,Bournemouth,Brighton,DEF,0
Bernard,1,0,16,1,27.5,152,233,0,0,8.4,28.6,2020-01-21T19:30:00Z,82,0,0,0,0,24,0,47142,2,2,28.0,6,177,1223,1046,64,True,0,Newcastle,Everton,MID,0
Bernard Ashley-Seal,0,0,0,0,0.0,559,237,0,0,0.0,0.0,2020-01-23T20:00:00Z,0,0,0,0,0,24,0,3962,2,1,0.0,0,-34,195,229,45,True,0,Liverpool,Wolves,FWD,0
Bernd Leno,0,0,20,0,0.0,14,238,2,0,4.2,42.0,2020-01-21T20:15:00Z,90,0,0,0,0,24,6,381090,2,2,0.0,3,-15064,2188,17252,50,False,0,Chelsea,Arsenal,GK,0
Billy Gilmour,0,0,0,0,0.0,533,238,0,0,0.0,0.0,2020-01-21T20:15:00Z,0,0,0,0,0,24,0,1811,2,2,0.0,0,-9,31,40,45,True,0,Arsenal,Chelsea,MID,0
Billy Sharp,0,0,-3,0,1.8,298,236,0,0,1.4,0.0,2020-01-21T19:30:00Z,58,0,0,0,0,24,0,21518,1,0,12.0,1,-91,148,239,56,True,0,Man City,Sheffield Utd,FWD,0
Birkir Bjarnason,0,0,0,0,0.0,33,231,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,2424,1,2,0.0,0,-13,11,24,45,True,0,Watford,Aston Villa,MID,0
Björn Engels,0,0,0,0,0.0,455,231,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,34470,1,2,0.0,0,-1345,83,1428,44,True,0,Watford,Aston Villa,DEF,0
Brandon Austin,0,0,0,0,0.0,558,240,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,14319,1,2,0.0,0,-241,365,606,40,True,0,Norwich,Spurs,GK,0
Brandon Pierrick,0,0,0,0,0.0,580,239,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,222,2,0,0.0,0,3,21,18,45,True,0,Southampton,Crystal Palace,MID,0
Brandon Williams,0,0,14,0,13.4,549,235,2,0,2.4,5.0,2020-01-22T20:15:00Z,68,0,0,0,0,24,0,363663,2,0,6.0,1,61889,71482,9593,41,True,0,Burnley,Man Utd,DEF,0
Bruno André Cavaco Jordao,0,0,0,0,0.0,609,237,0,0,0.0,0.0,2020-01-23T20:00:00Z,0,0,0,0,0,24,0,181,2,1,0.0,0,86,112,26,45,True,0,Liverpool,Wolves,MID,0
Bukayo Saka,0,0,14,0,2.0,541,238,2,0,2.4,20.2,2020-01-21T20:15:00Z,90,0,0,0,0,24,0,41134,2,2,2.0,2,2186,4695,2509,45,False,0,Chelsea,Arsenal,MID,0
Callum Hudson-Odoi,1,0,24,0,40.5,116,238,2,0,9.5,37.0,2020-01-21T20:15:00Z,90,0,0,0,0,24,0,52805,2,2,17.0,5,376,4966,4590,53,True,0,Arsenal,Chelsea,MID,0
Callum Robinson,0,0,2,0,0.0,453,236,0,0,0.2,2.0,2020-01-21T19:30:00Z,12,0,0,0,0,24,0,18793,1,0,0.0,1,-312,64,376,50,True,0,Man City,Sheffield Utd,MID,0
Callum Slattery,0,0,0,0,0.0,327,239,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,23542,2,0,0.0,0,-370,101,471,44,False,0,Crystal Palace,Southampton,MID,0
Callum Wilson,0,2,31,0,24.3,67,232,1,1,9.5,39.8,2020-01-21T19:30:00Z,90,0,0,0,0,24,0,335507,1,3,31.0,8,-3596,7738,11334,74,True,0,Brighton,Bournemouth,FWD,0
Calum Chambers,0,0,0,0,0.0,467,238,0,0,0.0,0.0,2020-01-21T20:15:00Z,0,0,0,0,0,24,0,52407,2,2,0.0,0,-2958,24,2982,44,False,0,Chelsea,Arsenal,DEF,0
Caoimhin Kelleher,0,0,0,0,0.0,531,237,0,0,0.0,0.0,2020-01-23T20:00:00Z,0,0,0,0,0,24,0,2096,2,1,0.0,0,-40,9,49,44,False,0,Wolves,Liverpool,GK,0
Caoimhin Kelleher,0,0,0,0,0.0,531,180,0,0,0.0,0.0,2020-01-29T19:45:00Z,0,0,0,0,0,24,0,2096,2,0,0.0,0,-40,9,49,44,False,0,West Ham,Liverpool,GK,0
Carlos Sánchez,0,0,0,0,0.0,397,234,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,0,0,0,0,24,0,34688,1,4,0.0,0,861,2952,2091,43,False,0,Leicester,West Ham,MID,0
Carlos Sánchez,0,0,0,0,0.0,397,180,0,0,0.0,0.0,2020-01-29T19:45:00Z,0,0,0,0,0,24,0,34688,2,0,0.0,0,861,2952,2091,43,True,0,Liverpool,West Ham,MID,0
Carl Jenkinson,0,0,0,0,0.0,9,238,0,0,0.0,0.0,2020-01-21T20:15:00Z,0,0,0,0,0,24,0,1592,2,2,0.0,0,-5,6,11,45,False,0,Chelsea,Arsenal,DEF,0
Cenk Tosun,0,0,1,0,0.7,146,239,2,0,0.7,0.0,2020-01-21T19:30:00Z,68,0,0,0,0,24,0,24895,2,0,10.0,2,14573,15902,1329,57,True,0,Southampton,Everton,FWD,0
Charlie Austin,0,0,0,0,0.0,312,239,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,3454,2,0,0.0,0,-3,17,20,60,False,0,Crystal Palace,Southampton,FWD,0
Charlie Daniels,0,0,0,0,0.0,60,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,0,0,0,0,24,0,5538,1,3,0.0,0,-31,12,43,43,True,0,Brighton,Bournemouth,DEF,0
Charlie Taylor,0,0,20,1,4.6,87,235,0,0,1.5,10.4,2020-01-22T20:15:00Z,90,0,0,0,0,24,0,56930,2,0,0.0,5,-1844,1067,2911,42,False,1,Man Utd,Burnley,DEF,0
Cheikhou Kouyaté,0,0,11,0,10.6,139,239,2,0,2.3,10.4,2020-01-21T19:30:00Z,61,0,0,0,0,24,0,21007,2,0,2.0,2,2617,3864,1247,49,True,0,Southampton,Crystal Palace,MID,0
Che Adams,0,0,3,0,10.3,437,239,0,0,1.2,1.2,2020-01-21T19:30:00Z,6,0,0,0,0,24,0,23579,2,0,0.0,1,-48,354,402,53,False,0,Crystal Palace,Southampton,FWD,0
