name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Phil Jones,0,0,0,0,0.0,231,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,10300,1,1,0.0,0,25,279,254,48,True,0,Everton,Man Utd,DEF
Wilfred Ndidi,0,2,22,0,12.5,176,165,1,0,3.8,15.2,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,198867,1,1,10.0,4,-10798,4722,15520,50,True,0,Norwich,Leicester,MID
Rúben Diogo da Silva Neves,0,0,12,0,25.6,414,170,2,0,5.6,14.2,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,372922,2,1,16.0,2,-10505,5508,16013,53,True,0,Spurs,Wolves,MID
Hamza Choudhury,0,0,0,0,0.0,180,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,52305,1,1,0.0,0,3045,6084,3039,43,True,0,Norwich,Leicester,MID
Bailey Peacock-Farrell,0,0,0,0,0.0,495,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,5403,0,1,0.0,0,-60,22,82,44,True,0,Newcastle,Burnley,GK
Jamal Lewis,0,0,0,0,0.0,276,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,18841,1,1,0.0,0,-488,246,734,45,False,0,Leicester,Norwich,DEF
David Silva,0,0,0,0,0.0,219,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,531131,3,0,0.0,0,-92623,18392,111015,76,False,0,Arsenal,Man City,MID
James Milner,0,0,12,1,18.8,200,166,0,0,3.1,9.2,2019-12-14T12:30:00Z,90,0,0,0,0,17,0,42480,0,2,3.0,2,-535,859,1394,53,True,1,Watford,Liverpool,MID
Davy Pröpper,0,0,10,0,15.7,54,164,1,0,5.7,15.6,2019-12-16T19:45:00Z,90,0,0,0,0,17,0,27102,1,1,26.0,1,409,1183,774,49,False,1,Crystal Palace,Brighton,MID
Ben Johnson,0,0,0,0,0.0,384,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,96841,1,0,0.0,0,-1358,944,2302,40,False,0,Southampton,West Ham,DEF
Ryan Fraser,0,0,7,1,13.3,75,163,0,0,6.5,14.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,211523,1,0,37.0,3,-6668,878,7546,69,False,0,Chelsea,Bournemouth,MID
Luke Shaw,0,0,14,0,5.2,226,167,1,0,5.0,21.2,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,40851,1,1,24.0,2,-209,754,963,54,True,0,Everton,Man Utd,DEF
Giovani Lo Celso,0,0,0,0,0.0,523,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,16907,2,1,0.0,0,-355,150,505,73,False,0,Wolves,Spurs,MID
Jordan Ayew,0,0,13,0,15.2,468,164,1,0,2.4,7.8,2019-12-16T19:45:00Z,90,0,0,0,0,17,0,509199,1,1,1.0,2,-34023,19928,53951,51,True,0,Brighton,Crystal Palace,FWD
Nathaniel Chalobah,0,0,0,0,0.0,374,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,15452,0,2,0.0,0,-250,352,602,44,False,0,Liverpool,Watford,MID
Jamie Vardy,1,0,14,0,5.3,166,165,1,0,8.2,7.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,3698146,1,1,70.0,5,173145,180517,7372,101,True,0,Norwich,Leicester,FWD
Frederick Woodman,0,0,0,0,0.0,264,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,61801,0,1,0.0,0,127,1217,1090,40,False,0,Burnley,Newcastle,GK
Ryan Sessegnon,0,0,0,0,0.0,524,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,4899,2,1,0.0,0,270,399,129,54,False,0,Wolves,Spurs,MID
Christian Eriksen,1,0,13,0,14.0,343,170,0,0,3.1,17.0,2019-12-15T14:00:00Z,1,0,0,0,0,17,0,198879,2,1,0.0,4,-5988,595,6583,86,False,0,Wolves,Spurs,MID
Ederson Santana de Moraes,0,0,23,1,0.0,212,161,0,0,1.2,12.0,2019-12-15T16:30:00Z,90,0,0,0,0,17,1,1006563,3,0,0.0,6,-67584,2952,70536,60,False,0,Arsenal,Man City,GK
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,9923,0,2,0.0,0,88,304,216,58,False,0,Sheffield Utd,Aston Villa,MID
Richarlison de Andrade,0,0,-1,0,13.5,150,167,1,0,4.4,16.4,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,519154,1,1,14.0,1,50651,71648,20997,78,False,1,Man Utd,Everton,MID
Tammy Abraham,0,0,5,0,18.3,460,163,1,0,9.4,7.2,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,2716437,1,0,68.0,2,188686,263467,74781,80,True,0,Bournemouth,Chelsea,FWD
Yan Valery,0,0,0,0,0.0,306,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,12631,1,0,0.0,0,-578,111,689,46,True,0,West Ham,Southampton,DEF
Mathew Ryan,0,0,15,0,0.0,47,164,1,0,2.7,27.0,2019-12-16T19:45:00Z,90,0,0,0,0,17,3,1267662,1,1,0.0,3,20073,39082,19009,48,False,0,Crystal Palace,Brighton,GK
Leander Dendoncker,0,0,7,0,1.3,420,170,2,0,1.8,13.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,724358,2,1,4.0,1,29263,50925,21662,44,True,1,Spurs,Wolves,MID
Jesse Lingard,0,0,0,0,32.3,241,167,1,0,4.0,0.0,2019-12-15T14:00:00Z,64,0,0,0,0,17,0,56776,1,1,8.0,2,24,1883,1859,63,True,0,Everton,Man Utd,MID
Mohamed Elneny,0,0,0,0,0.0,20,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,64126,3,0,0.0,0,-620,3738,4358,43,True,0,Man City,Arsenal,MID
Patrick Cutrone,0,0,0,0,0.0,487,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,39942,2,1,0.0,0,-816,346,1162,56,True,0,Spurs,Wolves,FWD
Chris Smalling,0,0,0,0,0.0,223,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,9177,1,1,0.0,0,-69,20,89,53,True,0,Everton,Man Utd,DEF
Emiliano Buendía,1,1,20,0,61.8,283,165,1,0,9.7,34.2,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,55724,1,1,1.0,5,-3937,221,4158,60,False,1,Leicester,Norwich,MID
Bjorn Engels,0,0,17,0,0.3,455,168,2,0,2.9,29.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,46522,0,2,0.0,1,-1589,812,2401,45,False,0,Sheffield Utd,Aston Villa,DEF
Daniel James,1,0,21,0,40.8,243,167,1,0,11.7,29.2,2019-12-15T14:00:00Z,85,0,0,0,0,17,0,783659,1,1,47.0,5,38052,72111,34059,61,True,0,Everton,Man Utd,MID
Craig Cathcart,0,0,18,0,3.0,358,166,2,0,3.2,28.6,2019-12-14T12:30:00Z,90,0,0,0,0,17,0,93414,0,2,0.0,1,456,3280,2824,43,False,0,Liverpool,Watford,DEF
Luke Freeman,0,0,0,0,0.0,441,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,4906,0,2,0.0,0,-36,98,134,51,True,0,Aston Villa,Sheffield Utd,MID
Jefferson Lerma,1,2,30,1,22.3,82,163,0,0,5.1,28.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,8929,1,0,0.0,8,-114,162,276,48,False,0,Chelsea,Bournemouth,MID
Jordan Pickford,0,1,23,0,0.0,148,167,1,0,3.8,38.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,7,510539,1,1,0.0,5,-16246,1679,17925,54,False,0,Man Utd,Everton,GK
Harry Winks,0,0,5,0,0.0,347,170,0,0,0.3,3.0,2019-12-15T14:00:00Z,1,0,0,0,0,17,0,19703,2,1,0.0,1,-1995,75,2070,53,False,0,Wolves,Spurs,MID
Danny Rose,0,0,0,0,0.0,332,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,105269,2,1,0.0,0,-3431,1850,5281,54,False,0,Wolves,Newcastle,DEF
James Chester,0,0,0,0,0.0,23,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,4036,0,2,0.0,0,16,152,136,43,False,0,Sheffield Utd,Aston Villa,DEF
Sead Kolasinac,0,0,5,0,0.7,3,161,3,0,0.5,1.8,2019-12-15T16:30:00Z,39,0,0,0,0,17,0,45705,3,0,2.0,0,-344,1443,1787,52,True,0,Man City,Arsenal,DEF
Scott McTominay,0,0,16,0,46.3,248,167,1,0,9.6,25.6,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,180079,1,1,24.0,2,11588,20972,9384,51,True,0,Everton,Man Utd,MID
Alexandre Nascimento Costa Silva,0,0,0,0,0.0,387,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,68371,1,0,0.0,0,-332,2327,2659,43,False,0,Southampton,West Ham,FWD
Matteo Guendouzi,0,0,14,0,6.8,21,161,3,0,3.0,11.0,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,556410,3,0,12.0,2,-32917,6853,39770,45,True,0,Man City,Arsenal,MID
David Brooks,0,0,0,0,0.0,76,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,7085,1,0,0.0,0,-91,23,114,63,False,0,Chelsea,Bournemouth,MID
Lewis Gibson,0,0,0,0,0.0,477,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,10607,1,1,0.0,0,-112,136,248,43,False,0,Man Utd,Everton,DEF
João Filipe Iria Santos Moutinho,0,0,23,0,68.8,415,170,2,0,10.0,23.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,404575,2,1,8.0,1,7256,33591,26335,54,True,1,Spurs,Wolves,MID
Marcos Rojo,0,0,0,0,0.0,227,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,9872,1,1,0.0,0,-298,11,309,48,True,0,Everton,Man Utd,DEF
Mamadou Sakho,0,0,0,0,0.0,125,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,5147,1,1,0.0,0,-211,22,233,50,True,0,Brighton,Crystal Palace,DEF
Erik Pieters,0,2,26,1,2.5,447,162,0,0,1.1,8.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,467935,0,1,0.0,8,-26465,3103,29568,45,True,0,Newcastle,Burnley,DEF
Michael Obafemi,0,0,0,0,0.0,314,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,12791,1,0,0.0,0,-281,337,618,49,True,0,West Ham,Southampton,FWD
Jannik Vestergaard,0,0,0,0,0.0,304,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,212818,1,0,0.0,0,-13940,1049,14989,48,True,0,West Ham,Southampton,DEF
Winston Reid,0,0,0,0,0.0,383,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,329596,1,0,0.0,0,17339,26067,8728,39,False,0,Southampton,West Ham,DEF
Jean-Philippe Gbamin,0,0,0,0,0.0,497,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,2229,1,1,0.0,0,0,43,43,48,False,0,Man Utd,Everton,MID
Connor Wickham,0,0,0,0,0.0,130,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,171062,1,1,0.0,0,-5296,805,6101,45,True,0,Brighton,Crystal Palace,FWD
Kyle Walker-Peters,0,0,0,0,0.0,337,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,42029,2,1,0.0,0,-1287,319,1606,45,False,0,Wolves,Southampton,DEF
Ralf Fahrmann,0,0,0,0,0.0,449,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,23270,1,1,0.0,0,-226,124,350,44,False,0,Leicester,Norwich,GK
Kyle Walker,0,0,27,1,3.1,203,161,0,0,1.9,15.6,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,836411,3,0,0.0,6,-32730,10153,42883,58,False,0,Arsenal,Man City,DEF
Alex Iwobi,0,0,11,0,3.1,17,167,1,0,3.7,13.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,82606,1,1,21.0,2,-1557,1725,3282,56,False,0,Man Utd,Everton,MID
Sokratis Papastathopoulos,0,0,7,0,0.3,5,161,3,0,1.2,11.4,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,110140,3,0,0.0,0,-4778,825,5603,49,True,1,Man City,Arsenal,DEF
John Fleck,0,3,45,1,8.5,301,168,0,2,11.7,72.6,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,104927,0,2,36.0,15,-1518,9539,11057,49,True,1,Aston Villa,Sheffield Utd,MID
David Button,0,0,0,0,0.0,48,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,1515492,1,1,0.0,0,-16583,5473,22056,40,False,0,Crystal Palace,Brighton,GK
Ørjan Nyland,0,0,0,0,0.0,27,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,10937,0,2,0.0,0,-141,121,262,43,False,0,Sheffield Utd,Aston Villa,GK
Nacho Monreal,0,0,0,0,0.0,6,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,19152,3,0,0.0,0,-281,18,299,50,True,0,Man City,Arsenal,DEF
Mesut Özil,0,0,7,0,13.8,15,161,3,0,1.9,3.4,2019-12-15T16:30:00Z,58,0,0,0,0,17,0,62337,3,0,2.0,1,-4531,2738,7269,72,True,0,Man City,Arsenal,MID
Michel Vorm,0,0,0,0,0.0,555,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,1116,2,1,0.0,0,-67,31,98,43,False,0,Wolves,Spurs,GK
Federico Fernández,0,0,10,0,0.4,254,162,1,0,2.1,18.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,35624,0,1,2.0,2,15306,16724,1418,44,False,0,Burnley,Newcastle,DEF
David Luiz Moreira Marinho,0,0,0,0,0.0,106,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,362311,3,0,0.0,0,-14534,1636,16170,58,True,0,Man City,Arsenal,DEF
Morgan Gibbs-White,0,0,0,0,0.0,416,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,4109,2,1,0.0,0,-113,36,149,47,True,0,Spurs,Wolves,MID
Pascal Groß,1,3,29,0,59.3,49,164,1,0,9.8,27.6,2019-12-16T19:45:00Z,90,0,0,0,0,17,0,38911,1,1,11.0,8,-1970,756,2726,64,False,0,Crystal Palace,Brighton,MID
Tyrick Mitchell,0,0,0,0,0.0,579,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,0,1,1,0.0,0,0,0,0,40,True,0,Brighton,Crystal Palace,DEF
Phil Foden,1,0,14,0,23.6,220,161,0,0,7.1,25.8,2019-12-15T16:30:00Z,55,0,0,0,0,17,0,20945,3,0,22.0,4,152,622,470,51,False,0,Arsenal,Man City,MID
Pierre-Emerick Aubameyang,0,0,4,0,0.3,11,161,3,0,0.4,0.0,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,1385735,3,0,5.0,2,-177057,12220,189277,108,True,0,Man City,Arsenal,FWD
Rhu-endly Martina,0,0,0,0,0.0,577,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,0,1,1,0.0,0,0,0,0,40,False,0,Man Utd,Everton,DEF
Callum Slattery,0,0,0,0,0.0,327,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,26997,1,0,0.0,0,-608,412,1020,44,True,0,West Ham,Southampton,MID
Wayne Hennessey,0,0,0,0,0.0,132,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,45154,1,1,0.0,0,-618,630,1248,43,True,0,Brighton,Crystal Palace,GK
Sébastien Haller,0,3,37,1,11.8,457,169,0,1,12.0,44.8,2019-12-14T17:30:00Z,78,0,0,0,0,17,0,171573,1,0,63.0,9,-11988,1939,13927,70,False,0,Southampton,West Ham,FWD
Richard Stearman,0,0,0,0,0.0,296,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,166350,0,2,0.0,0,-1934,1982,3916,40,True,0,Aston Villa,Sheffield Utd,DEF
Rachid Ghezzal,0,0,0,0,0.0,173,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,2236,1,1,0.0,0,-24,10,34,52,True,0,Norwich,Leicester,MID
Chris Wood,0,3,27,1,3.4,91,162,0,1,9.1,30.6,2019-12-14T15:00:00Z,84,0,0,0,0,17,0,69349,0,1,57.0,9,-10050,4366,14416,62,True,0,Newcastle,Burnley,FWD
Tom Trybull,0,0,6,0,2.0,290,165,1,0,0.7,4.6,2019-12-14T15:00:00Z,85,0,0,0,0,17,0,47733,1,1,0.0,1,-895,186,1081,45,False,1,Leicester,Norwich,MID
Steven Alzate,0,0,3,0,0.3,537,164,0,0,0.3,0.2,2019-12-16T19:45:00Z,6,0,0,0,0,17,0,6140,1,1,2.0,1,649,1173,524,45,False,0,Crystal Palace,Brighton,MID
Steven Defour,0,0,0,0,0.0,99,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,263,0,1,0.0,0,8,22,14,55,True,0,Newcastle,Burnley,MID
Alisson Ramses Becker,0,0,25,1,0.0,189,166,0,0,2.1,20.8,2019-12-14T12:30:00Z,90,0,0,0,0,17,2,552629,0,2,0.0,6,24450,32773,8323,60,True,0,Watford,Liverpool,GK
Danilo Luiz da Silva,0,0,0,0,0.0,209,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,3185,3,0,0.0,0,-16,15,31,50,False,0,Arsenal,Man City,DEF
DeAndre Yedlin,0,0,0,0,0.0,253,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,7527,0,1,0.0,0,-802,66,868,44,False,0,Burnley,Newcastle,DEF
Matthew Clarke,0,0,0,0,0.0,43,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,883,1,1,0.0,0,18,32,14,44,False,0,Crystal Palace,Brighton,DEF
Henrikh Mkhitaryan,0,0,0,0,0.0,16,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,57678,3,0,0.0,0,-380,33,413,68,True,0,Man City,Arsenal,MID
Frederico Rodrigues de Paula Santos,0,0,15,0,52.0,244,167,1,0,8.1,19.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,13923,1,1,10.0,2,1746,2488,742,53,True,0,Everton,Man Utd,MID
Mario Vrancic,0,0,3,0,0.1,282,165,0,0,0.0,0.2,2019-12-14T15:00:00Z,1,0,0,0,0,17,0,4649,1,1,0.0,1,-45,86,131,62,False,0,Leicester,Norwich,MID
Nathan Holland,0,0,0,0,0.0,568,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,240,1,0,0.0,0,90,132,42,45,False,0,Southampton,West Ham,MID
Birkir Bjarnason,0,0,0,0,0.0,33,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,2698,0,2,0.0,0,-10,61,71,45,False,0,Sheffield Utd,Aston Villa,MID
Sung-yueng Ki,0,0,0,0,0.0,268,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,3921,0,1,0.0,0,-82,43,125,47,False,0,Burnley,Newcastle,MID
Diogo Jota,0,0,12,0,25.7,410,170,2,0,8.4,5.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,234257,2,1,53.0,2,15958,21767,5809,61,True,0,Spurs,Wolves,FWD
Moise Kean,0,0,0,0,0.0,496,167,1,0,0.0,0.0,2019-12-15T14:00:00Z,18,0,0,0,0,17,0,104983,1,1,2.0,1,-1917,557,2474,64,False,0,Man Utd,Everton,FWD
Mark Duffy,0,0,0,0,0.0,300,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,1390,0,2,0.0,0,-17,11,28,52,True,0,Aston Villa,Sheffield Utd,MID
James Maddison,0,0,17,0,86.0,171,165,1,0,13.6,23.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,2022473,1,1,26.0,2,143344,175191,31847,78,True,0,Norwich,Leicester,MID
Christian Atsu,0,0,3,0,13.9,267,162,1,0,1.8,1.6,2019-12-14T15:00:00Z,79,0,0,0,0,17,0,9684,0,1,2.0,2,-346,321,667,54,False,0,Burnley,Newcastle,MID
Paul Dummett,0,0,10,0,1.9,255,162,1,0,2.4,22.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,21143,0,1,0.0,2,462,1267,805,44,False,0,Burnley,Newcastle,DEF
John Egan,0,0,23,1,0.8,295,168,0,0,0.5,2.2,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,37884,0,2,2.0,6,3541,5631,2090,45,True,0,Aston Villa,Sheffield Utd,DEF
Ashley Westwood,1,2,26,1,26.6,101,162,0,0,6.0,29.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,22454,0,1,4.0,8,-1953,27,1980,54,True,0,Newcastle,Burnley,MID
Alex Oxlade-Chamberlain,0,0,1,0,0.8,193,166,0,0,0.1,0.6,2019-12-14T12:30:00Z,20,0,0,0,0,17,0,51442,0,2,0.0,1,7233,10651,3418,62,True,0,Watford,Liverpool,MID
Issa Diop,0,0,4,0,0.0,381,169,0,0,0.4,4.0,2019-12-14T17:30:00Z,2,0,0,0,0,17,0,189696,1,0,0.0,1,-10259,584,10843,45,False,0,Southampton,West Ham,DEF
Kieran Tierney,0,0,0,0,0.0,515,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,40245,3,0,0.0,0,-14045,277,14322,54,True,0,Man City,Arsenal,DEF
Harvey Elliott,0,0,0,0,0.0,550,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,561,0,2,0.0,0,29,68,39,45,True,0,Watford,Liverpool,MID
Ryan Fredericks,0,1,24,1,14.3,380,169,0,0,3.4,20.0,2019-12-14T17:30:00Z,90,0,0,0,0,17,0,52976,1,0,0.0,6,-2416,939,3355,45,False,1,Southampton,West Ham,DEF
Christoph Zimmermann,0,0,9,0,0.2,275,165,1,0,4.7,12.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,2039,1,1,34.0,2,376,502,126,44,False,0,Leicester,Norwich,DEF
Florian Lejeune,0,0,0,0,0.0,257,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,397,0,1,0.0,0,4,37,33,44,False,0,Burnley,Newcastle,DEF
James Justin,0,0,0,0,0.0,433,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,7077,1,1,0.0,0,58,250,192,48,True,0,Norwich,Leicester,DEF
David de Gea,0,0,11,0,0.0,235,167,1,0,1.6,15.6,2019-12-15T14:00:00Z,90,0,0,0,0,17,3,931341,1,1,0.0,3,-5826,14858,20684,55,True,0,Everton,Man Utd,GK
Callum Hudson-Odoi,0,0,1,0,10.6,116,163,1,0,1.3,0.0,2019-12-14T15:00:00Z,25,0,0,0,0,17,0,44428,1,0,4.0,1,-6097,1004,7101,55,True,0,Bournemouth,Chelsea,MID
Matej Vydra,0,0,0,0,0.0,92,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,4069,0,1,0.0,0,-11,115,126,53,True,0,Newcastle,Burnley,FWD
Eric Dier,1,0,15,0,15.6,350,170,1,0,5.5,35.2,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,14003,2,1,4.0,4,-106,413,519,49,False,1,Wolves,Spurs,MID
Stuart Armstrong,0,0,3,0,1.3,323,169,0,0,0.8,0.8,2019-12-14T17:30:00Z,6,0,0,0,0,17,0,5732,1,0,6.0,1,-166,57,223,52,True,0,West Ham,Southampton,MID
Oumar Niasse,0,0,2,0,0.3,570,167,0,0,0.3,3.0,2019-12-15T14:00:00Z,1,0,0,0,0,17,0,501,1,1,0.0,1,295,348,53,45,False,0,Man Utd,Everton,FWD
Eldin Jakupovic,0,0,0,0,0.0,169,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,6537,1,1,0.0,0,-137,42,179,43,True,0,Norwich,Leicester,GK
Isaac Hayden,0,0,16,0,20.3,271,162,1,0,3.4,10.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,282076,0,1,3.0,2,-2296,7124,9420,44,False,0,Burnley,Newcastle,MID
Juan Foyth,0,0,3,0,0.0,335,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,1,0,0,0,0,17,0,2677,2,1,0.0,1,-57,86,143,49,False,0,Wolves,Spurs,DEF
Romelu Lukaku,0,0,0,0,0.0,232,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,23357,1,1,0.0,0,-77,70,147,85,True,0,Everton,Man Utd,FWD
Alexandre Lacazette,0,0,0,0,0.0,12,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,129154,3,0,0.0,0,-37279,1721,39000,93,True,0,Man City,Arsenal,FWD
Matthew Lowton,0,0,0,0,0.0,85,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,40965,0,1,0.0,0,-2593,554,3147,44,True,0,Newcastle,Burnley,DEF
Willian Borges Da Silva,0,0,15,1,47.7,113,163,0,0,10.7,14.8,2019-12-14T15:00:00Z,64,0,0,0,0,17,0,147366,1,0,44.0,3,-10625,8731,19356,70,True,0,Bournemouth,Chelsea,MID
Joe Hart,0,0,0,0,0.0,95,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,85534,0,1,0.0,0,-1313,406,1719,43,True,0,Newcastle,Burnley,GK
Virgil van Dijk,0,1,27,1,5.0,183,166,0,0,2.1,16.2,2019-12-14T12:30:00Z,90,0,0,0,0,17,0,2898864,0,2,0.0,7,34448,68807,34359,64,True,0,Watford,Liverpool,DEF
Javier Hernández Balcázar,0,0,0,0,0.0,386,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,26807,1,0,0.0,0,-280,15,295,60,False,0,Southampton,West Ham,FWD
Davinson Sánchez,0,0,14,0,0.1,333,170,1,0,3.5,33.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,67849,2,1,2.0,1,1938,3329,1391,53,False,1,Wolves,Spurs,DEF
George Baldock,0,0,19,1,7.4,294,168,0,0,3.0,12.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,427380,0,2,10.0,6,151331,159250,7919,48,True,0,Aston Villa,Sheffield Utd,DEF
