name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Conor_Coady_403,0,0,25,1,0.3,403,310,0,0,1.6,16,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,152446,0,1,0,6,5364,9145,3781,51,TRUE,0,Bournemouth
Conor_Hourihane_28,1,1,16,0,43.3,28,306,0,0,7.4,22.2,2020-06-24T17:00:00Z,20,0,0,0,0,31,0,11440,1,1,8,5,-214,236,450,57,FALSE,0,Newcastle
Craig_Cathcart_358,0,0,4,0,0,358,301,1,0,2.1,4.4,2020-06-25T17:00:00Z,45,0,0,0,0,31,0,258985,0,1,17,1,-6153,11269,17422,43,FALSE,0,Burnley
Craig_Dawson_439,0,0,11,0,0.1,439,301,1,0,6,21.6,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,15048,0,1,38,2,2081,2569,488,48,FALSE,0,Burnley
Curtis_Jones_569,0,0,0,0,0,569,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,780,0,4,0,0,-17,53,70,45,TRUE,0,Crystal Palace
Cédric_Soares_486,0,0,0,0,0,486,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,15237,2,0,0,0,-1187,28,1215,48,FALSE,0,Southampton
César_Azpilicueta_105,0,0,12,0,1.8,105,302,1,0,2.4,14.4,2020-06-25T19:15:00Z,90,0,0,0,0,31,0,459175,1,2,8,2,10727,18558,7831,59,TRUE,0,Man City
Dale_Stephens_57,0,0,9,1,31.7,57,303,0,0,4.6,12.8,2020-06-23T17:00:00Z,90,0,0,0,0,31,0,118788,0,0,1,2,-950,423,1373,44,FALSE,1,Leicester
Daniel_Amartey_178,0,0,0,0,0,178,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,20958,0,0,0,0,-311,952,1263,42,TRUE,0,Brighton
Daniel_Castelo Podence_619,0,0,2,0,0.1,619,310,0,0,0.1,1,2020-06-24T17:00:00Z,1,0,0,0,0,31,0,1151,0,1,0,1,-100,28,128,51,TRUE,0,Bournemouth
Daniel_Ceballos Fernández_469,0,0,12,1,11.7,469,308,0,0,2.8,14.4,2020-06-25T17:00:00Z,79,0,0,0,0,31,0,229530,2,0,2,3,-3861,751,4612,52,FALSE,0,Southampton
Daniel_Drinkwater_120,0,0,0,0,0,120,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,43461,1,1,0,0,-636,50,686,44,FALSE,0,Newcastle
Daniel_James_243,0,0,2,0,3.1,243,305,0,0,0.7,1.4,2020-06-24T17:00:00Z,10,0,0,0,0,31,0,411470,0,3,2,1,-5429,4764,10193,58,TRUE,0,Sheffield Utd
Daniel_N'Lundulu_535,0,0,0,0,0,535,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,7532,2,0,0,0,-45,97,142,44,TRUE,0,Arsenal
Danilo Luiz_da Silva_209,0,0,0,0,0,209,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,3185,1,2,0,0,-9,13,22,50,FALSE,0,Chelsea
Danny_Ings_313,0,0,2,0,3.5,313,308,2,0,3.7,1.8,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,1900338,2,0,32,2,142251,179226,36975,72,TRUE,0,Arsenal
Danny_Rose_332,0,0,10,0,11.6,332,306,1,0,3.1,17.6,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,98249,1,1,2,2,416,1047,631,53,TRUE,0,Aston Villa
Danny_Ward_170,0,0,0,0,0,170,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,12073,0,0,0,0,-29,46,75,42,TRUE,0,Brighton
Danny_Welbeck_512,0,0,2,0,2.3,512,301,1,0,0.9,3,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,10246,0,1,4,2,39,302,263,58,FALSE,0,Burnley
Dan_Burn_475,0,0,19,1,0.9,475,303,0,0,0.8,7.4,2020-06-23T17:00:00Z,90,0,0,0,0,31,0,14245,0,0,0,6,70,320,250,45,FALSE,0,Leicester
Dan_Gosling_81,0,0,7,0,1,81,310,1,0,1.3,9.6,2020-06-24T17:00:00Z,40,0,0,0,0,31,0,4468,0,1,2,1,-185,35,220,49,FALSE,0,Wolves
Darren_Randolph_606,0,0,0,0,0,606,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,9361,0,2,0,0,-119,722,841,40,FALSE,0,Spurs
Daryl_Janmaat_359,0,0,0,0,0,359,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,49065,0,1,0,0,-1854,888,2742,40,FALSE,0,Burnley
Davide_Zappacosta_109,0,0,0,0,0,109,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,11529,1,2,0,0,-21,13,34,42,TRUE,0,Man City
David_Brooks_76,0,0,4,0,15.1,76,310,1,0,2.1,5.6,2020-06-24T17:00:00Z,65,0,0,0,0,31,0,9382,0,1,0,1,35,518,483,62,FALSE,1,Wolves
David_Button_48,0,0,0,0,0,48,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,1466870,0,0,0,0,9154,39189,30035,39,FALSE,0,Leicester
David_de Gea_235,0,0,21,1,0,235,305,0,0,0.7,7,2020-06-24T17:00:00Z,90,0,0,0,0,31,1,884033,0,3,0,6,25569,38362,12793,53,TRUE,0,Sheffield Utd
David_Luiz Moreira Marinho_106,0,0,0,0,0,106,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,384316,2,0,0,0,-52931,176,53107,57,FALSE,0,Southampton
David_Martin_553,0,0,0,0,0,553,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,227142,0,2,0,0,23506,40255,16749,39,FALSE,0,Spurs
David_McGoldrick_303,0,0,8,0,14.3,303,305,2,0,3.3,0.8,2020-06-24T17:00:00Z,63,0,0,0,0,31,0,13826,0,3,18,2,-647,210,857,54,FALSE,0,Man Utd
David_Silva_219,0,0,2,0,4.4,219,302,1,0,0.8,2,2020-06-25T19:15:00Z,35,0,0,0,0,31,0,329137,1,2,2,1,-3135,6503,9638,73,FALSE,0,Chelsea
Davinson_Sánchez_333,1,3,30,1,2.5,333,309,0,0,1.4,7.8,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,68537,0,2,4,12,1218,1820,602,53,TRUE,0,West Ham
Davy_Pröpper_54,0,0,3,0,1.1,54,303,0,0,0.7,6.2,2020-06-23T17:00:00Z,32,0,0,0,0,31,0,25173,0,0,0,1,-184,202,386,48,FALSE,0,Leicester
DeAndre_Yedlin_253,0,0,0,0,0,253,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,6925,1,1,0,0,62,315,253,44,TRUE,0,Aston Villa
Dean_Henderson_471,0,0,0,0,0,471,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,1261211,0,3,0,0,-227867,19425,247292,53,FALSE,0,Man Utd
Declan_Rice_395,0,1,24,0,14.5,395,309,2,0,4.8,25.4,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,108488,0,2,8,3,-1045,1205,2250,47,FALSE,0,Spurs
Dejan_Lovren_186,0,0,0,0,0,186,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,15383,0,4,0,0,38,202,164,53,TRUE,0,Crystal Palace
Demarai_Gray_175,0,0,5,1,7.5,175,303,0,0,2.2,8.4,2020-06-23T17:00:00Z,72,0,0,0,0,31,0,19632,0,0,6,3,795,1173,378,50,TRUE,0,Brighton
Dennis_Praet_517,0,0,0,0,0,517,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,6005,0,0,0,0,-265,67,332,53,TRUE,0,Brighton
Dennis_Srbeny_279,0,0,0,0,0,279,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,2647,1,0,0,0,-12,6,18,52,TRUE,0,Everton
Diego_Rico_65,0,0,0,0,0,65,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,594470,0,1,0,0,-15772,4683,20455,42,FALSE,0,Wolves
Dimitri_Foulquier_542,0,0,0,0,0,542,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,11941,0,1,0,0,277,806,529,39,FALSE,0,Burnley
Diogo_Jota_410,0,0,3,1,12.2,410,310,0,0,2,3.6,2020-06-24T17:00:00Z,61,0,0,0,0,31,0,580947,0,1,4,2,-27912,25891,53803,64,TRUE,0,Bournemouth
Divock_Origi_188,0,0,0,0,0,188,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,183553,0,4,0,0,-551,2047,2598,51,TRUE,0,Crystal Palace
Djibril_Sidibé_511,0,0,0,0,0,511,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,57211,1,0,0,0,-3917,559,4476,50,FALSE,0,Norwich
Domingos_Quina_375,0,0,0,0,0,375,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,7796,0,1,0,0,-44,241,285,43,FALSE,0,Burnley
Dominic_Calvert-Lewin_147,0,0,-1,1,5.2,147,307,0,0,10.3,13.6,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,1061802,1,0,84,2,103233,148891,45658,65,FALSE,0,Norwich
Dominic_Solanke_69,0,0,3,0,0,69,310,0,0,0.1,1,2020-06-24T17:00:00Z,24,0,0,0,0,31,0,24741,0,1,0,1,-62,305,367,51,FALSE,0,Wolves
Douglas Luiz_Soares de Paulo_470,0,0,6,0,5.6,470,306,1,0,2.4,18.6,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,316311,1,1,0,1,-20872,9722,30594,44,FALSE,1,Newcastle
Dwight_Gayle_554,0,3,27,0,0.1,554,306,1,1,5,33,2020-06-24T17:00:00Z,23,0,0,0,0,31,0,4861,1,1,17,8,-1,426,427,50,TRUE,0,Aston Villa
Dwight_McNeil_97,1,0,21,1,35.3,97,301,0,0,6.7,28.4,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,64975,0,1,3,5,-1761,2648,4409,61,TRUE,1,Watford
Ederson_Santana de Moraes_212,0,0,20,0,0,212,302,2,0,4.2,42.2,2020-06-25T19:15:00Z,90,0,0,0,0,31,5,939800,1,2,0,2,-21603,14927,36530,60,FALSE,0,Chelsea
Edward_Nketiah_13,0,0,25,1,3.5,13,308,0,1,7.3,30.4,2020-06-25T17:00:00Z,78,0,0,0,0,31,0,133351,2,0,39,6,-4165,21829,25994,44,FALSE,0,Southampton
Eldin_Jakupovic_169,0,0,0,0,0,169,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,6620,0,0,0,0,-4,40,44,42,TRUE,0,Brighton
Emerson_Palmieri dos Santos_107,0,0,0,0,0,107,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,54458,1,2,0,0,-263,219,482,54,TRUE,0,Man City
Emile_Smith Rowe_576,0,0,0,0,0,576,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,2441,2,0,0,0,-98,29,127,43,FALSE,0,Southampton
Emiliano_Buendía_283,0,0,8,0,15.8,283,307,0,0,3.2,12,2020-06-24T17:00:00Z,19,0,0,0,0,31,0,54313,1,0,4,1,-905,561,1466,60,TRUE,0,Everton
Emiliano_Martínez_427,0,1,26,1,0,427,308,0,0,2.4,23.8,2020-06-25T17:00:00Z,90,0,0,0,0,31,3,92560,2,0,0,8,68592,78315,9723,42,FALSE,0,Southampton
Emil_Krafth_519,0,0,0,0,0,519,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,4519,1,1,0,0,-2,31,33,43,TRUE,0,Aston Villa
Enda_Stevens_291,0,0,5,0,2.9,291,305,3,0,1.1,6.4,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,281076,0,3,2,1,-46746,5278,52024,52,FALSE,0,Man Utd
Eric_Bailly_228,0,0,0,0,0,228,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,7866,0,3,0,0,-109,437,546,49,TRUE,0,Sheffield Utd
Eric_Dier_350,0,0,9,1,1.1,350,309,0,0,2.3,16.4,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,15070,0,2,5,3,217,486,269,48,TRUE,0,West Ham
Eric_Garcia_544,0,0,0,0,0,544,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,4093,1,2,0,0,142,549,407,45,FALSE,0,Chelsea
Erik_Lamela_346,0,0,4,0,2.4,346,309,0,0,0.8,1.6,2020-06-23T19:15:00Z,31,0,0,0,0,31,0,86184,0,2,4,1,1446,2461,1015,57,TRUE,0,West Ham
Erik_Pieters_447,0,0,1,0,0.3,447,301,0,0,0,0,2020-06-25T17:00:00Z,9,0,0,0,0,31,0,287889,0,1,0,1,-783,1637,2420,42,TRUE,0,Watford
Ethan_Ampadu_121,0,0,0,0,0,121,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,1256,1,2,0,0,1,21,20,43,TRUE,0,Man City
Etienne_Capoue_373,0,0,7,0,43.5,373,301,1,0,5.5,10.2,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,27217,0,1,1,2,-52,810,862,48,FALSE,0,Burnley
Ezequiel_Schelotto_546,0,0,0,0,0,546,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,53348,0,0,0,0,3839,6813,2974,40,FALSE,0,Leicester
Ezri_Konsa Ngoyo_452,0,1,16,0,37,452,306,1,0,4.8,9.2,2020-06-24T17:00:00Z,76,0,0,0,0,31,0,7472,1,1,2,3,255,507,252,43,FALSE,0,Newcastle
Fabian_Delph_205,0,0,0,0,0,205,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,13158,1,0,0,0,-134,10,144,53,FALSE,0,Norwich
Fabian_Schär_252,0,0,0,0,0,252,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,91834,1,1,0,0,-346,884,1230,50,TRUE,0,Aston Villa
Fabio Henrique_Tavares_197,1,3,50,1,21,197,304,0,1,10,66.8,2020-06-24T19:15:00Z,90,0,0,0,0,31,0,76094,0,4,12,14,73,830,757,54,TRUE,0,Crystal Palace
Fabián_Balbuena_382,0,0,12,0,0.3,382,309,2,0,2,19.2,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,23152,0,2,0,1,-278,55,333,43,FALSE,0,Spurs
Faustino_Anjorin_630,0,0,0,0,0,630,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,274,1,2,0,0,-15,37,52,45,TRUE,0,Man City
Federico_Fernández_254,0,0,12,0,0,254,306,1,0,2.6,22.4,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,269527,1,1,4,1,24365,39797,15432,46,TRUE,1,Aston Villa
Felipe Anderson_Pereira Gomes_390,0,0,3,0,11.2,390,309,1,0,2,5.8,2020-06-23T19:15:00Z,19,0,0,0,0,31,0,190333,0,2,3,1,-479,604,1083,66,FALSE,0,Spurs
Fernando_Luiz Rosa_221,0,0,4,0,1.6,221,302,2,0,4.1,20.4,2020-06-25T19:15:00Z,76,0,0,0,1,31,0,52802,1,2,19,-1,-915,612,1527,51,FALSE,0,Chelsea
Fikayo_Tomori_529,0,0,0,0,0,529,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,133825,1,2,0,0,-6396,1502,7898,42,TRUE,0,Man City
Filip_Benkovic_597,0,0,0,0,0,597,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,2384,0,0,0,0,89,258,169,39,TRUE,0,Brighton
Florian_Lejeune_257,0,0,0,0,0,257,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,3735,1,1,0,0,-253,84,337,44,TRUE,0,Aston Villa
Florin_Andone_46,0,0,0,0,0,46,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,25653,0,0,0,0,-70,23,93,47,FALSE,0,Leicester
Francisco_Femenía Far_357,0,0,13,0,17.3,357,301,1,0,2.7,9.8,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,53275,0,1,0,2,17603,23349,5746,42,FALSE,0,Burnley
Fraser_Forster_317,0,0,0,0,0,317,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,21990,2,0,0,0,-101,18,119,42,TRUE,0,Arsenal
Frederick_Woodman_264,0,0,0,0,0,264,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,58380,1,1,0,0,517,1699,1182,39,TRUE,0,Aston Villa
Frederico_Rodrigues de Paula Santos_244,0,0,0,0,0,244,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,26280,0,3,0,0,-815,710,1525,53,TRUE,0,Sheffield Utd
Frédéric_Guilbert_458,0,0,0,0,0,458,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,33487,1,1,0,0,-2878,26,2904,44,FALSE,0,Newcastle
Gabriel Fernando_de Jesus_211,0,0,3,0,2.1,211,302,1,0,0.5,2.8,2020-06-25T19:15:00Z,35,0,0,0,0,31,0,268289,1,2,0,1,29119,49871,20752,96,FALSE,0,Chelsea
Gabriel Teodoro_Martinelli Silva_504,0,0,0,0,0,504,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,212334,2,0,0,0,-11969,5309,17278,44,FALSE,0,Southampton
Gary_Cahill_503,0,0,15,0,0,503,304,4,0,1.3,12.6,2020-06-24T19:15:00Z,90,0,0,0,0,31,0,113531,0,4,0,0,4252,7862,3610,44,FALSE,0,Liverpool
Gavin_Kilkenny_565,0,0,0,0,0,565,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,545,0,1,0,0,-8,18,26,45,FALSE,0,Wolves
Gaëtan_Bong_41,0,0,0,0,0,41,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,6826,0,0,0,0,-27,14,41,42,FALSE,0,Leicester
Gedson_Carvalho Fernandes_605,0,0,0,0,0,605,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,2239,0,2,0,0,-46,163,209,47,TRUE,0,West Ham
Georges-Kévin_Nkoudou_527,0,0,0,0,0,527,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,862,0,2,0,0,-5,0,5,50,TRUE,0,West Ham
George_Baldock_294,0,0,7,0,10.2,294,305,3,0,4,10,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,912292,0,3,20,1,-57967,14462,72429,51,FALSE,0,Man Utd
Georginio_Wijnaldum_199,0,0,6,1,17.5,199,304,0,0,5.5,8.4,2020-06-24T19:15:00Z,90,0,0,0,0,31,0,168313,0,4,29,3,-2548,2207,4755,54,TRUE,0,Crystal Palace
Gerard_Deulofeu_363,0,0,0,0,0,363,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,136099,0,1,0,0,-3078,58,3136,61,FALSE,0,Burnley
Giovani_Lo Celso_523,0,0,22,1,43.8,523,309,0,0,6.5,19.6,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,29293,0,2,2,3,-827,428,1255,73,TRUE,0,West Ham
Giovanni_McGregor_608,0,0,0,0,0,608,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,105,0,4,0,0,-5,6,11,45,FALSE,0,Liverpool
Glenn_Murray_44,0,0,3,0,0,44,303,0,0,0,0,2020-06-23T17:00:00Z,8,0,0,0,0,31,0,53729,0,0,0,1,-298,462,760,54,FALSE,0,Leicester
Gonçalo Bento_Soares Cardoso_594,0,0,0,0,0,594,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,4587,0,2,0,0,110,368,258,40,FALSE,0,Spurs
Grady_Diangana_398,0,0,0,0,0,398,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,5218,0,2,0,0,8,228,220,43,FALSE,0,Spurs
Granit_Xhaka_18,0,0,10,1,4.1,18,308,0,0,0.9,4.8,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,55750,2,0,0,3,-9409,69,9478,51,FALSE,0,Southampton
Grant_Hanley_277,0,0,0,0,0,277,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,165010,1,0,0,0,-12031,89,12120,41,TRUE,0,Everton
Gylfi_Sigurdsson_151,0,0,5,0,0.9,151,307,0,0,2.5,15.8,2020-06-24T17:00:00Z,45,0,0,0,0,31,0,178954,1,0,8,1,-310,1023,1333,73,FALSE,0,Norwich
Hamza_Choudhury_180,0,0,0,0,0,180,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,60008,0,0,0,0,-685,775,1460,43,TRUE,0,Brighton
Harry_Kane_338,0,0,15,1,5.3,338,309,0,1,10.3,32,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,815428,0,2,66,5,119279,133061,13782,108,TRUE,1,West Ham
Harry_Lewis_548,0,0,0,0,0,548,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,11069,2,0,0,0,-167,155,322,40,TRUE,0,Arsenal
Harry_Maguire_160,0,0,23,1,1.1,160,305,0,0,2.1,16.2,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,843884,0,3,4,6,24224,42980,18756,53,TRUE,0,Sheffield Utd
Harry_Wilson_505,0,0,4,0,5.7,505,310,0,0,0.9,2.8,2020-06-24T17:00:00Z,24,0,0,0,0,31,0,129281,0,1,0,1,-4117,1097,5214,58,FALSE,0,Wolves
Harry_Winks_347,0,0,3,0,0.7,347,309,0,0,0.3,1.8,2020-06-23T19:15:00Z,4,0,0,0,0,31,0,19584,0,2,0,1,147,361,214,52,TRUE,0,West Ham
Harvey_Barnes_172,0,0,3,0,1.3,172,303,0,0,0.7,1.4,2020-06-23T17:00:00Z,21,0,0,0,0,31,0,294666,0,0,4,1,-3014,32395,35409,62,TRUE,0,Brighton
Harvey_Elliott_550,0,0,3,0,1.7,550,304,0,0,0.4,1.8,2020-06-24T19:15:00Z,6,0,0,0,0,31,0,1084,0,4,0,1,4,62,58,45,TRUE,0,Crystal Palace
Harvey_White_634,0,0,0,0,0,634,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,57,0,2,0,0,23,32,9,45,TRUE,0,West Ham
Henrikh_Mkhitaryan_16,0,0,0,0,0,16,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,55529,2,0,0,0,-110,16,126,67,FALSE,0,Southampton
Henri_Lansbury_35,0,0,0,0,0,35,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,26600,1,1,0,0,-254,34,288,44,FALSE,0,Newcastle
Heung-Min_Son_342,1,0,23,1,40.4,342,309,0,0,6.7,24.6,2020-06-23T19:15:00Z,85,0,0,0,0,31,0,605136,0,2,2,6,134873,158422,23549,97,TRUE,0,West Ham
Heurelho da Silva_Gomes_513,0,0,0,0,0,513,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,15533,0,1,0,0,-42,202,244,43,FALSE,0,Burnley
Hugo_Lloris_340,0,1,24,1,0,340,309,0,0,1.5,15,2020-06-23T19:15:00Z,90,0,0,0,0,31,2,284244,0,2,0,7,24813,28623,3810,53,TRUE,0,West Ham
Héctor_Bellerín_2,0,0,21,1,1.6,2,308,0,0,3.3,13.4,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,88416,2,0,18,6,-13035,2003,15038,55,FALSE,0,Southampton
Hélder_Costa_418,0,0,0,0,0,418,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,1317,0,1,0,0,-4,10,14,48,TRUE,0,Bournemouth
Ibrahim_Amadou_507,0,0,0,0,0,507,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,5671,1,0,0,0,-40,42,82,45,TRUE,0,Everton
Idrissa_Gueye_156,0,0,0,0,0,156,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,1293,1,0,0,0,-13,8,21,50,FALSE,0,Norwich
Ignacio_Pussetto_604,0,0,0,0,0,604,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,375,0,1,0,0,-25,6,31,47,FALSE,0,Burnley
Ilkay_Gündogan_222,0,0,14,0,9.9,222,302,2,0,2.8,9.6,2020-06-25T19:15:00Z,90,0,0,0,0,31,0,99044,1,2,8,2,-2230,1582,3812,52,FALSE,0,Chelsea
Indiana_Vassilev_600,0,0,0,0,0,600,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,847,1,1,0,0,-24,82,106,45,FALSE,0,Newcastle
Isaac_Hayden_271,0,0,11,0,1.8,271,306,1,0,0.5,1.6,2020-06-24T17:00:00Z,85,0,0,0,0,31,0,328962,1,1,2,2,12137,21363,9226,44,TRUE,0,Aston Villa
Isaac_Success Ajayi_365,0,0,0,0,0,365,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,25924,0,1,0,0,-457,90,547,47,FALSE,0,Burnley
Ismaïla_Sarr_525,0,0,6,0,5.3,525,301,1,0,1.4,4.6,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,170578,0,1,4,2,-5368,21031,26399,64,FALSE,0,Burnley
Issa_Diop_381,0,0,10,0,0.1,381,309,2,0,1.7,8.2,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,150109,0,2,9,1,-854,981,1835,43,FALSE,0,Spurs
Ivan_Cavaleiro_419,0,0,0,0,0,419,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,681,0,1,0,0,-4,8,12,49,TRUE,0,Bournemouth
Jack_Colback_482,0,0,0,0,0,482,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,8257,1,1,0,0,-25,86,111,43,TRUE,0,Aston Villa
Jack_Cork_102,0,0,9,1,2.8,102,301,0,0,0.9,5.8,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,12972,0,1,0,3,-19,153,172,49,TRUE,0,Watford
Jack_Grealish_29,0,0,14,0,49.2,29,306,1,0,7.4,19,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,1767780,1,1,6,2,-204827,25863,230690,64,FALSE,0,Newcastle
Jack_O'Connell_293,0,0,0,0,0,293,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,194899,0,3,0,0,-39811,145,39956,46,FALSE,0,Man Utd
Jack_Robinson_611,0,0,16,0,1.6,611,305,3,0,2.9,27.8,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,51043,0,3,0,1,36623,46229,9606,40,FALSE,0,Man Utd
Jack_Rodwell_591,0,0,0,0,0,591,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,1118,0,3,0,0,-31,65,96,45,FALSE,0,Man Utd
Jack_Simpson_66,0,0,0,0,0,66,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,628962,0,1,0,0,17660,35060,17400,39,FALSE,0,Wolves
Jack_Stacey_446,0,0,14,0,11.4,446,310,1,0,2.6,12.2,2020-06-24T17:00:00Z,81,0,0,0,0,31,0,6534,0,1,2,2,-58,132,190,43,FALSE,0,Wolves
