name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Brandon Williams,DEF,Man Utd,0.5,0,0,0,0,0.0,318,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,0,0,0,0,2,0,112113,3,1,0.0,0,-4225,7969,12194,45,True,0,Crystal Palace
Branislav Ivanovic,DEF,West Brom,0.3,0,0,0,0,0.0,530,12,0,0,0.0,0.0,2020-09-19T11:30:00Z,0,0,0,0,0,2,0,2348,2,5,0.0,0,1337,1991,654,45,False,0,Everton
Bruno André Cavaco Jordao,MID,Wolves,0.0,0,0,0,0,0.0,475,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,0,0,0,0,0,2,0,38514,3,1,0.0,0,-4559,4642,9201,45,True,0,Man City
Bruno Miguel Borges Fernandes,MID,Man Utd,2.5,0,0,13,0,78.4,302,15,3,0,12.9,25.6,2020-09-19T16:30:00Z,90,0,0,0,0,2,0,1623046,3,1,25.0,2,451998,525858,73860,105,True,0,Crystal Palace
Bukayo Saka,MID,Arsenal,1.5,0,0,8,0,20.3,24,9,1,0,5.8,7.4,2020-09-19T19:00:00Z,88,0,0,0,0,2,0,357292,1,2,30.0,2,-145334,7716,153050,54,True,0,West Ham
Callum Hudson-Odoi,MID,Chelsea,0.0,0,0,0,0,0.0,122,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,0,0,0,0,2,0,24640,2,0,0.0,0,-7163,1444,8607,59,True,0,Liverpool
Callum Robinson,FWD,West Brom,1.0,0,0,2,0,25.0,358,12,5,0,4.6,7.6,2020-09-19T11:30:00Z,90,0,0,0,0,2,0,16285,2,5,13.0,2,88,4678,4590,55,False,0,Everton
Callum Wilson,FWD,Newcastle,5.5,0,0,-1,0,0.8,506,16,3,0,0.8,0.0,2020-09-20T13:00:00Z,90,0,0,0,0,2,0,985394,3,0,10.0,2,287580,372449,84869,65,True,0,Brighton
Calum Chambers,DEF,Arsenal,0.0,0,0,0,0,0.0,13,9,0,0,0.0,0.0,2020-09-19T19:00:00Z,0,0,0,0,0,2,0,1100,1,2,0.0,0,-177,75,252,45,True,0,West Ham
Cameron Carter-Vickers,DEF,Spurs,0.5,0,0,0,0,0.0,521,17,0,0,0.0,0.0,2020-09-20T11:00:00Z,0,0,0,0,0,2,0,24510,5,2,0.0,0,780,3247,2467,40,False,0,Southampton
Cedric Kipre,DEF,West Brom,-0.5,0,0,0,0,0.0,499,12,0,0,0.0,0.0,2020-09-19T11:30:00Z,0,0,0,0,0,2,0,4565,2,5,0.0,0,-653,102,755,45,False,0,Everton
Cenk Tosun,FWD,Everton,0.0,0,0,0,0,0.0,153,12,0,0,0.0,0.0,2020-09-19T11:30:00Z,0,0,0,0,0,2,0,524,2,5,0.0,0,-46,80,126,60,True,0,West Brom
Charlie Austin,FWD,West Brom,-0.5,0,0,0,0,0.0,415,12,0,0,0.0,0.0,2020-09-19T11:30:00Z,0,0,0,0,0,2,0,49333,2,5,0.0,0,-14805,3463,18268,55,False,0,Everton
Charlie Taylor,DEF,Burnley,2.5,1,0,23,0,29.3,97,14,4,0,6.1,29.6,2020-09-20T18:00:00Z,90,0,0,0,0,2,0,306344,2,4,2.0,3,-7381,25148,32529,45,False,0,Leicester
Cheikhou Kouyaté,MID,Crystal Palace,2.0,0,0,14,0,10.0,133,15,1,0,3.7,24.6,2020-09-19T16:30:00Z,90,0,0,0,0,2,0,17116,3,1,2.0,2,-784,1626,2410,50,False,0,Man Utd
Che Adams,FWD,Southampton,1.0,0,0,-6,0,21.2,377,17,4,0,10.0,6.4,2020-09-20T11:00:00Z,79,0,0,0,0,2,0,251773,5,2,72.0,1,-40136,18737,58873,60,True,1,Spurs
Christian Atsu,MID,Newcastle,0.5,0,0,0,0,0.0,330,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,0,0,0,0,2,0,5589,3,0,0.0,0,-1170,253,1423,55,True,0,Brighton
Christian Benteke,FWD,Crystal Palace,0.0,0,0,0,0,0.0,132,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,0,0,0,0,2,0,12391,3,1,0.0,0,-4142,320,4462,55,False,0,Man Utd
Christian Fuchs,DEF,Leicester,0.5,0,0,0,0,0.0,218,14,0,0,0.0,0.0,2020-09-20T18:00:00Z,0,0,0,0,0,2,0,5420,2,4,0.0,0,668,1032,364,45,True,0,Burnley
Christian Pulisic,MID,Chelsea,0.0,0,0,0,0,0.0,119,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,0,0,0,0,2,0,367635,2,0,0.0,0,-322911,28655,351566,84,True,0,Liverpool
Christian Walton,GK,Brighton,0.0,0,0,0,0,0.0,503,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,0,0,0,0,2,0,101857,3,0,0.0,0,-9208,2437,11645,40,False,0,Newcastle
Chris Basham,DEF,Sheffield Utd,2.0,0,0,11,0,0.8,345,10,1,0,2.1,16.0,2020-09-21T17:00:00Z,67,0,0,0,0,2,0,126555,0,1,4.0,2,-14295,3894,18189,50,False,0,Aston Villa
Chris Smalling,DEF,Man Utd,0.5,0,0,0,0,0.0,292,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,0,0,0,0,2,0,14080,3,1,0.0,0,-573,1048,1621,50,True,0,Crystal Palace
Chris Wood,FWD,Burnley,5.5,0,0,24,0,1.1,91,14,4,1,8.2,37.2,2020-09-20T18:00:00Z,90,0,0,0,0,2,0,139905,2,4,44.0,6,-10246,11817,22063,65,False,0,Leicester
Ciaran Clark,DEF,Newcastle,0.5,0,0,0,0,0.0,324,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,0,0,0,0,2,0,4113,3,0,0.0,0,-181,422,603,45,True,0,Brighton
Claudio Bravo,GK,Man City,0.0,0,0,0,0,0.0,267,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,0,0,0,0,0,2,0,2235,3,1,0.0,0,-292,106,398,45,False,0,Wolves
Connor Wickham,FWD,Crystal Palace,0.0,0,0,0,0,0.0,136,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,0,0,0,0,2,0,83421,3,1,0.0,0,-8049,9889,17938,45,False,0,Man Utd
Conor Coady,DEF,Wolves,3.5,0,0,10,0,10.0,459,18,3,0,2.1,10.8,2020-09-21T19:15:00Z,90,0,0,0,0,2,0,599340,3,1,0.0,1,-8498,41971,50469,50,True,0,Man City
Conor Hourihane,MID,Aston Villa,2.5,0,0,13,1,37.6,33,10,0,0,4.7,6.8,2020-09-21T17:00:00Z,61,0,0,0,0,2,0,5016,0,1,3.0,3,-438,255,693,60,True,0,Sheffield Utd
Conor Townsend,DEF,West Brom,-0.5,0,0,0,0,0.0,418,12,0,0,0.0,0.0,2020-09-19T11:30:00Z,0,0,0,0,0,2,0,4540,2,5,0.0,0,-696,196,892,45,False,0,Everton
Curtis Jones,MID,Liverpool,1.0,0,0,0,0,0.0,263,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,0,0,0,0,2,0,39108,2,0,0.0,0,1261,7758,6497,45,False,0,Chelsea
Cyrus Christie,DEF,Fulham,0.0,0,0,0,0,0.0,179,13,0,0,0.0,0.0,2020-09-19T14:00:00Z,0,0,0,0,0,2,0,9309,3,4,0.0,0,-1946,200,2146,45,False,0,Leeds
Cédric Soares,DEF,Arsenal,0.5,0,0,0,0,0.0,5,9,0,0,0.0,0.0,2020-09-19T19:00:00Z,0,0,0,0,0,2,0,27448,1,2,0.0,0,-11854,901,12755,49,True,0,West Ham
César Azpilicueta,DEF,Chelsea,0.0,0,0,0,0,0.0,102,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,0,0,0,0,2,0,406897,2,0,0.0,0,-93651,7314,100965,60,True,0,Liverpool
Dale Stephens,MID,Brighton,-0.4,0,0,0,0,0.0,55,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,0,0,0,0,2,0,766198,3,0,0.0,0,-110033,22537,132570,45,False,0,Newcastle
Daniel Amartey,DEF,Leicester,0.5,0,0,0,0,0.0,227,14,0,0,0.0,0.0,2020-09-20T18:00:00Z,0,0,0,0,0,2,0,98950,2,4,0.0,0,-4290,8453,12743,40,True,0,Burnley
Daniel Castelo Podence,MID,Wolves,4.5,1,0,17,0,29.6,469,18,3,0,6.1,24.4,2020-09-21T19:15:00Z,90,0,0,0,0,2,0,47771,3,1,7.0,5,22114,35402,13288,55,True,0,Man City
Daniel Ceballos Fernández,MID,Arsenal,5.0,1,3,31,0,23.9,501,9,1,0,9.6,52.4,2020-09-19T19:00:00Z,90,0,0,0,0,2,0,112604,1,2,20.0,8,-15068,12146,27214,50,True,0,West Ham
Daniel James,MID,Man Utd,1.5,0,0,4,0,5.3,311,15,1,0,2.9,1.8,2020-09-19T16:30:00Z,45,0,0,0,0,2,0,26990,3,1,22.0,1,-652,2827,3479,65,True,0,Crystal Palace
Danny Ings,FWD,Southampton,6.0,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,0,0,0,0,2,0,1228417,5,2,38.0,11,-311008,26313,337321,85,True,0,Spurs
Danny Rose,DEF,Spurs,0.5,0,0,0,0,0.0,384,17,0,0,0.0,0.0,2020-09-20T11:00:00Z,0,0,0,0,0,2,0,24781,5,2,0.0,0,-4881,848,5729,50,False,0,Southampton
Danny Ward,GK,Leicester,0.5,0,0,0,0,0.0,223,14,0,0,0.0,0.0,2020-09-20T18:00:00Z,0,0,0,0,0,2,0,15294,2,4,0.0,0,-921,431,1352,45,True,0,Burnley
Dan Burn,DEF,Brighton,0.0,0,0,4,0,1.8,61,16,0,0,0.5,2.8,2020-09-20T13:00:00Z,32,0,0,0,0,2,0,46103,3,0,0.0,1,-7122,1006,8128,45,False,0,Newcastle
Dara O'Shea,DEF,West Brom,0.0,0,0,11,0,0.3,425,12,5,0,2.8,27.8,2020-09-19T11:30:00Z,90,0,0,0,0,2,0,19736,2,5,0.0,0,-2086,695,2781,45,False,0,Everton
Darnell Furlong,DEF,West Brom,0.5,0,0,5,0,9.2,422,12,5,0,1.8,6.6,2020-09-19T11:30:00Z,90,0,0,0,0,2,0,8033,2,5,2.0,0,146,1199,1053,45,False,0,Everton
Darren Randolph,GK,West Ham,-0.5,0,0,0,0,0.0,430,9,0,0,0.0,0.0,2020-09-19T19:00:00Z,0,0,0,0,0,2,0,17208,1,2,0.0,0,-1090,308,1398,45,False,0,Arsenal
