name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,0,0,0,0.0,641,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,3110,2,1,0.0,0,615,1163,548,60,False,0,Newcastle
Diogo Dalot,DEF,Man Utd,0.0,0,0,0,0,0.0,314,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,2211,0,9,0.0,0,-7,0,7,48,True,0,Southampton
James Bree,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,492,3,1,0.0,0,-3,0,3,45,True,0,West Ham
Andy Lonergan,GK,West Brom,-0.5,0,0,0,0,0.0,639,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,1922,1,2,0.0,0,376,539,163,40,False,0,Sheffield Utd
Branislav Ivanovic,DEF,West Brom,-0.5,0,0,0,0,0.0,530,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,7524,1,2,0.0,0,-189,123,312,44,False,0,Sheffield Utd
Dennis Praet,MID,Leicester,0.0,0,0,0,0,0.0,225,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,13436,2,0,0.0,0,-351,24,375,52,False,0,Fulham
Max Lowe,DEF,Sheffield Utd,0.7,0,0,9,0,26.7,511,214,0,0,4.7,14.2,2021-02-02T18:00:00Z,46,0,0,0,0,22,0,4038,1,2,6.0,1,-53,19,72,43,True,0,West Brom
Brandon Williams,DEF,Man Utd,0.5,0,0,0,0,0.0,318,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,43041,0,9,0.0,0,-811,60,871,42,True,0,Southampton
Neal Maupay,FWD,Brighton,2.0,0,0,4,1,12.9,68,216,0,0,3.6,0.0,2021-02-03T20:15:00Z,82,0,0,0,0,22,0,239618,1,0,24.0,2,-8588,14179,22767,61,False,0,Liverpool
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,0,0,0,0,22,0,15151,2,1,0.0,0,-47,0,47,57,False,0,Leeds
Aymeric Laporte,DEF,Man City,3.8,0,1,29,1,5.0,280,210,0,0,2.0,14.8,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,172323,2,0,0.0,7,2426,3735,1309,60,False,0,Burnley
Zack Steffen,GK,Man City,1.5,0,0,0,0,0.0,538,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,6865,2,0,0.0,0,-523,136,659,44,False,0,Burnley
Fabricio Agosto Ramírez,GK,Fulham,-1.0,0,0,0,0,0.0,171,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,112552,2,0,0.0,0,-975,452,1427,40,True,0,Leicester
Mark Noble,MID,West Ham,0.6,0,0,0,0,0.0,427,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,28282,3,1,0.0,0,-482,170,652,46,False,0,Aston Villa
Bernardo Silva,MID,Man City,5.8,1,0,23,1,11.2,281,210,0,0,5.5,12.4,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,76333,2,0,31.0,6,-3501,5372,8873,74,False,0,Burnley
Jordan Henderson,MID,Liverpool,2.8,0,0,25,0,13.4,244,216,1,0,3.8,24.6,2021-02-03T20:15:00Z,90,0,0,0,0,22,0,97240,1,0,0.0,2,-1894,1821,3715,54,True,0,Brighton
Curtis Jones,MID,Liverpool,2.4,0,0,3,0,1.3,263,216,0,0,1.5,1.4,2021-02-03T20:15:00Z,11,0,0,0,0,22,0,71019,1,0,12.0,1,-6090,1442,7532,44,True,0,Brighton
William Saliba,DEF,Arsenal,0.0,0,0,0,0,0.0,27,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,41813,1,2,0.0,0,-895,0,895,40,False,0,Wolves
Pascal Struijk,DEF,Leeds,1.8,0,0,19,0,0.8,211,212,2,0,4.0,22.2,2021-02-03T19:30:00Z,90,0,0,0,0,22,0,354188,2,1,17.0,1,1584,16170,14586,39,True,0,Everton
Matt Ritchie,MID,Newcastle,0.2,0,0,0,0,0.0,322,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,3469,2,1,0.0,0,-125,21,146,49,True,0,Crystal Palace
Gary Cahill,DEF,Crystal Palace,1.8,0,0,21,0,0.3,125,217,1,1,5.4,36.4,2021-02-02T20:15:00Z,90,0,0,0,0,22,0,8419,2,1,17.0,8,-72,332,404,45,False,0,Newcastle
Joel Ward,DEF,Crystal Palace,1.6,0,0,0,0,0.0,134,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,60805,2,1,0.0,0,-1138,1108,2246,43,False,0,Newcastle
Karl Darlow,GK,Newcastle,2.3,0,0,9,0,0.0,325,217,2,0,0.7,7.0,2021-02-02T20:15:00Z,90,0,0,0,0,22,1,161798,2,1,0.0,1,-773,4459,5232,50,True,0,Crystal Palace
Toby Alderweireld,DEF,Spurs,0.4,0,0,11,0,0.3,386,218,1,0,1.5,14.6,2021-02-04T20:00:00Z,90,0,0,0,0,22,0,134026,1,0,0.0,1,-3446,1219,4665,54,True,1,Chelsea
Teddy Jenks,MID,Brighton,-1.0,0,0,0,0,0.0,631,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,97,1,0,0.0,0,11,27,16,45,False,0,Liverpool
Joe Bryan,DEF,Fulham,-0.7,0,0,0,0,0.0,182,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,24163,2,0,0.0,0,-351,60,411,46,True,0,Leicester
Jakub Moder,MID,Brighton,-1.0,0,0,0,0,0.0,628,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,388,1,0,0.0,0,-12,26,38,50,False,0,Liverpool
Niall Huggins,FWD,Leeds,0.0,0,0,0,0,0.0,619,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,0,0,0,0,22,0,3138,2,1,0.0,0,335,780,445,45,True,0,Everton
Shane Long,FWD,Southampton,0.0,0,0,0,0,0.0,361,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,47189,0,9,0.0,0,-2033,1089,3122,51,False,0,Man Utd
Bernd Leno,GK,Arsenal,4.7,0,0,3,0,0.0,8,215,2,0,0.9,8.8,2021-02-02T18:00:00Z,71,0,0,0,1,22,3,753273,1,2,0.0,-1,27868,37808,9940,50,False,0,Wolves
Ivan Cavaleiro,MID,Fulham,2.5,0,0,-1,0,1.8,187,211,0,0,0.2,0.0,2021-02-03T18:00:00Z,45,0,0,0,0,22,0,11665,2,0,1.0,0,-546,953,1499,53,True,1,Leicester
Luke Ayling,DEF,Leeds,1.0,0,0,13,0,27.8,197,212,2,0,8.2,26.4,2021-02-03T19:30:00Z,90,0,0,0,0,22,0,202908,2,1,28.0,0,-6069,2236,8305,45,True,1,Everton
Jesse Lingard,MID,West Ham,2.5,0,3,47,0,31.8,301,209,1,2,17.4,77.6,2021-02-03T20:15:00Z,90,0,0,0,0,22,0,14855,3,1,65.0,15,1842,2092,250,59,False,0,Aston Villa
Robbie Brady,MID,Burnley,0.1,0,0,0,0,0.0,95,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,6350,2,0,0.0,0,-464,158,622,50,True,0,Man City
Neil Taylor,DEF,Aston Villa,-0.2,0,0,0,0,0.0,31,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,14194,3,1,0.0,0,-270,191,461,42,True,0,West Ham
Jamie Vardy,FWD,Leicester,0.0,0,0,0,0,0.0,224,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,1060762,2,0,0.0,0,-102372,9002,111374,100,False,0,Fulham
Tyrick Mitchell,DEF,Crystal Palace,1.8,0,0,0,0,0.0,146,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,1398013,2,1,0.0,0,-40193,26924,67117,39,False,0,Newcastle
Neco Williams,DEF,Liverpool,1.0,0,0,0,0,0.0,264,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,286338,1,0,0.0,0,-12922,1478,14400,39,True,0,Brighton
Jeff Hendrick,MID,Newcastle,1.8,0,0,5,0,3.0,485,217,2,0,1.2,0.6,2021-02-02T20:15:00Z,62,0,0,0,0,22,0,126877,2,1,8.0,2,-4867,1322,6189,45,True,0,Crystal Palace
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,9524,1,2,0.0,0,-50,0,50,48,True,0,Arsenal
Ethan Ampadu,DEF,Sheffield Utd,3.5,0,0,17,0,7.9,509,214,1,0,5.2,30.4,2021-02-02T18:00:00Z,90,0,0,0,0,22,0,42542,1,2,14.0,2,3848,5392,1544,43,True,0,West Brom
Çaglar Söyüncü,DEF,Leicester,2.6,0,0,27,1,0.1,238,211,0,0,3.6,14.8,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,211716,2,0,21.0,6,430,1937,1507,53,False,0,Fulham
Mace Goodridge,MID,Burnley,-1.5,0,0,0,0,0.0,551,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,820,2,0,0.0,0,-17,28,45,45,True,0,Man City
Youri Tielemans,MID,Leicester,7.0,0,0,13,1,16.8,228,211,0,0,3.6,19.6,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,241935,2,0,0.0,3,7078,22239,15161,64,False,0,Fulham
Oliver Burke,MID,Sheffield Utd,2.9,0,0,2,0,0.0,424,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,4,0,0,0,0,22,0,134611,1,2,0.0,1,-1023,13678,14701,42,True,0,West Brom
Bruno Fernandes,MID,Man Utd,5.8,2,3,54,1,65.2,302,213,0,1,22.4,89.4,2021-02-02T20:15:00Z,90,0,0,0,0,22,0,4465306,0,9,69.0,17,16203,93203,77000,114,True,0,Southampton
Illan Meslier,GK,Leeds,2.2,0,0,16,0,0.0,213,212,2,0,3.2,31.8,2021-02-03T19:30:00Z,90,0,0,0,0,22,4,449538,2,1,0.0,2,-5262,6877,12139,47,True,0,Everton
Jack Jenkins,MID,Leeds,0.0,0,0,0,0,0.0,599,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,0,0,0,0,22,0,1045,2,1,0.0,0,-11,36,47,45,True,0,Everton
Kelechi Iheanacho,FWD,Leicester,2.6,0,0,25,1,14.0,233,211,0,1,8.5,33.8,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,24451,2,0,37.0,6,-1201,1124,2325,56,False,0,Fulham
Craig Dawson,DEF,West Ham,5.2,0,0,10,0,0.6,576,209,1,0,1.7,16.4,2021-02-03T20:15:00Z,90,0,0,0,0,22,0,47276,3,1,0.0,2,16091,17680,1589,45,False,0,Aston Villa
Anthony Gordon,MID,Everton,0.0,0,0,0,0,0.0,168,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,0,0,0,0,22,0,51485,2,1,0.0,0,-4215,175,4390,43,False,0,Leeds
Kyle Walker-Peters,DEF,Southampton,0.0,0,0,0,0,0.0,375,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,569562,0,9,0.0,0,-156260,314,156574,47,False,0,Man Utd
Sam Johnstone,GK,West Brom,0.7,0,0,17,0,0.0,417,214,2,0,2.2,22.2,2021-02-02T18:00:00Z,90,0,0,0,0,22,4,218107,1,2,0.0,2,-2572,7235,9807,45,False,0,Sheffield Utd
Rayan Aït-Nouri,DEF,Wolves,0.0,0,0,0,0,0.0,563,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,10047,1,2,0.0,0,-1725,32,1757,50,True,0,Arsenal
Joel Matip,DEF,Liverpool,0.0,0,0,0,0,0.0,246,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,39604,1,0,0.0,0,-4888,87,4975,54,True,0,Brighton
Gabriel Jesus,FWD,Man City,5.8,0,3,37,1,6.3,282,210,0,1,10.3,36.0,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,289705,2,0,61.0,9,94446,106264,11818,92,False,0,Burnley
Kevin De Bruyne,MID,Man City,0.0,0,0,0,0,0.0,272,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,870921,2,0,0.0,0,-59146,941,60087,118,False,0,Burnley
Gylfi Sigurdsson,MID,Everton,3.0,0,1,24,0,16.8,150,212,1,1,8.3,39.8,2021-02-03T19:30:00Z,89,0,0,0,0,22,0,102994,2,1,26.0,8,-7722,535,8257,68,False,0,Leeds
Fernandinho,DEF,Man City,3.8,0,0,0,0,0.0,266,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,57047,2,0,0.0,0,1102,1682,580,54,False,0,Burnley
Ben Davies,DEF,Liverpool,3.3,0,0,0,0,0.0,653,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,1280,1,0,0.0,0,1219,1280,61,50,True,0,Brighton
Fabián Balbuena,DEF,West Ham,0.0,0,0,0,0,0.0,443,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,72442,3,1,0.0,0,-6622,592,7214,43,False,0,Aston Villa
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,2548,1,2,0.0,0,-35,0,35,48,False,0,Sheffield Utd
Eric Dier,DEF,Spurs,1.4,0,0,11,0,0.1,391,218,1,0,4.8,44.4,2021-02-04T20:00:00Z,90,0,0,0,0,22,0,341674,1,0,3.0,2,-32185,2965,35150,50,True,0,Chelsea
Phil Foden,MID,Man City,4.7,0,0,0,0,0.0,284,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,691448,2,0,0.0,0,-84107,24717,108824,62,False,0,Burnley
James Garner,MID,Man Utd,0.0,0,0,0,0,0.0,317,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,3274,0,9,0.0,0,-31,0,31,44,True,0,Southampton
Riyad Mahrez,MID,Man City,4.7,0,0,13,1,31.1,275,210,0,0,5.7,7.4,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,304805,2,0,18.0,3,10161,39731,29570,81,False,0,Burnley
Trent Alexander-Arnold,DEF,Liverpool,6.2,0,0,20,0,32.4,259,216,1,0,5.4,17.2,2021-02-03T20:15:00Z,90,0,0,0,0,22,0,1249060,1,0,4.0,2,101490,112597,11107,73,True,0,Brighton
Jake Livermore,MID,West Brom,1.5,0,0,8,0,1.3,409,214,2,0,0.9,7.6,2021-02-02T18:00:00Z,90,0,0,0,0,22,0,3916,1,2,0.0,2,-35,57,92,47,False,0,Sheffield Utd
Niels Nkounkou,DEF,Everton,0.0,0,0,0,0,0.0,559,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,0,0,0,0,22,0,13961,2,1,0.0,0,-897,35,932,40,False,0,Leeds
Sokratis,DEF,Arsenal,0.0,0,0,0,0,0.0,2,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,4773,1,2,0.0,0,-15,0,15,48,False,0,Wolves
Harrison Reed,MID,Fulham,1.2,0,0,16,0,18.1,373,211,2,0,5.6,31.8,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,42123,2,0,6.0,1,-1895,974,2869,44,True,1,Leicester
John Stones,DEF,Man City,9.0,0,0,24,1,6.7,273,210,0,0,1.7,10.2,2021-02-03T18:00:00Z,90,0,0,0,0,22,0,1613832,2,0,0.0,6,-27333,69806,97139,52,False,0,Burnley
Jonny,DEF,Wolves,0.0,0,0,0,0,0.0,462,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,1633,1,2,0.0,0,-1,37,38,54,True,0,Arsenal
Kelland Watts,DEF,Newcastle,0.0,0,0,0,0,0.0,342,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,13762,2,1,0.0,0,-243,0,243,39,True,0,Crystal Palace
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,142,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,4905,2,1,0.0,0,-147,39,186,54,False,0,Newcastle
Faustino Anjorin,MID,Chelsea,0.0,0,0,0,0,0.0,605,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,0,0,0,0,22,0,375,1,0,0.0,0,1,31,30,45,False,0,Spurs
Richarlison,FWD,Everton,1.8,0,0,7,0,1.7,166,212,1,0,0.8,4.8,2021-02-03T19:30:00Z,79,0,0,0,0,22,0,363739,2,1,1.0,2,-8533,13109,21642,78,False,0,Leeds
James Rodríguez,MID,Everton,2.8,0,0,0,0,0.0,508,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,0,0,0,0,22,0,711837,2,1,0.0,0,-13664,12897,26561,77,False,0,Leeds
Danny Welbeck,FWD,Brighton,0.0,0,0,0,0,0.0,588,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,24022,1,0,0.0,0,-3800,103,3903,55,False,0,Liverpool
Eddie Nketiah,FWD,Arsenal,0.9,0,0,0,0,0.0,22,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,41070,1,2,0.0,0,-32,1273,1305,54,False,0,Wolves
Aboubakar Kamara,MID,Fulham,0.0,0,0,0,0,0.0,190,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,3533,2,0,0.0,0,-75,23,98,48,True,0,Leicester
Timo Werner,FWD,Chelsea,1.8,1,0,17,1,23.8,117,218,0,0,10.4,8.2,2021-02-04T20:00:00Z,90,0,0,0,0,22,0,946321,1,0,72.0,5,-17211,33288,50499,92,False,0,Spurs
Edouard Mendy,GK,Chelsea,5.2,0,0,24,1,0.0,548,218,0,0,1.3,12.6,2021-02-04T20:00:00Z,90,0,0,0,0,22,2,542010,1,0,0.0,6,-8741,11457,20198,51,False,0,Spurs
Vitinha,MID,Wolves,0.1,0,0,1,0,26.1,515,215,0,0,3.7,5.2,2021-02-02T18:00:00Z,28,0,0,0,0,22,0,2432,1,2,6.0,1,-48,24,72,48,True,0,Arsenal
Tim Ream,DEF,Fulham,-1.0,0,0,0,0,0.0,176,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,8865,2,0,0.0,0,-119,31,150,42,True,0,Leicester
Reece James,DEF,Chelsea,2.0,0,2,32,1,43.1,123,218,0,0,8.4,15.2,2021-02-04T20:00:00Z,90,0,0,0,0,22,0,481212,1,0,26.0,8,-31551,2650,34201,51,False,0,Spurs
Ollie Watkins,FWD,Aston Villa,4.4,0,0,18,0,7.0,514,209,3,1,9.1,29.0,2021-02-03T20:15:00Z,90,0,0,0,0,22,0,1428318,3,1,55.0,6,114950,172471,57521,63,True,0,West Ham
Ozan Kabak,DEF,Liverpool,3.3,0,0,0,0,0.0,652,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,2411,1,0,0.0,0,2327,2416,89,50,True,0,Brighton
Davinson Sánchez,DEF,Spurs,0.8,0,0,0,0,0.0,398,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,0,0,0,0,22,0,53503,1,0,0.0,0,-297,193,490,52,True,0,Chelsea
Gabriel Martinelli,MID,Arsenal,0.9,0,0,0,0,0.0,26,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,15113,1,2,0.0,0,-1749,869,2618,49,False,0,Wolves
Roberto Firmino,FWD,Liverpool,4.2,0,0,10,0,4.6,249,216,1,0,5.4,4.0,2021-02-03T20:15:00Z,78,0,0,0,0,22,0,678676,1,0,45.0,2,137035,165810,28775,95,True,0,Brighton
Jonjo Shelvey,MID,Newcastle,3.0,0,1,26,0,21.9,321,217,2,1,7.4,38.2,2021-02-02T20:15:00Z,90,0,0,0,0,22,0,10355,2,1,14.0,7,185,372,187,53,True,1,Crystal Palace
Jamal Lewis,DEF,Newcastle,2.5,0,0,15,0,28.6,513,217,2,0,4.6,17.6,2021-02-02T20:15:00Z,90,0,0,0,0,22,0,124581,2,1,0.0,1,14329,17284,2955,42,True,0,Crystal Palace
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,0,0,0,0,22,0,3607,1,0,0.0,0,8,64,56,49,True,0,Chelsea
Patrick van Aanholt,DEF,Crystal Palace,2.2,0,0,10,0,6.2,139,217,1,0,3.0,12.6,2021-02-02T20:15:00Z,90,0,0,0,0,22,0,33030,2,1,11.0,2,4347,5521,1174,54,False,0,Newcastle
Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,0,0.0,328,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,60746,2,1,0.0,0,-4774,98,4872,42,True,0,Crystal Palace
José Ignacio Peleteiro Romallo,MID,Aston Villa,0.0,0,0,0,0,0.0,34,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,3282,3,1,0.0,0,-7,0,7,59,True,0,West Ham
Kgaogelo Chauke,MID,Southampton,-0.5,0,0,0,0,0.0,624,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,0,0,0,0,22,0,169,0,9,0.0,0,-4,18,22,45,False,0,Man Utd
Claudio Bravo,GK,Man City,0.0,0,0,0,0,0.0,267,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,0,0,0,0,22,0,1733,2,0,0.0,0,-13,0,13,45,False,0,Burnley
Kyron Gordon,DEF,Sheffield Utd,0.5,0,0,0,0,0.0,646,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,181,1,2,0.0,0,98,119,21,40,True,0,West Brom
Jonathan Leko,MID,West Brom,0.0,0,0,0,0,0.0,420,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,0,0,0,0,22,0,1742,1,2,0.0,0,-27,0,27,45,False,0,Sheffield Utd
Solly March,MID,Brighton,1.6,0,0,10,1,19.4,65,216,0,0,3.3,9.2,2021-02-03T20:15:00Z,66,0,0,0,0,22,0,77265,1,0,4.0,3,-6243,2246,8489,50,False,0,Liverpool
Issa Diop,DEF,West Ham,0.0,0,0,0,0,0.0,451,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,0,0,0,0,22,0,33985,3,1,0.0,0,-340,232,572,43,False,0,Aston Villa
