name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Oliver Casey,DEF,Leeds,-0.5,0,0,0,0,0.0,215,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,0,0,0,0,32,0,82184,1,1,0.0,0,586,2589,2003,38,True,0,Liverpool
Reece James,DEF,Chelsea,4.2,0,1,26,1,19.1,123,311,0,0,3.9,13.8,2021-04-20T19:15:00Z,90,0,0,0,0,32,0,541098,0,0,6.0,7,4842,14922,10080,50,True,0,Brighton
Nathan Broadhead,MID,Everton,-0.2,0,0,0,0,0.0,680,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,0,0,0,0,32,0,128,2,2,0.0,0,8,20,12,45,True,0,Spurs
Chris Smalling,DEF,Man Utd,0.0,0,0,0,0,0.0,292,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,6453,1,3,0.0,0,-6,0,6,49,True,0,Burnley
Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,17,0,0.0,99,315,3,0,4.2,42.2,2021-04-18T15:00:00Z,90,0,0,0,0,32,5,90700,1,3,0.0,2,605,1660,1055,40,False,0,Man Utd
Nathan Aké,DEF,Man City,1.0,0,0,0,0,0.0,279,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,0,0,0,0,32,0,195260,2,1,0.0,0,-224,270,494,54,False,0,Aston Villa
Branislav Ivanovic,DEF,West Brom,0.0,0,0,0,0,0.0,530,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,0,0,0,0,32,0,6777,0,3,0.0,0,-133,42,175,44,False,0,Leicester
Sam Johnstone,GK,West Brom,6.3,0,0,17,0,0.0,417,314,3,0,2.8,27.6,2021-04-22T19:00:00Z,90,0,0,0,0,32,4,221472,0,3,0.0,2,18102,24770,6668,45,False,0,Leicester
Sead Kolasinac,DEF,Arsenal,0.0,0,0,0,0,0.0,14,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,0,0,0,0,32,0,8900,1,1,0.0,0,-22,0,22,48,True,0,Fulham
Christian Walton,GK,Brighton,-0.5,0,0,0,0,0.0,503,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,0,0,0,0,32,0,90261,0,0,0.0,0,-566,191,757,40,False,0,Chelsea
Charlie Cresswell,DEF,Leeds,-0.5,0,0,0,0,0.0,620,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,0,0,0,0,32,0,7344,1,1,0.0,0,18,317,299,40,True,0,Liverpool
David Luiz,DEF,Arsenal,0.0,0,0,0,0,0.0,3,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,0,0,0,0,32,0,65203,1,1,0.0,0,-2808,48,2856,54,True,0,Fulham
Jack Grealish,MID,Aston Villa,-0.2,0,0,0,0,0.0,37,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,0,0,0,0,32,0,1239575,2,1,0.0,0,-91432,385,91817,75,True,0,Man City
Kyle Walker,DEF,Man City,3.7,0,0,9,0,7.3,270,310,1,0,2.5,12.6,2021-04-21T19:15:00Z,90,0,0,0,0,32,0,398724,2,1,5.0,2,-1477,2142,3619,61,False,0,Aston Villa
Felipe Anderson,MID,West Ham,0.0,0,0,0,0,0.0,440,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,0,0,0,0,32,0,9013,2,3,0.0,0,-15,0,15,61,False,0,Newcastle
Tanguy Ndombele,MID,Spurs,8.6,1,0,9,0,1.1,405,312,2,0,3.5,3.6,2021-04-16T19:00:00Z,63,0,0,0,0,32,0,69649,2,2,30.0,5,22329,24183,1854,59,False,0,Everton
Tanguy Ndombele,MID,Spurs,8.6,0,0,6,0,8.3,405,286,1,0,1.0,0.0,2021-04-21T17:00:00Z,72,0,0,0,0,32,0,69649,1,2,2.0,1,22329,24183,1854,59,True,1,Southampton
Mesut Özil,MID,Arsenal,0.0,0,0,0,0,0.0,1,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,0,0,0,0,32,0,41560,1,1,0.0,0,-47,0,47,67,True,0,Fulham
Thomas McGill,GK,Brighton,-0.5,0,0,0,0,0.0,662,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,0,0,0,0,32,0,28934,0,0,0.0,0,-149,645,794,39,False,0,Chelsea
Gylfi Sigurdsson,MID,Everton,5.8,0,3,59,0,49.3,150,312,2,2,17.9,80.2,2021-04-16T19:00:00Z,90,0,0,0,0,32,0,118106,2,2,49.0,15,-6280,1957,8237,68,True,0,Spurs
Tammy Abraham,FWD,Chelsea,0.5,0,0,0,0,0.0,118,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,0,0,0,0,32,0,165342,0,0,0.0,0,-681,1386,2067,71,True,0,Brighton
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,0,0,0,0,32,0,6392,0,0,0.0,0,-12,0,12,48,False,0,Chelsea
Serge Aurier,DEF,Spurs,3.0,0,0,10,0,11.8,389,312,2,0,1.8,6.0,2021-04-16T19:00:00Z,90,0,0,0,0,32,0,122548,2,2,0.0,1,13273,14740,1467,52,False,0,Everton
Serge Aurier,DEF,Spurs,3.0,0,0,12,0,6.8,389,286,1,0,3.7,30.6,2021-04-21T17:00:00Z,90,0,0,0,0,32,0,122548,1,2,0.0,2,13273,14740,1467,52,True,0,Southampton
Yerry Mina,DEF,Everton,0.0,0,0,0,0,0.0,162,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,0,0,0,0,32,0,139874,2,2,0.0,0,-3241,414,3655,55,True,0,Spurs
Emerson,DEF,Chelsea,0.5,0,0,0,0,0.0,111,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,0,0,0,0,32,0,11311,0,0,0.0,0,-36,76,112,47,True,0,Brighton
Yoshinori Muto,FWD,Newcastle,0.0,0,0,0,0,0.0,341,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,0,0,0,0,32,0,6882,2,3,0.0,0,-8,0,8,48,True,0,West Ham
John Fleck,MID,Sheffield Utd,1.1,0,0,10,0,18.9,346,318,1,0,3.0,10.2,2021-04-17T19:15:00Z,90,0,0,0,0,32,0,9652,0,1,1.0,2,-118,438,556,56,False,0,Wolves
Timo Werner,FWD,Chelsea,2.5,0,0,2,0,1.5,117,311,0,0,0.8,6.4,2021-04-20T19:15:00Z,23,0,0,0,0,32,0,861258,0,0,0.0,1,-35665,5781,41446,92,True,0,Brighton
Axel Tuanzebe,DEF,Man Utd,1.0,0,0,0,0,0.0,307,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,7304,1,3,0.0,0,-42,103,145,41,True,0,Burnley
Olivier Giroud,FWD,Chelsea,0.8,0,0,2,0,0.3,103,311,0,0,2.4,3.0,2021-04-20T19:15:00Z,13,0,0,0,0,32,0,99372,0,0,21.0,1,-3699,1045,4744,67,True,0,Brighton
Jorginho,MID,Chelsea,2.8,0,0,14,1,16.2,105,311,0,0,3.6,20.2,2021-04-20T19:15:00Z,90,0,0,0,0,32,0,389028,0,0,0.0,2,1926,17961,16035,47,True,1,Brighton
Elia Caprile,GK,Leeds,-0.5,0,0,0,0,0.0,532,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,0,0,0,0,32,0,19618,1,1,0.0,0,-352,65,417,40,True,0,Liverpool
Isaac Hayden,MID,Newcastle,0.0,0,0,0,0,0.0,336,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,0,0,0,0,32,0,3951,2,3,0.0,0,-107,71,178,46,True,0,West Ham
Joel Mumbongo,FWD,Burnley,-0.7,0,0,0,0,0.0,613,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,3153,1,3,0.0,0,174,362,188,45,False,0,Man Utd
Ben Mee,DEF,Burnley,0.0,0,0,16,0,0.0,88,315,3,0,3.0,29.6,2021-04-18T15:00:00Z,90,0,0,0,0,32,0,230053,1,3,0.0,1,-20949,2022,22971,48,False,0,Man Utd
Karlan Grant,FWD,West Brom,-0.7,0,0,2,0,0.6,582,314,0,0,0.1,0.4,2021-04-22T19:00:00Z,17,0,0,0,0,32,0,2561,0,3,0.0,1,-6,87,93,56,False,0,Leicester
Shane Flynn,MID,Leicester,1.0,0,0,0,0,0.0,684,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,0,0,0,0,32,0,121,0,3,0.0,0,-6,14,20,45,True,0,West Brom
Willian José Da Silva,FWD,Wolves,4.8,0,3,35,1,13.3,642,318,0,1,6.7,35.0,2021-04-17T19:15:00Z,76,0,0,0,0,32,0,21419,0,1,19.0,9,5301,7481,2180,68,True,0,Sheffield Utd
Tosin Adarabioyo,DEF,Fulham,0.5,0,0,14,0,0.3,572,309,1,0,2.4,23.4,2021-04-18T12:30:00Z,90,0,0,0,0,32,0,57273,1,1,0.0,2,-6156,1064,7220,45,False,0,Arsenal
David de Gea,GK,Man Utd,1.0,0,0,0,0,0.0,291,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,281024,1,3,0.0,0,-6050,1878,7928,53,True,0,Burnley
Karl Darlow,GK,Newcastle,-1.0,0,0,0,0,0.0,325,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,0,0,0,0,32,0,110320,2,3,0.0,0,-3065,764,3829,49,True,0,West Ham
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0.0,175,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,0,0,0,0,32,0,6406,1,1,0.0,0,84,134,50,52,False,0,Arsenal
Kyle Edwards,MID,West Brom,-1.0,0,0,0,0,0.0,421,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,0,0,0,0,32,0,1877,0,3,0.0,0,-6,14,20,47,False,0,Leicester
Marcus Rashford,MID,Man Utd,5.0,1,2,27,0,26.2,306,315,1,0,11.1,27.4,2021-04-18T15:00:00Z,83,0,0,0,0,32,0,721490,1,3,57.0,7,1651,42201,40550,95,True,0,Burnley
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,304,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,2423,1,3,0.0,0,0,0,0,48,True,0,Burnley
Willian,MID,Arsenal,0.8,0,0,0,0,0.0,478,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,0,0,0,0,32,0,221977,1,1,0.0,0,-1490,881,2371,75,True,0,Fulham
Tom Davies,MID,Everton,1.5,0,0,12,0,12.8,163,312,2,0,2.0,7.2,2021-04-16T19:00:00Z,83,0,0,0,0,32,0,7342,2,2,0.0,1,116,242,126,52,True,1,Spurs
Son Heung-Min,MID,Spurs,11.0,0,0,5,0,37.2,390,312,2,0,9.2,15.4,2021-04-16T19:00:00Z,90,0,0,0,0,32,0,4000370,2,2,39.0,2,561947,590715,28768,95,False,0,Everton
Son Heung-Min,MID,Spurs,11.0,0,3,31,0,15.8,390,286,1,1,11.4,43.2,2021-04-21T17:00:00Z,90,0,0,0,0,32,0,4000370,1,2,55.0,10,561947,590715,28768,95,True,0,Southampton
Fred,MID,Man Utd,4.3,0,0,16,0,13.0,299,315,0,0,2.3,10.2,2021-04-18T15:00:00Z,45,0,0,0,0,32,0,18411,1,3,0.0,1,1220,1647,427,53,True,0,Burnley
Japhet Tanganga,DEF,Spurs,1.0,0,0,0,0,0.0,402,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,0,0,0,0,32,0,4906,2,2,0.0,0,214,383,169,49,False,0,Everton
Japhet Tanganga,DEF,Spurs,1.0,0,0,0,0,0.0,402,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,0,0,0,0,32,0,4906,1,2,0.0,0,214,383,169,49,True,0,Southampton
Tom Heaton,GK,Aston Villa,-1.0,0,0,0,0,0.0,28,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,0,0,0,0,32,0,6005,2,1,0.0,0,-21,104,125,45,True,0,Man City
Andreas Söndergaard,GK,Wolves,0.5,0,0,0,0,0.0,617,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,0,0,0,0,32,0,20575,0,1,0.0,0,-401,187,588,40,True,0,Sheffield Utd
Oriol Romeu,MID,Southampton,0.0,0,0,0,0,0.0,364,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,0,0,0,0,32,0,118818,1,2,0.0,0,-1739,21,1760,45,False,0,Spurs
Emiliano Martínez,GK,Aston Villa,2.0,0,0,11,0,0.0,12,310,2,0,1.3,13.2,2021-04-21T19:15:00Z,90,0,0,0,0,32,1,3249967,2,1,0.0,1,-37342,21318,58660,54,True,0,Man City
Joe Hart,GK,Spurs,1.0,0,0,0,0,0.0,482,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,0,0,0,0,32,0,45668,2,2,0.0,0,-158,172,330,42,False,0,Everton
Joe Hart,GK,Spurs,1.0,0,0,0,0,0.0,482,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,0,0,0,0,32,0,45668,1,2,0.0,0,-158,172,330,42,True,0,Southampton
Billy Gilmour,MID,Chelsea,0.5,0,0,0,0,0.0,124,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,0,0,0,0,32,0,7759,0,0,0.0,0,-13,134,147,43,True,0,Brighton
Ryan Fredericks,DEF,West Ham,1.3,0,0,3,0,0.1,438,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,1,0,0,0,0,32,0,15538,2,3,0.0,1,-52,151,203,42,False,0,Newcastle
Bobby Reid,FWD,Fulham,0.8,0,0,3,0,0.8,181,309,1,0,1.7,8.4,2021-04-18T12:30:00Z,90,0,0,0,0,32,0,51617,1,1,8.0,1,-2558,2104,4662,53,False,1,Arsenal
Georginio Wijnaldum,MID,Liverpool,2.2,0,0,7,0,3.3,243,313,1,0,2.1,2.4,2021-04-19T19:00:00Z,90,0,0,0,0,32,0,93402,1,1,15.0,2,-549,1056,1605,53,False,0,Leeds
Marcos Rojo,DEF,Man Utd,0.0,0,0,0,0,0.0,294,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,3677,1,3,0.0,0,-7,0,7,48,True,0,Burnley
Vladimir Coufal,DEF,West Ham,5.0,1,0,22,0,24.3,558,316,3,0,9.3,28.0,2021-04-17T11:30:00Z,90,0,0,0,0,32,0,491203,2,3,41.0,4,54189,63859,9670,46,False,0,Newcastle
Jan Bednarek,DEF,Southampton,0.5,0,0,15,0,0.4,376,286,2,0,2.5,24.6,2021-04-21T17:00:00Z,90,0,0,0,0,32,0,448989,1,2,0.0,1,-20171,1234,21405,48,False,0,Spurs
Robin Olsen,GK,Everton,3.8,0,0,0,0,0.0,573,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,0,0,0,0,32,0,11700,2,2,0.0,0,1460,2337,877,45,True,0,Spurs
Matej Vydra,FWD,Burnley,3.7,0,0,3,0,0.0,93,315,1,0,0.1,1.0,2021-04-18T15:00:00Z,2,0,0,0,0,32,0,139842,1,3,0.0,1,16892,24825,7933,48,False,0,Man Utd
Zack Steffen,GK,Man City,1.0,0,0,0,0,0.0,538,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,0,0,0,0,32,0,5017,2,1,0.0,0,-43,64,107,44,False,0,Aston Villa
Conor Townsend,DEF,West Brom,1.7,0,0,5,0,1.0,418,314,3,0,0.3,2.0,2021-04-22T19:00:00Z,90,0,0,0,0,32,0,10201,0,3,0.0,1,364,741,377,44,False,0,Leicester
Ivan Cavaleiro,MID,Fulham,1.2,0,0,9,1,1.1,187,309,0,0,1.3,3.8,2021-04-18T12:30:00Z,83,0,0,0,0,32,0,10937,1,1,8.0,3,-1132,491,1623,53,False,0,Arsenal
Angelo Ogbonna,DEF,West Ham,0.0,0,0,17,0,1.0,432,316,3,0,5.5,18.2,2021-04-17T11:30:00Z,90,0,0,0,0,32,0,64554,2,3,36.0,1,-1926,67,1993,47,False,0,Newcastle
Kamil Miazek,GK,Leeds,0.0,0,0,0,0,0.0,208,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,0,0,0,0,32,0,65314,1,1,0.0,0,-430,0,430,40,True,0,Liverpool
Frankie Maguire,MID,Sheffield Utd,-0.5,0,0,0,0,0.0,670,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,0,0,0,0,32,0,596,0,1,0.0,0,117,211,94,44,False,0,Wolves
Vitinha,MID,Wolves,1.2,0,0,3,0,10.1,515,318,0,0,1.3,2.8,2021-04-17T19:15:00Z,18,0,0,0,0,32,0,2382,0,1,0.0,1,-1,20,21,47,True,0,Sheffield Utd
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0,0.0,512,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,0,0,0,0,32,0,51293,2,2,0.0,0,-983,18,1001,52,True,0,Spurs
Ben Chilwell,DEF,Chelsea,1.2,0,0,0,0,0.0,232,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,0,0,0,0,32,0,1045221,0,0,0.0,0,15300,32010,16710,58,True,0,Brighton
Grady Diangana,MID,West Brom,-1.0,0,0,0,0,0.0,446,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,0,0,0,0,32,0,13351,0,3,0.0,0,-37,63,100,50,False,0,Leicester
John Egan,DEF,Sheffield Utd,0.8,0,0,14,0,0.3,353,318,1,0,1.7,14.6,2021-04-17T19:15:00Z,90,0,0,0,0,32,0,133753,0,1,2.0,2,-28,447,475,47,False,0,Wolves
Ayoze Pérez,MID,Leicester,2.0,0,0,2,0,2.3,229,314,0,0,0.7,2.6,2021-04-22T19:00:00Z,18,0,0,0,0,32,0,50843,0,3,2.0,1,397,1363,966,60,True,0,West Brom
Odion Ighalo,FWD,Man Utd,0.0,0,0,0,0,0.0,293,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,13141,1,3,0.0,0,-33,0,33,61,True,0,Burnley
Ben Osborn,MID,Sheffield Utd,4.2,0,0,10,0,8.8,356,318,1,0,2.8,5.0,2021-04-17T19:15:00Z,74,0,0,0,0,32,0,3850,0,1,14.0,2,886,1221,335,47,False,0,Wolves
Declan Rice,MID,West Ham,0.0,0,0,0,0,0.0,448,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,0,0,0,0,32,0,162560,2,3,0.0,0,-10744,282,11026,47,False,0,Newcastle
Mohammed Salisu,DEF,Southampton,0.2,0,0,5,0,1.3,479,286,2,0,4.8,29.8,2021-04-21T17:00:00Z,90,0,0,0,0,32,0,6477,1,2,17.0,1,-117,49,166,43,False,0,Spurs
Luke Mbete,DEF,Man City,1.0,0,0,0,0,0.0,622,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,0,0,0,0,32,0,1814,2,1,0.0,0,18,71,53,40,False,0,Aston Villa
Kasper Schmeichel,GK,Leicester,3.7,0,0,21,1,0.0,217,314,0,0,0.7,7.4,2021-04-22T19:00:00Z,90,0,0,0,0,32,1,800866,0,3,0.0,6,15650,25135,9485,54,True,0,West Brom
Danny Welbeck,FWD,Brighton,3.8,0,0,6,1,3.8,588,311,0,0,2.3,0.0,2021-04-20T19:15:00Z,85,0,0,0,0,32,0,47354,0,0,21.0,2,1249,6884,5635,55,False,0,Chelsea
Frederik Alves,DEF,West Ham,1.0,0,0,0,0,0.0,637,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,0,0,0,0,32,0,3014,2,3,0.0,0,84,169,85,40,False,0,Newcastle
Illan Meslier,GK,Leeds,3.2,0,1,24,0,0.0,213,313,1,0,4.2,42.4,2021-04-19T19:00:00Z,90,0,0,0,0,32,6,551422,1,1,0.0,5,-888,17506,18394,47,True,0,Liverpool
Ferran Torres,MID,Man City,3.7,0,0,0,0,0.0,287,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,0,0,0,0,32,0,65335,2,1,0.0,0,438,1681,1243,69,False,0,Aston Villa
Gabriel,DEF,Arsenal,1.2,0,0,11,0,5.8,494,309,1,0,5.6,14.0,2021-04-18T12:30:00Z,90,0,0,0,0,32,0,371184,1,1,36.0,2,-2028,2450,4478,49,True,0,Fulham
Matty James,MID,Leicester,0.0,0,0,0,0,0.0,222,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,0,0,0,0,32,0,17479,0,3,0.0,0,-55,0,55,43,True,0,West Brom
Rhian Brewster,FWD,Sheffield Utd,0.5,0,0,6,0,15.6,262,318,1,0,3.7,6.8,2021-04-17T19:15:00Z,74,0,0,0,0,32,0,443824,0,1,15.0,1,-4445,15347,19792,43,False,1,Wolves
Jonjo Shelvey,MID,Newcastle,1.7,0,0,5,0,0.3,321,316,2,0,2.1,20.6,2021-04-17T11:30:00Z,90,0,0,0,0,32,0,13219,2,3,0.0,1,48,631,583,53,True,1,West Ham
Nathan Bishop,GK,Man Utd,1.0,0,0,0,0,0.0,686,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,0,0,0,0,32,0,240,1,3,0.0,0,15,60,45,40,True,0,Burnley
Alisson,GK,Liverpool,4.5,0,0,17,0,0.0,252,313,1,0,3.6,36.0,2021-04-19T19:00:00Z,90,0,0,0,0,32,4,487583,1,1,0.0,3,813,5594,4781,59,False,0,Leeds
Héctor Bellerín,DEF,Arsenal,1.2,0,0,4,0,6.3,11,309,1,0,1.6,5.8,2021-04-18T12:30:00Z,67,0,0,0,0,32,0,317071,1,1,4.0,2,-9979,4589,14568,50,True,0,Fulham
Adama Traoré,MID,Wolves,7.2,1,0,16,1,48.3,465,318,0,0,12.2,23.2,2021-04-17T19:15:00Z,90,0,0,0,0,32,0,448481,0,1,50.0,6,48711,52787,4076,60,True,0,Sheffield Utd
Cheikh Diaby,FWD,West Brom,-1.0,0,0,0,0,0.0,621,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,0,0,0,0,32,0,8092,0,3,0.0,0,142,734,592,45,False,0,Leicester
Leighton Clarkson,MID,Liverpool,0.5,0,0,0,0,0.0,601,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,0,0,0,0,32,0,519,1,1,0.0,0,-1,10,11,45,False,0,Leeds
Hélder Costa,MID,Leeds,0.8,0,0,6,0,1.9,205,313,1,0,1.9,5.6,2021-04-19T19:00:00Z,66,0,0,0,0,32,0,177741,1,1,11.0,2,-742,659,1401,50,True,0,Liverpool
Patrick Bamford,FWD,Leeds,2.2,0,0,-6,0,0.8,202,313,1,0,5.9,5.4,2021-04-19T19:00:00Z,90,0,0,0,0,32,0,3586830,1,1,53.0,2,-99088,72651,171739,65,True,0,Liverpool
Mohamed Salah,MID,Liverpool,5.8,0,0,2,0,0.3,254,313,1,0,2.2,0.0,2021-04-19T19:00:00Z,19,0,0,0,0,32,0,2585870,1,1,22.0,1,49527,109295,59768,125,False,0,Leeds
Jack Robinson,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,352,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,0,0,0,0,32,0,6760,0,1,0.0,0,11,106,95,42,False,0,Wolves
Arthur Masuaku,DEF,West Ham,2.7,0,0,0,0,0.0,442,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,0,0,0,0,32,0,41385,2,3,0.0,0,4861,5628,767,43,False,0,Newcastle
Cédric Soares,DEF,Arsenal,0.5,0,0,0,0,0.0,5,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,0,0,0,0,32,0,29540,1,1,0.0,0,-1731,1289,3020,46,True,0,Fulham
Emile Smith Rowe,MID,Arsenal,1.2,0,0,13,0,31.4,23,309,1,0,6.0,5.6,2021-04-18T12:30:00Z,90,0,0,0,0,32,0,174152,1,1,23.0,2,40,14637,14597,42,True,0,Fulham
Chris Basham,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,345,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,0,0,0,0,32,0,39312,0,1,0.0,0,-459,122,581,46,False,0,Wolves
Mateusz Bogusz,MID,Leeds,0.0,0,0,0,0,0.0,533,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,0,0,0,0,32,0,773,1,1,0.0,0,-1,0,1,43,True,0,Liverpool
