transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,position,threat,ict_index,penalties_saved,team_h_score
-4262,Spurs,0,0,0,0,0,2020-09-20T11:00:00Z,0,5,0.0,0,0,5094,-0.5,0.0,40,92394,380,0,0,True,0,0,0,Southampton,17,9356,2,Jake Vokins,DEF,0.0,0.0,0,2
19303,Brighton,0,0,0,3,0,2020-09-20T13:00:00Z,0,3,8.0,0,0,40930,3.5,0.7,45,265866,328,0,6,True,90,0,1,Newcastle,16,21627,2,Jamaal Lascelles,DEF,4.0,1.3,0,0
115980,Brighton,0,0,0,3,0,2020-09-20T13:00:00Z,0,3,2.0,0,0,150327,4.0,1.2,45,256522,513,0,3,True,90,0,1,Newcastle,16,34347,2,Jamal Lewis,DEF,0.0,0.3,0,0
-171,Sheffield Utd,0,0,0,0,0,2020-09-21T17:00:00Z,0,0,0.0,0,0,47,0.0,0.0,45,721,43,0,0,True,0,0,0,Aston Villa,10,218,2,James Bree,DEF,0.0,0.0,0,1
-221,Crystal Palace,0,0,0,0,0,2020-09-19T16:30:00Z,0,3,0.0,0,0,627,0.5,0.0,45,6233,317,0,0,True,0,0,0,Man Utd,15,848,2,James Garner,MID,0.0,0.0,0,1
271058,Burnley,0,0,0,2,7,2020-09-20T18:00:00Z,0,2,41.6,0,0,322380,8.5,19.7,46,1081585,239,1,28,True,90,0,0,Leicester,14,51322,2,James Justin,DEF,31.0,9.2,0,4
4726,Burnley,0,0,0,1,1,2020-09-20T18:00:00Z,0,2,0.0,0,0,20171,1.5,11.2,70,107645,231,0,3,True,28,0,0,Leicester,14,15445,2,James Maddison,MID,0.0,1.1,0,4
-1288,Man Utd,0,0,0,1,2,2020-09-19T16:30:00Z,0,3,29.6,0,0,1024,2.0,0.8,55,14328,130,0,11,False,90,0,0,Crystal Palace,15,2312,2,James McArthur,MID,2.0,3.2,0,1
2657,Man Utd,0,0,0,1,2,2020-09-19T16:30:00Z,0,3,19.4,0,0,25422,1.5,1.3,45,168330,131,0,11,False,87,0,0,Crystal Palace,15,22765,2,James McCarthy,MID,0.0,2.1,0,1
-2488,Chelsea,0,0,0,0,1,2020-09-20T15:30:00Z,0,2,3.4,0,0,463,1.0,6.5,55,12893,241,0,9,False,26,0,0,Liverpool,11,2951,2,James Milner,MID,4.0,1.4,0,0
277021,West Brom,2,0,0,2,12,2020-09-19T11:30:00Z,0,2,57.0,0,1,363416,8.0,39.7,75,914403,508,1,42,True,77,0,0,Everton,12,86395,2,James Rodríguez,MID,9.0,10.6,0,5
-44155,Leicester,0,0,0,0,0,2020-09-20T18:00:00Z,0,2,0.0,0,0,7804,-0.4,0.0,55,347655,81,0,0,False,0,0,0,Burnley,14,51959,2,James Tarkowski,DEF,0.0,0.0,0,4
-77,Man Utd,0,0,0,0,0,2020-09-19T16:30:00Z,0,3,0.0,0,0,34,0.0,0.0,45,547,129,0,0,False,0,0,0,Crystal Palace,15,111,2,James Tomkins,DEF,0.0,0.0,0,1
-43431,Spurs,0,0,0,5,2,2020-09-20T11:00:00Z,0,5,16.8,0,0,8000,1.5,23.3,60,247080,370,0,10,True,90,0,0,Southampton,17,51431,2,James Ward-Prowse,MID,31.0,7.1,0,2
-393,Fulham,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,187,0.5,0.0,50,3315,210,0,0,True,0,0,0,Leeds,13,580,2,Jamie Shackleton,MID,0.0,0.0,0,4
226309,Burnley,0,0,0,2,2,2020-09-20T18:00:00Z,0,2,2.6,0,0,303351,8.0,11.2,101,1582960,224,0,6,True,90,0,0,Leicester,14,77042,2,Jamie Vardy,FWD,22.0,3.6,0,4
-3763,Spurs,0,0,0,0,0,2020-09-20T11:00:00Z,0,5,0.0,0,0,1634,0.0,0.0,45,37373,369,0,0,True,0,0,0,Southampton,17,5397,2,Jannik Vestergaard,DEF,0.0,0.0,0,2
-27099,Spurs,0,0,0,5,0,2020-09-20T11:00:00Z,0,5,12.4,0,0,2287,0.0,1.5,45,173374,376,0,13,True,90,0,0,Southampton,17,29386,2,Jan Bednarek,DEF,0.0,1.4,0,2
-2868,Southampton,0,0,0,0,0,2020-09-20T11:00:00Z,0,5,0.0,0,0,65,0.0,0.0,50,5422,402,0,0,False,0,0,0,Spurs,17,2933,2,Japhet Tanganga,DEF,0.0,0.0,0,2
-41406,West Brom,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,5861,0.0,0.0,40,218700,170,0,0,True,0,0,0,Everton,12,47267,2,Jarrad Branthwaite,DEF,0.0,0.0,0,5
-30148,Arsenal,0,0,0,1,2,2020-09-19T19:00:00Z,0,1,4.8,0,0,1365,1.5,6.9,64,66218,445,0,6,False,82,0,0,West Ham,9,31513,2,Jarrod Bowen,MID,34.0,4.6,0,2
5600,Newcastle,0,0,0,0,0,2020-09-20T13:00:00Z,0,3,0.0,0,0,6959,-0.5,0.0,40,11147,528,0,0,False,0,0,0,Brighton,16,1359,2,Jason Steele,GK,0.0,0.0,0,0
2307,Brighton,0,0,0,3,1,2020-09-20T13:00:00Z,0,3,7.2,0,0,4953,3.5,3.6,45,29716,332,0,13,True,90,0,0,Newcastle,16,2646,2,Javier Manquillo,DEF,0.0,1.1,0,0
-429,Fulham,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,187,0.0,0.0,50,2649,207,0,0,True,0,0,0,Leeds,13,616,2,Jay-Roy Grot,MID,0.0,0.0,0,4
-1027,Aston Villa,0,0,0,0,0,2020-09-21T17:00:00Z,0,0,0.0,0,0,362,0.5,0.0,45,7666,510,0,0,False,0,0,0,Sheffield Utd,10,1389,2,Jayden Bogle,DEF,0.0,0.0,0,1
-3221,Leicester,0,0,0,3,1,2020-09-20T18:00:00Z,0,2,3.6,0,0,4724,0.5,11.2,60,51558,86,0,2,False,69,0,1,Burnley,14,7945,2,Jay Rodriguez,FWD,13.0,2.8,0,4
-1740,Leeds,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,788,0.0,0.0,49,7486,189,0,0,False,0,0,0,Fulham,13,2528,2,Jean Michaël Seri,MID,0.0,0.0,0,4
-1,West Brom,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,26,0.0,0.0,50,136,161,0,0,True,0,0,0,Everton,12,27,2,Jean-Philippe Gbamin,MID,0.0,0.0,0,5
11879,Sheffield Utd,0,0,0,0,0,2020-09-21T17:00:00Z,0,0,0.0,0,0,27701,-0.5,0.0,40,351261,32,0,0,True,0,0,0,Aston Villa,10,15822,2,Jed Steer,GK,0.0,0.0,0,1
-657,Man Utd,1,0,1,0,7,2020-09-19T16:30:00Z,0,3,36.6,0,1,331,4.0,34.9,55,5833,142,0,24,False,74,0,0,Crystal Palace,15,988,2,Jeffrey Schlupp,MID,22.0,9.4,0,1
181855,Brighton,0,0,0,3,2,2020-09-20T13:00:00Z,0,3,0.0,0,0,227467,8.5,1.9,50,291284,485,0,4,True,90,0,0,Newcastle,16,45612,2,Jeff Hendrick,MID,1.0,0.1,0,0
-392,Crystal Palace,0,0,0,0,0,2020-09-19T16:30:00Z,0,3,0.0,0,0,1594,0.5,0.0,60,15558,301,0,0,True,0,0,0,Man Utd,15,1986,2,Jesse Lingard,MID,0.0,0.0,0,1
3810,Leicester,0,0,0,4,6,2020-09-20T18:00:00Z,0,2,57.8,0,0,7180,5.5,10.9,40,38002,519,1,22,False,90,0,0,Burnley,14,3370,2,Jimmy Dunne,DEF,30.0,9.9,0,4
-4777,Brighton,0,0,0,1,1,2020-09-20T13:00:00Z,0,3,2.2,0,0,1618,1.5,0.8,60,24573,340,0,3,True,18,0,0,Newcastle,16,6395,2,Joelinton,FWD,0.0,0.3,0,0
-4930,Chelsea,0,0,0,0,0,2020-09-20T15:30:00Z,0,2,0.0,0,0,1049,1.0,0.0,55,31597,246,0,0,False,0,0,0,Liverpool,11,5979,2,Joel Matip,DEF,0.0,0.0,0,0
-641,Man Utd,0,0,0,1,1,2020-09-19T16:30:00Z,0,3,28.2,0,0,13560,3.0,11.2,45,125159,134,0,9,False,90,0,1,Crystal Palace,15,14201,2,Joel Ward,DEF,0.0,3.9,0,1
-9330,Leeds,0,0,0,4,3,2020-09-19T14:00:00Z,0,3,14.0,0,1,2246,2.0,1.8,50,58925,182,0,20,False,90,0,0,Fulham,13,11576,2,Joe Bryan,DEF,5.0,2.1,0,4
-4319,Southampton,0,0,0,0,0,2020-09-20T11:00:00Z,0,5,0.0,0,0,1549,0.5,0.0,45,61004,482,0,0,False,0,0,0,Spurs,17,5868,2,Joe Hart,GK,0.0,0.0,0,2
-1061,Leicester,0,0,0,0,0,2020-09-20T18:00:00Z,0,2,0.0,0,0,218,0.0,0.0,55,5338,90,0,0,False,0,0,0,Burnley,14,1279,2,Johann Berg Gudmundsson,MID,0.0,0.0,0,4
-142331,Aston Villa,0,0,0,1,-2,2020-09-21T17:00:00Z,1,0,0.0,0,0,18701,-0.5,0.0,50,885692,353,0,-5,False,11,0,0,Sheffield Utd,10,161032,2,John Egan,DEF,0.0,0.0,0,1
-3434,Aston Villa,0,0,0,1,2,2020-09-21T17:00:00Z,0,0,4.6,0,0,2704,2.5,0.8,60,32626,346,0,10,False,62,0,0,Sheffield Utd,10,6138,2,John Fleck,MID,0.0,0.5,0,1
-90423,Aston Villa,0,0,0,1,-1,2020-09-21T17:00:00Z,0,0,17.6,0,0,14557,1.0,13.1,55,702490,355,0,-5,False,90,1,1,Sheffield Utd,10,104980,2,John Lundstram,MID,17.0,4.8,0,1
-823,Sheffield Utd,0,0,1,0,2,2020-09-21T17:00:00Z,0,0,4.8,0,0,2703,1.5,36.4,55,34888,38,0,6,True,90,0,1,Aston Villa,10,3526,2,John McGinn,MID,19.0,6.0,0,1
-1257,Man City,0,0,0,0,0,2020-09-21T19:15:00Z,0,3,0.0,0,0,564,-1.0,0.0,45,22927,453,0,0,True,0,0,0,Wolves,18,1821,2,John Ruddy,GK,0.0,0.0,0,1
-502,Wolves,0,0,0,1,2,2020-09-21T19:15:00Z,0,3,20.2,0,0,2022,3.0,0.3,50,28676,273,0,14,False,90,0,0,Man City,18,2524,2,John Stones,DEF,0.0,2.1,0,1
-765,West Brom,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,484,0.5,0.0,45,10818,151,0,0,True,0,0,0,Everton,12,1249,2,Jonas Lössl,GK,0.0,0.0,0,5
-620,Man City,0,0,0,0,0,2020-09-21T19:15:00Z,0,3,0.0,0,0,84,0.0,0.0,55,2558,462,0,0,True,0,0,0,Wolves,18,704,2,Jonny,DEF,0.0,0.0,0,1
-637,Everton,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,222,0.0,0.0,45,3412,420,0,0,False,0,0,0,West Brom,12,859,2,Jonathan Leko,MID,0.0,0.0,0,5
-1925,West Brom,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,992,0.5,0.0,45,13715,160,0,0,True,0,0,0,Everton,12,2917,2,Jonjoe Kenny,DEF,0.0,0.0,0,5
-606,Brighton,0,0,0,2,1,2020-09-20T13:00:00Z,0,3,7.6,0,0,2154,2.5,12.2,55,23268,321,0,9,True,71,0,1,Newcastle,16,2760,2,Jonjo Shelvey,MID,12.0,3.2,0,0
-1029,Burnley,0,0,0,0,0,2020-09-20T18:00:00Z,0,2,0.0,0,0,202,0.0,0.0,55,6808,219,0,0,True,0,0,0,Leicester,14,1231,2,Jonny Evans,DEF,0.0,0.0,0,4
-58033,Man Utd,0,0,0,1,5,2020-09-19T16:30:00Z,0,3,7.2,0,1,22747,3.0,0.3,60,366405,140,0,13,False,80,0,0,Crystal Palace,15,80780,2,Jordan Ayew,FWD,41.0,4.9,0,1
-19645,Chelsea,0,0,0,0,1,2020-09-20T15:30:00Z,0,2,6.0,0,0,8936,2.0,18.8,55,173807,244,0,6,False,45,0,0,Liverpool,11,28581,2,Jordan Henderson,MID,0.0,2.5,0,0
-21,Arsenal,0,0,0,0,0,2020-09-19T19:00:00Z,0,1,0.0,0,0,82,0.0,0.0,55,619,444,0,0,False,0,0,0,West Ham,9,103,2,Jordan Hugill,FWD,0.0,0.0,0,2
168928,West Brom,0,0,0,2,1,2020-09-19T11:30:00Z,0,2,13.8,2,0,207230,5.0,0.0,50,617049,157,0,15,True,90,0,0,Everton,12,38302,2,Jordan Pickford,GK,0.0,1.4,0,5
-7522,Fulham,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,7507,0.0,0.0,45,96050,212,0,0,True,0,0,0,Leeds,13,15029,2,Jordan Stevens,MID,0.0,0.0,0,4
137736,Liverpool,0,0,0,2,0,2020-09-20T15:30:00Z,0,2,14.4,0,0,177637,5.5,1.6,50,342805,105,0,0,True,78,1,0,Chelsea,11,39901,2,Jorginho,MID,19.0,3.5,0,0
-44329,Chelsea,0,0,0,0,0,2020-09-20T15:30:00Z,0,2,0.0,0,0,13153,1.0,0.0,55,279462,260,0,0,False,0,0,0,Liverpool,11,57482,2,Joseph Gomez,DEF,0.0,0.0,0,0
-1555,West Ham,0,0,0,0,0,2020-09-19T19:00:00Z,0,1,0.0,0,0,261,0.5,0.0,50,6935,20,0,0,True,0,0,0,Arsenal,9,1816,2,Joe Willock,MID,0.0,0.0,0,2
0,Leicester,0,0,0,0,0,2020-09-20T18:00:00Z,0,2,0.0,0,0,0,0.5,0.0,45,0,535,0,0,False,0,0,0,Burnley,14,0,2,Josh Benson,MID,0.0,0.0,0,4
-224,Leicester,0,0,0,4,2,2020-09-20T18:00:00Z,0,2,10.4,0,0,131,1.5,23.2,50,2586,98,0,11,False,90,0,0,Burnley,14,355,2,Josh Brownhill,MID,9.0,4.3,0,4
-1116,Leeds,0,0,0,4,1,2020-09-19T14:00:00Z,0,3,3.8,0,0,987,1.5,4.3,50,12390,188,0,4,False,57,0,0,Fulham,13,2103,2,Josh Onomah,MID,2.0,1.0,0,4
-1059,Spurs,0,0,0,0,0,2020-09-20T11:00:00Z,0,5,0.0,0,0,839,-0.5,0.0,45,12444,374,0,0,True,0,0,0,Southampton,17,1898,2,Josh Sims,MID,0.0,0.0,0,2
-378,Crystal Palace,0,0,0,0,0,2020-09-19T16:30:00Z,0,3,0.0,0,0,142,0.5,0.0,50,4034,314,0,0,True,0,0,0,Man Utd,15,520,2,Diogo Dalot,DEF,0.0,0.0,0,1
-729,Sheffield Utd,0,0,0,0,0,2020-09-21T17:00:00Z,0,0,0.0,0,0,426,-0.5,0.0,60,7442,34,0,0,True,0,0,0,Aston Villa,10,1155,2,José Ignacio Peleteiro Romallo,MID,0.0,0.0,0,1
-6,Newcastle,0,0,0,0,0,2020-09-20T13:00:00Z,0,3,0.0,0,0,34,0.0,0.0,55,163,72,0,0,False,0,0,0,Brighton,16,40,2,José Izquierdo,MID,0.0,0.0,0,0
-19736,Man City,0,0,0,2,2,2020-09-21T19:15:00Z,0,3,12.2,0,0,8094,1.5,13.6,55,195761,454,0,10,True,77,0,0,Wolves,18,27830,2,João Moutinho,MID,0.0,2.6,0,1
-392,Wolves,0,0,0,0,0,2020-09-21T19:15:00Z,0,3,0.0,0,0,6014,1.0,0.0,55,64092,277,0,0,False,0,0,0,Man City,18,6406,2,João Cancelo,DEF,0.0,0.0,0,1
-486,West Brom,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,136,0.5,0.0,45,5940,167,0,0,True,0,0,0,Everton,12,622,2,João Virgínia,GK,0.0,0.0,0,5
-3610,Newcastle,0,0,0,0,0,2020-09-20T13:00:00Z,0,3,0.0,0,0,845,-0.5,0.0,45,21500,67,0,0,False,0,0,0,Brighton,16,4455,2,Joël Veltman,DEF,0.0,0.0,0,0
-1345,Southampton,0,0,0,0,0,2020-09-20T11:00:00Z,0,5,0.0,0,0,453,0.5,0.0,45,9798,406,0,0,False,0,0,0,Spurs,17,1798,2,Juan Foyth,DEF,0.0,0.0,0,2
-391,Crystal Palace,0,0,0,0,0,2020-09-19T16:30:00Z,0,3,0.0,0,0,641,0.5,0.0,60,8726,290,0,0,True,0,0,0,Man Utd,15,1032,2,Juan Mata,MID,0.0,0.0,0,1
-184734,Liverpool,0,0,0,0,1,2020-09-20T15:30:00Z,0,2,1.6,0,0,47344,1.0,0.9,85,638996,500,0,2,True,45,0,0,Chelsea,11,232078,2,Kai Havertz,MID,0.0,0.3,0,0
57398,Fulham,0,0,0,3,2,2020-09-19T14:00:00Z,0,3,26.4,0,0,84308,3.5,33.6,50,245486,204,0,20,True,90,0,0,Leeds,13,26910,2,Kalvin Phillips,MID,0.0,6.0,0,4
-1891,Everton,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,166,-0.5,0.0,54,6388,410,0,0,False,0,0,0,West Brom,12,2057,2,Kamil Grosicki,MID,0.0,0.0,0,5
-513,Fulham,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,8111,0.0,0.0,40,153253,208,0,0,True,0,0,0,Leeds,13,8624,2,Kamil Miazek,GK,0.0,0.0,0,4
6661,Brighton,0,0,0,3,2,2020-09-20T13:00:00Z,0,3,17.8,4,0,11384,5.0,0.0,50,33351,325,0,16,True,90,0,0,Newcastle,16,4723,2,Karl Darlow,GK,0.0,1.8,0,0
2625,Burnley,0,0,0,2,2,2020-09-20T18:00:00Z,0,2,31.6,3,0,51208,4.5,0.0,55,937658,217,0,15,True,90,0,0,Leicester,14,48583,2,Kasper Schmeichel,GK,0.0,3.2,0,4
50916,Sheffield Utd,0,0,0,0,1,2020-09-21T17:00:00Z,0,0,4.4,0,0,159041,0.5,12.9,45,1061409,50,0,3,True,28,0,0,Aston Villa,10,108125,2,Keinan Davis,FWD,6.0,2.3,0,1
-9602,Burnley,0,0,0,0,0,2020-09-20T18:00:00Z,0,2,0.0,0,0,2581,0.5,0.0,59,37056,233,0,0,True,0,0,0,Leicester,14,12183,2,Kelechi Iheanacho,FWD,0.0,0.0,0,4
-2289,Brighton,0,0,0,0,0,2020-09-20T13:00:00Z,0,3,0.0,0,0,742,0.0,0.0,40,20087,342,0,0,True,0,0,0,Newcastle,16,3031,2,Kelland Watts,DEF,0.0,0.0,0,0
-1380,Everton,0,0,0,0,0,2020-09-19T11:30:00Z,0,2,0.0,0,0,785,0.0,0.0,50,6584,416,0,0,False,0,0,0,West Brom,12,2165,2,Kenneth Zohore,FWD,0.0,0.0,0,5
-1114,Leeds,0,0,0,4,2,2020-09-19T14:00:00Z,0,3,38.6,0,1,671,1.0,33.6,45,8838,517,0,22,False,90,0,1,Fulham,13,1785,2,Kenny Tete,DEF,2.0,7.4,0,4
-14874,Liverpool,0,0,0,2,2,2020-09-20T15:30:00Z,0,2,18.2,3,0,9656,1.5,0.0,50,136627,112,0,16,True,90,0,0,Chelsea,11,24530,2,Kepa Arrizabalaga,GK,0.0,1.8,0,0
344561,Wolves,3,0,0,1,13,2020-09-21T19:15:00Z,0,3,85.2,0,1,447375,14.0,71.6,115,2063222,272,1,42,False,90,0,0,Man City,18,102814,2,Kevin De Bruyne,MID,64.0,22.1,0,1
-563,Leicester,0,0,0,4,0,2020-09-20T18:00:00Z,0,2,22.8,0,0,881,-0.5,10.2,45,15118,85,0,11,False,90,0,0,Burnley,14,1444,2,Kevin Long,DEF,6.0,3.9,0,4
-1291,Leeds,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,134,0.0,0.0,49,4281,172,0,0,False,0,0,0,Fulham,13,1425,2,Kevin McDonald,MID,0.0,0.0,0,4
-5596,Everton,0,0,0,5,-4,2020-09-19T11:30:00Z,1,2,1.0,0,0,2252,-2.0,11.5,45,46922,407,0,-1,False,45,0,0,West Brom,12,7848,2,Kieran Gibbs,DEF,2.0,1.5,0,5
659,West Ham,0,0,0,0,0,2020-09-19T19:00:00Z,0,1,0.0,0,0,56372,3.5,0.0,55,777005,17,0,0,True,0,0,0,Arsenal,9,55713,2,Kieran Tierney,DEF,0.0,0.0,0,2
-842,Chelsea,0,0,0,0,0,2020-09-20T15:30:00Z,0,2,0.0,0,0,74,0.4,0.0,50,3113,242,0,0,False,0,0,0,Liverpool,11,916,2,Konstantinos Tsimikas,DEF,0.0,0.0,0,0
-388,Sheffield Utd,0,0,0,0,0,2020-09-21T17:00:00Z,0,0,0.0,0,0,251,-0.5,0.0,45,5448,39,0,0,True,0,0,0,Aston Villa,10,639,2,Kortney Hause,DEF,0.0,0.0,0,1
7097,Liverpool,0,0,0,2,1,2020-09-20T15:30:00Z,0,2,18.4,0,0,15614,4.0,0.2,50,89752,110,0,16,True,90,0,0,Chelsea,11,8517,2,Kurt Zouma,DEF,17.0,3.6,0,0
-781,Everton,0,0,0,5,0,2020-09-19T11:30:00Z,0,2,23.0,0,0,658,0.0,0.2,45,9826,412,0,11,False,90,0,0,West Brom,12,1439,2,Kyle Bartley,DEF,0.0,2.3,0,5
-263,Everton,0,0,0,0,1,2020-09-19T11:30:00Z,0,2,0.2,0,0,155,0.5,0.0,50,2409,421,0,3,False,19,0,0,West Brom,12,418,2,Kyle Edwards,MID,0.0,0.0,0,5
-69696,Spurs,0,0,0,5,3,2020-09-20T11:00:00Z,0,5,33.0,0,1,29779,1.5,12.5,45,702353,375,0,29,True,90,0,0,Southampton,17,99475,2,Kyle Walker-Peters,DEF,0.0,4.6,0,2
5851,Wolves,0,0,0,1,2,2020-09-21T19:15:00Z,0,3,23.8,0,0,32197,3.0,6.3,60,356412,270,0,12,False,90,0,0,Man City,18,26346,2,Kyle Walker,DEF,12.0,4.2,0,1
-11171,Man City,0,0,0,1,1,2020-09-21T19:15:00Z,0,3,0.0,0,0,10750,1.0,0.0,50,140174,464,0,2,True,12,0,0,Wolves,18,21921,2,Leander Dendoncker,MID,0.0,0.0,0,1
11942,Newcastle,0,0,1,0,6,2020-09-20T13:00:00Z,0,3,25.0,0,1,19867,6.5,36.9,60,47806,69,0,19,False,90,0,0,Brighton,16,7925,2,Leandro Trossard,MID,13.0,7.5,0,0
-7471,Fulham,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,4858,0.0,0.0,40,91425,214,0,0,True,0,0,0,Leeds,13,12329,2,Leif Davis,DEF,0.0,0.0,0,4
-447,Man City,0,0,0,0,0,2020-09-21T19:15:00Z,0,3,0.0,0,0,3813,-1.0,0.0,50,23573,476,0,0,True,0,0,0,Wolves,18,4260,2,Leonardo Campana,FWD,0.0,0.0,0,1
-45744,Newcastle,1,0,1,0,7,2020-09-20T13:00:00Z,0,3,18.8,0,0,11610,3.5,0.8,50,508280,62,0,26,False,90,0,0,Brighton,16,57354,2,Lewis Dunk,DEF,0.0,2.0,0,0
-12336,Fulham,0,0,0,3,1,2020-09-19T14:00:00Z,0,3,13.4,0,0,844,0.4,0.4,45,40527,195,0,14,True,90,0,0,Leeds,13,13180,2,Liam Cooper,DEF,0.0,1.4,0,4
0,Wolves,0,0,0,0,0,2020-09-21T19:15:00Z,0,3,0.0,0,0,0,2.0,0.0,45,0,539,0,0,False,0,0,0,Man City,18,0,2,Liam Delap,FWD,0.0,0.0,0,1
275313,West Brom,0,0,0,2,1,2020-09-19T11:30:00Z,0,2,21.8,0,0,323021,7.0,75.5,61,878954,155,0,19,True,90,0,0,Everton,12,47708,2,Lucas Digne,DEF,12.0,10.9,0,5
-17232,Southampton,0,0,0,1,2,2020-09-20T11:00:00Z,0,5,0.0,0,0,11143,2.5,0.1,70,147075,392,0,4,False,60,0,0,Spurs,17,28375,2,Lucas Moura,MID,0.0,0.0,0,2
-3347,West Ham,0,0,0,0,0,2020-09-19T19:00:00Z,0,1,0.0,0,0,811,0.5,0.0,49,14793,19,0,0,True,0,0,0,Arsenal,9,4158,2,Lucas Torreira,MID,0.0,0.0,0,2
-13627,Arsenal,0,0,0,2,1,2020-09-19T19:00:00Z,0,1,7.6,1,0,2101,0.5,0.0,50,99714,431,0,12,False,90,0,0,West Ham,9,15728,2,Lukasz Fabianski,GK,0.0,0.8,0,2
-10435,Man Utd,0,0,0,0,1,2020-09-19T16:30:00Z,0,3,8.2,0,0,1828,0.5,0.2,60,52037,138,0,5,False,2,0,0,Crystal Palace,15,12263,2,Luka Milivojevic,MID,0.0,0.8,0,1
21987,Fulham,0,0,0,3,1,2020-09-19T14:00:00Z,0,3,18.8,0,0,50630,0.5,1.3,45,284510,197,0,12,True,90,0,0,Leeds,13,28643,2,Luke Ayling,DEF,0.0,2.0,0,4
-60,Aston Villa,0,0,0,0,0,2020-09-21T17:00:00Z,0,0,0.0,0,0,21,0.0,0.0,50,393,477,0,0,False,0,0,0,Sheffield Utd,10,81,2,Luke Freeman,MID,0.0,0.0,0,1
20945,Crystal Palace,0,0,0,3,1,2020-09-19T16:30:00Z,0,3,12.8,0,0,36929,1.5,7.8,50,111268,300,0,15,True,90,0,0,Man Utd,15,15984,2,Luke Shaw,DEF,2.0,2.3,0,1
-7407,Burnley,0,0,0,0,0,2020-09-20T18:00:00Z,0,2,0.0,0,0,644,0.5,0.0,44,21987,240,0,0,True,0,0,0,Leicester,14,8051,2,Luke Thomas,DEF,0.0,0.0,0,4
-11948,Aston Villa,0,0,0,0,0,2020-09-21T17:00:00Z,0,0,0.0,0,0,1069,0.0,0.0,60,18158,359,0,0,False,0,0,0,Sheffield Utd,10,13017,2,Lys Mousset,FWD,0.0,0.0,0,1
374,Man City,0,0,0,0,0,2020-09-21T19:15:00Z,0,3,0.0,0,0,5058,-1.0,0.0,50,26850,463,0,0,True,0,0,0,Wolves,18,4684,2,Léo Bonatini,FWD,0.0,0.0,0,1
-472,Sheffield Utd,0,0,1,0,3,2020-09-21T17:00:00Z,0,0,6.6,0,0,10358,2.5,37.8,55,89093,40,0,9,True,90,0,0,Aston Villa,10,10830,2,Trézéguet,MID,19.0,6.3,0,1
303,Man Utd,0,0,0,1,2,2020-09-19T16:30:00Z,0,3,17.2,0,0,657,0.5,0.8,45,3758,127,0,12,False,90,0,0,Crystal Palace,15,354,2,Mamadou Sakho,DEF,0.0,1.8,0,1
-357,Arsenal,0,0,0,0,0,2020-09-19T19:00:00Z,0,1,0.0,0,0,266,-0.5,0.0,65,3554,439,0,0,False,0,0,0,West Ham,9,623,2,Manuel Lanzini,MID,0.0,0.0,0,2
-20423,Liverpool,0,0,0,2,1,2020-09-20T15:30:00Z,0,2,9.4,0,0,6368,1.0,11.8,60,213795,104,0,14,True,90,0,0,Chelsea,11,26791,2,Marcos Alonso,DEF,2.0,2.3,0,0
-354,Crystal Palace,0,0,0,0,0,2020-09-19T16:30:00Z,0,3,0.0,0,0,211,0.5,0.0,50,4997,294,0,0,True,0,0,0,Man Utd,15,565,2,Marcos Rojo,DEF,0.0,0.0,0,1
-1609,Leeds,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,72,0.0,0.0,45,4714,183,0,0,False,0,0,0,Fulham,13,1681,2,Marcus Bettinelli,GK,0.0,0.0,0,4
111651,Crystal Palace,0,0,0,3,2,2020-09-19T16:30:00Z,0,3,8.2,0,0,160201,2.5,31.3,95,445991,306,0,11,True,90,0,0,Man Utd,15,48550,2,Marcus Rashford,MID,10.0,5.0,0,1
-1284,Burnley,0,0,0,0,1,2020-09-20T18:00:00Z,0,2,0.2,0,0,1006,1.5,0.1,55,13995,221,0,3,True,7,0,0,Leicester,14,2290,2,Marc Albrighton,MID,2.0,0.2,0,4
324,Leeds,0,0,0,0,0,2020-09-19T14:00:00Z,0,3,0.0,0,0,4366,0.5,0.0,45,36857,186,0,0,False,0,0,0,Fulham,13,4042,2,Marek Rodák,GK,0.0,0.0,0,4
