name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Charlie Cresswell,DEF,Leeds,0.0,0,0,0,0,0.0,620,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,0,0,0,0,35,0,7755,1,3,0.0,0,54,295,241,40,True,0,Spurs
David Luiz Moreira Marinho,DEF,Arsenal,0.0,0,0,0,0,0.0,3,339,0,0,0.0,0.0,2021-05-09T18:00:00Z,0,0,0,0,0,35,0,63115,1,3,0.0,0,-505,269,774,54,True,0,West Brom
David Luiz Moreira Marinho,DEF,Arsenal,0.0,0,0,0,0,0.0,3,354,0,0,0.0,0.0,2021-05-12T19:15:00Z,0,0,0,0,0,35,0,63115,1,0,0.0,0,-505,269,774,54,False,0,Chelsea
Jack Grealish,MID,Aston Villa,0.0,0,0,0,0,0.0,37,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,0,0,0,0,35,0,1163139,3,1,0.0,0,-21853,442,22295,75,True,0,Man Utd
Jack Grealish,MID,Aston Villa,0.0,0,0,2,0,11.3,37,180,0,0,1.6,5.0,2021-05-13T17:00:00Z,18,0,0,0,0,35,0,1163139,0,0,0.0,1,-21853,442,22295,75,True,0,Everton
Kyle Walker,DEF,Man City,0.0,0,0,0,0,0.0,270,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,0,0,0,0,35,0,400633,2,1,0.0,0,-2019,2021,4040,61,True,0,Chelsea
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,0,0,0,0,35,0,8997,1,0,0.0,0,-5,0,5,61,True,0,Everton
Tanguy Ndombele,MID,Spurs,0.0,0,0,5,0,0.3,405,342,1,0,0.3,2.6,2021-05-08T11:30:00Z,10,0,0,0,0,35,0,50233,1,3,0.0,1,-7190,509,7699,59,False,0,Leeds
Mesut Özil,MID,Arsenal,0.0,0,0,0,0,0.0,1,339,0,0,0.0,0.0,2021-05-09T18:00:00Z,0,0,0,0,0,35,0,41456,1,3,0.0,0,-38,0,38,67,True,0,West Brom
Mesut Özil,MID,Arsenal,0.0,0,0,0,0,0.0,1,354,0,0,0.0,0.0,2021-05-12T19:15:00Z,0,0,0,0,0,35,0,41456,1,0,0.0,0,-38,0,38,67,False,0,Chelsea
Thomas McGill,GK,Brighton,0.0,0,0,0,0,0.0,662,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,0,0,0,0,35,0,27450,1,2,0.0,0,-1303,676,1979,39,False,0,Wolves
Gylfi Sigurdsson,MID,Everton,0.0,0,0,10,1,33.0,150,347,0,0,5.5,14.8,2021-05-09T15:30:00Z,84,0,0,0,0,35,0,292187,1,0,7.0,3,71516,90071,18555,69,False,0,West Ham
Gylfi Sigurdsson,MID,Everton,0.0,0,0,4,1,12.3,150,180,0,0,2.8,6.6,2021-05-13T17:00:00Z,66,0,0,0,0,35,0,292187,0,0,9.0,2,71516,90071,18555,69,False,1,Aston Villa
Tammy Abraham,FWD,Chelsea,0.0,0,0,0,0,0.0,118,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,0,0,0,0,35,0,164389,2,1,0.0,0,-940,677,1617,71,False,0,Man City
Tammy Abraham,FWD,Chelsea,0.0,0,0,0,0,0.0,118,354,0,0,0.0,0.0,2021-05-12T19:15:00Z,0,0,0,0,0,35,0,164389,1,0,0.0,0,-940,677,1617,71,True,0,Arsenal
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,0,0,0,0,35,0,6368,1,2,0.0,0,-9,0,9,48,False,0,Wolves
Serge Aurier,DEF,Spurs,0.0,0,0,14,0,0.8,389,342,3,0,3.5,17.0,2021-05-08T11:30:00Z,90,0,0,0,0,35,0,128722,1,3,17.0,1,6100,11181,5081,52,False,0,Leeds
Yerry Mina,DEF,Everton,0.0,0,1,26,1,0.0,162,347,0,0,2.4,19.6,2021-05-09T15:30:00Z,61,0,0,0,0,35,0,140150,1,0,4.0,7,718,1792,1074,55,False,0,West Ham
Yerry Mina,DEF,Everton,0.0,0,0,0,0,0.0,162,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,0,0,0,0,35,0,140150,0,0,0.0,0,718,1792,1074,55,False,0,Aston Villa
Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,111,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,0,0,0,0,35,0,11433,2,1,0.0,0,-26,72,98,47,False,0,Man City
Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,111,354,0,0,0.0,0.0,2021-05-12T19:15:00Z,0,0,0,0,0,35,0,11433,1,0,0.0,0,-26,72,98,47,True,0,Arsenal
Yoshinori Muto,FWD,Newcastle,0.0,0,0,0,0,0.0,341,343,0,0,0.0,0.0,2021-05-07T19:00:00Z,0,0,0,0,0,35,0,6862,4,2,0.0,0,-5,0,5,48,False,0,Leicester
John Fleck,MID,Sheffield Utd,0.0,0,0,15,0,4.2,346,346,2,0,1.1,7.2,2021-05-08T14:00:00Z,90,0,0,0,0,35,0,9796,2,0,0.0,2,181,495,314,56,True,0,Crystal Palace
Timo Werner,FWD,Chelsea,0.0,1,0,4,0,22.8,117,345,1,0,4.9,16.2,2021-05-08T16:30:00Z,90,0,0,0,0,35,0,885295,2,1,10.0,5,8611,24138,15527,92,False,0,Man City
Timo Werner,FWD,Chelsea,0.0,0,0,0,0,0.0,117,354,0,0,0.0,0.0,2021-05-12T19:15:00Z,0,0,0,0,0,35,0,885295,1,0,0.0,0,8611,24138,15527,92,True,0,Arsenal
Axel Tuanzebe,DEF,Man Utd,0.0,0,0,0,0,0.0,307,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,0,0,0,0,35,0,7234,3,1,0.0,0,-91,108,199,41,False,0,Aston Villa
Axel Tuanzebe,DEF,Man Utd,0.0,0,0,15,0,0.7,307,352,2,0,2.6,25.4,2021-05-11T17:00:00Z,90,0,0,0,0,35,0,7234,2,1,0.0,1,-91,108,199,41,True,0,Leicester
Axel Tuanzebe,DEF,Man Utd,0.0,0,0,0,0,0.0,307,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,0,0,0,0,35,0,7234,4,2,0.0,0,-91,108,199,41,True,0,Liverpool
Olivier Giroud,FWD,Chelsea,0.0,0,0,0,0,0.0,103,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,0,0,0,0,35,0,95688,2,1,0.0,0,-1570,578,2148,67,False,0,Man City
Olivier Giroud,FWD,Chelsea,0.0,0,0,-2,0,1.0,103,354,0,0,2.0,0.0,2021-05-12T19:15:00Z,25,0,0,0,0,35,0,95688,1,0,22.0,1,-1570,578,2148,67,True,0,Arsenal
Jorge Luiz Frello Filho,MID,Chelsea,0.0,0,0,3,0,0.7,105,345,0,0,0.7,6.6,2021-05-08T16:30:00Z,22,0,0,0,0,35,0,389019,2,1,0.0,1,-2088,14395,16483,47,False,0,Man City
Jorge Luiz Frello Filho,MID,Chelsea,0.0,0,0,14,0,29.8,105,354,1,0,4.1,9.2,2021-05-12T19:15:00Z,90,0,0,0,0,35,0,389019,1,0,2.0,2,-2088,14395,16483,47,True,0,Arsenal
Elia Caprile,GK,Leeds,0.0,0,0,0,0,0.0,532,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,0,0,0,0,35,0,19380,1,3,0.0,0,-23,306,329,40,True,0,Spurs
Isaac Hayden,MID,Newcastle,0.0,0,0,0,0,0.0,336,343,0,0,0.0,0.0,2021-05-07T19:00:00Z,0,0,0,0,0,35,0,3734,4,2,0.0,0,-26,47,73,46,False,0,Leicester
Joel Mumbongo,FWD,Burnley,0.0,0,0,0,0,0.0,613,341,0,0,0.0,0.0,2021-05-10T19:00:00Z,0,0,0,0,0,35,0,3058,2,0,0.0,0,-9,119,128,45,False,0,Fulham
Ben Mee,DEF,Burnley,0.0,0,0,24,1,10.3,88,341,0,0,4.7,19.2,2021-05-10T19:00:00Z,90,0,0,0,0,35,0,205327,2,0,17.0,6,-15967,3359,19326,48,False,0,Fulham
Karlan Grant,FWD,West Brom,0.0,0,0,0,0,0.0,582,339,0,0,0.0,0.0,2021-05-09T18:00:00Z,0,0,0,0,0,35,0,2528,1,3,0.0,0,-38,27,65,56,False,0,Arsenal
Shane Flynn,MID,Leicester,0.0,0,0,0,0,0.0,684,343,0,0,0.0,0.0,2021-05-07T19:00:00Z,0,0,0,0,0,35,0,143,4,2,0.0,0,-5,11,16,45,True,0,Newcastle
Shane Flynn,MID,Leicester,0.0,0,0,0,0,0.0,684,352,0,0,0.0,0.0,2021-05-11T17:00:00Z,0,0,0,0,0,35,0,143,2,1,0.0,0,-5,11,16,45,False,0,Man Utd
Willian José Da Silva,FWD,Wolves,0.0,0,0,3,0,0.8,642,348,0,0,0.3,0.0,2021-05-09T11:00:00Z,20,0,0,0,0,35,0,22539,1,2,2.0,1,-11345,437,11782,68,True,0,Brighton
Tosin Adarabioyo,DEF,Fulham,0.0,0,0,14,0,0.4,572,341,2,0,2.9,26.8,2021-05-10T19:00:00Z,73,0,0,0,0,35,0,46972,2,0,2.0,1,-3309,932,4241,45,True,0,Burnley
David de Gea,GK,Man Utd,0.0,0,0,0,0,0.0,291,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,0,0,0,0,35,0,275796,3,1,0.0,0,2350,9927,7577,53,False,0,Aston Villa
David de Gea,GK,Man Utd,0.0,0,0,12,0,0.0,291,352,2,0,1.4,13.8,2021-05-11T17:00:00Z,90,0,0,0,0,35,1,275796,2,1,0.0,1,2350,9927,7577,53,True,0,Leicester
David de Gea,GK,Man Utd,0.0,0,0,0,0,0.0,291,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,0,0,0,0,35,0,275796,4,2,0.0,0,2350,9927,7577,53,True,0,Liverpool
Patrick van Aanholt,DEF,Crystal Palace,0.0,0,0,0,0,0.0,139,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,0,0,0,0,35,0,42195,2,0,0.0,0,9359,11560,2201,54,False,0,Sheffield Utd
Patrick van Aanholt,DEF,Crystal Palace,0.0,0,0,0,0,0.0,139,317,0,0,0.0,0.0,2021-05-11T19:15:00Z,0,0,0,0,0,35,0,42195,1,3,0.0,0,9359,11560,2201,54,False,0,Southampton
Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,325,343,0,0,0.0,0.0,2021-05-07T19:00:00Z,0,0,0,0,0,35,0,98794,4,2,0.0,0,-3859,108,3967,49,False,0,Leicester
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0.0,175,341,0,0,0.0,0.0,2021-05-10T19:00:00Z,0,0,0,0,0,35,0,6287,2,0,0.0,0,-4,53,57,52,True,0,Burnley
Kyle Edwards,MID,West Brom,0.0,0,0,0,0,0.0,421,339,0,0,0.0,0.0,2021-05-09T18:00:00Z,0,0,0,0,0,35,0,1881,1,3,0.0,0,-6,14,20,47,False,0,Arsenal
Marcus Rashford,MID,Man Utd,0.0,1,0,24,0,53.8,306,340,1,0,13.0,33.2,2021-05-09T13:05:00Z,90,0,0,0,0,35,0,1053545,3,1,43.0,5,252963,272409,19446,96,False,0,Aston Villa
Marcus Rashford,MID,Man Utd,0.0,0,0,0,0,1.1,306,352,1,0,0.4,0.0,2021-05-11T17:00:00Z,24,0,0,0,0,35,0,1053545,2,1,4.0,1,252963,272409,19446,96,True,0,Leicester
Marcus Rashford,MID,Man Utd,0.0,0,0,19,0,26.6,306,334,4,1,9.7,41.0,2021-05-13T19:15:00Z,90,0,0,0,0,35,0,1053545,4,2,29.0,7,252963,272409,19446,96,True,0,Liverpool
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,304,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,0,0,0,0,35,0,2417,3,1,0.0,0,0,0,0,48,False,0,Aston Villa
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,304,352,0,0,0.0,0.0,2021-05-11T17:00:00Z,0,0,0,0,0,35,0,2417,2,1,0.0,0,0,0,0,48,True,0,Leicester
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,304,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,0,0,0,0,35,0,2417,4,2,0.0,0,0,0,0,48,True,0,Liverpool
Willian Borges Da Silva,MID,Arsenal,0.0,0,3,35,0,49.3,478,339,1,1,12.0,49.6,2021-05-09T18:00:00Z,90,0,0,0,0,35,0,219863,1,3,21.0,10,-468,577,1045,75,True,0,West Brom
Willian Borges Da Silva,MID,Arsenal,0.0,0,0,0,0,0.0,478,354,0,0,0.0,0.0,2021-05-12T19:15:00Z,0,0,0,0,0,35,0,219863,1,0,0.0,0,-468,577,1045,75,False,0,Chelsea
Tom Davies,MID,Everton,0.0,0,0,5,1,2.0,163,347,0,0,1.5,13.4,2021-05-09T15:30:00Z,90,0,0,0,0,35,0,7415,1,0,0.0,3,35,131,96,52,False,0,West Ham
Tom Davies,MID,Everton,0.0,0,0,0,0,0.0,163,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,0,0,0,0,35,0,7415,0,0,0.0,0,35,131,96,52,False,0,Aston Villa
Christian Benteke,FWD,Crystal Palace,0.0,0,2,31,1,13.7,132,346,0,1,17.5,46.6,2021-05-08T14:00:00Z,90,0,0,0,0,35,0,102765,2,0,115.0,8,37741,42033,4292,55,False,0,Sheffield Utd
Christian Benteke,FWD,Crystal Palace,0.0,0,1,31,0,6.8,132,317,3,1,12.8,40.6,2021-05-11T19:15:00Z,77,0,0,0,0,35,0,102765,1,3,81.0,7,37741,42033,4292,55,False,0,Southampton
Heung-Min Son,MID,Spurs,0.0,0,0,20,0,28.3,390,342,3,1,10.0,40.8,2021-05-08T11:30:00Z,90,0,0,0,0,35,0,3528458,1,3,31.0,7,-350980,51271,402251,96,False,0,Leeds
Frederico Rodrigues de Paula Santos,MID,Man Utd,0.0,0,0,22,0,13.9,299,340,1,0,4.1,19.6,2021-05-09T13:05:00Z,90,0,0,0,0,35,0,22953,3,1,7.0,2,4495,5048,553,53,False,0,Aston Villa
Frederico Rodrigues de Paula Santos,MID,Man Utd,0.0,0,0,0,0,0.0,299,352,0,0,0.0,0.0,2021-05-11T17:00:00Z,0,0,0,0,0,35,0,22953,2,1,0.0,0,4495,5048,553,53,True,0,Leicester
Frederico Rodrigues de Paula Santos,MID,Man Utd,0.0,0,0,13,0,11.8,299,334,3,0,2.9,17.0,2021-05-13T19:15:00Z,62,0,0,0,0,35,0,22953,4,2,0.0,2,4495,5048,553,53,True,0,Liverpool
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,0,0,0,0,35,0,4552,1,3,0.0,0,-119,24,143,49,False,0,Leeds
Tom Heaton,GK,Aston Villa,0.0,0,0,0,0,0.0,28,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,0,0,0,0,35,0,6138,3,1,0.0,0,-44,88,132,45,True,0,Man Utd
Tom Heaton,GK,Aston Villa,0.0,0,0,0,0,0.0,28,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,0,0,0,0,35,0,6138,0,0,0.0,0,-44,88,132,45,True,0,Everton
Andreas Söndergaard,GK,Wolves,0.0,0,0,0,0,0.0,617,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,0,0,0,0,35,0,19901,1,2,0.0,0,-309,160,469,40,True,0,Brighton
Ben Woodburn,MID,Liverpool,0.0,0,0,0,0,0.0,696,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,0,0,0,0,35,0,0,0,2,0.0,0,0,0,0,45,True,0,Southampton
Ben Woodburn,MID,Liverpool,0.0,0,0,0,0,0.0,696,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,0,0,0,0,35,0,0,4,2,0.0,0,0,0,0,45,False,0,Man Utd
Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,364,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,0,0,0,0,35,0,115806,0,2,0.0,0,-926,80,1006,45,False,0,Liverpool
Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,364,317,0,0,0.0,0.0,2021-05-11T19:15:00Z,0,0,0,0,0,35,0,115806,1,3,0.0,0,-926,80,1006,45,True,0,Crystal Palace
Emiliano Martínez,GK,Aston Villa,0.0,0,0,18,0,0.0,12,340,3,0,2.5,25.4,2021-05-09T13:05:00Z,90,0,0,0,0,35,4,3246989,3,1,0.0,2,-31792,23572,55364,54,True,0,Man Utd
Emiliano Martínez,GK,Aston Villa,0.0,0,3,32,1,0.0,12,180,0,0,4.0,39.8,2021-05-13T17:00:00Z,90,0,0,0,0,35,5,3246989,0,0,0.0,10,-31792,23572,55364,54,True,0,Everton
Joe Hart,GK,Spurs,0.0,0,0,0,0,0.0,482,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,0,0,0,0,35,0,45641,1,3,0.0,0,-103,160,263,42,False,0,Leeds
Billy Gilmour,MID,Chelsea,0.0,0,0,10,0,24.7,124,345,1,0,3.7,4.0,2021-05-08T16:30:00Z,90,0,0,0,0,35,0,8202,2,1,8.0,2,257,461,204,43,False,0,Man City
Billy Gilmour,MID,Chelsea,0.0,0,0,8,0,8.6,124,354,1,0,1.8,9.2,2021-05-12T19:15:00Z,45,0,0,0,0,35,0,8202,1,0,0.0,1,257,461,204,43,True,0,Arsenal
Ryan Fredericks,DEF,West Ham,0.0,0,0,3,0,1.9,438,347,0,0,0.4,2.4,2021-05-09T15:30:00Z,31,0,0,0,0,35,0,15806,1,0,0.0,1,-71,154,225,42,True,0,Everton
Bobby Decordova-Reid,FWD,Fulham,0.0,0,0,3,0,13.8,181,341,2,0,2.2,2.4,2021-05-10T19:00:00Z,65,0,0,0,0,35,0,44230,2,0,6.0,2,-1792,663,2455,53,True,0,Burnley
Georginio Wijnaldum,MID,Liverpool,0.0,0,0,11,1,3.6,243,344,0,0,1.3,3.8,2021-05-08T19:15:00Z,90,0,0,0,0,35,0,96382,0,2,6.0,3,2508,3668,1160,53,True,0,Southampton
Georginio Wijnaldum,MID,Liverpool,0.0,0,0,14,0,2.5,243,334,2,0,0.6,3.4,2021-05-13T19:15:00Z,73,0,0,0,0,35,0,96382,4,2,0.0,2,2508,3668,1160,53,False,0,Man Utd
Marcos Rojo,DEF,Man Utd,0.0,0,0,0,0,0.0,294,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,0,0,0,0,35,0,3659,3,1,0.0,0,-11,0,11,48,False,0,Aston Villa
Marcos Rojo,DEF,Man Utd,0.0,0,0,0,0,0.0,294,352,0,0,0.0,0.0,2021-05-11T17:00:00Z,0,0,0,0,0,35,0,3659,2,1,0.0,0,-11,0,11,48,True,0,Leicester
Marcos Rojo,DEF,Man Utd,0.0,0,0,0,0,0.0,294,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,0,0,0,0,35,0,3659,4,2,0.0,0,-11,0,11,48,True,0,Liverpool
